date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD
1991-08-30,,,,,-0.6049920664652794,,,,
1991-09-06,,,,,-0.4379872421138607,,,,
1991-09-13,,,,,-0.36967309125321757,,,,
1991-09-20,,,,,-0.2389906094215609,,,,
1991-09-27,,,,,-0.5549534158833436,,,,
1991-10-04,,,,,-0.30719427819004136,,,,
1991-10-11,,,,,-0.4349360299103524,,,,
1991-10-18,,,,,-0.4124058840622051,,,,
1991-10-25,,,,,-0.3838481104113893,,,,
1991-11-01,,,,,-0.40620560520594357,,,,
1991-11-08,,,,,-0.29377754543962825,,,,
1991-11-15,,,,,-0.29062057511698813,,,,
1991-11-22,,,,,-0.21549202445558516,,,,
1991-11-29,,,,,-0.1366538208934144,,,,
1991-12-06,,,,,-0.0030985422730677417,,,,
1991-12-13,,,,,-0.31884200723667844,,,,
1991-12-20,,,,,-0.27496334082341195,,,,
1991-12-27,,,,,-0.24464104751027488,,,,
1992-01-03,,,,,-0.1700010255528084,,,,
1992-01-10,,,,,-0.267621920754572,,,,
1992-01-17,,,,,-0.2445490804919784,,,,
1992-01-24,,,,,-0.5714842336596795,,,,
1992-01-31,,,,,-0.8099871170591575,,,,
1992-02-07,,,,,-0.7687067984068744,,,,
1992-02-14,,,,,-0.7384891704885164,,,,
1992-02-21,,,,,-0.6992451753573297,,,,
1992-02-28,,,,,-0.6722334472477267,,,,
1992-03-06,,,,,-0.5610798349880939,,,,
1992-03-13,,,,,-0.6657238081835433,,,,
1992-03-20,,,,,-0.6011099862798154,,,,
1992-03-27,,,,,-0.6035260211086876,,,,
1992-04-03,,,,,-0.6196524440749736,,,,
1992-04-10,,,,,-0.4889727188324675,,,,
1992-04-17,,,,,-0.48481012916230887,,,,
1992-04-24,,,,,-0.31678771119890264,,,,
1992-05-01,,,,,-0.28734038950261714,,,,
1992-05-08,,,,,-0.3181296079719682,,,,
1992-05-15,,,,,-0.33330056053260054,,,,
1992-05-22,,,,,-0.330626090680973,,,,
1992-05-29,,,,,-0.3603600835876242,,,,
1992-06-05,,,,,-0.3847904495342394,,,,
1992-06-12,,,,,-0.384910700721734,,,,
1992-06-19,,,,,-0.4689965656465405,,,,
1992-06-26,,,,,-0.4205239964727995,,,,
1992-07-03,,,,,-0.4839128124104085,,,,
1992-07-10,,,,,-0.49662763892716427,,,,
1992-07-17,,,,,-0.620607967348479,,,,
1992-07-24,,,,,-0.7374667223313629,,,,
1992-07-31,,,,,-0.5535345659800993,,,,
1992-08-07,,,,,-0.664288266592725,,,,
1992-08-14,,,,,-0.7134354523979413,,,,
1992-08-21,,,,,-0.7377598979342826,,,,
1992-08-28,,,,,-0.7768175128149534,,,,
1992-09-04,,,,,-0.9457417796273517,,,,
1992-09-11,,,,,-1.0117285796322786,,,,
1992-09-18,,,,,-0.2658835262316176,,,,
1992-09-25,,,,,-0.15825598483993822,,,,
1992-10-02,,,,,-0.1532565561208183,,,,
1992-10-09,,,,,0.27942203239572533,,,,
1992-10-16,,,,,0.41238476371052,,,,
1992-10-23,,,,,1.0327313139368037,,,,
1992-10-30,,,,,0.9045028680548362,,,,
1992-11-06,,,,,0.8092909955774298,,,,
1992-11-13,,,,,0.793595194677327,,,,
1992-11-20,,,,,0.7061873510919388,,,,
1992-11-27,,,,,0.6213815312009374,,,,
1992-12-04,,,,,0.6703694509831243,,,,
1992-12-11,,,,,0.5647563493833527,,,,
1992-12-18,,,,,1.5650493467882658,,,,
1992-12-25,,,,,1.3587455449624277,,,,
1993-01-01,,,,,1.2217732197133675,,,,
1993-01-08,,,,,0.8240196539278436,,,,
1993-01-15,,,,,0.8184066901150133,,,,
1993-01-22,,,,,0.8840113177584197,,,,
1993-01-29,,,,,0.853858251297072,,,,
1993-02-05,,,,,0.8543938143699247,,,,
1993-02-12,,,,,0.8162758616990765,,,,
1993-02-19,,,,,0.8139377366105653,,,,
1993-02-26,,,,,0.7739387901571674,,,,
1993-03-05,,,,,0.7044634928123512,,,,
1993-03-12,,,,,0.6939963947480459,,,,
1993-03-19,,,,,0.8824237332115534,,,,
1993-03-26,,,,,0.8286770868123147,,,,
1993-04-02,,,,,0.9006046255809907,,,,
1993-04-09,,,,,0.9811338279988434,,,,
1993-04-16,,,,,0.9338789927781169,,,,
1993-04-23,,,,,0.9525028904697064,,,,
1993-04-30,,,,,0.9967217681427156,,,,
1993-05-07,,,,,1.0756169348812332,,,,
