date,US,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2016-03-18,0.608468,1.5157,1.3753,6.9084,2.3917,2.2188,2.8084,0.8144,0.4041,-0.471,0.5301,-0.171673,0.7008,1.3729,5.5187,1.1513,2.5212
2016-03-25,0.61099,1.5318,1.3798,6.7855,2.4826,2.1453,2.7626,0.8709,0.3831,-0.479,0.5425,-0.17635,0.7508,1.3383,5.8344,1.0368,2.6139
2016-04-01,0.605982,1.4959,1.3642,6.7572,2.4086,2.2541,2.7576,0.7442,0.3882,-0.4838,0.5403,-0.167156,0.7435,1.369,6.1733,1.0395,2.4859
2016-04-08,0.516499,1.5011,1.3693,6.7405,2.524,2.2183,2.7705,0.7743,0.3969,-0.5041,0.5551,-0.197471,0.7034,1.4056,6.4229,1.0768,2.5227
2016-04-15,0.516473,1.5238,1.3465,6.8776,2.444,2.2224,2.8366,0.8459,0.4,-0.5136,0.5735,-0.204608,0.8268,1.4151,6.4835,1.0631,2.653
2016-04-22,0.536878,1.5172,1.4348,6.7348,2.4176,2.2657,2.8426,0.8271,0.4013,-0.5106,0.6297,-0.256666,0.9938,1.4272,6.5482,1.0166,1.5215
2016-04-29,0.554849,1.4908,1.4302,6.7619,2.3064,2.3335,2.8852,0.8154,0.3988,-0.5,0.6258,-0.265963,1.0816,1.4427,6.3815,1.0828,1.5228
2016-05-06,0.508837,1.4697,1.4426,6.8183,2.3335,2.3375,2.9552,0.8544,0.4021,-0.5199,0.5518,-0.276603,1.06,1.453,6.1366,1.06,1.4503
2016-05-13,0.529243,1.4709,1.4519,6.9525,2.1847,2.3622,2.94,0.8513,0.4047,-0.5167,0.5404,-0.275422,0.9529,1.4858,6.1016,1.1223,1.3603
2016-05-20,0.634006,1.4962,1.5418,7.0524,2.1863,2.3459,2.9435,0.8336,0.4043,-0.5104,0.5894,-0.277777,0.799,1.5186,6.1497,1.1446,1.5639
2016-05-27,0.657148,1.5044,1.5924,7.0481,2.1237,2.3852,2.9668,0.851,0.4065,-0.5253,0.5984,-0.282132,0.8167,1.4696,6.3749,1.1061,1.5603
2016-06-03,0.590604,1.4467,1.5759,7.0592,2.1135,2.3806,2.9746,0.7935,0.4009,-0.5319,0.5143,-0.277589,0.7886,1.5065,6.4629,1.0892,1.3112
2016-06-10,0.547125,1.3427,1.4948,7.0525,2.1344,2.3571,2.862,0.766,0.3996,-0.5407,0.5022,-0.278935,0.8232,1.5879,6.3013,1.1109,1.1157
2016-06-17,0.501129,1.3554,1.4899,7.0813,2.2,2.3495,2.9397,0.8075,0.3666,-0.5598,0.5192,-0.281434,0.8471,1.6184,6.3155,1.1307,1.0815
2016-06-24,0.473109,1.2874,1.471,7.063,2.1982,2.4238,2.8638,0.8052,0.3629,-0.6161,0.526,-0.298813,0.888,1.6393,6.3369,1.1508,1.1537
2016-07-01,0.447556,1.2704,1.5244,6.9253,2.1308,2.4024,2.7496,0.7975,0.3707,-0.63,0.5184,-0.334869,0.8835,1.6138,6.73,1.1323,1.2082
2016-07-08,0.470494,1.2734,1.4915,6.9253,2.2906,2.3777,2.7078,0.7792,0.3491,-0.656,0.482,-0.344959,0.8609,1.6328,6.5531,1.0537,1.2557
2016-07-15,0.508745,1.2713,1.5143,6.7527,2.2555,2.3685,2.5017,0.8127,0.3429,-0.6292,0.5582,-0.33519,0.9261,1.6377,6.5454,0.9323,1.1599
2016-07-22,0.534397,1.2668,1.5342,6.6572,2.2077,2.3273,2.4699,0.8395,0.3599,-0.6051,0.5579,-0.331659,0.9677,1.561,6.6774,0.8874,1.0709
2016-07-29,0.493498,1.2636,1.5076,6.5838,2.2568,2.3239,2.5697,0.8597,0.3515,-0.6146,0.5424,-0.298342,1.1707,1.5377,6.7383,0.8501,1.0973
2016-08-05,0.539425,1.2641,1.5051,6.4997,2.2223,2.297,2.6122,0.8166,0.3443,-0.6158,0.5172,-0.255846,1.2469,1.5835,6.5499,0.8534,1.0367
2016-08-12,0.541939,1.2675,1.5056,6.45,2.1968,2.2545,2.5511,0.7974,0.3342,-0.621,0.5214,-0.250868,1.2202,1.5102,6.2676,0.8032,1.1764
2016-08-19,0.585513,1.2671,1.5309,6.3878,2.2237,2.1975,2.5174,0.779,0.3246,-0.6114,0.5529,-0.251486,1.1789,1.5111,6.2264,0.7747,1.2926
2016-08-26,0.605918,1.2877,1.532,6.5404,2.1951,2.1631,2.5207,0.7436,0.3215,-0.614,0.5782,-0.24662,1.167,1.5283,6.3036,0.7672,1.204
2016-09-02,0.590521,1.3315,1.5462,6.4694,2.3614,2.2184,2.5533,0.7132,0.3294,-0.6227,0.5637,-0.25027,1.0527,1.5684,6.3305,0.7887,1.3942
2016-09-09,0.570038,1.3317,1.5657,6.4289,2.2688,2.2345,2.4983,0.6661,0.3393,-0.6229,0.5559,-0.259552,1.1064,1.5884,6.3978,0.7725,1.5246
2016-09-16,0.60597,1.3476,1.532,6.5218,2.3096,2.2375,2.5724,0.7174,0.3258,-0.6381,0.5622,-0.289724,1.0265,1.5534,6.3777,0.7154,1.4072
2016-09-23,0.582908,1.3282,1.5704,6.4018,2.2673,2.2557,2.5602,0.6853,0.3012,-0.6521,0.5157,-0.261113,0.9351,1.5362,6.3961,0.6764,1.3598
2016-09-30,0.593084,1.3241,1.5529,6.3568,2.273,2.2604,2.5642,0.8288,0.3201,-0.6942,0.5167,-0.282017,0.7933,1.5455,6.331,0.6885,1.5087
2016-10-07,0.639046,1.3678,1.5609,6.4062,2.3142,2.2604,2.6207,0.8426,0.3616,-0.692,0.5652,-0.272683,0.8613,1.596,6.2681,0.6995,1.6201
2016-10-14,0.657139,1.3583,1.5502,6.5272,2.3543,2.2357,2.8255,0.8358,0.3677,-0.6958,0.5832,-0.263723,1.1697,1.5552,6.3682,0.6895,1.5902
2016-10-21,0.646843,1.4086,1.5512,6.5557,2.3338,2.213,2.5693,0.836,0.3965,-0.7001,0.5197,-0.285108,1.0548,1.5544,6.6242,0.6053,1.51
2016-10-28,0.649343,1.4632,1.5859,6.5657,1.9885,2.1856,2.5626,0.7907,0.4114,-0.6845,0.5556,-0.244623,1.2372,1.5576,6.5964,0.5004,1.5524
2016-11-04,0.610928,1.4291,1.5779,6.6526,2.0791,2.1853,2.5802,0.7825,0.462,-0.6954,0.5223,-0.262977,0.9204,1.5841,6.3902,0.5393,1.8317
2016-11-11,0.718594,1.5047,1.5774,6.6367,2.7983,2.2039,2.8351,0.8469,0.4605,-0.6854,0.5747,-0.276108,1.2131,1.6506,6.7839,0.5379,2.6675
2016-11-18,0.759513,1.5866,1.5631,7.1923,3.3204,2.22,3.5345,0.9781,0.4558,-0.7127,0.597,-0.230525,1.3449,1.6398,6.8692,0.4811,2.418
2016-11-25,0.790185,1.7371,1.5362,7.6726,3.2996,2.2406,3.6898,0.9935,0.5236,-0.7524,0.5941,-0.231182,1.4158,1.6302,6.7457,0.4241,1.9425
2016-12-02,0.779849,1.6763,1.5596,7.476,3.2256,2.3509,3.6911,0.9625,0.4747,-0.7681,0.6315,-0.24325,1.2854,1.651,6.5998,0.424,2.241
2016-12-09,0.840266,1.6078,1.5625,6.9053,3.0752,2.3669,3.3564,1.004,0.5092,-0.7588,0.6298,-0.259236,1.0712,1.647,6.2489,0.3181,2.1105
2016-12-16,0.892905,1.5666,1.5653,7.1634,3.0674,2.6616,3.3967,1.2167,0.6173,-0.7862,0.6671,-0.259967,0.719,1.6738,6.0511,0.239,2.0931
2016-12-23,0.856849,1.595,1.5921,7.1849,3.0177,2.9532,3.3831,1.1354,0.6191,-0.8296,0.6598,-0.260026,0.5687,1.6545,6.2351,0.2031,1.8336
2016-12-30,0.815719,1.5617,1.5718,7.1573,3.0308,2.7534,3.3519,1.0995,0.6067,-0.8272,0.633,-0.259992,0.3982,1.7029,6.0889,0.1653,1.2246
2017-01-06,0.83014,1.5247,1.5612,6.9663,2.7866,2.7607,3.2778,1.0771,0.5897,-0.7392,0.6396,-0.264932,0.4143,1.7489,5.765,0.2274,1.3665
2017-01-13,0.800516,1.5144,1.6096,6.7157,2.8808,2.7028,3.1631,0.9881,0.5375,-0.7108,0.6502,-0.258606,0.4806,1.733,5.4128,0.2518,1.445
2017-01-20,0.800439,1.5089,1.6015,6.1958,2.8373,2.6685,3.0825,0.9932,0.5362,-0.6482,0.6348,-0.278363,0.5103,1.6878,5.5513,0.1924,1.0669
2017-01-27,0.7901,1.5616,1.5768,6.0929,2.7867,2.7093,3.099,1.012,0.518,-0.6472,0.6475,-0.263729,0.4179,1.6591,5.7271,0.1626,1.3792
2017-02-03,0.794712,1.5448,1.538,6.0712,2.9164,2.7286,3.1484,0.9245,0.5432,-0.7105,0.629,-0.275924,0.2838,1.659,5.9757,0.1583,2.1778
2017-02-10,0.795401,1.5116,1.5188,5.9735,2.807,2.7938,3.2236,0.9449,0.5093,-0.7412,0.6295,-0.236298,0.0862,1.6968,5.8071,0.1669,2.4076
2017-02-17,0.805554,1.5016,1.5307,6.034,2.9713,2.7798,3.1991,0.9137,0.5234,-0.7604,0.6329,-0.240736,0.0527,1.7226,5.9452,0.1563,2.2646
2017-02-24,0.779849,1.4988,1.5368,6.0369,3.0325,2.7458,3.1697,0.9432,0.5184,-0.8359,0.6112,-0.260699,0.0622,1.708,5.8869,0.1433,2.5237
2017-03-03,0.956823,1.5184,1.5453,6.0391,3.0397,2.7273,3.2914,1.0137,0.504,-0.8018,0.6243,-0.267565,0.0267,1.6741,5.6614,0.127,2.5985
2017-03-10,1.03685,1.518,1.5698,5.9739,3.2092,2.808,3.3462,1.008,0.517,-0.8267,0.663,-0.271859,0.0606,1.67,5.7112,0.1275,2.8274
2017-03-17,0.99041,1.4826,1.5593,6.0013,3.1616,2.831,3.4089,0.9571,0.5318,-0.7785,0.6468,-0.260655,0.195,1.6905,5.6392,0.0994,3.2027
2017-03-24,0.974857,1.5094,1.554,5.8332,3.2937,2.8417,3.3647,0.9737,0.513,-0.7506,0.6279,-0.254465,0.1652,1.6578,5.5931,0.088,3.2926
2017-03-31,1.03185,1.4835,1.5331,5.8676,3.3338,2.8698,3.3634,1.0379,0.4991,-0.7016,0.6381,-0.227166,0.1129,1.6185,5.983,0.0636,3.3235
2017-04-07,1.06258,1.4762,1.5129,5.9659,3.4993,2.8889,3.3826,0.9901,0.5014,-0.7425,0.661,-0.175395,0.0853,1.6447,5.8891,0.0805,3.3581
2017-04-14,1.02126,1.4808,1.4977,5.7587,3.4455,2.946,3.3133,0.993,0.5102,-0.777,0.6418,-0.200922,0.0667,1.6462,5.8063,0.083,3.3828
2017-04-21,0.990275,1.5088,1.4957,5.6582,3.4048,3.0448,3.2755,1.0294,0.5131,-0.7377,0.6325,-0.180311,0.0692,1.6617,5.6697,0.0948,3.6152
2017-04-28,1.06789,1.4786,1.4799,5.6812,3.3901,3.0934,3.1948,1.0217,0.4962,-0.712,0.6243,-0.165567,0.0706,1.6537,5.7187,0.096,3.4135
2017-05-05,1.10893,1.4683,1.4847,5.6166,3.4261,3.252,3.2005,1.0406,0.509,-0.6758,0.6003,-0.173728,0.0614,1.6547,5.8006,0.108,3.2984
2017-05-12,1.11391,1.4633,1.4932,5.7854,3.4879,3.3988,3.222,1.0457,0.4919,-0.674,0.5975,-0.161401,0.1018,1.6496,5.5131,0.1234,3.0641
2017-05-19,1.09315,1.448,1.4917,6.2501,3.3239,3.4709,3.2399,1.0254,0.4671,-0.6676,0.5998,-0.140842,0.1703,1.6547,5.2264,0.1259,3.299
2017-05-26,1.16063,1.4723,1.5007,6.3252,3.2234,3.5108,3.2119,1.0365,0.4711,-0.683,0.624,-0.154407,0.2514,1.607,5.046,0.1087,3.035
2017-06-02,1.15531,1.4443,1.4834,6.3605,3.104,3.4667,3.2116,1.0888,0.5111,-0.7048,0.6173,-0.159287,0.2776,1.6163,5.1401,0.1183,2.9529
2017-06-09,1.1912,1.4531,1.4824,6.237,3.1172,3.5329,3.204,1.1111,0.4871,-0.7118,0.6387,-0.112817,0.199,1.6471,5.2179,0.1223,2.8842
2017-06-16,1.19616,1.4855,1.48,6.1912,3.132,3.5872,3.2027,1.1208,0.512,-0.6658,0.7699,-0.12909,0.3021,1.619,5.2613,0.1212,2.9604
2017-06-23,1.19055,1.4853,1.4818,6.2033,3.172,3.5374,3.2306,1.0518,0.4787,-0.6487,0.795,-0.105584,0.4292,1.617,5.0701,0.1208,3.4118
2017-06-30,1.23268,1.4894,1.4815,6.2033,3.2467,3.4368,3.2441,1.0732,0.497,-0.6242,0.9526,-0.109715,0.4568,1.5655,4.7442,0.1092,3.5078
2017-07-07,1.21699,1.5121,1.4579,6.4205,3.4231,3.4222,3.3032,1.1804,0.4892,-0.6269,1.027,-0.114515,0.4753,1.5424,4.5826,0.1231,3.5057
2017-07-14,1.20132,1.4804,1.4548,6.3425,3.3607,3.4256,3.2868,1.1236,0.5076,-0.6328,1.0606,-0.126379,0.6184,1.5649,4.3547,0.1215,3.4393
2017-07-21,1.21741,1.4603,1.4393,6.1501,3.3429,3.4044,3.2619,1.1072,0.5088,-0.6384,1.0879,-0.108173,0.7209,1.5715,3.8017,0.1237,3.3695
2017-07-28,1.2172,1.4456,1.4685,6.1879,3.3204,3.3705,3.2763,1.1293,0.5095,-0.6507,1.1448,-0.129235,0.6526,1.5335,3.3221,0.1198,3.4356
2017-08-04,1.2273,1.4284,1.4307,6.163,3.285,3.3582,3.2256,1.1028,0.4803,-0.6498,1.0935,-0.120575,0.5218,1.5132,3.2925,0.1154,3.3453
2017-08-11,1.20647,1.4813,1.4071,6.1578,3.2333,3.3202,3.2057,1.1003,0.4665,-0.6744,1.0703,-0.103168,0.3003,1.5289,3.3038,0.1011,3.3903
2017-08-18,1.216,1.5015,1.4437,6.0405,3.2911,3.3279,3.1891,1.1661,0.4416,-0.6672,1.0998,-0.117606,0.2322,1.4897,3.3382,0.0872,3.3227
2017-08-25,1.23268,1.4949,1.4409,5.9734,3.2799,3.353,3.1862,1.2633,0.4305,-0.6843,1.1079,-0.128167,0.266,1.4771,3.4263,0.0855,3.3432
2017-09-01,1.23243,1.4801,1.4175,5.7989,3.2695,3.3863,3.1526,1.1868,0.4318,-0.7041,1.1807,-0.147716,0.183,1.4593,3.3434,0.0896,3.2662
2017-09-08,1.21163,1.4609,1.3863,5.7441,3.2327,3.367,3.0352,1.1567,0.4026,-0.7232,1.3462,-0.152173,0.1866,1.4464,3.3215,0.0628,3.2713
2017-09-15,1.27713,1.4838,1.3722,5.5731,3.2274,3.404,3.0558,1.1775,0.4004,-0.6904,1.3834,-0.137268,0.1899,1.4403,3.3427,0.0492,3.1992
2017-09-22,1.2998,1.5094,1.3587,5.4931,3.2177,3.4057,3.1126,1.2079,0.4161,-0.687,1.3695,-0.13244,0.3487,1.4467,3.2356,0.0423,3.2234
2017-09-29,1.29956,1.5653,1.3932,5.5076,3.193,3.4129,3.1096,1.2567,0.4239,-0.6959,1.3071,-0.129068,0.5634,1.4621,3.0154,0.0576,3.2108
2017-10-06,1.34577,1.5653,1.4189,5.5411,3.1657,3.4129,3.1603,1.1936,0.4337,-0.6915,1.3532,-0.140104,0.7634,1.4328,2.9369,0.0624,3.2586
2017-10-13,1.39312,1.613,1.3801,5.5801,3.1659,3.4417,3.1422,1.1854,0.4204,-0.713,1.3432,-0.142346,1.3931,1.4,2.6668,0.0532,3.2508
2017-10-20,1.41353,1.8023,1.3958,5.4887,3.1818,3.4633,3.1519,1.2666,0.4057,-0.7124,1.2818,-0.139069,1.4785,1.3973,2.5774,0.0499,3.1994
2017-10-27,1.41326,1.8044,1.4021,5.6657,3.2589,3.4728,3.1713,1.3568,0.402,-0.7464,1.2505,-0.14166,1.1843,1.2716,2.5758,0.0567,3.2056
2017-11-03,1.45953,1.8139,1.4119,5.5913,3.2437,3.4989,3.1488,1.3078,0.421,-0.7385,1.2515,-0.152137,0.8422,1.2824,2.6267,0.0619,3.2636
2017-11-10,1.53298,1.7964,1.3977,5.4819,3.327,3.5475,3.1744,1.3582,0.4109,-0.7362,1.2532,-0.181081,0.4675,1.2565,2.5722,0.0814,3.2838
2017-11-17,1.58968,1.8508,1.3903,5.5367,3.3378,3.5571,3.1259,1.3371,0.4054,-0.7412,1.2475,-0.176633,0.4138,1.2963,2.6471,0.0844,3.3398
2017-11-24,1.5997,1.8656,1.3739,5.3615,3.5068,3.6077,2.8109,1.3587,0.4004,-0.7287,1.2383,-0.177612,0.5463,1.2615,2.7786,0.0812,3.196
2017-12-01,1.6149,1.8257,1.3937,5.382,3.5203,3.6478,2.7899,1.4088,0.4265,-0.7469,1.3156,-0.159909,0.6431,1.3289,2.8984,0.0715,3.3152
2017-12-08,1.64508,1.8206,1.4051,5.8601,3.8153,3.6957,2.9812,1.4216,0.4115,-0.7724,1.2872,-0.141052,0.6887,1.3435,2.9601,0.075,3.3655
2017-12-15,1.6935,1.8153,1.3716,5.3736,3.6998,3.6542,3.0223,1.4377,0.3956,-0.7847,1.3232,-0.148915,0.7764,1.3486,2.9734,0.062,3.4401
2017-12-22,1.7242,1.8572,1.2906,4.974,3.7991,3.8307,2.9642,1.6048,0.3684,-0.7407,1.4139,-0.143272,0.6853,1.3808,2.9933,0.0602,3.3612
2017-12-29,1.73937,1.8588,1.3448,5.2407,3.7746,3.8162,2.9532,1.6076,0.3995,-0.6889,1.4311,-0.139649,0.7044,1.4155,2.8877,0.065,3.3815
2018-01-05,1.77844,1.8194,1.3242,4.8832,3.5336,3.6488,2.9707,1.4607,0.391,-0.6411,1.5259,-0.135691,0.7713,1.3733,2.7853,0.062,3.4146
2018-01-12,1.78181,1.8384,1.2617,4.9308,3.4957,3.5715,3.0332,1.3156,0.3965,-0.5962,1.4989,-0.120529,0.7872,1.3791,2.7235,0.0665,3.5562
2018-01-19,1.77623,1.8182,1.2992,4.8874,3.348,3.5938,3.1807,1.285,0.3731,-0.6174,1.5421,-0.119659,0.757,1.3759,2.6326,0.0777,3.6061
2018-01-26,1.78619,1.8587,1.2838,4.7385,3.2936,3.5193,3.2118,1.2721,0.3538,-0.5921,1.5505,-0.12086,0.5929,1.3436,2.6411,0.0735,3.6722
2018-02-02,1.85551,1.8582,1.2763,4.8701,3.362,3.5022,3.2109,1.4121,0.3672,-0.5972,1.5895,-0.121753,0.5812,1.3233,2.7224,0.089,3.7022
2018-02-09,1.88078,1.8734,1.246,4.9018,3.508,3.4486,3.2305,1.4387,0.3578,-0.6116,1.5256,-0.132017,0.5219,1.3352,2.9569,0.084,3.9562
2018-02-16,1.97919,1.8652,1.2799,4.8723,3.5683,3.4244,3.2254,1.4083,0.387,-0.6104,1.5611,-0.145819,0.5397,1.3407,2.8755,0.0668,3.9623
2018-02-23,1.99958,1.8597,1.2635,4.8381,3.5987,3.4128,3.234,1.5221,0.3855,-0.6228,1.5226,-0.14656,0.5292,1.3574,2.7941,0.0579,4.0942
2018-03-02,2.0202,1.9014,1.226,5.0816,3.6408,3.3306,3.1824,1.5454,0.3722,-0.6348,1.5151,-0.151946,0.7634,1.3291,2.7859,0.0454,4.2087
2018-03-09,2.032,1.9065,1.2507,5.4315,3.8098,3.3346,3.1703,1.67,0.3625,-0.6434,1.5717,-0.150865,0.7116,1.2993,2.731,0.0477,4.3789
2018-03-16,2.06274,1.8856,1.2408,5.1624,3.9108,3.3515,3.2009,1.6535,0.4017,-0.6544,1.5335,-0.142964,1.2148,1.264,2.6329,0.0511,4.2995
2018-03-23,2.02043,1.8529,1.2308,5.5313,3.5885,3.3083,3.1958,1.8114,0.4121,-0.6583,1.6098,-0.148437,0.6711,1.3078,2.437,0.072,4.2477
2018-03-30,2.0953,1.8741,1.2385,5.3206,3.7742,3.3004,3.213,1.7245,0.3919,-0.6533,1.5453,-0.136062,0.6495,1.2669,2.3624,0.0804,4.2863
2018-04-06,2.05811,1.8146,1.2775,5.4042,3.7968,3.2844,3.259,1.6566,0.4262,-0.6379,1.5782,-0.130482,0.5221,1.265,2.2518,0.0909,4.4343
2018-04-13,2.09929,1.8626,1.3164,5.4969,3.8402,3.2489,3.3523,1.6572,0.4122,-0.6404,1.6415,-0.143033,0.5168,1.3091,2.1654,0.0912,4.4889
2018-04-20,2.19791,1.869,1.3693,5.6139,3.8876,2.9729,3.4124,1.7418,0.4157,-0.6197,1.6509,-0.139716,0.5398,1.316,2.2066,0.0903,4.5062
2018-04-27,2.23661,1.8474,1.4365,6.1701,3.941,3.0234,3.5438,1.7863,0.4351,-0.6231,1.6082,-0.137859,0.3755,1.2832,2.2006,0.0842,4.2592
2018-05-04,2.23066,1.9034,1.4727,6.1187,3.9779,3.0277,3.5345,1.7298,0.4268,-0.6068,1.6324,-0.141186,0.5426,1.3037,2.128,0.1103,4.1811
2018-05-11,2.25613,1.9129,1.4771,6.6497,3.9432,2.9568,3.534,1.7366,0.4377,-0.6087,1.6688,-0.138405,0.289,1.3312,2.1361,0.1647,3.9535
2018-05-18,2.29205,1.8364,1.5382,6.6939,4.1098,3.03,3.5872,1.7263,0.4164,-0.6107,1.7096,-0.135244,0.2546,1.3711,2.4739,0.3022,3.9803
2018-05-25,2.25746,1.8502,1.6309,6.6828,4.0083,3.0708,3.4735,1.72,0.4586,-0.6325,1.6585,-0.138943,0.1424,1.3766,2.5938,0.3144,3.8476
2018-06-01,2.26208,1.8521,1.5847,6.3945,3.9702,3.1053,3.4674,1.7248,0.4377,-0.6219,1.6473,-0.137746,0.1423,1.3396,2.2869,0.3103,3.8038
2018-06-08,2.29278,1.8322,1.4962,6.5065,4.0394,3.1636,3.4334,1.7927,0.4572,-0.6397,1.6533,-0.140275,0.1417,1.3324,3.0719,0.3463,3.4773
2018-06-15,2.31823,1.8373,1.4977,6.5065,4.1282,3.2033,3.3993,1.7806,0.4514,-0.6404,1.6389,-0.142045,0.2937,1.3219,2.9743,0.4816,3.623
2018-06-22,2.29387,1.8342,1.5113,6.6325,4.4891,3.2225,3.4131,1.7566,0.4353,-0.6594,1.5591,-0.14296,0.1415,1.3357,2.7618,0.6026,3.6398
2018-06-29,2.31972,1.8382,1.4951,7.3662,4.2571,3.2228,3.425,1.7633,0.495,-0.6553,1.6785,-0.136306,0.1597,1.3272,2.8597,0.6513,3.7537
2018-07-06,2.31897,1.8193,1.5135,6.9557,4.247,3.0439,3.39,1.7472,0.4886,-0.6574,1.7108,-0.136796,0.3273,1.3346,3.1304,0.6506,3.5601
2018-07-13,2.34964,1.8495,1.5272,6.9662,4.2002,3.0093,3.3808,1.7488,0.4527,-0.6477,1.737,-0.137346,0.3306,1.3104,3.4292,0.6495,3.5877
2018-07-20,2.39396,1.8057,1.572,6.8527,4.0967,2.9834,3.4112,1.708,0.4844,-0.6408,1.7632,-0.137412,0.3306,1.3218,3.3543,0.5465,3.4718
2018-07-27,2.40889,1.8256,1.5331,6.7412,4.3973,2.9378,3.4091,1.7178,0.4968,-0.644,1.8315,-0.131157,0.0242,1.2805,3.348,0.4443,3.4245
2018-08-03,2.41857,1.7977,1.5298,6.7051,4.4403,2.7787,3.4106,1.8089,0.4888,-0.6271,1.8804,-0.122617,0.0153,1.3038,3.3849,0.4115,3.5239
2018-08-10,2.40204,1.7813,1.5632,6.5059,4.5588,2.6764,3.3918,1.7636,0.5042,-0.6481,1.8849,-0.129019,0.006,1.3205,3.5795,0.4822,3.5092
2018-08-17,2.39743,1.767,1.5747,6.8601,4.7818,2.809,3.4058,1.7545,0.4856,-0.6489,1.9125,-0.137539,0.2043,1.327,3.4122,0.5657,3.577
2018-08-24,2.42989,1.741,1.6081,6.9021,4.7444,2.8695,3.3637,1.7315,0.5061,-0.6257,1.9298,-0.134886,0.0396,1.2982,3.4919,0.5222,3.4741
2018-08-31,2.45518,1.712,1.625,7.0106,4.6581,2.8456,3.3499,1.7359,0.4943,-0.6343,1.887,-0.129596,0.1237,1.3181,3.5959,0.4877,3.4932
2018-09-07,2.50694,1.7188,1.6438,7.699,4.9825,2.8786,3.4387,1.7466,0.4952,-0.5997,1.928,-0.128284,0.0544,1.3523,3.466,0.5087,3.4972
2018-09-14,2.5271,1.775,1.6828,7.4584,5.2061,2.9072,3.3989,1.7826,0.4725,-0.5883,1.9531,-0.127063,0.0581,1.3325,3.0323,0.5536,3.6109
2018-09-21,2.57179,1.7995,1.7187,7.3536,5.4873,2.9689,3.3783,1.8577,0.4707,-0.5939,1.9983,-0.125942,0.05,1.2914,2.799,0.5097,3.6421
2018-09-28,2.57087,1.808,1.7015,7.3049,5.8252,2.9545,3.3804,1.8338,0.4812,-0.5906,2.0123,-0.132721,0.0895,1.2824,2.8105,0.4766,3.7134
2018-10-05,2.61712,1.8521,1.7196,7.3226,6.1751,2.9545,3.4174,1.9089,0.4793,-0.5921,2.0993,-0.138105,0.0419,1.3173,2.6872,0.391,3.7325
2018-10-12,2.64648,1.8618,1.7258,7.3603,6.4441,2.8439,3.4178,1.9391,0.4705,-0.6349,2.0257,-0.142108,0.0959,1.2752,2.5651,0.4669,3.7114
2018-10-19,2.66656,1.8561,1.7418,7.3265,6.7478,2.8034,3.4329,1.9782,0.4761,-0.6779,2.0625,-0.145904,0.1682,1.2579,2.6075,0.3222,3.7021
2018-10-26,2.62346,1.8442,1.7356,7.2651,6.7038,2.8007,3.4314,1.9815,0.4824,-0.6998,2.0505,-0.154173,0.3424,1.2461,2.7701,0.2313,3.8713
2018-11-02,2.68036,1.8431,1.7363,7.0157,6.445,2.8047,3.4489,2.0503,0.5034,-0.6673,2.1356,-0.165293,0.35,1.2647,2.8342,0.2801,4.0952
2018-11-09,2.73071,1.8131,1.7338,6.7795,6.4325,2.7572,3.4643,2.0607,0.531,-0.657,2.1305,-0.16753,0.4309,1.2803,3.2369,0.3148,4.1217
2018-11-16,2.67182,1.8111,1.7356,6.9083,6.4528,2.6531,3.4664,2.0198,0.5631,-0.6603,2.0439,-0.168032,0.4481,1.3255,3.154,0.3182,4.1464
2018-11-23,2.66556,1.8282,1.7031,6.7747,6.4565,2.6602,3.4515,2.0562,0.5057,-0.6587,2.0704,-0.170046,0.592,1.3227,3.1978,0.2572,4.2302
2018-11-30,2.68562,1.8265,1.673,6.8266,6.483,2.6518,3.466,2.0016,0.4956,-0.6582,2.0174,-0.165111,0.2294,1.2671,3.5306,0.1909,4.4682
2018-12-07,2.68866,1.8187,1.6437,6.9289,6.5283,2.5929,3.4606,2.0141,0.5368,-0.6548,1.8802,-0.168917,0.1944,1.2499,3.2415,0.2328,4.5605
2018-12-14,2.67709,1.7717,1.6112,7.0355,6.595,2.634,3.4654,1.9761,0.5806,-0.6715,1.909,-0.170023,0.9872,1.1455,3.0551,0.2095,4.4365
2018-12-21,2.62872,1.8095,1.7165,6.926,6.6258,2.6206,3.4689,1.9939,0.5509,-0.693,1.8699,-0.168671,1.2833,1.1285,3.0234,0.2338,4.251
2018-12-28,2.58572,1.8225,1.7041,6.9764,6.6526,2.702,3.4658,1.9587,0.5513,-0.6763,1.7995,-0.176271,1.2615,1.1692,2.9063,0.2453,4.3044
2019-01-04,2.5622,1.7538,1.7241,6.9494,6.5303,2.5478,3.451,1.8776,0.5494,-0.6148,1.8047,-0.187436,0.937,1.2799,2.6672,0.3218,4.5165
2019-01-11,2.57705,1.7767,1.7025,6.8903,6.5025,2.4757,3.4082,1.8934,0.5356,-0.5987,1.8379,-0.165873,0.859,1.2528,2.6552,0.2614,4.7474
2019-01-18,2.59702,1.8094,1.7098,6.9252,6.1537,2.4612,3.4318,1.9358,0.5094,-0.5889,1.8869,-0.182497,0.6654,1.2599,2.6129,0.3572,4.4134
2019-01-25,2.59623,1.8018,1.7326,6.9785,6.1241,2.4901,3.4477,2.0011,0.5369,-0.582,1.8325,-0.183526,0.723,1.2772,2.4917,0.3422,4.5138
