date,BRL,CAD,CLP,CNH,EUR,HUF,IDR,INR,JPY,KRW,MXN,MYR,PHP,PLN,SGD,THB,TWD
2013-11-29,-0.5928000000000004,0.04239999999999999,0.03000000000000025,0.2532000000000001,-0.06749999999999998,0.09060000000000024,11.07,-1.1100000000000012,0.0648,-1.0099999999999998,0.34120000000000017,0.4457,2.2300000000000004,0.015699999999999825,-0.02629999999999999,-3.4046000000000003,-0.3065000000000001
2013-12-06,-1.0742999999999991,0.009700000000000042,-0.7000000000000002,0.30800000000000005,-0.07339999999999999,-0.12990000000000013,0.4399999999999995,-2.0599999999999987,0.1266,-0.8999999999999999,0.4066000000000001,-0.12130000000000019,-1.68,-0.0013000000000000789,-0.031299999999999994,-3.4243,0.26080000000000014
2013-12-13,-1.2326000000000015,0.06370000000000009,-0.8300000000000001,0.4227000000000001,-0.0781,0.0015999999999998238,5.35,-0.3800000000000008,0.1104,-0.43999999999999995,0.7185999999999999,0.6059999999999999,-2.03,0.017900000000000027,0.0007000000000000062,-2.4805,0.9529999999999998
2013-12-20,-1.3476,0.03949999999999987,-0.27000000000000046,0.29079999999999995,-0.05299999999999999,0.11029999999999962,6.34,-1.6399999999999988,-0.0233,-0.47,0.7370999999999999,0.5553000000000001,-0.84,0.10159999999999991,0.028099999999999986,-3.3192,0.7511999999999999
2013-12-27,-1.1921,0.09559999999999991,-0.40999999999999925,0.4029999999999999,-0.10399999999999998,0.03909999999999991,-1.6899999999999995,0.09999999999999964,-0.065,-1.14,0.3535999999999997,0.4352999999999998,-0.3,0.08429999999999982,0.03059999999999999,-2.8257000000000003,1.6012
2014-01-03,-1.3905999999999992,0.0723999999999998,-0.5800000000000001,-0.05909999999999993,-9.999999999998899e-05,-0.09699999999999998,2.080000000000001,-1.5700000000000003,-0.0632,-0.81,0.05370000000000008,0.07050000000000001,-2.17,0.06700000000000017,0.037000000000000005,-3.3829,-1.1096
2014-01-10,-1.5949000000000009,-0.0047000000000001485,-0.5899999999999999,-0.02660000000000018,0.007699999999999985,-0.2650000000000001,14.04,1.8999999999999995,-0.0535,-0.7499999999999998,0.3313999999999999,0.15520000000000023,1.4500000000000002,0.0020999999999999908,0.010399999999999993,-0.2859999999999996,0.15090000000000003
2014-01-17,-1.0458999999999996,0.012800000000000145,-0.7599999999999998,-1.0767000000000002,-0.028900000000000037,-0.3635999999999999,19.94,1.21,-0.05700000000000001,-0.6600000000000001,0.09299999999999997,0.5998000000000001,-4.87,0.023299999999999876,0.009000000000000008,-1.8865,-0.6552
2014-01-24,-1.7675999999999998,0.007000000000000117,-0.94,-0.7163000000000002,-0.0050000000000000044,-0.10630000000000006,5.6899999999999995,-1.3599999999999994,-0.0675,-0.8100000000000003,0.1273000000000004,-0.48580000000000023,-5.62,-0.02389999999999981,0.008899999999999991,-1.8655000000000002,-1.2104
2014-01-31,0.6654999999999998,0.0028999999999999027,-0.9300000000000002,-0.0008999999999999009,-0.03409999999999999,-0.14880000000000004,1.2799999999999994,-3.0,-0.0912,-1.4300000000000002,0.0676000000000001,1.6494,-1.0799999999999998,-0.03589999999999982,0.0413,-3.9953000000000003,0.5413
2014-02-07,-0.3894000000000002,0.047599999999999865,-0.52,0.04159999999999986,-0.05149999999999999,-0.09700000000000042,16.28,0.3099999999999996,-0.0652,-0.97,0.1665000000000001,-0.48599999999999977,1.13,0.006199999999999761,0.002700000000000008,-0.7347000000000001,0.6924000000000001
2014-02-14,-0.948599999999999,0.018899999999999917,-0.9800000000000004,0.2077,-0.047000000000000014,-0.09109999999999996,15.82,1.4700000000000006,-0.0582,-0.7200000000000002,0.09940000000000015,0.07979999999999965,3.13,0.009700000000000042,0.003799999999999998,0.17059999999999986,0.9029999999999999
2014-02-21,-0.38540000000000063,0.04049999999999998,-0.8799999999999999,-0.5569,-0.03999999999999998,-0.0024999999999999467,8.24,1.6600000000000001,-0.0631,-0.6899999999999997,0.07689999999999975,-0.1943999999999999,0.86,0.029900000000000038,0.010399999999999993,-0.4668000000000001,-0.4678
2014-02-28,-0.7717000000000009,0.02719999999999989,-0.9500000000000002,-0.7184000000000001,-0.0358,0.09739999999999993,6.21,-2.130000000000001,-0.0649,-0.48999999999999977,0.10799999999999965,-0.5964,-0.56,0.03270000000000017,-0.01730000000000001,-0.22409999999999997,0.03200000000000003
2014-03-07,-1.2323000000000004,0.05719999999999992,-0.7599999999999998,-0.17389999999999994,-0.029000000000000026,0.061499999999999666,5.25,0.7400000000000002,-0.0577,-0.53,0.09929999999999994,-0.10939999999999994,0.7,0.01969999999999983,0.02579999999999999,-1.1441,0.14659999999999995
2014-03-14,0.08490000000000109,0.03279999999999994,-0.5900000000000003,-0.20399999999999996,-0.00930000000000003,-0.15660000000000007,5.14,-1.12,-0.0445,-0.3300000000000003,0.0506000000000002,-0.2827000000000002,-0.19999999999999996,0.014199999999999768,0.01570000000000002,-1.1969999999999996,-1.1224
2014-03-21,-1.4135000000000009,0.0645,-0.6499999999999995,-0.0009999999999998899,-0.013900000000000023,0.09100000000000019,2.5999999999999996,-1.5,-0.030699999999999998,-0.47999999999999976,0.10250000000000004,-0.2997000000000001,-1.3800000000000001,0.029199999999999893,0.013900000000000023,-0.6762999999999999,-1.7741
2014-03-28,-0.9772999999999996,0.049100000000000144,-0.6299999999999999,-0.013599999999999834,-0.05399999999999999,0.08539999999999992,4.359999999999999,0.35000000000000053,-0.041299999999999996,-0.31000000000000005,0.0783999999999998,0.0732999999999997,1.5699999999999998,-0.034800000000000164,0.009300000000000003,-0.5790000000000002,0.3407000000000001
2014-04-04,-1.7982999999999993,0.04200000000000004,-0.9800000000000004,-0.34630000000000005,-0.07430000000000003,-0.09810000000000008,1.2800000000000002,-2.9800000000000004,-0.049300000000000004,-0.11999999999999988,0.20100000000000007,-0.06679999999999975,0.020000000000000018,0.0009000000000001229,-0.0010999999999999899,-0.7951999999999999,0.5519000000000001
2014-04-11,-1.6159999999999997,0.04400000000000004,-0.9700000000000002,-0.31099999999999994,-0.044499999999999984,-0.10619999999999985,0.4800000000000004,-2.3100000000000005,-0.0328,-0.040000000000000036,0.05119999999999969,-0.36160000000000014,0.0,0.04320000000000013,0.004399999999999987,-0.5882999999999998,0.7101
2014-04-18,-0.9885000000000002,0.0394000000000001,-1.23,-0.33599999999999985,-0.01050000000000001,0.03420000000000023,1.6900000000000004,-1.4900000000000002,-0.0303,-0.039999999999999813,0.026100000000000012,0.0035000000000002807,2.65,0.018299999999999983,0.009099999999999997,0.018299999999999983,-0.3233
2014-04-25,-1.0886000000000013,0.06769999999999987,-0.8300000000000001,-0.25260000000000016,-0.06319999999999998,-0.26580000000000004,3.2800000000000002,-0.9100000000000001,-0.0381,-0.1499999999999997,-0.07739999999999991,-0.01059999999999972,0.31999999999999995,0.04610000000000003,-0.011499999999999982,0.23639999999999994,-1.1092
2014-05-02,-1.4951000000000008,0.07040000000000002,-0.8599999999999999,-0.2047000000000001,-0.051600000000000035,-0.25549999999999984,2.16,0.6499999999999995,-0.0353,-0.3600000000000001,0.0690000000000004,0.1682999999999999,0.2300000000000001,0.06680000000000019,-0.01630000000000001,-0.15339999999999998,-0.369
2014-05-09,-1.1658000000000008,0.07299999999999995,-0.7200000000000002,-0.14639999999999986,-0.10899999999999999,-0.2649999999999999,2.9000000000000004,2.26,-0.042600000000000006,-0.32000000000000006,0.045700000000000074,0.4032,4.01,0.10499999999999998,-0.02150000000000002,-0.45599999999999996,0.5302999999999999
2014-05-16,-0.8168000000000006,0.02310000000000012,-0.7800000000000002,-0.4675,-0.12609999999999996,-0.3239000000000001,5.13,-0.6100000000000003,-0.0506,-0.13000000000000012,0.055299999999999905,0.40359999999999996,-0.08999999999999997,-0.03819999999999979,-0.023299999999999987,-0.4791000000000003,0.18169999999999997
2014-05-23,-0.9512,0.02410000000000001,-0.7200000000000002,-0.8714,-0.1382,-0.25449999999999995,4.76,3.0799999999999996,-0.0424,-0.05999999999999983,0.007500000000000284,0.5496999999999999,1.2,-0.12840000000000007,-0.014100000000000001,-0.5509999999999997,-0.496
2014-05-30,-1.2649999999999988,0.04150000000000009,-0.3400000000000003,-0.7105999999999997,-0.1272,-0.16020000000000012,3.29,2.0199999999999996,-0.046,-0.15000000000000013,0.129,0.6463000000000001,0.27,-0.0871000000000004,-0.021100000000000008,-0.29579999999999984,-0.09340000000000004
2014-06-06,-1.6681000000000008,0.027800000000000047,-0.5899999999999999,-0.5983000000000003,-0.0633,-0.3336999999999999,3.53,2.86,-0.0432,0.72,0.06000000000000005,0.2925,0.74,-0.2507999999999999,0.003700000000000009,0.01089999999999991,0.2668999999999999
2014-06-13,-1.295,0.05840000000000001,-0.4099999999999997,-1.2791000000000001,0.010599999999999998,-0.24140000000000006,3.91,2.5,-0.0398,0.05999999999999983,0.11289999999999978,0.09189999999999987,0.5,-0.18300000000000027,0.015999999999999986,0.8024999999999998,0.3060999999999999
2014-06-20,-1.1324000000000005,0.05370000000000008,-0.7599999999999998,-1.6073999999999997,-0.024499999999999994,-0.17600000000000016,3.0900000000000003,2.1000000000000005,-0.0466,-0.020000000000000018,0.26339999999999986,0.4719,2.53,-0.29339999999999966,-0.0040000000000000036,0.19989999999999997,0.13349999999999995
2014-06-27,-1.3081999999999994,0.0625,-0.52,-1.028,-0.00399999999999999,-0.09730000000000016,-1.1399999999999997,1.2200000000000006,-0.0436,-0.050000000000000044,0.07299999999999995,0.5994999999999999,-0.010000000000000009,-0.35130000000000017,-0.0003999999999999837,0.29569999999999985,0.3748
2014-07-04,-1.2060999999999993,0.06559999999999988,-0.48999999999999977,-1.2232999999999998,-0.012700000000000003,-0.18430000000000013,1.4100000000000001,3.03,-0.0395,-0.10000000000000009,0.0697000000000001,0.3635999999999999,0.12,-0.29769999999999985,0.0179,0.5451999999999999,-0.6034
