date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD,BRL,MXN,CLP,HUF,EUR,JPY,CAD
2016-09-09,4.4434000000000005,2.7839000000000005,1.2139000000000002,1.3139,1.3503,3.0739,1.6753,2.0707,1.3034000000000003,3.7977999999999987,1.4668,3.2739,1.3574000000000002,-0.24959999999999982,0.13980000000000015,0.1972
2016-09-16,7.6828,3.4869,2.1269000000000005,1.4169,1.927,5.6669,1.8276000000000001,1.8249,-0.026999999999999913,5.206699999999998,1.9967000000000006,4.8969000000000005,1.5498,-0.37029999999999985,-0.007300000000000084,0.15560000000000002
2016-09-23,4.5792,1.9368999999999996,1.346900000000001,1.4869,1.4602,2.4368999999999996,1.5506000000000002,1.4607,-2.2611999999999997,3.9799999999999986,2.5175,0.3569,1.8670000000000002,-0.3333999999999999,0.2168000000000001,0.26810000000000006
2016-09-30,2.6213,2.2284,3.1984000000000004,0.7684,1.4249,2.8884,1.8296000000000001,1.8841,-0.49240000000000017,5.219900000000001,3.0673999999999997,2.3783999999999996,1.3208000000000002,-0.14319999999999977,0.9285999999999999,0.3267
2016-10-07,3.0951,4.0824,2.2824,0.8823999999999999,1.3893,2.5023999999999997,1.9273,2.0746,1.1524999999999999,5.670400000000001,3.052,1.2523999999999997,1.2217,0.14570000000000005,1.1134,0.4654999999999999
2016-10-14,3.1434,4.4589,2.5689,0.9488999999999999,2.2415000000000003,7.548899999999999,1.9089,2.6466000000000003,2.0585999999999998,4.770899999999999,2.7620999999999998,2.7088999999999994,1.2317,0.032399999999999984,1.208,0.4529999999999999
2016-10-21,3.1993,6.072900000000001,2.472900000000001,1.0329,1.5953,1.8329000000000002,1.9082,2.4861,2.5362999999999998,6.118099999999998,2.9768000000000003,2.3429,1.1185,0.09540000000000015,1.2827,0.37209999999999993
2016-10-28,3.1237000000000004,4.190899999999999,2.6209,0.7608999999999999,2.8161,1.6109,1.8760999999999999,2.2184,2.5705,6.431100000000001,3.040199999999999,3.2408999999999994,1.2812000000000001,0.10250000000000004,1.2738,0.3382
2016-11-04,2.3363,6.6519,2.5418999999999996,0.8519000000000001,2.1784,1.5819,1.8718000000000001,2.3153,-0.04119999999999985,7.0694,3.0053,1.3019000000000003,0.8369000000000002,0.19330000000000003,0.768,0.36280000000000007
2016-11-11,4.7984,5.822900000000001,1.7329000000000003,1.0629,19.1849,6.6729,2.1705,3.5356000000000005,3.2360000000000007,5.597899999999999,4.2541,-0.2870999999999999,0.6898000000000002,0.34330000000000016,0.8386,0.3565000000000001
