date,CNH,INR,KRW,TWD,SGD,THB,MYR,IDR,PHP,JPY,CAD,EUR
2014-04-18,0.04144296587851848,0.08133006864026626,0.02523926641225316,0.041249649608532835,0.016039930683479753,0.06987200056282905,0.021633996751727835,0.08768352488384146,0.0970034524594201,-0.11965353253930289,0.026256131507828684,-0.011979781713321813
2014-04-25,-0.009485190214533645,0.07898750162148538,0.02687177151987008,0.035658383531300686,0.05619674343011205,0.06945271771781325,0.02742521265696496,0.09857761751602467,0.07461937215174252,-0.058549217892991834,0.055484201954161705,0.0412768147908924
2014-05-02,-0.01584370987613415,0.07863072350940037,0.03230830280666375,0.041947582124368665,0.07640188277419391,0.09990257442174766,0.03108017947819075,0.10289563416108116,0.10128015689674186,-0.033077816149901906,0.05943472441352249,0.04332188646852231
2014-05-09,-0.024626399494684925,0.10781664789168133,0.015595246568722132,0.036153569431299104,0.07645657969087871,0.09203796947202125,0.032898795025288585,0.08001644440267164,0.11488606626462428,-0.0003388667774242293,0.06857982182032174,0.04485677306107583
2014-05-16,-0.07302520101817311,0.0990933921416648,0.019032295734946025,0.05564799023322564,0.06787708303204454,0.048722283478976,0.025692592775931722,0.08299177634247812,0.11332296040568579,-0.007957220245591756,0.03353373199796472,0.02063485953875599
2014-05-23,-0.053678899234816946,0.12574699174938075,0.008350425623707913,0.043217896730890715,0.05114182788422461,0.07462484556300364,0.028326539605110668,0.07969269603174922,0.07764790048435977,-0.05312160358833573,0.021519984412181614,0.01302285555106586
2014-05-30,-0.01412425441928633,0.15715973765167668,0.02800798495777812,0.032774222174394296,0.05236608298066159,0.05255105754496814,0.018117141687277183,0.07359328431364176,0.058392327760719454,-0.025862062938193375,0.034481273664574985,0.01701730634018439
2014-06-06,-0.005503133093210266,0.1601399479399621,0.018603744821263035,0.041783523311156756,0.049633094088154195,0.0437848059448287,0.02219410837981428,0.043435300683297484,0.02526053085234281,-0.04291973818010497,0.02111122010397004,0.047104013322547544
2014-06-13,0.0055806757074403635,0.10233832571259249,0.010217640106397141,0.04069731323547998,0.07086117184506513,0.06067863487989289,0.031399976487345604,0.01192640039608861,0.0564820861602886,0.050994387239272854,0.04206415374404493,0.09202987070095858
2014-06-20,0.008046105267043302,0.15351352581876654,0.03861152155571368,0.05015389997448949,0.06909373221951398,0.06785440670272536,0.030436026516436954,0.04705363025207632,0.067944881668911,0.05960483873657019,0.045400413654721916,0.058439689481391
2014-06-27,-0.007107078671096723,0.14948340428551354,0.02848536496926002,0.06970699348313047,0.02694313317081587,0.06940966434985629,0.01872955498259543,0.01651954823439894,0.0567491512181757,0.04350029902050423,0.05777970258909981,0.04013950864342597
2014-07-04,-0.016242143330395642,0.11493312425156255,-0.006548400613227479,0.05532639889273128,0.017993103917934405,0.06348013838762423,0.013014091219686108,-0.0026404007970075583,0.04192849667311194,0.0020710401095698217,0.047564951519921905,-0.0007680182719909112
2014-07-11,-0.04134657347875503,0.11481177900680528,0.00021123572980030758,0.04598573264796535,0.022883416648435073,0.07398198880855311,0.017257630173006078,0.018359972408910963,0.053898070048362,0.10057596749993003,0.06498274408168037,0.04821029337236027
2014-07-18,-0.034981348309831795,0.13446804339235463,0.006099192873715076,0.06539377185546691,0.012197117089904452,0.07439229163240846,0.016307269587819917,0.027303159059490767,0.03388261431684114,0.04365674613386261,0.04220651560519961,0.0003928488881257408
