date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD
2013-01-04,1.8264829052864406,9.188094763028863,4.005972259593129,6.968756300539536,1.114157500003572,3.7106409458954492,0.2063635512741926,3.4168246375478546,3.368519219271573
2013-01-11,1.8219248835597812,9.19935020067628,4.003631798088381,6.962792555912036,1.1056210034786678,3.7029056258470283,0.20269591604510453,3.410487428569248,3.3653283785812445
2013-01-18,1.8231370049203104,9.194053457313467,3.9874755018752794,6.965439110321689,1.1024714989938302,3.705675114031337,0.20526467242691834,3.392190272502181,3.366139989846753
2013-01-25,1.8278502893724087,9.18886134029906,3.987119346127576,6.988874330266929,1.1135009011618604,3.7081304587060484,0.2106255267552373,3.399395759715527,3.3771437315584354
2013-02-01,1.8266036320617738,9.17626639164243,3.971451618193159,6.995729525597324,1.1334966905216115,3.703152113400655,0.2151113796169455,3.393837027255863,3.3886185994552953
2013-02-08,1.8280110352335488,9.17419492533983,3.9804103602935714,6.9950516153669815,1.1309181234200252,3.7067193722422673,0.21289117484985837,3.394172766725191,3.3920052632932403
2013-02-15,1.8276895176678822,9.17626639164243,3.9958014955994208,6.987194727808562,1.1294001088204275,3.70364490631441,0.21321442023632478,3.3978584803966405,3.387622322745708
2013-02-22,1.8300983834545037,9.180448014111146,3.99532317105078,6.9901275787399975,1.1319503482786202,3.7074558396868715,0.21317402027671933,3.395967060682566,3.389647605711695
2013-03-01,1.8280110352335488,9.181117513299279,4.008205531900178,6.994024714134313,1.1302724413959786,3.70721041079866,0.2147484105258277,3.3944580566740115,3.3901532861998334
2013-03-08,1.8255165660261885,9.178023770499639,3.9958309234845513,6.997248573464897,1.1333357247264952,3.7056136531051016,0.2216624550324116,3.392576999368544,3.3902375414258135
2013-03-15,1.8252667765329695,9.18122047340233,3.990031645788688,7.014329058337817,1.1389541679514876,3.703152113400655,0.22186273141448729,3.3853220325038653,3.3923079878162383
2013-03-22,1.8250733482579884,9.186252576447092,3.99541149434353,7.018509223916671,1.135233472123755,3.7105186292174173,0.2221830902190852,3.377246160839642,3.396955062404023
2013-03-29,1.8255165660261885,9.183277452426493,3.9992570242978998,7.014598694600135,1.1294001088204275,3.7100292128366705,0.21535328583914679,3.376392262743184,3.395866531227351
2013-04-05,1.8243879887197822,9.184868706002513,4.004007661803894,7.036623315042002,1.1178265075919138,3.718074112393212,0.21499040455782253,3.376392262743184,3.399462544368439
2013-04-12,1.8223452520351027,9.180087328805161,4.0014010795793284,7.032447722939455,1.111528513934656,3.7198935076431057,0.21244654176587427,3.369362658142137,3.399462544368439
2013-04-19,1.820436005364639,9.179881164491475,3.9889877502611193,7.02086965561239,1.1103761555883516,3.717223927123079,0.21220393127582415,3.3539310558610653,3.393937760932895
2013-04-26,1.8192935694213748,9.180654061605823,3.9954998098359646,7.012619671591273,1.110310266413919,3.7184382563554808,0.2122848079793338,3.3757940999396197,3.386354434792381
2013-05-03,1.8171022768998502,9.184766120856752,3.9857919201083787,7.000626122386744,1.1097170684002156,3.7083143667525436,0.21009883779340122,3.39047341829918,3.3855760007591984
2013-05-10,1.8171429000591188,9.185022563991893,4.006367264335592,7.017326915411428,1.0955409101436235,3.718074112393212,0.21438530964031025,3.39484390768998,3.3931820108990234
2013-05-17,1.8158828141252585,9.187583384853566,4.0087739649924785,7.021244665661698,1.1059188638505477,3.7200146830446474,0.22860859074526813,3.396603512651928,3.400547170320569
2013-05-24,1.812190983700554,9.193194213141211,4.021239676552464,7.028219162397274,1.1147152702495073,3.7302612918927056,0.2345977013593256,3.3991953789914824,3.3987109597422136
2013-05-31,1.8164520818184267,9.204523486654617,4.037735409275472,7.032412411581554,1.1299494439771498,3.7457795012467483,0.23507212217948348,3.415363237135055,3.4008639927609177
2013-06-07,1.815557372742515,9.207777089573018,4.04622692185783,7.022511516280326,1.1296909709053737,3.743852843637086,0.21961734153765156,3.422485832679939,3.392223906863047
2013-06-14,1.8137329411494532,9.202580340664719,4.0518545106011485,7.027154785223471,1.1360686257120631,3.757565611902383,0.2233035385155749,3.4198719219269638,3.396352329998956
2013-06-21,1.8137655494906695,9.21429255181461,4.0873770117865,7.052721049232323,1.162994547597378,3.7839509690764372,0.24412195769940143,3.439536295888604,3.4075107437187473
2013-06-28,1.8143034336629495,9.20833836930551,4.085026281583106,7.0437187117979425,1.1507302429302164,3.7634069810993624,0.23767742109124682,3.43765787866493,3.4015306594522756
2013-07-05,1.814466371763126,9.211839248099919,4.111168902612404,7.048386408721883,1.1595505867731892,3.7758824977355103,0.24325985489903426,3.442419296203737,3.406433648457402
2013-07-12,1.8150690119970119,9.207837241758064,4.0925629761396705,7.024132883037598,1.156094724081472,3.769306703226551,0.233489843368354,3.439054986718395,3.3976912423328676
2013-07-19,1.81407527571147,9.224736252259914,4.084162904614962,7.021673076442781,1.1607416601336584,3.767575101062273,0.234993067671359,3.4347127476666377,3.3976076128115977
2013-07-26,1.8140508271288753,9.23824732522919,4.080794844675018,7.0151916385843025,1.165647690004268,3.766719738232273,0.23491400691312514,3.438701879370093,3.397825035021297
2013-08-02,1.8128276352614492,9.236495329453033,4.109151069539074,7.019278764467376,1.180960030016863,3.7734733279628703,0.23964662341322399,3.442755105467233,3.4000300339101486
2013-08-09,1.811276107920974,9.235032984566555,4.101634591933448,7.013753591204487,1.180038654030305,3.77385229636948,0.2292051426928051,3.441058915087286,3.3980256904965205
2013-08-16,1.8096730585129337,9.259130536145614,4.128412600038195,7.01465261312925,1.1869283697166775,3.7779085857335097,0.2387018902300623,3.442819056352975,3.3972897568311384
2013-08-23,1.81040129233271,9.303293230025005,4.156821584931185,7.01574832648533,1.1940739721466884,3.786686514116848,0.24545283823404435,3.46174356903014,3.3971893602646164
2013-08-30,1.811218900384274,9.330343164370879,4.204468713728949,7.013285780191601,1.189275323565352,3.7962753968838325,0.24408278732786554,3.4708011776078624,3.3988613218646075
2013-09-06,1.8103113146225822,9.352707613263105,4.17187488573071,6.991930972552516,1.2025217520586213,3.7887247890836524,0.2417690154373747,3.472913209203756,3.391651968818624
2013-09-13,1.810622112393883,9.32188174670909,4.146853201112573,6.990035481595865,1.1908875647772805,3.7795196556150525,0.23830798783398155,3.461461154066546,3.3905576465578102
2013-09-20,1.8101395165094845,9.313799080344413,4.13988341485578,6.982528743932112,1.1521530555961395,3.766419031569354,0.22414305164729326,3.4361622566980126,3.3869294098644502
2013-09-27,1.810990037504834,9.332115428902103,4.141649497000077,6.978959037988469,1.1717078437386605,3.7691452138325925,0.22729492243668586,3.443058835757073,3.3863206024317245
2013-10-04,1.80940290440065,9.32232887392423,4.117878780555605,6.976086598358404,1.1577298931511986,3.763870964404288,0.2198180278856328,3.443777829197274,3.379122174010298
2013-10-11,1.809378341316508,9.302919553269277,4.114112875204061,6.977076096688848,1.1564093873943264,3.763754988759043,0.2206203707697715,3.444416500782132,3.3796332037463146
2013-10-18,1.8067383896307874,9.291459423260974,4.11531317615825,6.966382613429761,1.1494638188255433,3.7627106022411367,0.21289117484985837,3.4363231836375294,3.380143972464323
2013-10-25,1.8043959581031865,9.277531621516506,4.117626424073873,6.968681031924631,1.1496222095758546,3.7623622308737397,0.2122848079793338,3.436242723404956,3.380824591854218
2013-11-01,1.8064428061386153,9.318297513481275,4.133493157390327,6.96906672370524,1.1545199206064056,3.771265567711884,0.21784956285310014,3.441699324971485,3.3821844424802245
2013-11-08,1.8052267108046443,9.34005197849784,4.151716842079971,6.97344001796098,1.1567239517253254,3.769191356320604,0.22082085594456446,3.449987545831587,3.385237362083426
2013-11-15,1.8042560605573374,9.337853692275143,4.141240870686329,6.967042536337008,1.1638693016286021,3.7744835914060846,0.22033962398147547,3.452524008827496,3.3865912292727933
2013-11-22,1.8041079124089183,9.350971501715929,4.138740960941544,6.968210474682072,1.1679828665927807,3.780888737403345,0.22362343615106045,3.4604877804654537,3.386844875437755
