date,BRL,MXN,CLP,HUF,JPY,EUR,CAD,CNH,KRW,INR,IDR,PHP,THB,TWD,SGD,MYR
2016-04-08,8.49,1.7000000000000002,3.5500000000000003,-1.1,-0.9,-0.9,0.4,1.4,-0.09999999999999998,3.93,3.5500000000000003,-0.30000000000000004,-1.36,1.1099999999999999,-1.9,1.7000000000000002
2016-04-15,8.49,1.7000000000000002,3.5500000000000003,-1.1,-0.9,-0.9,0.4,1.4,-0.09999999999999998,3.93,3.5500000000000003,-0.30000000000000004,-1.36,1.1099999999999999,-1.9,1.7000000000000002
2016-04-22,8.49,1.7000000000000002,3.5500000000000003,-1.1,-0.9,-0.9,0.4,1.4,-0.09999999999999998,3.93,3.5500000000000003,-0.30000000000000004,-1.36,1.1099999999999999,-1.9,1.7000000000000002
2016-04-29,8.49,1.7000000000000002,3.5500000000000003,-1.1,-0.9,-0.9,0.4,1.4,-0.09999999999999998,3.93,3.5500000000000003,-0.30000000000000004,-1.36,1.1099999999999999,-1.9,1.7000000000000002
2016-05-06,8.18,1.44,3.1,-0.9000000000000001,-1.4000000000000001,-1.4000000000000001,0.5999999999999999,1.1999999999999997,-0.10000000000000009,4.369999999999999,2.5,-0.40000000000000013,-1.04,0.7799999999999998,-1.6,1.0
2016-05-13,8.18,1.44,3.1,-0.9000000000000001,-1.4000000000000001,-1.4000000000000001,0.5999999999999999,1.1999999999999997,-0.10000000000000009,4.369999999999999,2.5,-0.40000000000000013,-1.04,0.7799999999999998,-1.6,1.0
2016-05-20,8.18,1.44,3.1,-0.9000000000000001,-1.4000000000000001,-1.4000000000000001,0.5999999999999999,1.1999999999999997,-0.10000000000000009,4.369999999999999,2.5,-0.40000000000000013,-1.04,0.7799999999999998,-1.6,1.0
2016-05-27,8.18,1.44,3.1,-0.9000000000000001,-1.4000000000000001,-1.4000000000000001,0.5999999999999999,1.1999999999999997,-0.10000000000000009,4.369999999999999,2.5,-0.40000000000000013,-1.04,0.7799999999999998,-1.6,1.0
2016-06-03,8.32,1.6,3.25,-1.2,-1.5,-1.1,0.5,1.0,-0.19999999999999996,4.76,2.33,-0.09999999999999998,-0.54,0.22999999999999998,-2.6,1.0
2016-06-10,8.32,1.6,3.25,-1.2,-1.5,-1.1,0.5,1.0,-0.19999999999999996,4.76,2.33,-0.09999999999999998,-0.54,0.22999999999999998,-2.6,1.0
