date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF,EUR,JPY,CAD
2013-01-04,-430.0,340.0,43.0,-0.6799999999999962,50.0,-0.3400000000000001,-7.6,-28.8,0.76,506.20000000000005,-166.0,-6.000000000000002,3.0799999999999272,-19.87999999999988,-3.5600000000000023,-1.7600000000000051,-2.0799999999999983
2013-01-11,-590.0,40.0,-101.0,4.399999999999999,-34.0,-1.46,-6.4,-24.559999999999995,-0.5640000000000001,96.0,-5.0,-10.04,-62.75999999999999,191.0,-1.8800000000000026,2.16,8.319999999999993
2013-01-18,-516.0,397.4,-70.0,0.2799999999999976,-78.0,5.1080000000000005,-0.5999999999999988,-13.160000000000004,0.376,126.0,-230.0,-6.759999999999998,32.48000000000002,224.51999999999975,-2.559999999999995,1.240000000000002,0.20000000000000284
2013-01-25,-474.0,280.0,-135.0,-2.320000000000004,-45.0,0.30000000000000004,2.999999999999999,2.799999999999997,0.7,92.0,-106.0,-7.160000000000004,84.91999999999985,32.6400000000001,-3.552713678800501e-15,1.9200000000000017,-1.1599999999999966
2013-02-01,3080.0,2891.12,40.0,5.239999999999995,91.0,0.5760000000000001,-0.4399999999999995,28.800000000000004,1.5200000000000002,-88.0,611.0,-6.200000000000003,177.92000000000007,232.8800000000001,1.2399999999999949,1.1600000000000001,5.760000000000005
2013-02-08,40.0,-436.4,138.0,1.6400000000000006,-10.0,0.19599999999999995,2.24,55.2,1.2000000000000002,128.96000000000004,503.0,-7.440000000000005,118.31999999999994,227.92000000000007,2.480000000000004,-1.2799999999999976,17.239999999999995
2013-02-15,-42.0,-119.48,68.0,3.7200000000000024,59.0,-0.4,3.6000000000000005,34.64,-0.20799999999999996,284.96000000000004,682.0,-7.280000000000001,127.68000000000029,169.84000000000015,0.9599999999999973,-1.0800000000000018,3.3200000000000074
2013-02-22,-336.0,340.0,126.0,2.5199999999999996,-58.0,0.424,-0.16000000000000014,14.0,0.6000000000000001,78.40000000000009,720.0,-6.080000000000002,146.51999999999998,144.76,1.7600000000000051,-0.4800000000000004,6.920000000000016
2013-03-01,-124.0,-130.6,173.0,-6.559999999999999,145.0,1.6280000000000001,-9.0,-0.5999999999999943,0.244,41.440000000000055,151.0,-5.0,-27.399999999999864,-22.440000000000055,-4.599999999999994,7.759999999999998,2.719999999999999
2013-03-08,218.0,-105.12,72.0,-0.8399999999999963,142.0,2.02,-6.200000000000001,7.3999999999999915,-0.14,-17.199999999999932,326.0,-8.879999999999999,-42.80000000000018,103.72000000000003,-2.639999999999997,5.359999999999999,0.20000000000000284
2013-03-15,-134.0,-188.2,42.0,-1.3599999999999994,-126.0,-1.156,-8.8,-4.600000000000001,0.38,-41.15999999999997,176.0,-4.640000000000001,-25.919999999999845,63.6400000000001,-3.280000000000001,7.52,-2.1599999999999966
2013-03-22,180.0,440.0,333.0,-4.079999999999998,-184.0,0.864,-3.2,-1.000000000000007,0.8600000000000001,-43.08000000000004,241.0,-10.680000000000001,4.319999999999936,70.92000000000007,1.1599999999999966,-3.9600000000000044,-4.280000000000015
2013-03-29,-186.0,500.0,146.0,-1.9200000000000017,758.0,0.516,-2.5999999999999996,11.399999999999999,0.05199999999999999,94.0,-98.0,-11.039999999999997,-123.20000000000005,38.3599999999999,-2.0399999999999956,2.1999999999999993,1.8800000000000097
2013-04-05,-84.0,-20.0,111.0,-2.0400000000000027,84.0,-2.76,-3.6000000000000005,20.19999999999999,-0.08000000000000002,-207.31999999999994,-388.0,-6.399999999999999,31.720000000000027,148.72000000000003,-0.519999999999996,1.4800000000000004,1.0400000000000063
2013-04-12,-248.0,-110.0,22.0,-5.080000000000002,-6.0,23.988,1.5999999999999992,5.0,0.328,19.279999999999973,-196.0,-4.280000000000001,22.799999999999955,102.84000000000015,-0.9999999999999929,2.4800000000000004,0.03999999999999204
2013-04-19,0.0,-68.2,-188.0,1.1600000000000001,196.0,1.176,-2.8,5.799999999999997,-0.44800000000000006,102.51999999999998,166.0,-4.600000000000001,49.51999999999998,71.75999999999999,-2.2799999999999976,3.0000000000000018,0.9999999999999858
2013-04-26,-8.0,-68.2,-132.0,-1.4800000000000004,27.0,0.08000000000000002,0.3999999999999999,34.8,-1.12,-40.0,-32.0,-3.120000000000001,-16.919999999999845,122.88000000000011,-3.759999999999998,8.639999999999999,0.6399999999999864
2013-05-03,-188.0,240.0,-220.0,1.5999999999999979,-110.0,-4.228,-2.0,37.400000000000006,0.5479999999999999,-17.920000000000073,-167.0,-3.9599999999999973,-9.159999999999854,55.919999999999845,-2.400000000000002,3.879999999999999,-2.799999999999997
2013-05-10,154.0,-136.0,18.0,-0.480000000000004,-28.120000000000005,2.48,-4.08,20.80000000000001,1.412,119.24000000000001,-77.0,-5.759999999999998,-0.44000000000005457,79.24000000000001,-2.719999999999999,1.4800000000000004,6.480000000000004
2013-05-17,322.0,380.0,96.0,-0.7199999999999989,-310.1200000000001,1.936,15.600000000000001,44.0,1.108,43.72000000000003,113.0,-6.119999999999997,-6.519999999999982,-50.319999999999936,-3.0799999999999983,1.6799999999999997,0.3199999999999932
2013-05-24,260.0,780.0,46.0,1.8399999999999999,-20.120000000000005,-1.776,3.200000000000001,9.0,0.30400000000000005,155.72000000000003,401.0,-6.040000000000003,7.120000000000118,-21.11999999999989,-4.039999999999996,2.1199999999999974,6.9199999999999875
2013-05-31,284.0,1880.0,224.0,1.1999999999999993,81.88,0.2559999999999998,11.0,13.599999999999994,1.3079999999999998,-39.16000000000008,185.0,-3.519999999999996,-31.440000000000055,-108.43999999999983,-4.559999999999995,5.280000000000001,2.3599999999999994
2013-06-07,336.0,3280.0,216.0,2.5600000000000023,75.88,1.1600000000000001,-3.3999999999999986,21.0,-0.068,18.88000000000011,825.0,-4.119999999999997,45.24000000000001,61.48000000000002,-0.5599999999999987,1.879999999999999,2.680000000000007
