date,US,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2016-03-11,1.4806,1.702,1.667,7.9036,3.8679,2.812,3.5758,1.649,0.6596,-0.2144,0.828,-0.157417,1.1901,2.072,6.3204,2.164,2.5649
2016-03-18,1.33304,1.6461,1.5465,7.6835,3.7599,2.7714,3.5554,1.6119,0.6519,-0.2334,0.7477,-0.216566,1.1829,2.0336,6.1375,2.1156,2.4674
2016-03-25,1.37023,1.6408,1.5703,7.6826,3.806,2.7157,3.5494,1.5869,0.6227,-0.2493,0.7593,-0.242648,1.1837,2.1085,6.3155,1.9267,2.6922
2016-04-01,1.24027,1.5851,1.4939,7.6259,3.6481,2.6866,3.5224,1.3954,0.6544,-0.2723,0.7342,-0.21025,1.1443,2.0577,6.4767,1.9915,2.3578
2016-04-08,1.15913,1.6036,1.5226,7.5608,3.5392,2.6303,3.5385,1.4458,0.6209,-0.3118,0.7495,-0.22501,1.1276,2.1726,6.5363,2.0758,2.3519
2016-04-15,1.2092,1.6373,1.5595,7.4031,3.5077,2.7046,3.5345,1.5869,0.6124,-0.3028,0.7941,-0.239897,1.1591,2.1933,6.1962,1.9806,2.2932
2016-04-22,1.3551,1.6217,1.588,7.3206,3.4417,2.8387,3.5606,1.6152,0.6058,-0.2527,0.9257,-0.265404,1.2327,2.2285,6.3113,1.9599,2.4899
2016-04-29,1.27782,1.5871,1.6026,7.4373,3.4683,2.8599,3.6085,1.5517,0.6138,-0.2064,0.9093,-0.219755,1.198,2.2327,6.1216,2.1941,2.4729
2016-05-06,1.2321,1.5687,1.6401,7.4678,3.4639,2.8639,3.6039,1.5525,0.6074,-0.2845,0.7574,-0.246134,1.1973,2.2193,6.1709,2.2313,2.4882
2016-05-13,1.20722,1.5579,1.636,7.6031,3.4285,2.8467,3.5614,1.5372,0.6072,-0.293,0.7187,-0.241843,1.171,2.1699,5.8527,2.388,2.4536
2016-05-20,1.37166,1.5984,1.8745,7.5818,3.3761,2.8948,3.5329,1.5953,0.6173,-0.2725,0.7932,-0.225781,1.1884,2.2838,5.9717,2.3995,2.6907
2016-05-27,1.35716,1.5891,1.9019,7.5844,3.3004,2.8705,3.558,1.6751,0.6154,-0.2985,0.8176,-0.245361,1.1735,2.2888,6.3235,2.4179,2.688
2016-06-03,1.23072,1.543,1.9969,7.5953,3.2769,2.8703,3.5925,1.6152,0.6141,-0.3152,0.6517,-0.237769,1.1676,2.3639,6.0828,2.3835,2.5254
2016-06-10,1.16545,1.4571,1.8115,7.4912,3.1984,2.8802,3.5438,1.4804,0.6104,-0.3238,0.6271,-0.26975,1.1857,2.3563,6.1308,2.2498,2.4379
2016-06-17,1.12093,1.4319,1.8461,7.4854,3.2073,2.8351,3.543,1.5596,0.5991,-0.3312,0.6325,-0.253175,1.1836,2.4111,6.1764,2.3618,2.3773
2016-06-24,1.09441,1.3489,1.863,7.5206,3.1754,2.8721,3.5353,1.477,0.6053,-0.4064,0.6913,-0.282689,1.1769,2.4281,6.1289,2.3536,2.3828
2016-07-01,1.00904,1.2871,1.7867,7.3718,3.0699,2.7965,3.4258,1.4092,0.5905,-0.4681,0.6148,-0.343607,1.1289,2.1416,6.3324,2.2086,2.2709
2016-07-08,0.953985,1.2777,1.7235,7.3718,2.9837,2.7653,3.3665,1.3596,0.5901,-0.5242,0.5525,-0.371053,1.0896,2.1962,6.2581,2.0289,2.2275
2016-07-15,1.14613,1.2831,1.7342,7.0945,2.929,2.7962,3.2101,1.3391,0.5648,-0.458,0.7026,-0.329039,1.1076,2.24,6.1203,1.9468,2.2784
2016-07-22,1.11843,1.2961,1.7767,6.975,2.9503,2.7849,3.2252,1.3665,0.5703,-0.4438,0.6755,-0.332364,1.1421,2.2191,6.2913,2.0264,2.237
2016-07-29,1.03173,1.2691,1.7873,6.9132,2.9038,2.7548,3.2398,1.4044,0.5731,-0.4961,0.6315,-0.283655,1.1927,2.2443,6.1941,1.9229,2.2156
2016-08-05,1.12984,1.2839,1.7459,6.7954,2.9235,2.7208,3.291,1.374,0.5744,-0.4834,0.6389,-0.19644,1.188,2.2014,6.0429,1.9836,2.2327
2016-08-12,1.10063,1.2893,1.7828,6.7359,2.9198,2.6578,3.2927,1.368,0.5713,-0.5152,0.6228,-0.196651,1.1266,2.0461,5.9724,1.8892,2.2332
2016-08-19,1.16413,1.2886,1.8363,6.7064,2.9627,2.644,3.2353,1.2983,0.5529,-0.4808,0.6767,-0.182468,1.0482,2.0653,6.0491,1.8818,2.3329
2016-08-26,1.23651,1.296,1.8192,6.8924,2.9897,2.6553,3.219,1.3188,0.5539,-0.4941,0.7096,-0.178722,1.0418,2.0882,6.1935,1.8995,2.3545
2016-09-02,1.18976,1.3917,1.9046,6.8499,3.0039,2.6931,3.2437,1.3447,0.5615,-0.4725,0.685,-0.162483,1.074,2.2578,6.063,1.9759,2.4748
2016-09-09,1.22417,1.3903,1.8651,6.7578,2.9881,2.7087,3.1993,1.2683,0.5748,-0.4597,0.7278,-0.165565,1.0459,2.2825,6.2003,1.9353,2.52
2016-09-16,1.20817,1.4341,1.9127,6.9119,3.057,2.7128,3.2623,1.369,0.5944,-0.4757,0.7563,-0.218392,1.0469,2.3057,6.2337,1.8839,2.4693
2016-09-23,1.15439,1.3842,1.891,6.7753,3.2003,2.7133,3.2686,1.2782,0.5895,-0.5075,0.6384,-0.188269,1.0093,2.2389,6.0597,1.74,2.4674
2016-09-30,1.14922,1.3319,1.8505,6.8297,3.2416,2.689,3.2741,1.3394,0.5876,-0.5336,0.6268,-0.24714,0.9527,2.3172,6.0234,1.7815,2.527
2016-10-07,1.26816,1.4123,1.8987,6.8941,3.3561,2.689,3.3104,1.4043,0.6477,-0.4705,0.7443,-0.226489,0.9862,2.4246,5.9435,1.887,2.5541
2016-10-14,1.28008,1.4303,1.9433,6.9513,3.4393,2.6654,3.4195,1.389,0.6547,-0.4538,0.804,-0.209217,0.9848,2.4172,5.897,1.9076,2.4898
2016-10-21,1.24449,1.4968,1.8552,7.0041,3.5558,2.592,3.4179,1.3758,0.6797,-0.4731,0.6666,-0.208783,1.0671,2.3973,5.9179,1.7241,2.4411
2016-10-28,1.32127,1.5724,1.9095,6.9464,3.6105,2.5851,3.3653,1.3915,0.7006,-0.3749,0.7453,-0.195726,1.1598,2.5384,6.0536,1.833,2.5994
2016-11-04,1.24187,1.5518,1.9,7.0532,3.6714,2.5379,3.3834,1.3098,0.721,-0.3976,0.693,-0.210918,1.0678,2.4879,6.0386,1.8392,2.7679
2016-11-11,1.52731,1.6927,2.0084,7.1829,3.9497,2.6649,3.5548,1.5043,0.7688,-0.2846,0.914,-0.17453,1.2037,2.6906,6.4074,2.115,3.3727
2016-11-18,1.77728,1.8841,2.1084,7.6758,4.2988,2.6841,4.2305,1.8027,0.8454,-0.2993,1.0408,-0.084028,1.3414,2.9359,6.5295,2.2821,3.2521
2016-11-25,1.84693,1.9915,2.1287,8.2899,4.6035,2.7535,4.35,1.8368,0.9038,-0.3607,1.0555,-0.09309,1.3959,2.8784,6.3842,2.0982,3.11
2016-12-02,1.82901,2.0109,2.1932,8.0311,4.4862,2.9155,4.2448,1.8083,0.8894,-0.3504,1.1044,-0.104377,1.2926,3.023,6.5212,2.1524,3.0502
2016-12-09,1.88068,1.9979,2.1627,7.5311,4.4767,2.9407,3.8419,1.8796,0.9405,-0.3452,1.1673,-0.097912,1.1757,2.909,6.2789,1.9697,2.8942
2016-12-16,2.06707,1.959,2.2849,7.8515,4.496,3.1349,4.0051,2.0498,0.9487,-0.3535,1.3137,-0.071118,1.0684,2.8181,6.2259,1.8749,2.8965
2016-12-23,2.02786,1.9199,2.3886,7.7289,4.4718,3.1502,3.9739,1.9507,0.9939,-0.3919,1.2949,-0.0844,1.0067,2.7735,6.0818,1.7519,2.844
2016-12-30,1.92249,1.8964,2.2956,7.7498,4.4476,3.076,3.9507,1.8803,0.9862,-0.4139,1.2012,-0.104246,0.8279,2.9092,5.9906,1.738,2.6135
2017-01-06,1.92056,1.8839,2.2682,7.5562,4.1794,3.0936,3.9192,1.9589,0.9622,-0.3337,1.218,-0.107994,0.8263,3.0431,5.919,1.8685,2.7045
2017-01-13,1.8821,1.8654,2.2494,7.4334,4.1287,2.9419,3.8756,1.8784,0.946,-0.3246,1.2199,-0.115875,0.8352,2.9882,5.6969,1.992,2.7015
2017-01-20,1.9382,1.8894,2.2689,7.0969,4.0965,2.9658,3.8449,1.8828,0.9014,-0.2596,1.2329,-0.116716,0.8544,3.0385,5.7425,2.0243,2.487
2017-01-27,1.94088,1.9416,2.3107,7.187,4.0191,3.0229,3.7763,1.888,0.8754,-0.1857,1.2398,-0.092294,0.8093,3.0824,5.7398,1.983,2.615
2017-02-03,1.93113,1.9443,2.2573,7.2308,3.9909,3.0681,3.7877,1.7837,0.9438,-0.2597,1.2117,-0.088499,0.7075,2.9932,5.786,2.0148,2.8879
2017-02-10,1.88487,1.9051,2.1925,7.1766,3.9783,3.117,3.8067,1.7347,0.9365,-0.3372,1.1867,-0.081203,0.6441,3.0579,5.5365,2.0887,2.8703
2017-02-17,1.90818,1.9047,2.2038,7.1669,4.0728,3.0694,3.832,1.7066,0.9258,-0.3113,1.2112,-0.087007,0.63,3.0739,5.6548,2.1727,2.8494
2017-02-24,1.8028,1.9274,2.2071,7.1885,4.1621,3.0449,3.7751,1.7223,0.8999,-0.4731,1.1372,-0.119816,0.6067,3.051,5.5109,2.0973,2.9148
2017-03-03,2.01403,1.9543,2.2613,7.1471,4.181,3.0466,3.8656,1.7744,0.9136,-0.3312,1.211,-0.135293,0.572,2.9913,5.441,2.1565,2.9722
2017-03-10,2.10477,2.0415,2.3238,7.1329,4.3576,3.0981,3.9481,1.8603,0.933,-0.2432,1.3199,-0.112648,0.6656,2.9909,5.3715,2.2905,3.1208
2017-03-17,2.01833,1.9235,2.2859,6.9367,4.3219,3.1128,3.9115,1.7274,0.9293,-0.2376,1.2682,-0.126194,0.7856,2.986,5.3066,2.2856,3.2527
2017-03-24,1.92665,1.9178,2.2702,6.7842,4.3413,3.1038,3.8847,1.7479,0.9242,-0.2117,1.1664,-0.141512,0.648,2.8736,5.218,2.1015,3.2285
2017-03-31,1.92776,1.9059,2.2065,6.7127,4.4043,3.0913,3.9257,1.7686,0.8886,-0.2622,1.1726,-0.117249,0.61,2.8236,5.266,1.8843,3.2232
2017-04-07,1.90969,1.9047,2.1991,6.7393,4.3695,3.1091,3.9286,1.68,0.8529,-0.3619,1.1514,-0.131947,0.5851,2.8233,5.2856,1.8904,3.2674
2017-04-14,1.75751,1.9093,2.2069,6.6935,4.3792,3.1141,3.8969,1.6453,0.833,-0.4384,1.0793,-0.158203,0.5064,2.7992,5.2919,1.867,3.2723
2017-04-21,1.75871,1.9104,2.1977,6.6574,4.4036,3.2487,3.8703,1.6623,0.855,-0.3262,1.041,-0.160365,0.5089,2.8133,5.2328,1.8938,3.4202
2017-04-28,1.81259,1.9212,2.232,6.6133,4.4081,3.3383,3.8001,1.6376,0.8781,-0.2847,1.0353,-0.145089,0.5235,2.812,5.325,1.835,3.1726
2017-05-05,1.88157,1.9269,2.2432,6.6233,4.3898,3.4559,3.7238,1.6516,0.8832,-0.1777,1.0258,-0.144758,0.5465,2.8523,5.3194,1.8233,3.0972
2017-05-12,1.85175,1.9787,2.2583,6.7713,4.4185,3.6698,3.7248,1.6728,0.8804,-0.2244,1.0367,-0.116808,0.6124,2.7341,5.1618,1.7243,3.0935
2017-05-19,1.78531,1.9283,2.2134,6.6464,4.3422,3.6914,3.6993,1.6185,0.8585,-0.2519,0.9812,-0.105604,0.6161,2.7427,5.8736,1.7336,3.26
2017-05-26,1.78937,1.9517,2.1814,6.8149,4.2913,3.7194,3.6993,1.5889,0.8278,-0.2855,0.9993,-0.112726,0.7491,2.6664,5.6492,1.6287,3.199
2017-06-02,1.71715,1.9099,2.1485,6.8288,4.2907,3.6361,3.6938,1.6146,0.844,-0.3342,0.9502,-0.103535,0.683,2.588,5.7318,1.6447,3.1639
2017-06-09,1.7615,1.8976,2.0859,6.8167,4.2526,3.6157,3.6919,1.6468,0.8051,-0.3463,1.0008,-0.073832,0.627,2.58,5.7387,1.6384,3.0142
2017-06-16,1.74505,1.9202,2.0467,6.7427,4.2293,3.587,3.6918,1.6186,0.838,-0.3046,1.1738,-0.069381,0.6698,2.5441,5.6142,1.612,3.0808
2017-06-23,1.75655,1.909,1.9982,6.7489,4.2396,3.5573,3.7168,1.5181,0.8167,-0.2957,1.1646,-0.070307,0.6799,2.6108,5.6309,1.5166,2.974
2017-06-30,1.8834,1.9639,2.064,6.7489,4.2704,3.5334,3.7397,1.5916,0.8313,-0.1417,1.4376,-0.052219,0.7551,2.6528,5.6193,1.621,3.0161
2017-07-07,1.957,2.0582,2.0609,6.9722,4.3239,3.5429,3.8242,1.6907,0.8518,-0.0948,1.5247,-0.033909,0.8243,2.6991,5.6274,1.7215,3.0121
2017-07-14,1.85936,1.9951,2.0396,6.979,4.3206,3.5321,3.8914,1.5626,0.8367,-0.108,1.5707,-0.04765,0.9395,2.6187,5.3773,1.6542,2.9417
2017-07-21,1.79975,1.973,2.0044,6.8714,4.3111,3.5244,3.8233,1.5688,0.818,-0.1771,1.5707,-0.05605,0.9422,2.606,5.0125,1.6802,2.889
2017-07-28,1.82738,1.962,2.0082,6.8923,4.3014,3.5786,3.8317,1.6089,0.8036,-0.1796,1.6878,-0.051037,0.7847,2.6236,4.8416,1.7225,2.9496
2017-08-04,1.82059,1.9874,1.8949,6.8467,4.3122,3.6177,3.7838,1.6387,0.7905,-0.2155,1.5741,-0.060132,0.6988,2.643,4.7107,1.7219,2.8883
2017-08-11,1.73962,2.0492,1.916,6.7822,4.3052,3.6434,3.7328,1.5844,0.776,-0.2691,1.5079,-0.064184,0.7274,2.7258,4.79,1.7492,2.9436
2017-08-18,1.76056,2.0524,1.8961,6.7582,4.3117,3.632,3.714,1.6276,0.7792,-0.2457,1.5295,-0.08743,0.7028,2.6319,4.7908,1.7185,2.9296
2017-08-25,1.7568,2.0229,1.9045,6.6676,4.2921,3.6591,3.7039,1.7188,0.7553,-0.2803,1.5551,-0.120342,0.7787,2.5898,4.7362,1.584,2.905
2017-09-01,1.73337,2.014,1.8617,6.4626,4.2828,3.6834,3.6828,1.6384,0.7489,-0.2972,1.6024,-0.136507,0.7079,2.6044,4.6452,1.5893,2.9169
2017-09-08,1.63975,2.0071,1.82,6.3065,4.1407,3.6544,3.6344,1.5351,0.7227,-0.3411,1.7281,-0.143563,0.704,2.4727,4.5262,1.4686,2.8587
2017-09-15,1.80054,2.0003,1.8758,6.2747,4.1386,3.6334,3.6184,1.6114,0.7315,-0.2436,1.8351,-0.111749,0.7481,2.5532,4.6032,1.3461,2.8558
2017-09-22,1.87147,2.0277,1.8036,6.2117,4.1824,3.668,3.6643,1.6517,0.7527,-0.2225,1.8332,-0.104392,0.7791,2.6611,4.5788,1.1477,2.8606
2017-09-29,1.92278,2.1409,1.8679,6.3255,4.1984,3.6669,3.6627,1.733,0.7681,-0.2284,1.7888,-0.070395,0.9683,2.689,4.4919,1.2731,2.8411
2017-10-06,1.96774,2.1409,1.854,6.3179,4.2172,3.6669,3.7108,1.6925,0.7676,-0.2195,1.8158,-0.083504,1.2281,2.7746,4.5185,1.3408,3.03
2017-10-13,1.90645,2.166,1.8253,6.3975,4.2318,3.6955,3.7057,1.649,0.7663,-0.267,1.7621,-0.078683,1.3413,2.6727,4.4679,1.2102,3.0502
2017-10-20,2.01856,2.3159,1.8663,6.4049,4.202,3.7375,3.7117,1.7438,0.7309,-0.2356,1.7309,-0.070736,1.3098,2.7169,4.4266,1.2014,2.9863
2017-10-27,2.04294,2.4071,1.9242,6.6497,4.3259,3.798,3.8294,1.8971,0.7336,-0.2955,1.6877,-0.078007,1.1408,2.6874,4.6612,1.2192,3.0621
2017-11-03,2.00328,2.3946,1.9005,6.5041,4.3702,3.8961,3.8157,1.7369,0.7213,-0.2965,1.6835,-0.091035,1.1434,2.7334,4.8312,1.2028,3.1144
2017-11-10,2.05316,2.4046,1.9297,6.4106,4.4874,3.909,3.8603,1.7641,0.7147,-0.2727,1.7047,-0.11113,1.0082,2.635,4.8494,1.1832,3.1533
2017-11-17,2.06001,2.4118,1.9537,6.4349,4.5592,3.9194,3.8554,1.7514,0.7114,-0.2952,1.694,-0.120275,0.9757,2.661,4.8822,1.2039,3.1931
2017-11-24,2.06524,2.3974,1.9876,6.3541,4.6847,3.955,3.7879,1.73,0.7008,-0.2665,1.6608,-0.122912,1.0692,2.5852,4.8312,1.1022,3.0746
2017-12-01,2.11606,2.3323,1.9817,6.302,4.6706,3.9456,3.7666,1.7762,0.7059,-0.3011,1.7091,-0.110546,1.1953,2.6573,4.9218,1.1262,3.1338
2017-12-08,2.14485,2.3292,1.9717,6.1833,4.768,3.9529,3.7398,1.727,0.7055,-0.3163,1.6949,-0.101947,1.2592,2.597,4.9675,1.1762,3.2222
2017-12-15,2.15542,2.3087,1.9931,6.1945,4.7303,3.9627,3.7302,1.7262,0.7031,-0.2821,1.7109,-0.109412,1.4019,2.5706,5.0442,1.1788,3.2983
2017-12-22,2.2541,2.3619,1.9493,6.1581,4.7812,3.9163,3.717,1.7725,0.7157,-0.1782,1.8729,-0.099948,1.3199,2.6072,5.001,1.145,3.3405
2017-12-29,2.20968,2.3704,1.932,6.0988,4.7706,3.9241,3.7059,1.7585,0.7044,-0.1549,1.9025,-0.095994,1.2819,2.5947,4.9091,1.1457,3.2902
2018-01-05,2.28353,2.3836,1.9326,5.9182,4.7652,3.919,3.6696,1.7558,0.702,-0.1442,2.0019,-0.091132,1.3084,2.4821,4.7804,1.0643,3.2289
2018-01-12,2.34822,2.4636,1.8624,5.837,4.7628,3.8905,3.6706,1.7784,0.7556,-0.0539,2.0097,-0.074929,1.309,2.5773,4.6952,1.097,3.3327
2018-01-19,2.43381,2.4841,1.8898,5.8426,4.7679,3.872,3.7045,1.838,0.7536,-0.0736,2.0625,-0.069662,1.2517,2.5834,4.7182,1.2257,3.3348
2018-01-26,2.47022,2.5134,1.8667,5.8984,4.741,3.8325,3.7276,1.8355,0.7301,0.0144,2.0996,-0.069001,1.1652,2.6864,4.5247,1.2273,3.3081
2018-02-02,2.59679,2.5739,1.9033,5.9927,4.79,3.8294,3.7354,1.9516,0.7398,0.0767,2.1723,-0.061866,1.1558,2.7406,4.5719,1.5271,3.3278
2018-02-09,2.51459,2.5696,1.9348,5.9976,4.9926,3.8173,3.7544,1.9246,0.7256,0.0601,2.1158,-0.075209,1.1465,2.7452,4.7324,1.508,3.5067
2018-02-16,2.624,2.577,1.9407,6.0019,5.1099,3.8134,3.7533,1.9605,0.7281,0.0429,2.1286,-0.090591,1.107,2.6566,4.61,1.5131,3.4849
2018-02-23,2.61661,2.5979,1.9436,6.1513,5.2107,3.8249,3.7787,2.0414,0.7275,0.0107,2.0687,-0.096906,1.0801,2.6229,4.6044,1.469,3.4778
2018-03-02,2.62327,2.5872,1.9304,6.2768,5.3356,3.7558,3.7417,1.9984,0.7181,-0.0053,2.0381,-0.098669,1.4163,2.5106,4.5117,1.5516,3.5027
2018-03-09,2.65191,2.5756,1.9346,6.4802,5.5991,3.7517,3.7127,2.1194,0.7089,0.019,2.0974,-0.104951,1.2002,2.4869,4.4627,1.5642,3.4907
2018-03-16,2.64347,2.5484,1.9189,6.4063,5.7168,3.7336,3.7043,2.0767,0.7266,-0.0336,2.0089,-0.107588,1.4625,2.3954,4.4123,1.5163,3.4874
2018-03-23,2.61118,2.5001,1.9074,6.3597,5.3306,3.6662,3.6894,2.1333,0.7275,-0.0633,2.0871,-0.119679,1.1637,2.3953,4.2955,1.4459,3.5013
2018-03-30,2.56537,2.4673,1.9359,6.3184,5.3656,3.663,3.7011,2.0907,0.7262,-0.0898,1.9954,-0.101749,1.1514,2.3301,4.2546,1.3633,3.4319
2018-04-06,2.58747,2.4226,1.9186,6.2109,5.3247,3.6599,3.7108,2.0939,0.7302,-0.079,2.0364,-0.103999,1.1152,2.304,4.3401,1.4523,3.4743
2018-04-13,2.67599,2.4245,1.9327,6.2098,5.4086,3.6461,3.7483,2.087,0.7358,-0.0632,2.1292,-0.104323,1.1115,2.2725,4.3394,1.4085,3.4764
2018-04-20,2.79134,2.4719,1.9714,6.2982,5.5108,3.4321,3.7999,2.1627,0.7414,-0.0063,2.2076,-0.087051,1.1177,2.3609,4.3212,1.4138,3.544
2018-04-27,2.79887,2.5015,2.0297,6.7759,5.6234,3.4338,3.9701,2.2345,0.7601,-0.0212,2.1662,-0.091586,1.0874,2.3333,4.3143,1.4123,3.4212
2018-05-04,2.78035,2.5738,2.0303,6.6567,5.594,3.471,3.9196,2.2347,0.7532,-0.0338,2.174,-0.100925,1.1162,2.4318,4.3904,1.4725,3.4656
2018-05-11,2.8365,2.5837,2.1136,6.9999,5.5538,3.4931,3.9359,2.2556,0.7501,-0.0195,2.2501,-0.099129,1.0929,2.4821,4.573,1.6188,3.4828
2018-05-18,2.89151,2.541,2.1823,7.0677,5.7269,3.5177,4.0069,2.3221,0.7763,-0.0065,2.3437,-0.089518,1.0507,2.5779,5.0865,1.8974,3.5848
2018-05-25,2.76684,2.5154,2.2887,7.2195,5.6716,3.4891,4.008,2.2893,0.7773,-0.1296,2.233,-0.104659,1.0391,2.48,5.1362,1.8363,3.4855
2018-06-01,2.73815,2.5066,2.2254,6.9447,5.6239,3.4841,3.9813,2.2414,0.7747,-0.1394,2.1462,-0.098324,1.2935,2.4524,5.2419,1.8448,3.5962
2018-06-08,2.77529,2.5167,2.1751,6.9942,5.6221,3.5539,3.9714,2.2698,0.7755,-0.1004,2.1915,-0.096009,1.3107,2.5484,5.8324,1.9263,3.4729
2018-06-15,2.79914,2.4961,2.1853,6.9942,5.699,3.549,3.9577,2.2704,0.7667,-0.1526,2.1126,-0.106311,0.851,2.5003,5.8237,2.2513,3.5614
2018-06-22,2.77193,2.4308,2.2689,7.2638,5.8134,3.508,3.9381,2.2595,0.7715,-0.2042,2.0006,-0.106565,0.9172,2.453,5.5987,2.4061,3.4975
2018-06-29,2.72938,2.38,2.1998,7.8006,5.8697,3.4709,3.937,2.2696,0.7548,-0.2143,2.0878,-0.105604,0.9223,2.4841,5.5369,2.5247,3.5762
2018-07-06,2.72291,2.3588,2.2034,7.6325,5.9212,3.4335,3.8764,2.1619,0.7454,-0.2197,2.0766,-0.111543,0.8586,2.4704,5.5127,2.507,3.38
2018-07-13,2.7266,2.3651,2.2548,7.4785,5.9164,3.4234,3.829,2.1469,0.7086,-0.2155,2.0775,-0.105395,0.8554,2.4862,5.5332,2.4806,3.407
2018-07-20,2.76448,2.3397,2.3098,7.6944,5.9391,3.3786,3.8588,2.1378,0.7239,-0.1844,2.1024,-0.105887,0.8554,2.4774,5.3327,2.4219,3.3027
2018-07-27,2.84618,2.3717,2.285,7.7308,6.0128,3.3865,3.8423,2.1509,0.7404,-0.1542,2.2269,-0.086213,0.9114,2.4495,5.3124,2.2742,3.309
2018-08-03,2.81589,2.3811,2.3005,7.6891,6.0645,3.3055,3.8282,2.2413,0.7351,-0.135,2.2706,-0.062041,0.8872,2.4342,5.1971,2.3173,3.3274
2018-08-10,2.72616,2.2969,2.3299,7.5613,5.9677,3.344,3.8144,2.152,0.6893,-0.2081,2.2237,-0.071679,0.7772,2.4495,5.6412,2.4731,3.2982
2018-08-17,2.7515,2.2489,2.3301,7.7829,5.9607,3.4474,3.8438,2.1259,0.71,-0.2234,2.2091,-0.077593,0.7715,2.4517,5.3407,2.4884,3.4349
2018-08-24,2.72417,2.1919,2.3571,7.766,5.9146,3.4918,3.8016,2.1155,0.701,-0.1813,2.2134,-0.075376,0.7279,2.4656,5.5639,2.3602,3.3917
2018-08-31,2.7331,2.1526,2.334,7.7919,5.9292,3.4954,3.7917,2.0965,0.7032,-0.1809,2.1594,-0.068635,0.8197,2.4807,5.6052,2.385,3.4077
2018-09-07,2.82278,2.1108,2.3397,8.448,6.2182,3.5173,3.9081,2.1133,0.7062,-0.132,2.2067,-0.065101,0.7763,2.5679,5.8508,2.4334,3.4906
2018-09-14,2.89812,2.1462,2.4075,8.4134,6.5494,3.5599,3.8693,2.197,0.7059,-0.0886,2.2572,-0.062924,0.805,2.5197,5.7782,2.5338,3.5465
2018-09-21,2.95191,2.2477,2.429,8.2254,6.6705,3.5678,3.8397,2.3235,0.7118,-0.0709,2.3321,-0.048853,0.8024,2.5025,5.6536,2.5683,3.5124
2018-09-28,2.94608,2.2185,2.401,8.1277,6.9997,3.5359,3.8371,2.2491,0.7388,-0.0312,2.3348,-0.057728,0.8502,2.5238,5.6864,2.5428,3.4228
2018-10-05,3.071,2.29,2.4647,8.241,7.3828,3.5359,3.8736,2.3516,0.7602,0.0254,2.4935,-0.051916,0.8538,2.5755,5.4437,2.6024,3.505
2018-10-12,2.99432,2.246,2.48,8.4842,7.6742,3.488,3.8614,2.3592,0.7621,-0.0141,2.3876,-0.053564,0.992,2.5178,5.0057,2.8251,3.4858
2018-10-19,3.0532,2.1765,2.4682,8.5054,8.0299,3.4499,3.8707,2.3696,0.7878,-0.063,2.4067,-0.055639,1.0865,2.5332,4.8316,2.7291,3.5492
2018-10-26,2.90711,2.1228,2.4781,8.4883,7.6248,3.4254,3.8987,2.3095,0.7612,-0.1388,2.3472,-0.081594,1.0727,2.4199,4.6703,2.5404,3.6805
2018-11-02,3.03817,2.14,2.4491,8.3231,7.5845,3.3908,3.9026,2.2929,0.7713,-0.0931,2.4535,-0.079789,1.0514,2.4877,4.6199,2.5716,4.0654
2018-11-09,3.0439,2.111,2.4277,8.0381,7.2993,3.335,3.9239,2.3251,0.7861,-0.0827,2.4414,-0.083994,1.0573,2.4894,4.75,2.6049,4.0698
2018-11-16,2.89014,2.0946,2.3966,8.062,7.1226,3.2521,3.948,2.2506,0.8065,-0.1232,2.3023,-0.093802,1.0815,2.5524,4.6927,2.5364,4.0985
2018-11-23,2.87815,2.0579,2.3476,7.9876,7.0364,3.2358,3.9607,2.2233,0.8085,-0.1303,2.3091,-0.100992,1.1185,2.4641,4.6532,2.3484,4.1383
2018-11-30,2.84286,2.0288,2.3424,7.8985,6.9819,3.22,3.9457,2.1114,0.8023,-0.1651,2.215,-0.105176,1.0981,2.3698,4.7403,2.1725,4.4122
2018-12-07,2.69414,1.9353,2.2828,8.018,6.9614,3.1459,3.9111,2.1017,0.7754,-0.1804,2.0129,-0.129711,1.0562,2.3801,4.7003,2.217,4.4267
2018-12-14,2.72719,1.9114,2.3039,8.0637,7.0055,3.1532,3.909,2.0942,0.77,-0.1729,2.0484,-0.147614,1.1464,2.275,4.5186,2.1995,4.2822
2018-12-21,2.64028,1.9149,2.2271,7.9425,7.0251,3.1161,3.8958,2.0087,0.7509,-0.1744,1.9776,-0.133657,1.2032,2.1648,4.4147,2.0672,4.006
2018-12-28,2.5714,1.9099,2.1855,7.9485,7.041,3.0677,3.8872,1.9791,0.7451,-0.1815,1.8999,-0.161999,1.1623,2.1768,4.3499,2.0149,3.9957
2019-01-04,2.48237,1.8596,2.1208,8.0264,6.8226,3.0157,3.8474,1.9523,0.7299,-0.1992,1.8582,-0.189449,0.9971,2.2074,4.1932,1.9914,4.1049
2019-01-11,2.52376,1.9333,2.1622,7.9901,6.5446,2.9912,3.8515,2.0073,0.7423,-0.2042,1.9001,-0.155961,0.956,2.1286,4.1879,1.9234,4.2965
2019-01-18,2.61802,1.9312,2.1268,8.0205,6.3583,2.9664,3.8291,2.052,0.7233,-0.2017,1.972,-0.164968,0.9746,2.1813,4.127,2.0173,4.1314
