date,EUR,JPY,GBP,CNH,CHF,CAD,AUD,NZD,HKD,SGD,INR,KRW,SEK,MXN,NOK,TWD,BRL,ZAR,PLN,DKK,IDR,TRY,THB,ILS,HUF,CZK,PHP,MYR
2013-01-04,0.7666653888910185,88.065,0.6235191420376606,6.212,0.9264,0.9855,0.9567546880979718,1.2073649260488981,7.75065,1.2292,54.9252,1062.9,6.54755,12.7632,5.60545,29.0355,2.0347,8.6055,3.15855,5.7188,9780.0,1.7847,30.4725,3.77525,223.33,19.448,40.88,3.047
2013-01-11,0.7491478443270779,89.085,0.6201550387596899,6.18375,0.9121,0.9837,0.9477774618519572,1.192392535622727,7.75185,1.2247,54.7968,1056.58,6.47425,12.6444,5.52365,28.943,2.03655,8.752,3.08435,5.59005,9890.7,1.77325,30.28,3.73725,221.765,19.204,40.565,3.0211
2013-01-18,0.752473757477708,89.95,0.6305567816381865,6.19125,0.93515,0.994,0.9531071292413268,1.197819967658861,7.75265,1.22785,53.9186,1059.38,6.54075,12.6694,5.622,28.9665,2.04335,8.89645,3.1308,5.6162,9838.45,1.7624,29.731,3.72855,220.695,19.2775,40.6775,3.0116
2013-01-25,0.7423078350591991,90.985,0.6325910931174089,6.2205,0.92355,1.0089,0.9584052137243626,1.1925347325740863,7.75365,1.23445,53.8994,1084.5,6.4483,12.704,5.52175,29.287,2.0275,8.967,3.0982,5.53955,9787.5,1.7657,29.946,3.71555,220.985,18.992,40.7775,3.045
2013-02-01,0.7301668431236538,92.625,0.63500127000254,6.21275,0.903,0.99895,0.9619084263178145,1.184483269173823,7.7575,1.24,53.0615,1091.96,6.283,12.6288,5.4297,29.625,1.981,8.86075,3.0413,5.44765,9665.0,1.7489,29.78,3.6715,212.76,18.744,40.575,3.1065
2013-02-08,0.7473562273457643,92.715,0.6318316800404372,6.2215,0.91725,1.0019,0.9685230024213075,1.19552872257756,7.75465,1.23725,53.539,1091.22,6.4256,12.7264,5.53055,29.7255,1.971,8.88245,3.1023,5.57565,9645.0,1.76865,29.79,3.686,217.365,18.863,40.72,3.0985
2013-02-15,0.7490356166435713,93.79,0.6441638752898737,6.2195,0.9235,1.0059,0.970402717127608,1.182662172550411,7.75435,1.23765,54.3694,1082.68,6.32915,12.6826,5.5537,29.5955,1.96085,8.82945,3.1318,5.58755,9665.0,1.76785,29.9,3.6905,218.875,19.0225,40.595,3.0938
2013-02-22,0.7597918170421305,93.245,0.6550504388837941,6.2345,0.9316,1.0241,0.9704968944099379,1.1972463334331038,7.75595,1.2376,54.3434,1085.86,6.43855,12.762,5.6784,29.6555,1.97165,8.874,3.16285,5.6681,9705.5,1.79935,29.8435,3.71775,223.285,19.403,40.75,3.1017
2013-03-01,0.7699711260827719,93.435,0.6661781360335753,6.2215,0.9451,1.0282,0.9796238244514107,1.212782729973925,7.75535,1.23955,55.048,1090.1,6.45095,12.7806,5.7729,29.6705,1.98085,9.07855,3.1836,5.74085,9712.0,1.8005,29.7985,3.7342,226.745,19.7655,40.74,3.0965
2013-03-08,0.7703863487539001,96.185,0.6696802276912774,6.206,0.9528,1.0269,0.9777082518576458,1.2186947778928767,7.75695,1.24815,54.371,1093.62,6.40915,12.672,5.73395,29.673,1.94885,9.1188,3.1813,5.74465,9682.0,1.804,29.7425,3.68265,230.5,19.594,40.675,3.106
2013-03-15,0.765345170671973,95.105,0.6611133148221605,6.20445,0.9388,1.0194,0.9608917075045643,1.2089705615668258,7.7599,1.2484,54.0566,1112.46,6.39985,12.436,5.77475,29.7345,1.97665,9.1982,3.172,5.70785,9713.0,1.8067,29.5275,3.6785,233.425,19.587,40.575,3.1235
2013-03-22,0.7697933104961318,94.535,0.6564264145989234,6.20325,0.9407,1.0228,0.9574875526618154,1.1981069909542923,7.7627,1.2488,54.3482,1117.12,6.48715,12.3739,5.8092,29.873,2.01625,9.3202,3.2137,5.7378,9762.0,1.8138,29.29,3.65,236.055,19.8715,40.875,3.1119
2013-03-29,0.7803355442840421,94.18,0.6584578916178311,6.206,0.9492,1.0174,0.9607532305327376,1.1962437944853161,7.76305,1.2403,54.5576,1112.76,6.53195,12.321,5.84795,29.8405,2.0196,9.23125,3.26115,5.8179,9733.0,1.8107,29.265,3.646,237.135,20.0865,40.855,3.0938
2013-04-05,0.7679017085813017,97.175,0.6514657980456027,6.199,0.9329,1.0207,0.9636232233196821,1.189131339556454,7.7656,1.23985,54.8174,1137.54,6.45225,12.2892,5.72455,29.948,1.9967,9.1019,3.1935,5.72445,9748.5,1.7961,29.265,3.626,230.71,19.801,41.185,3.0582
2013-04-12,0.7636210912145394,98.725,0.6508298080052066,6.18635,0.9291,1.0137,0.9523809523809523,1.1674741696339968,7.76195,1.2367,54.6747,1132.8,6.36745,12.0848,5.72275,29.948,1.9775,8.93725,3.13415,5.69375,9702.0,1.7896,29.06,3.62525,225.41,19.795,41.26,3.039
2013-04-19,0.7642922653622746,99.205,0.655393891728929,6.17455,0.9306,1.0259,0.9702144173862424,1.1850447354387628,7.76325,1.2364,54.0002,1119.76,6.51745,12.2218,5.80915,29.783,2.00365,9.22345,3.1351,5.69835,9700.0,1.7987,28.615,3.63105,228.295,19.768,41.15,3.0355
2013-04-26,0.7676069852235655,97.68,0.6454527851287679,6.1675,0.9413,1.0171,0.9721007096335181,1.174053419430584,7.76385,1.2365,54.353,1110.56,6.56745,12.1648,5.85035,29.558,1.99935,9.1277,3.1925,5.72335,9707.5,1.7966,29.2475,3.60055,231.765,19.75,41.2,3.0353
2013-05-03,0.7623113279463333,98.98,0.6422401335859478,6.154,0.9345,1.0086,0.9702144173862424,1.1717148046165562,7.7588,1.2338,53.8279,1097.32,6.49385,12.0952,5.79275,29.535,2.01315,8.9312,3.1617,5.68175,9747.5,1.7955,29.68,3.5558,226.18,19.545,40.785,3.0335
2013-05-10,0.7709208649732104,101.775,0.6511688480823077,6.15425,0.9571,1.012,1.00080064051241,1.2085322375974379,7.7609,1.2391,54.9469,1115.8,6.60005,12.1118,5.80765,29.7605,2.02495,9.1134,3.1989,5.7472,9750.0,1.803,29.81,3.5716,226.73,19.9115,41.185,2.9908
2013-05-17,0.77951436255213,102.945,0.6581761937670715,6.1465,0.97255,1.02735,1.0269049086054631,1.2383134171258745,7.7629,1.25685,55.0793,1120.18,6.69815,12.312,5.86145,29.9805,2.03455,9.3872,3.2553,5.80875,9775.0,1.84095,29.8625,3.6655,226.69,20.2995,41.265,3.022
2013-05-24,0.7736046106834796,101.17,0.660676532769556,6.12385,0.9609,1.0325,1.0333781130515656,1.234796567265543,7.76325,1.2644,55.7702,1128.02,6.64615,12.4994,5.83465,29.9255,2.04875,9.56185,3.24575,5.76585,9830.0,1.84695,29.94,3.70175,223.635,20.048,41.69,3.0487
2013-05-31,0.7716942547362735,101.015,0.6596741209842337,6.15,0.9596,1.0345,1.0433512441963586,1.254075746175069,7.76275,1.265,56.6978,1132.76,6.6444,12.8348,5.8854,29.99,2.13355,10.0712,3.30305,5.75365,9942.0,1.87555,30.428,3.6926,228.685,19.842,42.342,3.0955
2013-06-07,0.7566013467503971,97.5,0.643583472776419,6.1445,0.9355,1.02085,1.0545186122535062,1.265262225596255,7.76195,1.2456,57.1813,1121.6,6.57785,12.718,5.7736,29.732,2.13085,9.952,3.2019,5.6409,9974.4,1.8774,30.6455,3.612,223.25,19.349,42.2605,3.0947
2013-06-14,0.7497094875735653,94.63,0.637795777791951,6.1333,0.9206,1.0167,1.0393929944912172,1.2366289494837075,7.76245,1.2502,57.504,1126.82,6.43805,12.6886,5.7173,29.855,2.14105,9.9317,3.1709,5.59165,9922.7,1.8536,30.5655,3.6035,217.58,19.307,42.844,3.1145
2013-06-21,0.761208799573723,97.44,0.6495826431517749,6.1335,0.9346,1.0467,1.085894233901618,1.293577388267253,7.75715,1.2765,59.5834,1156.0,6.6767,13.3784,6.05685,30.19,2.26145,10.1985,3.30965,5.67775,10039.6,1.9387,31.1725,3.649,228.32,19.6725,43.9895,3.1995
2013-06-28,0.7693195368696388,99.305,0.6590220113351786,6.1368,0.9464,1.05455,1.0924186148131965,1.2937447441619767,7.75635,1.2683,59.4435,1145.64,6.74755,13.0349,6.10175,30.01,2.20825,9.928,3.3317,5.73805,9980.0,1.9295,31.114,3.6404,226.69,19.983,43.095,3.1605
2013-07-05,0.7792106596018233,100.895,0.6719301192675962,6.1378,0.9619,1.0589,1.1033873993158998,1.2996296055624148,7.7547,1.2754,61.018,1151.0,6.79735,13.078,6.2517,30.1575,2.26505,10.162,3.36015,5.81215,10015.0,1.96685,31.2625,3.664,230.54,20.2415,43.636,3.1885
2013-07-12,0.7660193802903214,99.405,0.6615069127472382,6.1415,0.9477,1.03915,1.1036309458117206,1.283120549175595,7.75805,1.263,59.8932,1123.42,6.68525,12.8108,6.07055,29.895,2.26455,9.96075,3.2933,5.71285,9975.0,1.95415,31.1575,3.598,223.875,19.9045,43.35,3.1775
2013-07-19,0.7610639674264622,100.38,0.6552221202987812,6.1354,0.9407,1.03715,1.0869565217391304,1.2579407509906282,7.7575,1.2649,59.3922,1120.66,6.5402,12.5262,5.97075,29.8925,2.23615,9.85875,3.2263,5.67555,10145.0,1.92,31.0225,3.5703,225.135,19.735,43.275,3.1923
2013-07-26,0.7538919672810886,98.14,0.6505969226765558,6.13525,0.9291,1.0295,1.0828370330265296,1.2404639335111332,7.7567,1.2648,59.1925,1113.42,6.477,12.738,5.9126,29.899,2.25285,9.7975,3.1943,5.62125,10283.0,1.92855,31.1465,3.5806,224.61,19.536,43.238,3.208
2013-08-02,0.7527003123706297,98.75,0.6546002029260629,6.12775,0.9282,1.0369,1.1220825852782765,1.2764056417129364,7.75685,1.2708,60.895,1117.98,6.60215,12.6818,5.93695,29.965,2.28775,9.86775,3.1829,5.6112,10265.0,1.92945,31.273,3.5663,224.37,19.466,43.531,3.2575
2013-08-09,0.7488673381510466,96.265,0.6441431286031756,6.11825,0.9214,1.03025,1.0873110796999021,1.2435490891002923,7.75585,1.2576,60.439,1111.82,6.49315,12.5615,5.84555,29.905,2.26705,9.7335,3.1351,5.58615,10250.0,1.9152,31.22,3.5338,222.375,19.354,43.5475,3.2545
2013-08-16,0.7498500299940013,97.57,0.6404098623118796,6.10845,0.9258,1.035,1.087192868014786,1.2337301832089322,7.7541,1.2696,62.0793,1112.82,6.51235,12.8346,5.91385,29.883,2.35785,10.0032,3.1677,5.59185,10500.0,1.93675,31.275,3.56375,224.465,19.3465,43.7245,3.277
2013-08-23,0.7461851285303884,98.47,0.6413545407901489,6.1129,0.9196,1.05205,1.1070519207350824,1.2818047811318336,7.75515,1.2782,63.8682,1114.04,6.4918,12.9648,6.0193,29.88,2.38285,10.1915,3.15105,5.56585,10974.1,1.99005,31.8725,3.586,222.415,19.152,44.11,3.3005
2013-08-30,0.7579777154551657,98.13,0.6462870807212564,6.1179,0.9319,1.0546,1.1227124733355787,1.2920731313392337,7.75455,1.27645,66.985,1111.3,6.6323,13.3395,6.12195,29.93,2.3763,10.2438,3.23425,5.6543,11275.0,2.03785,32.1625,3.618,228.5,19.5225,44.535,3.2847
2013-09-06,0.7597340930674265,98.945,0.6397338707097847,6.11235,0.9385,1.03845,1.0876658690450294,1.252426576491953,7.75605,1.2735,64.8369,1087.82,6.64405,13.24,6.09125,29.715,2.30225,10.0328,3.2531,5.66685,11530.0,2.0505,32.2305,3.6485,228.125,19.589,44.2,3.3285
2013-09-13,0.7539488068760132,99.32,0.6303779115579791,6.11425,0.9333,1.03365,1.0816657652785289,1.22872765251582,7.7541,1.2691,63.2347,1085.76,6.5658,13.0475,5.9402,29.6825,2.27765,9.937,3.17185,5.62225,11180.0,2.03,31.8635,3.54595,226.61,19.422,43.795,3.29
2013-09-20,0.7401102764311882,99.63,0.6249609399412537,6.1113,0.9115,1.02865,1.0651896037494675,1.19552872257756,7.75345,1.25125,62.7955,1077.64,6.36975,12.7792,5.93175,29.575,2.20755,9.86975,3.1251,5.51925,11090.0,1.97945,31.0675,3.5118,220.995,19.1205,43.225,3.165
2013-09-27,0.738443361394181,98.265,0.6202704379109292,6.1165,0.9044,1.0302,1.073191672032625,1.209848164055411,7.75395,1.2552,62.9065,1073.8,6.41985,13.132,5.9976,29.557,2.25375,10.082,3.12,5.507,11295.0,2.03125,31.2825,3.55755,220.54,18.9925,43.343,3.2275
2013-10-04,0.735564545788893,97.15,0.6221613886642196,6.1068,0.9033,1.03055,1.0583130489998942,1.1991126566340908,7.7545,1.24585,61.4288,1070.72,6.4018,13.13,5.9587,29.345,2.20605,10.0118,3.09215,5.48715,11185.0,1.99165,31.305,3.54725,218.43,18.8065,43.115,3.1827
2013-10-11,0.7372728278099311,98.305,0.6269395943700824,6.10665,0.91,1.0386,1.0567473317129874,1.2017064231208316,7.75415,1.24685,61.1979,1071.78,6.4682,13.0723,5.99485,29.36,2.18105,9.92375,3.0918,5.49955,10970.0,1.98615,31.325,3.54605,218.515,18.819,43.11,3.1785
2013-10-18,0.7302468234263181,97.76,0.6177796997590659,6.09055,0.9017,1.0284,1.0346611484738748,1.1769552168539987,7.75335,1.23725,61.2714,1060.38,6.42125,12.7907,5.90505,29.375,2.16245,9.7675,3.047,5.4468,10845.0,1.9663,31.0725,3.529,218.515,18.846,43.065,3.1565
2013-10-25,0.7247689798876608,97.345,0.6185248183083346,6.0763,0.8939,1.0445,1.043079169708981,1.2059089538739824,7.7538,1.2365,61.4133,1062.82,6.3285,12.863,5.8919,29.395,2.18465,9.816,3.03015,5.40595,10695.0,1.98025,31.07,3.524,212.105,18.6415,43.05,3.157
2013-11-01,0.7414272474513439,98.775,0.6281998932060182,6.08875,0.9125,1.0444,1.05977108944468,1.2154360376785172,7.75245,1.2434,62.3955,1063.23,6.53625,13.079,5.97245,29.435,2.258,10.1678,3.1118,5.52985,11140.0,2.01875,31.24,3.53475,220.5,19.183,43.435,3.1725
2013-11-08,0.7491759065028468,99.085,0.6252540094413356,6.08135,0.9224,1.0491,1.0667804565820354,1.21160719694675,7.7516,1.2471,63.543,1067.89,6.60275,13.2792,6.16245,29.525,2.33415,10.3608,3.1412,5.588,11385.0,2.04675,31.5,3.53995,222.47,20.203,43.345,3.1795
2013-11-15,0.742170105388155,100.295,0.6214074879602299,6.07545,0.9158,1.04635,1.0682619378271552,1.202573507305634,7.75355,1.2465,62.8808,1061.08,6.6548,12.958,6.1264,29.565,2.3068,10.17,3.1078,5.53595,11360.0,2.0321,31.58,3.52115,221.46,20.151,43.575,3.2023
2013-11-22,0.7393715341959335,101.245,0.6177796997590659,6.07455,0.9095,1.05285,1.0914647456887143,1.2257155114297973,7.7525,1.2506,62.7238,1062.32,6.58665,13.0305,6.07535,29.5725,2.29005,10.0892,3.10315,5.51435,11510.0,2.007,31.8325,3.5639,220.735,20.1765,43.855,3.2155
2013-11-29,0.734672886897109,102.36,0.6106497313141183,6.08525,0.9039,1.059,1.0951702989814915,1.2260160608103967,7.75265,1.254,62.3671,1057.68,6.53975,13.1054,6.11675,29.595,2.3332,10.1695,3.08765,5.48015,11755.0,2.0198,32.0675,3.5237,221.455,20.112,43.675,3.223
2013-12-06,0.7308071765264735,102.66,0.6114151202959249,6.06825,0.8944,1.06325,1.0990218705352237,1.2094092036040394,7.75435,1.2499,61.1783,1053.62,6.51955,12.9595,6.16515,29.5415,2.33445,10.3305,3.05715,5.45165,11785.0,2.0243,32.235,3.50105,220.035,20.085,43.8625,3.2335
2013-12-13,0.7284382284382285,103.17,0.6142317496391388,6.0754,0.8907,1.0614,1.1168192986374805,1.2107270415884739,7.75335,1.25565,62.1727,1054.42,6.5845,12.956,6.1939,29.625,2.3372,10.311,3.04415,5.4351,11990.0,2.03745,32.0425,3.50165,220.07,20.0495,44.2,3.2355
2013-12-20,0.7314753858532661,104.11,0.611321677466683,6.06935,0.89575,1.068,1.121830827911151,1.2190661952944044,7.7546,1.2666,62.041,1061.88,6.5663,12.9715,6.1574,29.875,2.3844,10.3475,3.04245,5.4577,12110.0,2.0914,32.585,3.51605,218.52,20.2235,44.52,3.2874
2013-12-27,0.7256367462448298,104.97,0.606134076857801,6.0726,0.888,1.06945,1.1244799280332847,1.2221203788573174,7.75525,1.2666,61.9634,1054.16,6.5001,13.0548,6.12385,29.997,2.3519,10.4745,3.01055,5.4137,12145.0,2.14975,32.8635,3.4852,215.015,19.902,44.3225,3.2878
2014-01-03,0.7345919341805627,104.47,0.608143035241889,6.0496,0.9042,1.06215,1.11333778668448,1.2050370548894378,7.7548,1.2661,62.28,1054.61,6.51095,13.081,6.1322,29.97,2.37515,10.6555,3.0634,5.47935,12102.5,2.1786,33.0,3.5076,219.61,20.242,44.69,3.2865
2014-01-10,0.7313951362223441,104.15,0.6066488716330988,6.03365,0.9024,1.0921,1.1150758251561106,1.2061998673180148,7.7546,1.2668,61.4638,1058.55,6.49405,13.0123,6.1597,29.997,2.36775,10.6853,3.0452,5.45775,11860.0,2.16725,33.005,3.4846,218.31,20.053,44.555,3.269
2014-01-17,0.7375991148810621,104.265,0.608124543906592,6.02335,0.9093,1.09485,1.1383039271485487,1.2108736453351092,7.75535,1.2745,61.603,1062.22,6.46245,13.264,6.1596,30.114,2.3596,10.836,3.0711,5.50435,11880.0,2.2189,32.835,3.4943,221.96,20.264,45.1105,3.2969
2014-01-24,0.7307270734380709,102.37,0.6060055146501833,6.0419,0.8943,1.1072,1.146788990825688,1.21160719694675,7.76385,1.2799,62.6667,1086.53,6.44225,13.4925,6.14765,30.234,2.4132,11.1163,3.0725,5.4529,12135.0,2.32875,32.8525,3.4931,223.56,20.094,45.4195,3.3325
2014-01-31,0.7415921984500723,101.99,0.6084020320627871,6.03785,0.9057,1.11495,1.146131805157593,1.2366289494837075,7.7649,1.2782,62.7999,1085.88,6.54465,13.3871,6.28985,30.3365,2.4207,11.1665,3.1522,5.53365,12180.0,2.26075,33.035,3.5205,231.46,20.441,45.341,3.347
2014-02-07,0.7343222205903951,102.215,0.6099792607051361,6.0278,0.8983,1.10085,1.1169440411035407,1.2076565424793189,7.7581,1.2677,62.1534,1074.34,6.49625,13.3517,6.18765,30.3075,2.391,11.0775,3.06795,5.47975,11975.0,2.212,32.8075,3.534,226.84,20.214,44.84,3.33
2014-02-14,0.7306469879077924,101.865,0.5976036095258016,6.0341,0.8932,1.09775,1.1087703736556158,1.1968164681946023,7.75515,1.2605,61.9026,1059.42,6.45415,13.2538,6.09045,30.245,2.3872,10.8682,3.0307,5.45205,11580.0,2.1815,32.315,3.51195,225.88,20.025,44.487,3.3068
2014-02-21,0.7275372862859221,102.675,0.5992868486501064,6.0958,0.8882,1.11265,1.1158223610801161,1.2082401981513926,7.75655,1.2676,61.9895,1074.05,6.54155,13.263,6.07885,30.3175,2.35575,10.9475,3.02375,5.42935,11685.0,2.1808,32.535,3.5017,225.81,19.922,44.585,3.295
2014-02-28,0.7240605314604301,102.05,0.5967299200381907,6.1166,0.8809,1.1068,1.117568171658471,1.189980365323972,7.76115,1.2667,61.7886,1069.06,6.40595,13.2395,5.99145,30.2985,2.33585,10.7427,3.0206,5.40345,11560.0,2.2053,32.603,3.4878,224.515,19.788,44.6695,3.277
2014-03-07,0.7213445863088797,103.32,0.5980503558399618,6.1112,0.8791,1.10725,1.1015642211940955,1.1832219132698338,7.76055,1.268,61.2369,1065.56,6.39305,13.195,5.98365,30.2465,2.3412,10.7338,3.03265,5.38325,11435.0,2.2047,32.365,3.4644,225.625,19.727,44.43,3.258
2014-03-14,0.7181844297615627,101.46,0.6013590715015936,6.15735,0.8712,1.1087,1.1063170704723972,1.1695222501608094,7.76625,1.2651,61.2589,1071.96,6.3795,13.228,5.95655,30.3425,2.35985,10.7233,3.04195,5.35975,11310.0,2.22335,32.265,3.4623,224.46,19.646,44.6445,3.2795
2014-03-21,0.7256630746344472,102.375,0.6062626936251477,6.1954,0.8838,1.1194,1.0999890001099988,1.16993272886809,7.75885,1.2745,60.8578,1078.15,6.43885,13.22,6.05935,30.576,2.32155,10.8685,3.0472,5.41675,11395.0,2.2325,32.39,3.4789,227.34,19.927,45.2275,3.3085
2014-03-28,0.7271669575334497,102.925,0.601087969224296,6.2048,0.887,1.10665,1.0822510822510822,1.1554682535097347,7.75735,1.2594,59.8342,1067.58,6.50485,13.0885,6.00625,30.46,2.26325,10.5973,3.0334,5.42895,11335.0,2.18985,32.465,3.5,224.575,19.944,44.7325,3.2736
2014-04-04,0.7302734874210391,103.575,0.6027909219687152,6.21355,0.8935,1.0973,1.0757314974182444,1.1639411045801082,7.75685,1.2599,59.8057,1049.83,6.54645,13.0148,5.99765,30.205,2.2379,10.532,3.03885,5.45215,11265.0,2.10905,32.483,3.4818,223.2,20.037,44.77,3.2795
2014-04-11,0.7200979333189313,101.63,0.5980324731632928,6.2098,0.8759,1.0953,1.0633772862611655,1.1512116502619005,7.75305,1.2479,60.3747,1038.71,6.53195,13.061,5.92845,30.0625,2.2033,10.448,3.0107,5.37655,11460.0,2.1103,32.28,3.4633,220.35,19.76,44.424,3.237
2014-04-18,0.7237199203908088,102.425,0.5958765343820761,6.22475,0.8832,1.10235,1.0715242432360033,1.1644832605531295,7.7545,1.25265,60.2577,1038.01,6.60335,13.0533,5.9851,30.1725,2.23875,10.4903,3.0272,5.4037,11392.5,2.1311,32.1875,3.48025,223.34,19.868,44.3165,3.2405
2014-04-25,0.7227522405319456,102.035,0.5948486110284932,6.25975,0.881,1.1029,1.0774701002047193,1.1648902090977924,7.75365,1.2559,60.5898,1039.99,6.58975,13.1352,6.00045,30.292,2.23455,10.6423,3.0435,5.39535,11565.0,2.1326,32.2475,3.4717,224.03,19.823,44.562,3.2703
2014-05-02,0.7212665440513542,102.26,0.5926628341136727,6.25615,0.8794,1.0968,1.079447322970639,1.1560025432055951,7.75305,1.2534,60.0185,1029.6,6.51495,12.9985,5.94215,30.1725,2.21925,10.4585,3.03255,5.38365,11507.5,2.0986,32.35,3.4561,221.74,19.805,44.52,3.266
2014-05-09,0.7269555103227683,101.715,0.5938242280285035,6.23315,0.8861,1.0904,1.0696331158412664,1.1621825788831426,7.75165,1.249,59.8846,1025.39,6.56525,13.005,5.91645,30.1275,2.22205,10.3883,3.0397,5.42615,11454.5,2.0807,32.62,3.4558,221.09,19.907,43.56,3.229
2014-05-16,0.7297139521307647,101.46,0.5941947176089605,6.23435,0.8914,1.0881,1.0679196924391285,1.1580105378958947,7.75185,1.2508,58.6567,1024.31,6.56935,12.9237,5.93735,30.1335,2.21225,10.349,3.0546,5.44725,11335.0,2.0951,32.5,3.459,222.29,20.027,43.7095,3.234
2014-05-23,0.7335949822103216,101.815,0.5937889674009857,6.2338,0.8958,1.08795,1.0818998160770312,1.1689753930679758,7.75345,1.252,58.322,1024.43,6.64725,12.8658,5.95925,30.106,2.2191,10.295,3.048,5.47545,11602.5,2.08225,32.5675,3.4818,221.7,20.12,43.6145,3.212
2014-05-30,0.7328154770628755,101.73,0.5961607249314416,6.2477,0.8939,1.0858,1.074229240519927,1.177509567265234,7.75295,1.2537,59.1963,1021.4,6.67985,12.8686,5.97455,29.9985,2.243,10.5825,3.0305,5.46925,11712.5,2.094,32.85,3.4748,221.895,20.151,43.87,3.213
2014-06-06,0.7331647054510796,102.555,0.5956103517079127,6.24445,0.8937,1.09315,1.0716964955524595,1.1764013881536382,7.75265,1.2517,58.9723,1017.72,6.62805,12.898,5.95555,29.987,2.2422,10.5613,3.0016,5.47095,11752.5,2.07935,32.483,3.4596,221.85,20.127,43.5125,3.2122
2014-06-13,0.7391802491037439,102.075,0.5896052592789127,6.2103,0.9003,1.08695,1.0645092612305727,1.1556017796267406,7.7512,1.2501,59.6538,1020.56,6.64765,13.0181,5.99875,30.0125,2.2349,10.756,3.0453,5.51335,11792.5,2.12375,32.378,3.453,226.815,20.275,43.861,3.2185
2014-06-20,0.7366211189274796,102.15,0.5875958515732879,6.2279,0.8967,1.07725,1.0658708164570454,1.1512116502619005,7.75135,1.2509,60.2548,1021.76,6.74025,13.0178,6.14005,29.986,2.2342,10.7135,3.072,5.49195,11970.0,2.14775,32.455,3.4465,225.73,20.215,43.8525,3.2235
2014-06-27,0.7330840847445201,101.375,0.5876821814762576,6.2166,0.8909,1.06795,1.0617965597791463,1.1401858502935978,7.7519,1.2495,60.0286,1014.48,6.73605,12.9983,6.13565,29.8675,2.19575,10.6278,3.04685,5.46575,12031.5,2.12525,32.46,3.4284,226.95,20.124,43.7375,3.2132
2014-07-04,0.7359163998969718,102.065,0.583192395171167,6.2066,0.8948,1.06315,1.0683760683760684,1.1439684264714294,7.75025,1.2453,59.7906,1009.39,6.84995,12.9738,6.19455,29.885,2.21,10.7555,3.05,5.48735,11812.0,2.133,32.385,3.4169,228.43,20.198,43.501,3.186
2014-07-11,0.7353752252086627,101.295,0.584744028301611,6.20385,0.8927,1.07185,1.065984436627225,1.1361699710276658,7.75005,1.2409,60.0835,1019.86,6.79395,12.9826,6.17485,29.9375,2.2222,10.72,3.0462,5.48275,11615.3,2.1197,32.143,3.4256,228.13,20.174,43.46,3.186
2014-07-18,0.7402198452940523,101.385,0.5859432221017783,6.2067,0.8995,1.07405,1.0660980810234542,1.153070049005477,7.75125,1.2413,60.3897,1029.94,6.84415,12.9554,6.19335,29.9965,2.2361,10.658,3.0651,5.51955,11614.3,2.1235,32.1375,3.4295,229.39,20.309,43.5,3.183
2014-07-25,0.744463056020845,101.825,0.5891016200294551,6.18985,0.9046,1.07845,1.062473438164046,1.1691120593908926,7.75005,1.2409,60.0208,1025.66,6.82335,12.956,6.21865,29.9575,2.2272,10.492,3.0831,5.55155,11555.0,2.09025,31.83,3.4218,229.37,20.456,43.2965,3.175
2014-08-01,0.7446848121532561,102.475,0.5938242280285035,6.17525,0.9053,1.0899,1.0728462611307799,1.1733646230566148,7.75005,1.2463,60.8291,1031.93,6.86895,13.1665,6.27515,30.007,2.25375,10.652,3.113,5.55205,11779.5,2.12845,32.15,3.4243,233.76,20.6,43.675,3.2127
2014-08-08,0.7456287514446557,101.845,0.5953266855186784,6.15535,0.905,1.09765,1.0783996549121104,1.1795930404010617,7.75125,1.2509,61.1831,1030.28,6.88955,13.2385,6.23045,29.995,2.299,10.692,3.1346,5.55865,11736.0,2.15805,32.148,3.471,233.49,20.774,43.955,3.2075
2014-08-15,0.7472166180975864,102.355,0.5993586862057598,6.14725,0.9043,1.0911,1.0751532093323297,1.1793148180906894,7.75035,1.2461,60.9242,1020.18,6.8552,13.0975,6.15155,29.958,2.2729,10.6162,3.1403,5.57095,11703.4,2.17585,31.9125,3.4883,234.47,20.847,43.7245,3.1545
2014-08-22,0.7557722102558289,104.09,0.6034820916689297,6.1598,0.9149,1.0955,1.0751532093323297,1.1918240867647936,7.75005,1.24905,60.4777,1020.04,6.91885,13.1462,6.16635,29.9675,2.28405,10.7041,3.1649,5.63445,11700.9,2.1789,31.955,3.5357,236.75,21.077,43.8965,3.161
2014-08-29,0.7591861524445794,103.88,0.6021557174685374,6.1489,0.9159,1.08485,1.0691756655618518,1.1945290569193097,7.75015,1.2479,60.5487,1014.77,6.97135,13.076,6.1784,29.875,2.2374,10.636,3.1976,5.6561,11720.4,2.15735,31.945,3.5685,239.39,21.063,43.678,3.152
2014-09-05,0.7717240314863405,104.885,0.6127263257865874,6.1423,0.9307,1.08845,1.0666666666666667,1.2009848075421845,7.75005,1.2535,60.2591,1021.63,7.09135,13.0845,6.28285,29.887,2.24825,10.7103,3.2262,5.74565,11730.0,2.1591,32.065,3.6039,242.23,21.305,43.564,3.1825
2014-09-12,0.7729468599033816,107.375,0.6161998952460178,6.13945,0.9353,1.1073,1.105705440070765,1.2263167576184928,7.75095,1.2632,60.8483,1036.45,7.13555,13.2698,6.37305,30.044,2.33125,11.0072,3.2467,5.75355,11847.5,2.21195,32.24,3.63,243.195,21.326,44.0065,3.1972
