date,KRW,THB,INR,PHP,CNY,IDR,MYR,SGD,TWD
2013-03-01,7.1123,4.4916,10.2873,4.1018,1.2543,5.5822,6.944,4.2317,4.6233
2013-03-08,6.7417,4.4916,9.2382,3.7997,1.3486,5.7734,6.501,3.8829,3.7408
2013-03-15,9.3258,4.4916,8.7354,3.3212,1.2335,5.9643,6.4298,3.8877,3.5658
2013-03-22,8.1419,5.1568,8.2526,3.3795,1.1232,5.8882,6.2146,3.6558,3.7489
2013-03-29,7.3197,5.1568,7.7842,3.5722,1.1184,5.8176,6.3557,4.9148,3.5872
2013-04-05,9.242,5.1081,8.0084,4.6297,1.3074,5.7689,6.2196,4.5915,3.7281
2013-04-12,9.3977,4.8363,7.3164,5.1173,1.3862,5.8785,6.4698,3.4414,3.5145
2013-04-19,8.4915,4.8363,8.3684,4.5919,1.5441,5.4149,7.5663,3.3996,3.4807
2013-04-26,7.5561,5.5652,8.2204,4.6524,1.4261,5.4614,9.4022,3.7676,3.5005
2013-05-03,6.5999,6.3158,8.6682,4.573,1.6388,5.884,10.504,3.7071,3.3712
2013-05-10,8.1673,6.2088,8.7559,4.2548,1.9118,5.7177,7.6987,4.212,4.4473
2013-05-17,8.9854,6.8149,8.256,4.3346,1.7624,6.81,7.7754,5.6355,5.3671
2013-05-24,9.0649,6.0904,8.7439,6.969,1.9028,6.5821,7.1975,5.8742,4.8941
2013-05-31,9.5163,7.0665,9.4891,7.5039,2.1202,9.5968,8.6246,6.5549,5.0832
2013-06-07,9.6848,7.0008,9.235,7.1585,1.94,11.873,8.5865,6.5398,4.8586
2013-06-14,10.494,7.0008,10.862,8.5783,1.8583,11.997,9.2718,7.276,5.1635
2013-06-21,13.074,7.5485,12.463,9.0965,1.8234,17.229,10.431,7.9721,6.1278
2013-06-28,11.273,8.4824,13.038,8.2089,1.6329,13.501,9.1006,7.7997,4.9724
2013-07-05,9.609,9.0093,13.203,7.899,1.4897,12.298,8.7848,7.3736,4.1828
2013-07-12,8.0982,7.1694,12.534,7.3156,1.9167,10.958,7.6355,6.2543,3.9412
2013-07-19,7.3455,6.4572,11.888,6.8306,1.4843,14.117,7.727,5.7213,3.8585
2013-07-26,7.2194,7.1879,12.164,6.0753,1.1892,12.218,8.358,5.1789,3.7689
2013-08-02,8.0686,6.791,13.641,5.8011,1.2235,11.929,8.6947,5.1646,3.6951
2013-08-09,6.4523,6.6293,12.57,5.0591,1.2022,11.351,7.8341,4.6735,3.3051
2013-08-16,6.2427,6.5312,12.939,5.3708,1.1147,13.493,8.12,5.4125,3.2256
2013-08-23,7.4106,7.5893,16.952,6.3178,0.88195,18.264,9.2829,5.5731,3.8927
2013-08-30,7.0717,6.8206,22.645,6.5089,0.95154,18.219,8.6583,5.2022,3.6739
2013-09-06,7.9567,8.1796,23.457,7.0267,1.0812,22.195,10.635,5.9035,4.3329
2013-09-13,7.2381,8.4753,19.095,7.1135,1.4516,18.413,10.604,5.9238,4.3845
2013-09-20,6.6725,7.536,17.193,6.0098,1.0528,17.171,9.7243,4.5378,3.7909
2013-09-27,7.2591,8.7483,16.003,6.5212,1.3617,16.936,11.386,6.0324,4.013
2013-10-04,6.4672,7.5223,14.343,6.1883,1.1831,15.397,10.506,5.5711,3.873
2013-10-11,6.2449,6.929,14.73,6.0614,1.13,14.865,10.059,5.1258,3.6449
2013-10-18,5.9451,7.1498,13.301,6.4049,1.2063,14.783,8.9832,4.525,3.3529
2013-10-25,5.8827,6.4182,11.197,6.0792,1.2122,13.42,8.5545,4.3619,3.3018
2013-11-01,5.7791,6.2093,10.478,5.6345,1.3334,13.786,8.1519,4.1867,2.991
2013-11-08,6.2552,5.9764,13.266,5.2409,1.7589,15.45,9.1505,4.5281,2.831
2013-11-15,5.102,5.9316,11.792,5.6421,1.5598,15.04,8.2668,4.2661,3.1746
2013-11-22,5.7632,5.6697,10.999,5.8385,1.506,15.082,7.8108,4.1366,2.9892
2013-11-29,5.2276,6.5167,11.878,6.254,1.7313,15.37,8.8889,4.8768,3.1867
2013-12-06,6.0549,7.6489,13.751,6.52,1.7357,18.305,9.1657,5.0521,3.5176
2013-12-13,6.0183,6.7695,11.119,6.2112,1.9243,16.69,8.2694,4.8654,3.2947
2013-12-20,5.0515,5.6929,9.2852,5.3867,1.5382,13.706,6.637,3.7746,3.453
2013-12-27,5.3867,6.425,9.5695,6.1675,1.8075,15.525,7.2072,4.2842,3.8055
2014-01-03,5.9911,7.6542,9.979,6.5624,1.5899,14.768,7.3122,4.5205,3.518
2014-01-10,5.9838,7.5621,7.8076,5.8799,1.2688,13.593,5.7013,4.037,3.3304
2014-01-17,5.7447,7.5518,7.9313,6.9115,1.1546,12.862,7.0378,4.1171,3.8563
2014-01-24,7.9229,7.6854,9.2156,7.4212,1.178,14.295,7.9095,4.3923,4.0411
2014-01-31,8.0303,7.5298,10.456,7.0147,1.1512,13.298,8.1793,4.168,4.1065
2014-02-07,6.9238,7.7656,8.3519,6.1552,1.2224,11.871,6.9454,3.8248,3.8263
2014-02-14,6.317,6.9739,6.9365,5.6269,1.1943,10.5,6.0088,3.3535,3.4581
2014-02-21,7.3409,6.6032,7.2033,5.9134,1.7241,11.264,6.3077,3.8233,3.5689
2014-02-28,7.6958,7.1848,6.5026,5.7651,2.1021,10.938,6.8546,3.696,3.7055
2014-03-07,7.2115,7.0096,7.8767,5.8103,2.0743,10.978,6.7585,4.0393,3.17
2014-03-14,7.4284,6.5805,8.7746,5.746,2.4587,10.921,6.4493,3.7727,3.348
2014-03-21,7.82,6.145,8.9049,6.1123,2.8157,10.836,6.6961,4.1504,4.7599
2014-03-28,6.9104,6.5601,8.5014,6.201,2.4228,10.775,6.7947,4.3871,3.7355
2014-04-04,6.2589,5.3688,8.1594,5.0732,2.1755,10.45,6.4733,4.9638,3.3289
2014-04-11,7.2359,5.2705,8.095,4.2994,1.9057,10.879,6.3165,4.5776,3.588
2014-04-18,6.7326,5.6772,7.9637,4.8337,2.0449,10.508,6.093,3.9527,3.6492
2014-04-25,6.4123,6.4285,8.5659,5.2305,2.1949,11.837,6.6957,4.3703,3.5611
2014-05-02,5.8632,5.4621,10.917,4.7366,1.8446,11.029,6.4059,4.0144,3.4629
2014-05-09,5.5953,5.273,13.394,5.1175,1.3802,9.1319,5.5532,3.4686,3.0789
2014-05-16,5.3534,5.3442,8.1817,4.6787,1.5035,8.4225,5.3504,3.426,3.0731
2014-05-23,5.1246,5.6338,7.0576,4.1379,0.91177,8.4231,5.0544,3.4329,2.8924
2014-05-30,5.1493,5.5308,7.0253,4.541,1.0827,9.1705,5.4102,3.4467,2.6818
2014-06-06,5.2825,5.9219,6.4827,4.7419,1.1659,9.8862,5.5013,3.5185,3.0501
2014-06-13,4.6447,5.7641,6.881,4.8444,1.2941,8.8994,5.0065,3.0273,2.4148
2014-06-20,4.7729,5.7109,7.7119,4.8417,1.4095,10.098,5.0494,2.887,2.4781
2014-06-27,4.3836,5.8264,7.0539,4.4362,1.2927,11.481,4.7556,2.8335,2.3958
2014-07-04,4.172,4.0493,6.9837,3.9204,1.8162,12.113,4.9257,2.4202,2.2929
2014-07-11,4.983,4.2463,6.7501,3.9796,1.6497,11.569,5.106,2.5286,2.3125
2014-07-18,6.3101,4.4918,6.391,4.2505,1.5394,10.246,5.1815,2.6259,2.5703
2014-07-25,5.9232,5.1395,4.9926,4.3356,1.2208,8.508,4.9656,2.629,2.2926
2014-08-01,6.7816,4.7969,6.965,5.8973,1.4225,10.435,5.5689,3.186,2.9557
2014-08-08,7.2757,4.6907,7.6944,5.9082,1.4222,10.233,5.9489,3.3607,2.6671
2014-08-15,5.4241,4.703,6.155,4.9247,1.4074,8.788,5.1599,2.9031,2.2512
2014-08-22,5.6734,4.3047,6.016,5.4069,1.3944,8.8573,5.43,3.148,2.4184
2014-08-29,5.6812,4.3899,5.912,5.1072,1.487,8.3844,5.3437,3.0182,2.3879
2014-09-05,5.7627,4.759,5.9906,5.0479,1.5878,8.7098,6.0022,3.5722,2.5695
2014-09-12,7.0382,5.3765,7.2381,5.9684,1.555,9.8606,7.032,4.755,2.812
2014-09-19,7.0946,4.6259,6.8761,6.1331,1.5979,10.596,6.8518,4.0356,3.3259
2014-09-26,7.2351,5.0547,6.7195,6.8883,1.6624,10.431,7.0946,4.1421,3.3874
2014-10-03,8.0211,5.0038,6.7701,6.1345,1.6982,10.92,7.3004,4.8858,3.2524
2014-10-10,7.6713,5.0762,6.4137,5.7519,1.8894,10.323,6.6154,4.7767,3.1321
2014-10-17,8.0103,5.7504,7.5532,6.4011,1.8585,10.888,7.7585,5.089,3.7296
2014-10-24,7.2354,5.4837,6.1148,6.5633,1.6429,9.5391,7.3226,4.5975,3.3382
2014-10-31,8.7154,5.7899,5.9788,5.8285,1.7078,8.7329,7.0619,4.9604,3.3358
2014-11-07,9.3499,5.75,5.7638,5.9396,2.0763,8.7076,7.0018,5.0477,3.7278
2014-11-14,8.8905,5.823,5.6078,5.622,1.8476,8.514,6.7754,5.3842,3.6702
2014-11-21,9.0496,4.9924,5.6901,5.4089,1.5086,8.2248,6.6638,4.8016,3.8585
2014-11-28,8.9234,5.8324,5.6164,5.5503,2.473,8.5756,7.9399,5.114,3.9019
2014-12-05,9.5383,5.6283,5.9337,5.8902,1.9993,8.5609,9.383,6.1825,4.1412
2014-12-12,9.0647,5.4783,5.8299,5.1596,2.416,8.6563,8.4586,6.051,4.397
2014-12-19,8.8493,4.7932,7.1438,4.7375,3.2629,12.391,7.4794,4.9355,4.205
2014-12-26,9.3057,5.2098,7.3468,5.4701,2.3324,13.009,8.099,5.3193,4.756
2015-01-02,10.415,6.3163,6.5592,5.4132,2.1873,12.685,8.6485,5.6555,4.8891
2015-01-09,9.1863,5.5063,6.5252,4.9077,1.4001,12.137,8.8263,5.2559,4.6084
2015-01-16,9.6421,6.0059,8.9589,5.2932,1.6498,12.283,10.808,6.3614,5.1097
2015-01-23,9.305,5.082,7.0594,4.5865,1.6167,11.015,10.492,6.1272,4.543
2015-01-30,9.6266,5.8261,7.8382,4.4565,3.2733,11.11,10.895,5.753,5.691
2015-02-06,9.0327,5.2983,6.5076,4.1638,2.997,10.705,9.3582,5.1332,5.7909
2015-02-13,10.198,5.6464,7.2644,4.7711,2.4972,11.913,9.6283,5.4109,5.9569
2015-02-20,10.535,5.8104,7.2178,4.319,2.6846,11.513,10.552,5.5933,6.735
2015-02-27,8.8878,6.1075,7.1212,4.2773,2.53,12.243,10.186,4.9987,5.6531
2015-03-06,8.7512,5.9031,6.4811,4.0619,2.0256,11.883,10.549,5.391,5.7032
2015-03-13,10.293,6.4281,7.335,4.2241,2.7781,12.836,10.652,6.4005,6.0208
2015-03-20,8.743,5.6347,5.7359,4.4431,2.0218,12.167,10.271,6.0669,5.7823
2015-03-27,9.6391,6.042,6.1034,4.2684,1.7718,12.034,9.7594,6.5869,5.0963
2015-04-03,9.0964,5.0033,5.8975,4.0996,1.3008,11.666,10.237,9.9933,4.8366
2015-04-10,8.414,4.0445,5.3298,3.9536,1.3392,10.694,9.3767,8.3908,4.5205
2015-04-17,8.4209,5.4727,5.0651,4.0504,1.1682,10.101,10.318,5.8503,4.7756
2015-04-24,7.8348,4.5067,8.234,3.5803,1.1059,9.4367,10.582,6.1888,4.6116
2015-05-01,7.7513,4.999,7.789,4.3965,1.2531,8.8889,10.579,6.6037,5.4807
2015-05-08,9.2021,7.0453,8.4304,4.5852,1.1734,10.565,10.48,7.1005,5.9557
2015-05-15,8.2146,6.7634,6.5199,4.1231,1.0813,10.238,9.2149,5.9884,4.7467
2015-05-22,7.2822,6.795,5.4897,3.6608,1.0085,9.5075,8.7344,5.7289,4.5944
2015-05-29,8.5816,7.4805,6.0727,4.0608,0.91904,9.7621,9.8621,6.0424,5.0993
2015-06-05,9.8271,7.5265,6.3685,4.9654,1.0233,10.837,10.841,7.1856,5.5977
2015-06-12,9.4656,7.5435,5.9195,5.8587,0.96261,10.356,10.733,7.3434,5.806
2015-06-19,8.4262,7.4925,5.4133,5.0361,0.86669,9.5972,9.8724,6.209,4.8595
2015-06-26,8.682,7.3082,5.0833,4.7925,0.8685,9.4386,9.9405,6.0995,4.839
2015-07-03,8.9246,5.7001,5.307,4.8325,0.96838,8.7892,10.099,6.5534,4.9772
2015-07-10,9.0193,5.6991,4.8303,4.5428,0.98876,8.7414,10.232,6.1805,5.0468
2015-07-17,8.3335,5.9844,4.4612,4.2387,0.97268,8.5667,9.0068,5.5418,5.0154
2015-07-24,9.4116,6.5779,5.6128,4.7877,0.87113,9.1795,9.2714,5.5773,5.5039
2015-07-31,9.071,7.1092,6.4,4.7932,1.297,9.6416,11.392,5.7755,5.921
2015-08-07,8.669,6.5957,4.8914,4.4301,1.0184,9.3866,12.541,6.0265,5.8366
2015-08-14,10.737,6.4111,7.6302,5.7308,5.976,11.072,16.297,8.5922,7.6401
2015-08-21,10.864,7.9832,8.3632,5.8298,5.3996,11.886,14.339,8.0183,7.8103
2015-08-28,11.717,8.1741,7.3322,5.3802,6.0085,11.611,14.001,7.0912,7.8096
2015-09-04,12.129,8.278,7.646,5.4504,6.1805,12.365,16.348,8.5308,9.499
2015-09-11,11.964,9.4941,7.3826,5.972,5.743,12.22,17.374,8.6314,9.3342
2015-09-18,9.5079,7.945,6.5107,5.124,3.7119,11.895,13.849,7.4368,7.651
2015-09-25,10.938,8.9547,6.9095,5.5848,4.5276,13.997,17.256,7.659,10.231
2015-10-02,10.944,8.3544,6.2705,5.2473,4.2352,13.024,16.167,10.076,8.6444
2015-10-09,11.074,8.2386,6.219,4.98,3.3537,16.473,20.835,10.435,9.2844
2015-10-16,11.182,8.5891,6.1221,5.1683,3.2698,17.031,19.593,7.1933,8.7022
2015-10-23,11.856,8.7091,6.2112,5.0489,3.8184,16.314,18.645,7.8144,7.94
2015-10-30,10.652,8.4433,6.1812,5.1286,3.9964,15.466,17.389,7.4138,7.6857
2015-11-06,10.147,7.9297,6.7001,5.0043,4.2138,13.448,14.779,6.8208,6.8318
2015-11-13,9.521,7.9678,5.775,5.1951,4.2872,12.261,13.904,6.4698,7.0821
2015-11-20,9.403,7.3341,5.6318,5.1066,4.7112,12.594,13.367,6.6078,6.5127
2015-11-27,10.511,7.7759,6.7785,4.992,5.7757,12.718,13.292,7.792,7.59
2015-12-04,11.641,8.1711,6.774,5.7288,5.3246,14.003,15.225,8.4043,7.5314
2015-12-11,11.966,8.1388,6.5826,6.2809,6.2383,13.694,15.098,8.3901,8.0166
2015-12-18,9.0527,6.6325,4.968,4.8204,6.0478,11.216,11.526,6.2666,6.3454
2015-12-25,9.0912,6.4096,5.0122,4.6438,5.7407,11.298,11.195,5.7903,5.7063
2016-01-01,9.3984,7.4871,5.1685,5.0713,5.7414,11.483,11.449,6.3129,6.4395
2016-01-08,10.501,7.0977,5.6563,4.9109,8.4241,11.498,12.541,6.917,7.7456
2016-01-15,11.663,7.6335,7.0461,7.121,7.1995,12.221,13.051,6.9071,8.3989
2016-01-22,10.954,6.7195,6.4847,6.5248,6.0912,10.755,11.488,6.4593,7.3372
2016-01-29,10.107,5.717,6.7488,6.6098,4.3558,9.6422,12.675,6.4805,7.6964
2016-02-05,11.125,5.4259,6.7619,6.2379,5.7838,10.681,12.811,7.259,8.299
2016-02-12,12.519,5.4586,8.014,6.3721,8.2184,11.226,13.326,8.7771,9.3188
2016-02-19,11.451,5.7586,6.7694,5.371,6.1081,11.614,13.888,6.5948,8.1129
2016-02-26,11.324,6.0515,7.0789,5.3594,5.8444,11.024,13.316,7.0971,7.3156
2016-03-04,12.287,6.4442,6.7437,5.0252,4.9204,10.264,13.143,8.0443,7.433
2016-03-11,11.792,7.1052,6.7183,4.9767,5.0569,11.203,13.404,8.2032,8.1013
2016-03-18,10.274,5.7058,6.0077,4.781,4.7242,10.342,12.688,6.5646,6.4418
2016-03-25,11.086,6.131,6.4383,5.2196,5.1954,10.511,12.825,7.1619,6.8055
2016-04-01,11.162,5.4967,6.0042,4.7409,4.3589,10.064,13.319,8.9031,6.0603
2016-04-08,10.811,5.3286,5.6705,4.8828,3.9614,10.148,13.295,7.6654,5.7229
2016-04-15,10.538,5.5386,5.5332,4.9596,3.8225,9.806,13.222,6.8036,5.4944
2016-04-22,10.175,5.4323,5.6923,5.5122,3.5429,9.1511,12.674,7.1256,5.394
2016-04-29,9.8188,5.3597,5.5036,5.1653,3.9326,8.8879,12.281,6.5186,5.2706
2016-05-06,11.526,5.3721,5.5947,5.9251,4.3086,9.9253,12.712,7.3636,5.3454
2016-05-13,10.459,5.3127,5.3716,5.6048,4.1445,9.6918,13.358,6.5215,5.3246
2016-05-20,10.311,5.197,5.5532,5.1283,3.8243,10.283,13.047,6.1266,4.8725
2016-05-27,9.8988,5.4624,5.4645,5.1474,3.5224,9.8233,12.602,6.4114,4.9215
2016-06-03,10.286,5.99,5.7858,5.1961,3.7369,9.6303,12.398,7.1491,5.2326
2016-06-10,11.32,5.8407,6.3423,5.068,4.0394,9.9044,11.977,8.1993,5.2548
2016-06-17,12.576,5.5313,7.1994,5.7792,6.2299,10.365,12.858,9.1413,6.4981
2016-06-24,12.91,6.9688,7.9435,6.4981,5.4046,11.886,13.877,7.7289,6.7532
2016-07-01,9.8697,5.4069,5.2989,4.9769,4.2992,9.1936,11.678,6.4299,5.3924
2016-07-08,10.248,5.1939,5.4865,4.8817,3.9627,9.8825,11.961,6.473,5.5552
2016-07-15,10.198,5.4925,5.4389,4.94,3.4206,9.4505,12.049,6.172,5.4337
2016-07-22,10.429,5.7427,5.3469,4.9733,4.4192,9.2355,11.69,6.5547,5.3645
2016-07-29,9.6058,5.5997,4.9124,4.742,3.0206,8.9686,11.683,5.735,5.0494
2016-08-05,9.5993,5.4801,4.5236,4.3947,3.4631,8.3797,11.02,5.216,5.4399
2016-08-12,9.5234,5.6916,4.655,4.4701,3.5292,7.9989,11.383,4.7817,6.718
2016-08-19,10.619,5.8933,5.0703,4.7823,3.6038,8.3117,11.319,5.5481,7.0339
2016-08-26,10.779,5.814,4.6691,4.7313,3.7919,8.0018,10.831,5.8462,6.5747
2016-09-02,10.128,5.6364,4.2681,4.4075,3.652,7.6953,10.319,5.1077,5.4637
2016-09-09,11.358,6.1818,5.152,6.0001,4.1885,8.0412,9.751,6.5259,6.9528
2016-09-16,12.504,6.2262,5.8197,7.3158,4.7135,9.0207,11.087,6.6701,7.4368
2016-09-23,10.179,6.0453,4.6987,7.0892,3.3722,7.8825,9.6548,5.3636,7.1598
2016-09-30,10.522,6.1251,5.5195,7.1827,3.4066,8.729,9.8132,6.4066,7.3143
2016-10-07,10.34,5.9811,4.5704,6.2768,4.0598,6.9566,10.141,6.2172,6.6576
2016-10-14,10.887,6.1636,4.679,6.3389,3.5177,7.7127,9.9818,5.459,6.3758
2016-10-21,10.475,6.1881,4.3777,5.745,3.481,7.508,8.744,5.4785,6.4405
2016-10-28,11.548,6.5852,4.5523,6.2983,3.5991,7.2405,8.9805,5.7014,7.4347
2016-11-04,13.238,6.7492,5.0411,6.6833,3.8638,7.5297,9.0199,6.0947,7.5713
2016-11-11,12.227,6.0218,6.3877,8.0088,4.4215,15.363,18.035,6.4353,8.2431
2016-11-18,11.465,6.4096,6.4248,8.0092,4.8195,12.899,16.314,6.9745,8.0687
2016-11-25,11.566,6.5286,6.9427,7.5793,5.0627,12.771,15.294,7.3721,8.2885
2016-12-02,11.602,6.5825,6.2664,7.5628,4.7242,10.652,14.609,7.3679,8.0781
2016-12-09,11.743,6.753,6.1816,6.9395,5.7483,10.27,12.069,7.1439,8.0406
2016-12-16,10.627,6.2664,4.6389,6.3022,4.6515,9.0572,12.453,6.8616,7.2721
2016-12-23,10.405,5.4414,4.438,5.6887,5.1271,8.8207,11.909,6.0736,7.2954
2016-12-30,11.201,5.8881,5.0566,6.1945,5.8658,9.1607,11.732,7.3609,8.5223
2017-01-06,10.881,5.8439,5.4471,5.9302,7.4928,8.5987,10.884,7.0157,8.2792
2017-01-13,11.542,6.0359,5.2879,5.709,5.8859,8.3739,8.2428,7.0225,8.0958
2017-01-20,11.843,6.2981,5.267,5.9869,5.9892,8.0753,8.4849,7.5052,7.8457
2017-01-27,11.497,6.2718,5.2218,5.1715,5.5656,7.7292,7.3808,6.8822,7.7333
2017-02-03,12.413,6.0852,4.7584,4.7009,5.3166,6.7768,7.5662,6.5721,7.559
2017-02-10,11.144,6.1069,4.7548,4.7459,4.4933,6.3329,7.8337,6.2178,7.0667
2017-02-17,10.434,6.1168,4.0677,4.7528,3.5019,5.5749,7.5086,5.5444,6.5316
2017-02-24,9.7756,5.1533,4.2648,4.7835,2.9377,4.5904,7.8209,5.3626,5.9225
2017-03-03,12.146,5.7667,4.9966,5.3917,3.6648,5.2311,5.8451,6.9581,7.6845
2017-03-10,10.847,5.1928,4.8189,4.9573,3.7054,5.6161,5.8147,5.7299,7.06
2017-03-17,9.0315,4.851,4.6584,4.3931,2.9723,4.5406,5.2816,4.613,5.1838
2017-03-24,9.2894,4.8503,4.6402,4.4929,2.9686,4.935,4.9127,4.5072,5.667
2017-03-31,8.9819,4.8684,4.9468,4.3387,3.018,4.9968,5.2316,5.0025,5.9668
2017-04-07,9.8517,4.7858,6.0568,5.2336,3.3834,5.292,6.2902,5.0381,5.8385
2017-04-14,13.106,5.0419,6.1133,6.0446,3.2396,6.2521,7.3537,5.5504,7.0819
2017-04-21,12.094,6.0974,5.8416,5.7035,3.1703,6.0375,6.771,5.1234,6.6847
2017-04-28,11.132,5.1638,5.618,5.4197,2.344,5.2717,6.4346,4.3233,6.1262
2017-05-05,10.307,5.1091,4.8494,5.039,2.0954,4.869,7.3896,4.4609,6.0554
2017-05-12,8.6159,5.0091,4.3947,4.378,1.6111,4.7305,7.5578,3.7257,5.3707
2017-05-19,9.5227,5.072,6.4245,4.6973,1.7811,6.0165,7.2371,4.2457,6.7241
2017-05-26,8.9781,5.1942,5.2207,4.6907,3.3961,4.9667,6.737,4.713,5.646
2017-06-02,8.7782,5.3539,5.0952,4.943,3.2497,5.0396,6.8977,4.2968,5.5105
2017-06-09,8.2092,5.0953,4.9301,4.7952,3.365,4.8767,6.3844,4.2376,4.7538
2017-06-16,8.3267,4.7997,4.9713,4.9194,3.4373,4.1049,6.0137,4.1495,5.2372
2017-06-23,7.4629,4.7896,4.0845,4.9357,2.3822,3.6714,6.3264,3.6993,4.6984
2017-06-30,8.2868,5.096,5.3068,5.8119,3.6132,4.3885,6.7393,4.0904,5.1394
2017-07-07,8.7061,5.2146,4.6138,5.4909,2.8822,5.2125,5.4034,3.8385,5.5075
2017-07-14,7.4827,5.1798,4.0523,5.3639,2.7835,4.5517,5.3778,4.3105,4.7479
2017-07-21,7.3572,3.9345,3.5937,5.2522,2.8253,3.6971,5.6062,4.2131,4.713
2017-07-28,8.0903,3.7983,4.078,5.1572,2.7485,3.4285,5.5253,4.1547,4.8602
2017-08-04,8.306,3.9123,4.3704,5.1175,2.6985,4.0297,5.0552,4.4266,4.9151
2017-08-11,11.163,4.5135,5.3465,5.7248,3.557,4.9574,5.4574,4.4589,5.667
2017-08-18,9.0776,4.5958,4.2643,5.9822,3.0107,4.1052,5.52,3.9931,4.6962
2017-08-25,7.7225,4.4485,3.6899,5.195,3.0172,3.6231,5.4534,3.7981,4.3632
2017-09-01,8.125,4.6157,4.0665,5.4797,3.9678,3.1764,5.6879,4.0857,4.3456
2017-09-08,11.382,4.9469,5.2849,5.8939,6.167,5.7943,5.9393,5.1479,5.3512
2017-09-15,9.6114,4.9741,4.2971,5.8666,4.2979,4.9519,5.9904,4.6876,5.036
2017-09-22,8.3026,4.7114,5.5794,5.9262,4.4562,4.797,5.8793,4.2445,4.8097
2017-09-29,8.4096,4.3658,6.0216,5.4929,4.4554,6.4171,5.8701,4.9682,4.7104
2017-10-06,7.6643,4.0249,5.4273,5.2301,5.2502,5.9432,5.7496,5.1025,4.4409
2017-10-13,7.223,3.9599,4.6541,5.7422,4.9401,5.3589,5.8203,4.4187,4.4065
2017-10-20,7.239,4.0586,4.5309,5.3545,5.3533,4.9965,6.1734,4.5878,4.3098
2017-10-27,7.1654,4.3161,5.33,5.6585,4.8086,6.4041,6.2441,4.7844,4.1988
2017-11-03,7.1385,4.1474,4.529,5.1696,4.6045,5.1677,6.0852,4.0716,3.7441
2017-11-10,7.0408,3.9841,5.0462,5.1472,4.1282,5.2671,6.1443,3.6883,3.3067
2017-11-17,7.2987,4.0186,4.8501,4.9465,3.9858,5.2476,6.1486,3.5335,3.3086
2017-11-24,7.0392,4.1255,4.5971,4.6892,4.3733,4.2165,6.3055,3.6491,3.6345
2017-12-01,8.098,4.4383,5.3831,5.347,4.1964,4.7355,6.6267,4.0566,4.2372
2017-12-08,8.143,4.5549,5.1405,5.2831,3.8433,4.7845,6.6762,4.14,4.1606
2017-12-15,6.1515,3.6799,4.3109,4.1803,3.0917,3.3295,5.5337,3.0493,3.1596
2017-12-22,6.4038,3.6636,4.0004,4.2426,3.82,3.6006,5.5683,3.207,3.3246
2017-12-29,6.9892,4.192,4.2098,4.685,4.2091,3.7504,6.338,3.8479,4.6376
2018-01-05,6.638,4.329,4.332,4.4751,4.0084,4.5354,6.4299,3.9076,4.2478
2018-01-12,6.359,4.4636,4.6245,4.6969,4.3791,4.5264,5.955,4.0289,4.235
2018-01-19,6.64,4.6616,4.9448,4.8931,5.0793,5.0574,6.1475,4.6288,5.0515
2018-01-26,7.7593,4.7563,5.1022,5.3966,5.6591,5.3944,6.0176,5.4719,5.272
2018-02-02,8.6932,4.8209,5.8986,5.754,6.0509,5.7455,6.2189,5.179,5.1624
2018-02-09,10.272,5.0337,5.846,6.1764,6.9453,6.9063,6.165,6.2272,5.6466
2018-02-16,9.2461,5.3327,5.2993,6.5044,6.2057,6.0296,6.16,5.6759,5.6603
2018-02-23,9.1086,5.2809,6.0546,6.3115,5.6982,6.3231,6.4408,5.7768,5.0484
2018-03-02,9.2809,5.3868,5.8841,6.0494,5.6048,6.2092,6.5784,5.3412,4.9272
2018-03-09,8.7965,5.4638,5.1,5.4114,4.713,5.8856,6.389,4.782,4.8617
2018-03-16,8.1421,5.4773,4.7345,5.3626,4.6917,5.3916,6.4901,4.4766,5.1828
2018-03-23,7.8956,5.0672,4.4565,4.7337,4.0626,4.9957,6.0663,4.2357,4.26
2018-03-30,7.9701,5.1353,4.5621,4.7825,5.0252,4.6711,6.3386,5.1155,4.4667
2018-04-06,8.2421,4.6623,4.3603,4.1895,4.9909,4.434,6.5069,4.925,4.1537
2018-04-13,7.29716,4.77023,4.43652,4.11814,4.14042,4.09085,6.37032,3.82854,4.18765
2018-04-20,7.52566,4.47538,4.81391,4.2774,4.07753,5.45016,6.36519,3.86935,3.87576
2018-04-27,7.57417,4.60878,5.23271,4.61881,4.66352,5.40514,6.50121,4.44955,4.81572
2018-05-04,7.13653,4.54232,5.75684,5.09246,5.05963,5.98278,6.44523,4.6582,4.72716
2018-05-11,6.90558,5.09392,6.0687,5.11503,4.25737,7.04058,6.41678,4.49395,4.63688
2018-05-18,7.37949,4.96725,5.74398,5.16568,4.28036,7.64118,6.34559,4.56881,4.90133
2018-05-25,7.38706,5.28981,5.64796,5.65919,4.02387,7.29864,6.45621,4.45904,4.54465
2018-06-01,7.88533,5.52971,6.29961,4.87759,4.39702,6.8518,6.75935,4.9493,4.84104
2018-06-08,8.47063,5.49057,6.37469,5.28196,4.24645,6.30137,6.79266,4.66923,4.86501
2018-06-15,8.08407,5.45405,5.93105,5.47117,3.98558,6.10348,6.55228,4.58909,4.37207
2018-06-22,8.48793,5.6825,6.11666,5.21673,4.89956,6.43326,6.531,4.9334,5.16013
2018-06-29,8.55803,5.97931,6.83227,5.25247,6.37062,8.52782,6.7835,5.16381,5.7747
