date,G10,APAC,EM,USD,CAD,JPY,EUR,INR,IDR,MYR,CNH,TWD,KRW,THB,SGD,PHP,CLP,BRL,PLN,MXN,HUF
2019-07-19,-16.3,-18.3,-29.0,-41.6,96.7,20.2,-8.8,13.7,-32.0,83.3,-28.3,26.8,-30.9,-11.1,-83.2,9.9,-59.2,-59.1,-4.1,-76.7,19.9
2019-07-26,-23.9,-5.3,-20.4,-37.2,80.3,23.7,-37.5,16.2,-25.1,75.8,-19.0,54.5,34.1,6.5,-70.6,11.1,-52.6,-49.7,-9.9,-64.9,12.2
2019-08-02,-29.8,-3.9,-22.4,-35.1,79.3,7.4,-50.9,21.4,-8.9,27.4,-6.5,74.4,23.1,-9.6,-62.6,14.1,-62.0,-38.6,-21.3,-99.5,-8.9
2019-08-09,-28.3,5.9,-20.3,-30.9,27.6,23.7,-54.1,50.3,7.0,19.3,12.1,58.0,24.1,-10.2,-74.3,-2.4,-65.4,-44.6,-26.6,-106.9,-34.2
2019-08-16,-23.0,1.3,-23.3,-17.6,17.8,32.2,-63.6,49.7,50.3,24.7,-4.4,46.8,25.5,-11.3,-52.0,-33.0,-55.9,-33.7,-57.1,-100.8,-25.6
2019-08-23,-14.2,2.4,-23.8,-16.6,70.6,33.1,-41.5,50.9,48.5,19.8,-3.3,65.1,24.2,18.5,-52.2,-32.7,-48.7,-31.8,-77.3,-101.4,-28.6
2019-08-30,-11.6,6.7,-17.5,-11.0,71.7,30.8,-39.3,2.8,46.4,9.2,-0.8,65.1,72.5,20.4,-32.0,-32.7,-34.2,-8.2,-73.2,-88.9,-41.0
2019-09-06,-3.2,6.9,-14.8,5.4,94.4,26.9,-36.9,-13.3,43.5,27.4,6.7,66.8,52.7,21.5,-25.2,-33.1,-41.8,-22.7,-52.1,-73.5,-3.6
2019-09-13,3.3,11.0,-4.6,17.4,91.6,26.8,-36.5,17.4,39.3,-16.0,5.0,77.8,69.0,23.7,-18.6,-26.1,-42.9,15.1,-42.3,-66.3,-0.6
2019-09-20,16.1,1.2,-9.3,41.7,73.9,32.8,-26.4,16.8,6.7,-16.0,-15.3,82.3,65.2,18.7,-9.0,-8.5,-42.8,15.7,-57.4,-59.7,4.0
2019-09-27,2.0,-0.4,-8.1,44.3,75.4,25.2,-74.9,16.0,2.2,-16.3,-14.5,81.5,58.5,14.5,-26.4,-8.9,-45.2,24.7,-48.8,-51.4,14.3
2019-10-04,-4.6,-6.8,-9.4,23.2,65.6,59.0,-76.7,14.8,2.9,-41.6,-4.6,67.7,5.6,13.3,-25.1,-10.4,10.9,26.3,-46.1,-33.7,38.9
2019-10-11,-5.5,-23.8,-17.9,15.3,96.7,65.7,-78.1,-61.8,5.9,-45.1,-22.4,27.1,2.6,11.5,-6.0,-17.0,16.6,14.0,-43.3,-8.7,20.2
2019-10-18,-6.5,-23.3,-19.6,8.0,81.3,65.6,-67.0,-61.0,10.6,-41.9,-26.2,19.6,-5.3,6.9,-5.8,-13.2,19.4,16.6,-26.8,-6.3,20.2
2019-10-25,-6.2,-23.9,-19.5,4.9,64.9,55.8,-56.1,-60.4,8.4,-36.4,-24.7,-16.1,-15.4,-15.4,5.7,-9.7,25.2,21.9,-43.6,-8.6,20.5
2019-11-01,-0.7,-27.4,-23.4,6.0,47.8,63.7,-42.5,-60.6,4.6,-23.4,-32.3,-3.4,8.1,-32.5,5.5,-3.4,24.3,19.2,-37.8,-44.8,22.0
2019-11-08,3.6,-25.4,-21.4,7.2,33.3,56.7,-25.3,-63.7,4.3,-71.8,-22.1,-10.6,6.4,-35.2,10.0,3.1,-15.5,17.2,-69.1,-40.9,50.0
2019-11-15,-3.3,-35.6,-25.5,-6.1,18.3,37.9,-11.1,-106.5,4.4,-75.0,-34.3,-16.8,3.8,-41.9,4.8,16.6,-15.6,25.2,-71.6,-40.2,75.6
2019-11-22,-3.5,-39.6,-28.2,3.3,2.0,24.7,-16.1,-97.5,5.2,-73.7,-33.6,-36.6,-1.7,-67.2,-5.6,15.1,-15.8,20.5,-78.2,-36.3,71.2
2019-11-29,-0.8,-40.0,-27.1,13.1,-3.5,-6.0,-8.9,-77.1,6.5,-74.2,-34.0,-45.7,-14.6,-91.0,8.2,12.9,0.1,11.4,-72.9,-13.3,62.9
2019-12-06,-6.0,-24.2,-23.0,7.5,-61.5,-12.0,-5.8,-83.3,8.8,-33.7,9.7,-46.9,-44.9,-87.2,7.4,8.9,-136.7,14.3,-66.0,-24.3,59.5
2019-12-13,-8.5,-19.1,-22.6,-9.5,-66.4,-6.4,9.0,-65.6,15.6,-45.7,16.6,-33.2,-49.1,-82.0,-1.4,16.4,-136.4,15.5,-61.0,-40.4,58.1
2019-12-20,-7.7,-8.8,-16.2,-7.6,-93.9,-17.1,16.3,-59.9,2.0,-42.1,35.9,-30.4,-42.7,-72.6,3.6,23.9,-138.0,16.2,-29.0,-51.7,56.6
2019-12-27,-5.0,-9.6,-15.9,-8.3,-101.9,-22.3,27.9,-51.8,1.4,-36.3,28.1,-15.3,-26.9,-96.6,-14.0,23.6,-146.4,19.4,-24.4,-49.8,54.4
2020-01-03,-4.4,-4.8,-10.7,-9.3,-99.0,-31.0,32.5,-38.0,0.6,-62.9,18.0,-3.5,9.9,-91.9,-7.3,23.5,-85.2,24.2,-5.8,-48.9,64.3
2020-01-10,4.1,3.9,-6.0,0.5,-100.0,-30.1,43.3,32.8,-1.0,-41.4,16.3,8.6,9.4,-85.5,-6.8,11.5,-79.7,15.5,-1.9,-58.7,67.3
2020-01-17,8.2,18.1,2.2,10.6,-86.8,-14.3,39.7,34.0,15.5,-37.8,46.0,13.5,4.0,-73.2,5.0,2.6,-72.4,4.9,-4.5,-53.8,63.3
2020-01-24,12.1,28.7,9.3,9.0,-88.5,-18.0,50.8,36.1,14.1,-32.0,46.8,68.3,48.8,-61.9,-1.7,2.6,-61.3,0.9,-17.3,-34.8,58.3
2020-01-31,3.5,43.3,20.8,7.6,-68.3,-20.7,21.1,40.2,11.6,-16.6,62.2,61.2,84.4,-33.6,-2.6,3.3,-2.3,-15.7,-4.1,11.3,55.5
2020-02-07,11.4,49.2,23.5,45.1,-50.8,-18.3,-9.5,53.9,-0.8,12.3,60.8,12.0,103.7,-29.5,2.8,3.0,60.5,-24.9,-10.5,28.3,-38.3
2020-02-14,12.6,45.1,22.1,45.3,-44.9,-9.0,-22.3,4.9,-4.9,-19.1,64.1,8.6,99.1,-21.6,0.4,72.2,66.2,-34.7,16.5,22.4,-38.7
2020-02-21,22.6,41.4,20.9,50.7,-35.6,-1.5,-5.7,2.4,-33.8,-20.7,57.8,12.4,100.3,-22.2,5.6,65.0,76.5,-24.8,3.3,17.2,-39.2
2020-02-28,27.2,28.7,15.4,56.2,-0.9,-7.9,0.4,-1.1,-32.3,-25.8,43.8,39.1,74.5,18.6,32.7,61.7,125.9,-19.7,-2.2,4.6,-41.2
2020-03-06,36.4,-38.1,-20.9,68.9,31.3,-9.3,8.2,-7.8,-30.0,-31.5,-118.6,32.9,107.3,20.0,18.2,55.6,154.9,-2.7,-2.1,18.5,-10.7
2020-03-13,39.0,-34.5,-19.4,73.8,43.9,-20.0,14.2,20.3,-24.4,-24.6,-134.4,108.2,119.5,22.4,22.0,77.1,146.5,-6.0,-6.3,23.4,-10.6
2020-03-20,29.2,-73.2,-36.3,45.3,51.3,17.6,2.5,18.4,77.4,-21.9,-236.3,97.6,112.4,29.6,62.2,84.1,104.3,-6.8,29.1,26.3,-10.6
2020-03-27,-9.3,-51.4,-24.2,-1.3,60.0,15.6,-57.7,15.5,75.3,-16.9,-230.3,286.2,101.8,64.8,46.9,82.8,82.7,-18.1,27.2,20.1,-14.4
2020-04-03,-24.8,-7.5,-1.3,-41.3,47.0,53.8,-72.4,9.8,72.7,75.7,-138.6,277.0,174.0,62.6,9.7,82.3,71.9,5.6,-16.3,-0.9,-41.7
2020-04-10,-40.2,-8.2,1.7,-67.7,-109.7,68.9,-64.7,24.6,68.9,67.3,-139.2,273.3,165.6,60.3,7.1,82.0,67.0,30.1,-11.7,-9.1,-29.8
2020-04-17,-63.7,-22.9,-5.6,-129.0,-105.2,64.3,-61.4,26.1,93.7,164.5,-189.8,254.9,146.8,56.3,91.7,79.3,57.9,34.6,-4.0,-14.3,-25.7
2020-04-24,-108.8,-11.1,-0.2,-101.8,-126.6,46.5,-219.7,28.2,93.0,160.2,-184.1,334.6,171.9,105.4,156.5,72.9,44.4,41.2,-39.7,-24.1,-20.4
2020-05-01,-132.2,-5.2,9.0,-128.0,-142.9,63.7,-267.0,32.0,93.5,152.4,-186.7,323.8,241.8,60.3,166.0,63.4,-22.3,77.4,-36.0,24.5,-4.6
2020-05-08,-105.9,-8.4,10.9,-54.8,57.3,63.5,-300.1,41.7,-155.8,185.1,-153.5,323.6,234.1,57.6,251.7,-197.7,-30.2,45.8,-75.6,138.3,21.7
2020-05-15,-121.2,-19.4,5.6,-95.3,24.4,45.2,-300.6,-164.0,-165.0,247.2,-128.5,307.0,235.7,55.4,242.0,-215.2,-31.0,76.6,-63.8,158.5,22.4
2020-05-22,-96.0,-16.2,-1.1,-81.2,130.5,49.7,-251.6,-163.6,-161.7,240.1,-104.8,232.2,229.5,145.1,280.5,-212.4,15.8,59.4,-198.4,156.0,20.1
2020-05-29,-92.6,20.8,19.6,-55.1,237.2,8.8,-275.6,-39.2,-164.8,231.9,-49.7,232.2,175.4,158.6,349.0,-211.2,-36.5,77.5,-203.1,189.3,39.6
2020-06-05,-22.3,38.8,41.4,66.3,301.4,10.5,-215.2,-45.6,-172.1,143.9,4.8,187.2,185.2,152.9,355.6,-214.3,-133.0,160.9,-132.8,183.4,2.8
2020-06-12,-22.3,34.0,20.9,82.2,303.3,-6.3,-215.9,-58.5,-199.4,-118.8,45.0,155.8,158.1,145.5,337.5,-324.5,-124.3,156.5,-132.2,69.6,4.2
2020-06-19,-6.4,12.5,-3.8,128.6,28.7,-22.4,-186.9,-57.1,-263.6,-128.9,38.0,87.9,142.2,131.6,302.1,-316.3,-113.2,122.9,-143.6,68.3,7.1
2020-06-26,41.3,-11.5,-18.3,162.1,39.1,-28.5,-81.8,-56.0,-254.8,-147.1,18.4,42.0,111.2,31.5,245.1,-304.9,-112.7,116.7,-88.7,65.3,15.6
2020-07-03,54.6,-31.5,-19.3,188.9,122.6,-88.8,-51.7,-56.7,-245.0,-225.6,10.8,34.8,7.1,1.5,228.7,-291.3,-73.6,146.0,-55.1,92.5,42.2
2020-07-10,79.6,-27.9,-23.2,225.9,191.6,-76.0,-38.8,-61.1,-235.7,-152.8,16.7,23.3,-3.4,-4.6,196.4,-234.1,-69.7,163.8,-46.0,9.1,31.2
2020-07-17,103.3,-7.5,-11.1,259.1,176.2,-54.0,-7.1,-52.9,-136.5,-165.9,71.1,1.6,-18.0,-18.5,91.4,-235.1,-64.5,133.7,-17.3,-4.7,29.4
2020-07-24,135.3,-22.8,-20.5,236.2,178.2,-60.7,117.0,-41.2,-105.4,-164.8,68.2,83.2,-193.8,-72.3,29.8,-206.6,-56.0,121.6,65.6,-73.2,26.6
2020-07-31,159.5,-14.7,-13.1,246.8,220.3,-33.6,166.3,-21.5,-35.7,-43.8,65.0,48.0,-164.8,-55.5,-11.5,-153.2,-37.0,99.5,81.4,-73.4,25.1
2020-08-07,164.1,-2.1,1.1,223.0,131.6,-11.1,211.9,29.3,-108.7,89.2,74.0,58.8,-150.0,-65.0,-14.0,-274.6,46.4,100.8,127.9,-57.7,19.1
2020-08-14,181.8,-1.7,17.1,253.3,140.2,13.9,203.4,182.2,-98.2,-83.8,46.8,69.1,-142.8,-92.0,-48.5,-264.0,39.2,115.1,226.5,-45.8,-147.5
2020-08-21,161.9,7.3,26.1,254.6,76.6,16.0,132.5,158.6,-68.9,-62.4,43.9,102.4,-132.6,-85.8,-67.0,-208.5,38.8,106.3,308.0,-46.0,-149.2
2020-08-28,164.9,3.6,25.0,242.5,84.6,27.3,151.9,106.6,-64.5,4.5,38.6,83.7,-115.2,-50.9,-89.3,-193.8,79.6,89.7,278.4,-26.5,-150.6
2020-09-04,130.7,-11.9,15.3,191.8,74.8,62.1,96.6,-117.5,-57.7,76.1,36.3,78.7,-84.5,-43.0,-65.7,-166.6,166.3,50.2,228.7,-32.9,-137.4
2020-09-11,128.3,13.7,43.0,188.0,125.8,37.2,90.4,-79.5,-39.5,162.9,55.8,105.0,-53.8,-31.2,-53.9,-128.4,159.9,71.7,216.1,27.2,-135.5
2020-09-18,119.3,27.5,50.3,172.5,166.0,41.5,69.7,-78.6,-35.7,155.3,66.2,103.0,-42.5,-7.7,-20.2,-86.6,151.8,75.3,180.8,29.2,-134.3
2020-09-25,111.5,36.0,50.5,170.4,141.6,48.1,47.8,-77.9,-37.6,151.2,59.8,129.7,-19.7,57.0,46.2,-83.5,139.3,59.7,142.7,29.7,-137.7
2020-10-02,105.9,38.4,50.0,164.2,125.4,31.7,41.2,-77.2,-41.9,77.2,52.3,121.7,38.6,78.2,55.7,-81.6,95.1,52.7,105.6,56.1,-154.9
2020-10-09,101.1,31.9,44.9,149.9,122.8,29.5,49.7,-76.7,-54.9,30.6,43.4,109.4,45.6,78.5,69.2,-127.8,88.8,52.4,90.3,80.2,-151.5
2020-10-16,86.2,28.0,43.0,134.2,107.2,20.4,31.5,-81.9,-31.6,11.9,39.0,86.1,59.0,81.3,48.0,-136.1,80.3,58.7,48.8,94.0,-142.9
2020-10-23,71.9,28.6,40.5,127.9,77.3,-2.9,15.7,-82.9,-18.6,-24.7,33.3,105.2,95.2,94.0,49.9,-117.3,67.4,54.7,39.1,89.3,-131.9
2020-10-30,95.5,67.7,63.1,128.9,63.1,-8.1,103.2,-86.8,10.0,12.2,28.7,235.3,219.5,106.8,121.8,-79.8,101.3,59.3,18.2,81.2,-105.9
2020-11-06,84.9,62.6,54.0,118.0,54.5,-15.6,94.7,-104.9,-20.5,-16.6,32.8,223.9,210.5,98.4,96.3,36.1,120.6,49.3,-6.5,60.1,-93.8
2020-11-13,60.1,69.6,59.3,77.6,40.8,-34.8,92.9,-60.6,-27.0,62.5,43.7,234.4,194.9,82.2,92.4,-45.4,116.7,34.1,-21.8,54.6,8.0
2020-11-20,70.3,69.0,58.1,67.7,66.1,17.8,107.3,-35.3,-26.6,57.2,35.1,221.5,186.0,148.7,58.0,-14.8,119.7,28.2,-28.1,51.2,7.9
2020-11-27,79.2,69.7,63.5,80.0,45.0,11.8,117.7,61.7,-26.1,49.2,30.7,246.1,171.8,141.4,14.8,-15.9,100.1,61.7,-21.1,79.7,14.7
2020-12-04,86.8,68.0,60.3,74.3,34.9,30.1,136.7,88.4,-25.6,49.4,37.6,227.7,127.2,136.3,2.6,-18.5,42.1,19.8,-2.6,63.4,16.3
2020-12-11,92.2,73.3,66.7,78.2,35.2,52.5,141.2,138.1,-24.7,40.0,46.1,225.8,114.9,129.1,-4.0,-35.4,67.1,25.1,4.2,73.5,17.1
2020-12-18,111.2,71.4,70.6,71.3,56.2,58.3,205.5,135.1,30.3,43.8,41.7,209.6,108.9,117.7,-34.9,-38.9,65.8,17.8,53.3,69.2,18.6
2020-12-25,103.2,69.1,70.6,50.0,67.2,60.0,200.2,132.4,29.0,53.6,40.2,223.9,99.0,99.8,-37.9,-34.4,65.1,27.6,85.2,50.0,21.0
2021-01-01,96.8,66.7,69.9,48.2,59.8,51.9,188.5,129.0,26.6,70.2,36.3,212.2,90.2,94.3,-37.8,-25.8,97.2,37.1,91.6,38.8,30.6
2021-01-08,97.2,67.5,69.0,62.4,48.4,52.4,171.2,125.5,20.4,64.2,21.2,202.8,130.4,88.4,12.4,-2.4,92.4,30.6,94.4,31.7,21.8
2021-01-15,96.1,61.6,63.9,57.3,47.0,67.0,160.4,96.9,61.0,23.9,25.1,178.4,106.1,81.5,15.7,-3.0,82.8,26.7,105.6,29.1,20.0
2021-01-22,96.0,52.7,60.3,78.2,40.6,62.0,142.0,90.4,65.2,6.4,26.4,156.1,73.3,104.9,20.9,-4.9,66.5,26.5,113.2,37.2,17.1
2021-01-29,85.2,53.1,65.4,65.3,52.6,52.7,128.2,81.6,75.5,29.7,22.6,211.9,100.8,71.9,44.5,-35.3,12.6,27.2,121.7,105.8,17.7
2021-02-05,91.9,44.9,65.4,71.2,33.1,50.9,145.7,66.8,125.3,29.7,1.9,197.5,114.5,60.5,48.3,-36.0,61.1,61.1,121.8,101.4,-48.9
2021-02-12,82.4,48.6,63.8,53.5,27.4,42.2,136.9,70.9,118.9,47.7,10.3,231.9,99.0,31.2,58.1,-31.4,58.7,23.5,126.8,100.6,-62.9
2021-02-19,96.2,50.0,65.8,79.0,7.0,50.5,155.8,62.1,105.1,46.6,8.3,219.7,98.9,61.3,138.6,-42.4,56.1,18.7,102.1,93.2,18.9
2021-02-26,97.8,51.2,61.7,86.5,9.8,48.0,157.3,37.9,98.8,41.6,2.5,200.6,104.1,56.6,163.2,-40.6,43.0,5.6,94.6,101.4,15.6
2021-03-05,89.9,45.0,55.2,85.8,14.9,51.3,131.4,26.9,90.0,42.2,-11.5,188.6,140.1,55.2,143.4,-38.0,-28.1,47.8,90.9,101.0,7.7
2021-03-12,76.0,36.8,46.1,78.5,30.1,5.9,114.6,-67.7,72.6,47.5,6.6,151.8,133.3,53.6,139.5,-71.7,-33.4,37.4,75.5,85.1,8.1
2021-03-19,45.9,22.4,33.9,41.0,27.2,-31.1,89.4,-65.7,58.2,45.9,-18.9,134.6,142.0,51.9,129.2,-69.1,13.1,45.5,12.0,85.7,8.6
2021-03-26,61.9,18.2,30.1,24.4,21.9,-27.0,165.2,-63.2,53.9,42.9,-17.2,87.1,129.3,48.5,116.2,-66.5,7.7,47.8,5.0,85.7,9.6
2021-04-02,78.8,15.8,25.6,36.5,41.8,26.6,172.3,-60.3,48.9,110.1,-9.5,79.1,108.5,31.4,100.3,-63.8,-29.0,42.6,-14.7,80.6,-11.7
2021-04-09,79.1,14.5,25.2,37.2,56.2,67.1,150.4,-52.7,37.7,110.8,-5.8,91.3,90.8,27.7,73.1,-80.1,-29.9,54.0,-21.9,80.4,-13.8
2021-04-16,77.6,29.7,36.8,41.2,51.8,64.3,141.7,-62.0,125.6,108.1,18.8,72.9,84.2,22.2,115.4,-63.7,-30.6,55.1,-10.0,69.7,-12.9
2021-04-23,85.1,35.2,40.0,43.8,45.0,100.7,144.5,-61.2,121.2,96.1,20.6,97.3,66.0,69.2,100.6,-56.7,-32.3,79.6,44.3,50.2,-11.6
2021-04-30,95.6,56.2,50.4,42.0,46.1,137.4,164.7,-60.9,114.6,125.4,24.7,167.4,127.2,107.3,103.2,-46.2,-1.3,85.7,38.9,31.0,-4.0
2021-05-07,84.4,68.0,62.7,19.2,50.0,129.7,162.3,-62.2,78.2,120.1,43.0,193.6,117.0,100.5,91.4,40.5,67.9,126.3,15.1,46.9,63.6
2021-05-14,81.5,66.5,71.7,23.9,51.5,104.6,158.0,-5.5,78.4,124.4,30.9,183.7,120.7,84.8,70.0,8.5,71.9,146.9,31.6,55.5,42.3
2021-05-21,84.2,36.5,56.1,14.7,110.6,157.7,142.1,-0.3,144.0,120.7,-50.4,196.2,114.1,102.4,33.5,1.5,56.3,154.7,38.2,67.9,86.6
2021-05-28,83.1,35.6,54.0,4.4,105.0,154.0,154.7,8.5,139.7,199.9,-48.6,153.1,103.7,114.4,37.5,4.7,82.8,139.6,14.9,46.7,90.9
2021-06-04,81.1,34.7,59.6,10.5,106.7,138.2,146.0,42.0,134.7,192.1,-50.6,192.9,68.3,140.2,22.3,10.6,218.1,133.0,56.3,62.2,45.3
2021-06-11,89.5,71.9,88.2,47.1,102.5,145.7,128.9,378.9,128.4,212.7,-54.4,226.4,72.7,136.6,21.7,-50.3,205.2,177.0,63.8,46.9,-33.8
2021-06-18,84.8,60.1,78.7,44.8,102.9,135.1,116.0,372.1,121.9,199.3,-77.7,225.4,64.2,133.0,-4.4,-68.0,184.6,147.8,94.1,44.3,-32.2
2021-06-25,66.1,60.7,78.3,22.5,60.4,115.2,102.5,364.7,113.2,171.2,-78.1,238.0,60.7,177.0,12.3,-66.0,183.1,132.7,119.3,54.6,-28.7
2021-07-02,53.1,56.5,76.9,14.3,77.6,39.5,109.5,357.2,100.9,91.4,-84.1,220.6,75.3,218.6,10.5,-62.5,277.5,120.6,145.7,62.0,-23.7
2021-07-09,38.0,53.9,70.9,-0.3,73.1,34.1,87.1,351.7,78.2,86.2,-71.1,132.6,68.5,206.3,40.1,-72.4,265.9,97.3,131.7,59.2,-31.6
2021-07-16,39.4,47.4,63.7,19.9,60.4,8.6,74.0,279.1,73.9,48.9,-49.5,109.1,59.9,187.5,29.4,-75.8,251.1,73.3,104.9,51.9,-34.6
2021-07-23,30.3,40.9,56.5,8.7,49.1,14.4,65.2,265.4,72.3,32.8,-45.4,54.0,36.5,184.1,25.5,-77.3,229.0,54.2,89.8,55.3,-39.9
2021-07-30,11.9,40.5,49.3,-13.8,31.1,9.2,40.4,247.8,72.1,108.6,-40.6,43.6,27.0,152.9,40.5,-83.1,219.2,23.0,90.8,51.7,-50.4
2021-08-06,11.1,38.7,40.9,-3.4,21.4,9.4,26.3,220.6,158.9,96.6,-34.4,25.2,15.9,143.7,47.1,-68.7,275.1,-14.2,72.1,48.9,-40.9
2021-08-13,-5.0,45.8,44.4,-29.1,8.0,11.7,12.3,175.5,143.4,169.6,-15.9,25.5,23.8,127.5,69.2,-20.8,266.3,-23.8,82.2,19.0,-50.8
2021-08-20,-16.8,32.7,36.6,-36.8,22.4,-23.0,5.3,154.1,76.5,152.8,-42.4,28.6,24.2,143.4,72.4,-0.4,326.9,-30.6,75.8,13.5,21.5
2021-08-27,-28.0,27.2,28.5,-49.5,19.2,-16.2,-14.7,120.5,74.1,86.8,-39.4,32.0,26.8,129.3,59.6,8.3,283.7,-18.8,64.4,-25.0,36.4
2021-09-03,-28.7,10.2,15.7,-54.0,11.1,3.8,-22.2,30.7,71.5,82.4,-51.2,9.7,57.9,57.2,64.7,26.4,280.3,-34.7,39.9,-21.0,66.9
2021-09-10,-33.3,5.6,15.4,-59.4,14.6,-22.7,-17.3,-56.1,68.3,9.5,-29.4,17.0,52.5,48.1,64.0,41.6,267.9,-21.3,28.8,-18.7,73.8
2021-09-17,-34.7,-2.3,5.1,-45.3,23.3,-81.7,-19.2,-52.0,223.4,15.2,-71.0,18.6,61.9,32.3,44.0,60.0,251.3,-12.6,-1.6,-21.9,72.2
2021-09-24,-41.8,-5.1,0.6,-30.8,33.7,-73.9,-63.5,-46.5,215.9,33.7,-70.8,22.3,57.8,-37.2,39.5,59.0,223.6,-13.7,-17.1,-40.1,70.8
2021-10-01,-32.1,-0.3,3.7,-23.8,34.8,-55.2,-59.7,-38.0,206.5,63.7,-65.7,46.0,72.4,-78.9,23.2,58.7,242.0,7.9,-44.2,-53.4,57.2
2021-10-08,-36.5,-2.3,-4.5,-17.4,36.9,-67.5,-76.7,-16.3,192.8,64.1,-73.7,74.6,70.1,-79.6,5.2,61.3,230.2,-51.1,-42.1,-58.9,43.4
2021-10-15,-37.8,-5.6,-4.3,-22.1,40.8,-70.1,-73.7,1.1,150.6,41.4,-71.7,71.8,67.4,-82.4,-6.2,38.3,214.7,-43.1,-33.7,-42.2,38.8
2021-10-22,-37.1,-6.4,-3.7,-32.6,56.4,-56.3,-68.5,1.9,139.8,16.0,-71.4,92.8,65.6,-91.9,2.8,32.2,191.7,-38.9,-31.0,-42.7,32.5
2021-10-29,-29.1,-17.4,-18.9,-16.1,31.6,-80.0,-52.8,3.1,121.1,43.9,-64.7,52.8,-27.0,-40.3,-14.5,22.2,144.0,-17.8,-18.1,-168.6,-23.0
2021-11-05,-23.7,-27.3,-25.2,-1.8,29.1,-77.4,-61.3,5.3,-1.5,27.0,-54.8,49.5,-67.3,-40.1,-3.2,-1.0,231.7,-18.9,-6.9,-166.3,-19.8
2021-11-12,-16.0,-22.3,-27.0,10.7,20.4,-72.6,-47.3,-30.8,2.6,-29.9,-26.1,45.7,-72.8,-45.1,-7.3,61.1,207.8,-43.4,16.2,-170.8,-38.5
2021-11-19,-4.8,-6.7,-19.1,32.0,17.6,-71.6,-46.8,-28.5,59.4,-21.8,-1.8,41.4,-74.9,-6.4,5.2,58.8,134.1,-46.3,26.0,-156.8,-103.2
2021-11-26,4.4,-3.1,-15.0,26.4,16.8,-67.4,-14.6,-22.1,49.3,-5.4,3.0,1.9,-80.6,25.3,38.8,58.0,120.4,-53.1,59.3,-152.3,-98.4
2021-12-03,14.8,8.0,-12.1,33.6,34.8,-66.4,5.7,-15.2,33.7,6.5,7.1,-3.3,-18.9,44.7,39.8,57.7,119.1,-99.9,69.4,-158.2,-85.4
2021-12-10,18.0,11.0,-13.1,35.0,20.8,-43.3,7.0,-39.8,-0.1,54.1,18.8,21.0,-20.8,48.0,41.6,36.4,112.8,-110.8,73.2,-170.7,-85.2
2021-12-17,20.8,14.7,-12.7,25.9,24.5,-17.7,11.1,-39.0,-19.3,50.3,24.3,16.7,-20.5,54.9,79.3,26.5,104.6,-124.6,66.0,-162.2,-80.8
2021-12-24,23.5,18.4,-6.2,23.6,17.7,-17.2,26.6,-38.1,-16.7,42.9,22.0,60.7,-21.4,118.7,77.6,25.8,92.2,-107.6,154.1,-162.4,-74.6
2021-12-31,23.7,24.4,-1.3,19.5,14.5,-1.2,29.8,-37.4,-13.2,50.5,20.7,54.8,2.6,142.3,77.6,25.4,56.8,-84.5,155.8,-152.2,-63.4
2022-01-07,20.9,21.5,3.6,3.6,18.8,1.4,40.5,-37.4,-7.5,50.3,26.5,33.6,-39.7,135.6,106.3,26.0,98.4,-66.0,175.2,-141.3,37.6
2022-01-14,20.5,17.5,6.5,-2.9,17.3,17.4,35.9,-70.6,3.7,76.7,23.7,29.2,-39.3,126.6,100.4,34.5,90.3,-36.5,173.3,-140.2,41.0
2022-01-21,21.0,33.1,18.8,-3.4,11.0,24.7,40.4,-67.0,-21.9,64.7,46.2,32.5,-17.2,156.6,115.4,29.5,77.7,-35.6,171.0,-116.9,47.7
2022-01-28,25.6,55.4,36.2,-2.7,19.5,33.3,50.7,-62.3,-10.8,72.0,43.0,95.0,99.4,138.2,124.2,66.0,48.5,-44.2,144.8,-44.6,63.6
2022-02-04,24.5,54.6,30.4,-4.6,27.9,24.2,53.1,-54.3,18.3,74.3,42.0,94.5,95.7,144.2,114.7,46.3,-7.9,-31.3,110.6,-120.0,38.4
2022-02-11,21.3,47.5,33.3,-0.1,25.1,2.4,47.1,-66.1,50.8,80.5,31.5,88.0,90.2,126.5,106.4,28.3,-1.4,-6.9,89.9,-97.3,49.3
2022-02-18,21.1,41.6,35.5,16.2,37.7,-51.2,42.8,-64.3,-6.1,76.6,28.4,93.1,82.9,112.0,108.9,28.2,11.1,-1.5,137.0,-91.5,118.1
2022-02-25,40.2,39.7,36.5,41.8,33.2,-49.1,72.6,-62.6,-7.4,71.0,27.4,94.7,64.7,152.6,58.2,29.3,6.5,17.5,152.7,-81.2,114.2
2022-03-04,46.3,37.0,40.7,59.1,20.7,-45.5,66.1,-78.1,-9.6,63.7,40.6,81.8,51.6,59.2,56.8,32.1,-85.4,80.8,141.3,-36.0,96.9
2022-03-11,46.8,28.2,37.1,54.3,133.0,-54.8,60.5,-73.3,-14.9,39.4,17.6,140.1,49.7,50.5,48.3,23.6,-85.1,81.2,130.8,-3.2,92.5
2022-03-18,38.1,51.9,48.7,47.0,146.4,-62.5,40.3,-70.2,-57.9,3.4,100.0,124.7,62.2,31.4,6.2,19.7,-171.2,77.9,99.7,0.4,84.7
2022-03-25,40.2,50.9,45.3,56.4,143.3,-66.4,36.4,-66.4,-55.8,-3.0,95.7,103.9,60.0,51.6,42.5,17.8,-171.3,69.5,71.8,6.0,73.1
