date,KRW,THB,INR,PHP,CNY,IDR,MYR,SGD,TWD
1996-12-20,,,,,,,,,
1996-12-27,,,,,,,,,
1997-01-03,,,,,,,,,
1997-01-10,,,,,,,,,
1997-01-17,,,,,,,,,
1997-01-24,,,,,,,,,
1997-01-31,,,,,,,,,
1997-02-07,,,,,,,,,
1997-02-14,,,,,,,,,
1997-02-21,,,,,,,,,
1997-02-28,,,,,,,,,
1997-03-07,,,,,,,,,
1997-03-14,,,,,,,,,
1997-03-21,,,,,,,,,
1997-03-28,,,,,,,,,
1997-04-04,,,,,,,,,
1997-04-11,,,,,,,,,
1997-04-18,,,,,,,,,
1997-04-25,,,,,,,,,
1997-05-02,,,,,,,,,
1997-05-09,,,,,,,,,
1997-05-16,,,,,,,,,
1997-05-23,,,,,,,,,
1997-05-30,,,,,,,,,
1997-06-06,,,,,,,,,
1997-06-13,,,,,,,,,
1997-06-20,,,,,,,,,
1997-06-27,,,,,,,,,
1997-07-04,,,,,,,,,
1997-07-11,,,,,,,,,
1997-07-18,,,,,,,,,
1997-07-25,,,,,,,,,
1997-08-01,,,,,,,,,
1997-08-08,,,,,,,,,
1997-08-15,,,,,,,,,
1997-08-22,,,,,,,,,
1997-08-29,,,,,,,,,
1997-09-05,,,,,,,,,
1997-09-12,,,,,,,,,
1997-09-19,,,,,,,,,
1997-09-26,,,,,,,,,
1997-10-03,,,,,,,,,
1997-10-10,,,,,,,,,
1997-10-17,,,,,,,,,
1997-10-24,,,,,,,,,
1997-10-31,,,,,,,,,
1997-11-07,,,,,,,,,
1997-11-14,,,,,,,,,
1997-11-21,,,,,,,,,
1997-11-28,,,,,,,,,
1997-12-05,,,,,,,,,
1997-12-12,0.4832354328031871,0.8558856875487972,,0.5717718748968658,,1.7153156246905967,,,
1997-12-19,0.4530753589180017,0.82272495511183,,0.5424304280096846,,1.6315906079920637,,1.942473676483161,
1997-12-26,0.42228151548662235,0.7903907539501988,,0.5129651140722534,,1.5553876588268176,,1.8357132767192794,
1998-01-02,0.3905945500952396,0.7587774353727958,,0.4832354328031869,,1.4855069064904307,,1.74059679386426,
1998-01-09,0.3576680324053048,0.7277847464702641,,0.4530753589180019,,1.4209964001470123,,1.6549747768595493,
1998-01-16,0.3230126192728273,0.6973161083951923,,0.42228151548662235,,1.3610893073432404,,1.5772125516291602,
1998-01-23,0.28588593744843294,0.6672768997215003,,0.39059455009523986,,1.3051594904633526,,1.5060412030947914,
1998-01-30,0.24504508924151375,0.637572658061563,,0.3576680324053046,,1.2526894145121399,,1.4404581216935328,
1998-02-06,0.19806758753205708,0.6081070946830887,,0.3230126192728274,,1.2032465241180614,,1.3796587299562209,
1998-02-13,0.13867504905630756,0.5787797841229878,,0.2858859374484328,,1.1564655582474503,,1.322988451607929,
1998-02-20,,0.5494833356742402,,0.24504508924151414,,1.1120351044722436,,1.269908188334851,
1998-02-27,,0.520099761440057,,0.19806758753205655,,1.069687229628721,,1.2199690308678557,
1998-03-06,,0.4904955990162104,,0.13867504905630643,,1.0291893748143572,,1.1727934204593362,
1998-03-13,,0.9914286576034386,,,,0.9903379376602864,,1.128060904488346,
1998-03-20,,0.9646741649728738,,,,0.9529531248281089,,1.0854972229273778,
1998-03-27,,0.9408404798309806,,,,0.9168747682531891,,1.0448658506542903,
1998-04-03,,0.9205156507880063,,,,0.8819588759607447,,1.0059613806817593,
1998-04-10,,0.9046968995427406,,,,0.8480747427147961,,0.9686043117803913,
1998-04-17,,0.895120840222127,,,,0.8151024840799765,,0.932636929777509,
1998-04-24,,0.8949953658546339,,,,0.782930884070087,,0.8979200639620165,
1998-05-01,,0.9447366488487794,,,,0.7514554642061718,,0.8643305716588088,
1998-05-08,,1.0835081209994855,,,,0.7205766921228911,,0.8317594653831266,
1998-05-15,,1.7457955773234735,,,,0.6901982514999768,,0.8001106577027145,
1998-05-22,,1.7457955773234735,,,,0.6602252917735235,,0.7693003707168011,
1998-05-29,,1.7235376759972854,,,,0.6305625643892493,,0.7392573576380118,
1998-06-05,,1.7153156246905983,,,,0.6011123292602325,,0.7099242446589588,
1998-06-12,,1.631590607992065,,,,0.5717718748968642,,0.6812605829819416,
1998-06-19,,1.555387658826819,,,,0.5424304280096829,,0.6532487304506965,
1998-06-26,,1.485506906490432,,,,0.5129651140722511,,0.6259047413583919,
1998-07-03,,1.4209964001470143,,,,0.4832354328031853,,0.5992987015190726,
1998-07-10,,1.3610893073432422,,,,0.4530753589179997,,0.5735941279953096,
1998-07-17,,1.305159490463354,,,,0.42228151548661996,,0.5491290496756015,
1998-07-24,,1.25268941451214,,,,0.39059455009523725,,0.5265978670246042,
1998-07-31,-7.072427501871671,-4.489300997847884,,,,6.289433753519385,,1.4100435687701478,-7.072427501871672
1998-08-07,-1.4046969589989367,-3.7517388984849194,,,,6.379449542444472,,1.4821670815017645,-3.062969240790313
1998-08-14,-1.3496031162636561,-3.2733149182491417,,,,4.6947253550530705,,1.6358095283346743,-2.762986723474369
1998-08-21,-1.298003494763708,-2.929459125714297,,7.072427501871672,,3.863134196701707,,2.0295888177733694,2.8908924120840003
1998-08-28,-1.2494745316303635,-2.6660597809903632,,4.951689688301435,,3.342069733679855,,1.924842219835476,2.6346842061845184
1998-09-04,-1.2036591192969524,-2.4553015380509216,,4.00240312427806,,2.9748844749664856,,1.8322087439276964,2.4288508439868624
1998-09-11,-1.1602535630188586,-2.281220771394237,,3.4306312493811926,,2.6971757956568942,,1.749576380940988,2.2583179581272432
1998-09-18,-1.118997525801962,-2.1339098923270936,,3.036318621164578,,2.4747969977519593,,3.0079155394364587,0.0
1998-09-25,-1.0796661821107127,-2.0068483827563046,,2.742121581774004,,2.292545468922307,,2.7488666403206405,0.0
1998-10-02,-1.0420640267744765,-2.8939739875947255,,2.5109649648979677,,2.139216482920982,,2.541836024210404,-4.842654676276625
1998-10-09,-1.0060199395180647,-3.1864982652164784,,2.3225483351764216,,2.007550402021188,,2.3713784013585744,-3.9421260164781833
1998-10-16,-0.9713832126762091,-2.856916628083854,,2.1646933814971194,,1.8926070610004075,,2.227866433346502,-3.3910803739996838
1998-10-23,-0.938020325303768,-2.6028347132525242,,2.029588817773384,,1.790890724102091,,2.1049586845897275,-3.0077916883330107
1998-10-30,-0.9058123010532972,-2.398564737381314,,1.9119608797238508,,1.6998475738878343,,1.99830066122134,-2.7202712972277396
1998-11-06,-0.8746525264566649,-2.2292095280921673,,1.8081014266989464,,1.6175616665601302,,1.9048080610028482,-2.4935181771391686
1998-11-13,-0.8444449350444054,-2.0854518390122005,,1.7153156246905958,,1.5425628709363532,,1.8222486893525325,-2.308186637413748
1998-11-20,-0.8151024840799789,-1.961122992802492,,1.6315906079920628,,1.4737010738969303,1.4209964001470148,1.7784888175242077,-2.152592839326697
1998-11-27,-0.7865458666566694,-1.8519529227414127,,1.555387658826817,,1.4100612047480745,1.3610893073432426,1.7453617515820576,-2.0192046210900263
1998-12-04,-0.7587024139565314,-1.7548779478581131,,1.48550690649043,,1.350904280949842,1.305159490463355,1.658990098462872,-1.53819347054324
1998-12-11,-0.7315051516312197,-1.6676340966062833,,1.4209964001470112,,1.295625541657266,1.252689414512141,1.5805886821901514,-1.470164321666204
1998-12-18,-0.7048919812672637,-1.5885064093518002,,1.361089307343239,,1.243724097080549,1.2032465241180625,1.5088625406569864,-1.407258113339077
1998-12-25,-0.6788049632715065,-1.5161680844255447,,1.3051594904633514,,1.1947805174749464,1.1564655582474512,1.4427896994186133,-1.348756830397962
1999-01-01,-0.6531896816386185,-1.4495737174683705,,1.2526894145121392,,1.1484400075685886,1.112035104472245,1.3815508078715368,-1.2940720384410498
1999-01-08,-0.627994674219925,-1.9294112410852886,,1.2032465241180608,,1.1043995811097103,1.0696872296287223,1.3244797250624083,-1.2427158175985618
1999-01-15,-0.6031709145029351,-1.8236780826865064,,1.1564655582474495,,1.0623981458490974,1.029189374814359,1.2710280523007278,-1.1942792525844947
1999-01-22,-0.5786713326787102,-1.7293758240303743,,1.1120351044722423,,1.0222087357462664,0.9903379376602882,1.2207391790645508,-1.1484162541479381
1999-01-29,-0.5544503650202751,-1.6444046384716586,,1.0696872296287196,,0.9836323464019072,0.9529531248281105,1.1732289590685372,-1.1048312094095238
1999-02-05,-0.5304635213853834,-1.5671645594010108,,1.0291893748143564,,0.9464929794131075,0.9168747682531911,1.1281710964078064,-1.0632694258376754
1999-02-12,-0.5066669610266437,-1.1714377479394942,,0.9903379376602854,,0.9106336050384969,0.8819588759607468,1.0852859355382665,0.3625896918293329
1999-02-19,-0.48301706684920376,-1.1264099655816098,,0.9529531248281076,,0.87591282518218,0.8480747427147984,1.0443317492915392,0.3708405971000792
1999-02-26,-0.459470007780659,-1.0835433382185273,,0.9168747682531883,,0.8422020698870553,0.815102484079979,1.0050978858905903,0.3791786439860458
1999-03-05,-0.4359812779580905,-1.0425963744856308,,0.8819588759607438,,0.8093831965342906,0.7829308840700895,0.9673993171266874,0.38760672796194706
1999-03-12,-0.41250519990359696,-1.0037069282123516,,0.8480747427147957,,0.7773463858405113,0.7514554642061727,0.931072255218722,0.39612785975105574
1999-03-19,-0.3889943766136532,-0.9663526844810857,,0.8151024840799761,,0.7459882450869291,0.7205766921228921,0.8959705942447719,0.04892757364105241
1999-03-26,-0.3653990743235194,-0.9303755713562484,,0.7829308840700865,,0.7152100382552592,0.6901982514999777,0.8619629956755318,0.063286317143602
1999-04-02,-4.541618380123748,-0.8956356761809121,,1.7170506769735332,,0.6849159654066941,0.660225291773525,0.8289304847229182,0.07783808446265543
1999-04-09,-4.367596111059529,-0.8620086630611826,,1.641513049949188,,0.6550114093143882,0.6305625643892507,0.7967644608729614,0.0925975739027205
1999-04-16,-3.095388627888925,-0.8293837928351346,,1.572898356110742,,0.6254010544916969,0.6011123292602344,0.7653650568549885,-0.6216238701099679
1999-04-23,-3.8487285267520464,-0.8851625620719861,,1.5102511963933345,,0.5959867591161784,0.5717718748968661,0.7346398100320373,-0.9558280158455803
1999-04-30,-3.3357017382756116,-0.9417325423064002,,1.452825118063841,,-1.1876779305857743,0.5424304280096848,0.7045026445527195,-1.273291634134653
1999-05-07,-2.9728270163383375,-0.9093598910167943,,1.4000381000671074,,-1.2167329796978346,0.5129651140722536,0.6748732106117215,-1.2230114732947748
1999-05-14,-2.6977494069174663,-0.8784284748205636,,1.3514427010897094,,-1.247172429402285,0.4832354328031879,0.6456767052594622,-1.1755214066691742
1999-05-21,-2.479270179434607,-0.6579913158048873,,1.3067072286013235,,-1.2791231346964658,0.45307535891800277,0.6168444402423822,-0.4233949257350174
1999-05-28,-2.29981126456137,-0.6295587173333078,,1.2656060974765562,,-1.3127289377150175,0.4222815154866233,0.5883156966775867,-0.39891281188052147
1999-06-04,-2.1486093442893512,-0.6015807584700787,,1.2280190426987512,,-1.3481537221975326,0.3905945500952408,0.5600419742176226,-0.3743125567088146
1999-06-11,-2.0186538156823293,-0.5740612291022483,,1.1939404579992512,,-1.3855851685288092,0.35766803240530376,0.5319959943981613,-0.349531036821277
1999-06-18,-1.9051549118659081,-0.5470567394555305,,1.163502389977898,,-1.4252394077418304,0.3230126192728263,0.5041907850269423,-0.32449958324099826
1999-06-25,-1.8047131813439055,-0.5207226888343143,,1.137018578511048,,-1.467366840701211,0.2858859374484316,0.4767218528099001,-0.29914251400181074
1999-07-02,-2.0617024544341636,-1.0164107791553567,,-5.8462228556839655,,-2.444432670740795,0.2450450892415126,-5.804541339071044,-0.658280986509519
1999-07-09,-2.0271915960907303,-1.026006586624404,,-4.505419754986829,,-2.3945166761545145,0.19806758753205614,-4.52817150207554,-0.6288561686238588
1999-07-16,-1.5009629680518803,-0.4177181387919154,,-3.779139516308656,,-2.3471112531767973,0.13867504905630576,-3.8200735885421837,-0.4018710173771014
1999-07-23,-1.5208963409324598,-0.40040940988453183,,-2.658912914036915,1.5439230671965152,-2.302005814334698,,-3.3523442617310337,-0.37390171541484923
1999-07-30,-1.3911487718653333,-0.36890480973027895,,-2.4644016947427594,0.22779192794702716,-2.179729167087791,,-2.986580079063279,-0.36952187650995166
1999-08-06,-1.3740744022677231,-0.12463902879509331,,-2.301724899582499,0.22779192794702716,-1.8413743075918414,,-2.7095431351645156,-0.3507720536423341
1999-08-13,-1.5965218815526083,-0.08326583556035674,,-2.1627659226564675,0.22779192794702716,-1.7452587903331211,,-2.4896231173716243,-0.33204083702357906
1999-08-20,-1.1684638209580138,0.20050716659066908,,-1.5635322476647384,0.22779192794702716,-1.6587984367943627,,-2.3090378850877706,-0.5124770137964477
1999-08-27,-1.123460289252665,0.2659636476176286,,-1.494435251579108,0.22779192794702716,-1.5803186130904188,,-2.156910970003095,-1.165879519206376
1999-09-03,-1.3949772267842524,0.34562231545799904,,-1.430646741261907,0.22779192794702716,-1.5085214655062529,,-2.0261633706664415,-1.1701044734444503
1999-09-10,-1.3371974257421668,1.0641678699222137,,-1.3714179484986435,0.22779192794702716,-1.0594361148014564,,-1.9119608797238492,-1.192200388712973
1999-09-17,-1.1290054187855731,1.935419715272729,,-1.3161369600640964,0.22779192794702716,-1.0196369819301228,,-1.8081014266989452,-1.1762096666099853
1999-09-24,-0.7339040355585641,2.631007341755727,,-1.2642977649924403,0.22779192794702716,-0.9814335288157348,,-1.715315624690595,-1.1682608141015065
1999-10-01,-0.7042811248689409,2.574753757161907,,-1.2154774292096282,0.22779192794702716,-0.9446544330878245,,-1.6315906079920621,-1.1554659913360577
1999-10-08,-0.7549243848289175,0.22725226939258272,,-1.1693189847126915,0.22779192794702716,-0.9091470097129444,,-1.5553876588268163,-1.1429025701807705
1999-10-15,-0.7244475020548278,0.2356074700763444,,-1.1255184106861902,0.22779192794702716,-0.8747740212089393,,-1.4182458249418346,-0.8427463396282449
1999-10-22,-0.6945078526431988,0.2440355504346098,,-1.0838145929213436,0.22779192794702716,-0.8414110119822968,,-1.3585406605343966,-0.8427463396282449
1999-10-29,-1.1486425773853626,-0.5269051236383564,,-1.7343375066121998,-3.5877245545979535,-1.194290908339158,-7.072427501871672,-1.302786756991241,-0.8427463396282449
1999-11-05,-1.105789500056155,-0.5049427906651662,,-1.6488240913643641,-3.148469374994043,-1.1863143449581628,-4.9516896883014345,-1.31588626661579,-0.8427463396282449
1999-11-12,-1.144955632203163,-1.1734788576610173,,-1.5711287551290622,-2.8276350585889074,-1.140930967421158,-4.002403124278059,-1.2627718559977448,-0.8427463396282449
1999-11-19,-1.1030644468863675,-1.1283668927693487,,-1.4999882167223255,-2.5791652977950013,-1.097792248906712,-3.430631249381193,-1.212763988298284,-0.8427463396282449
1999-11-26,-1.0632285111873656,-1.0854269093222237,,-1.4344037156486247,-2.378748257333636,-1.0566519429005037,-3.036318621164578,-1.165485334157719,-0.8427463396282449
1999-12-03,-1.0252610592843359,-1.0444161382453603,,-1.3735731983569504,-2.2121711992394917,-1.0172967085358073,-2.742121581774004,-1.1206147859375235,-0.8259989391588983
1999-12-10,-1.2355052554461337,-1.4427319282148656,,-1.3168435804955585,-2.0704920540681306,-0.979540551794911,-2.5109649648979677,-1.0778765561192174,-2.416401914229322
1999-12-17,-1.1106038748093188,-1.38168022824296,,-1.2636764078353229,-1.9477633549548308,-0.9432204442492537,-2.3225483351764216,-1.037031678379801,-2.250556690491935
1999-12-24,-1.073622247329081,-1.672065742308931,,-1.213622676123018,-1.839853087679907,-0.908192879629958,-2.164693381497119,-0.9978712949781731,-2.0180706438974996
1999-12-31,-1.1242345703658234,-1.5939108090958352,,-1.166304045435682,-1.743787734025284,-0.874331206145296,-2.029588817773385,-0.9602112864583955,-1.907524086094317
2000-01-07,-0.5602361360173155,-1.8998717873253852,,-1.1213986033825898,-1.6573644347211294,-0.8415236378149058,-1.9119608797238512,-0.9238879184721766,-1.8093832679942599
2000-01-14,-0.5308918163438076,-1.1911678207477665,,-1.0786299183784667,-1.578910944216484,-0.8096719113015074,-1.8081014266989464,-0.8887542634116373,-1.7213275511392263
2000-01-21,-0.6920475588954009,-1.0554481612413853,,-1.1577140293633992,-1.5071310907005273,-0.77869062758859,-1.7153156246905958,-0.8546772128557366,-1.6416009329580907
2000-01-28,-0.6649952875805427,-1.0615257517651426,,-1.1133922001528223,-1.441001909541913,-0.7485074177455056,-1.6315906079920628,-0.49272833810066596,-1.5688463568165198
2000-02-04,-0.7422957118480327,-0.15723475796502287,,-1.0711575741843526,-1.379703182451378,-0.7190642290543188,-1.5553876588268165,-0.963808423396441,-1.501995850782187
2000-02-11,-0.72004874796306,-0.15030640104408036,,-1.0307791938045958,-1.3225679567851814,-0.6903202997759914,-1.4855069064904294,-0.9278834210332978,-1.456590049005302
2000-02-18,-0.4676467232176488,0.21154234221018728,,-0.9920551887118647,-1.2690470291162768,-0.6622578971471264,-1.4209964001470117,-0.8931843405372252,-1.2496169446257643
2000-02-25,-0.31258972919531636,0.9140053043305502,,-0.9548076989198678,-1.218682951653245,-0.6348928963243763,-1.361089307343239,-0.8595869754938159,-0.8697893598866226
2000-03-03,-0.4156113716197434,0.8933318158272027,,-0.7969203717674737,-2.036371993718482,-0.6082943955733146,-1.3051594904633514,-0.8269804120410686,-0.8459557501930155
2000-03-10,-0.3906766185656137,-0.168534579543692,,-0.7651530459153035,-1.9200867384448979,-0.6911021575813163,-1.2526894145121392,-0.9691971000495203,-0.8250016835823782
2000-03-17,-0.37226961764548694,-0.16169828384236828,,-0.7340254556565418,-1.8173832335537317,-0.6708975471939568,-1.2032465241180608,-0.9353914383263409,-0.7980694421513667
2000-03-24,,-0.8478759745969386,,-0.7034400959369518,-1.7256312824800686,-0.6545485911349969,-1.156465558247449,-0.9030343132459178,-0.7728503948431337
2000-03-31,,-0.8222259800378913,,-0.6737738198608565,-1.648760587832791,-0.644569995525393,-1.1120351044722427,-0.8720767909318561,-0.9682661666289644
2000-04-07,,0.23260340224756149,,-0.510606115237553,-1.5784469444792444,-0.48785032500093456,-1.06968722962872,-0.8425074885925059,-0.9523227333718217
2000-04-14,,0.23260340224756149,,-0.48089613873584647,-1.5137156565543222,-0.48854315387878594,-1.0291893748143564,-0.8143632899133287,-0.9177882353140298
2000-04-21,,-0.11900639184758943,,-0.1618773653029034,-1.4537824664530725,-0.26749926115861516,-0.9903379376602854,-0.787748143408198,-0.17516259964808634
2000-04-28,,0.5633846225247017,,0.026709826350853713,-1.3980080208360468,-0.0910384989331886,-0.9529531248281076,-0.7628661682807166,-0.16593506734138994
2000-05-05,,1.2167089195919425,,0.23081233821631533,-1.3458649794365032,-0.05596284864733112,-0.9168747682531878,-0.29263789087548414,0.7927462184054874
2000-05-12,,0.8394490562269437,,0.28730815783258196,-1.2915836403960126,-0.018373578005386988,-0.8819588759607434,-0.2554644838389381,0.7794202332794662
2000-05-19,,0.4864182181367954,,0.5321677393712562,-1.2406108921398442,0.02239897631111984,-0.8480747427147952,-0.21491037574777422,0.8064955075838471
2000-05-26,,0.47878683514913956,,0.6203749240068683,-1.1925456957760554,-0.27568139950871323,-0.8151024840799752,-0.16933023050387155,0.8349012461924858
2000-06-02,,1.132126516796841,,0.7313012502768861,-1.1470492165426294,-0.23864305982903883,-0.7829308840700856,-0.11564944420857234,0.8647746117522618
2000-06-09,,0.7749669771100476,,0.4022812087081079,-1.1038328495377956,-0.19837301190396608,-0.7514554642061706,-0.04696200715733962,0.8962734166758077
2000-06-16,,0.7576763321801845,,0.5566788410848508,-1.0626490084162752,-0.1534422215396646,-0.72057669212289,0.05858951343102253,0.9295803338420893
2000-06-23,,1.0618197304139112,,0.8374006450244305,-1.0232839836015617,1.0613541388932521,-0.690198251499975,0.8765895855769441,0.9649082096943251
2000-06-30,,1.3397445217643504,,0.805482848216753,-1.0003415545229932,1.0227501278130104,-0.6602252917735222,0.8623143684819878,0.9701431881194967
2000-07-07,,1.289486204152889,,1.528865915964549,-0.9626616876322349,0.5174047700367553,-0.630562564389248,0.8483060414919743,0.9754209784937042
2000-07-14,,0.6118674419913003,,1.4747688424771266,-0.9335714706467205,0.004758436266796512,-0.6011123292602311,0.8345534413562484,0.9958358251941433
2000-07-21,,0.9151415822684211,,1.4154294088466055,-0.906648113363909,-0.2723027763678733,-0.5717718748968627,0.8210460109677272,1.016952576485521
2000-07-28,,1.1996652515845594,,1.3601345433786562,-0.8745916773677896,-0.3035939254446961,-0.5424304280096812,0.8077737565639702,1.0388192877315034
2000-08-04,,-0.0844005677436069,,1.3083711769873216,-0.8437828196891528,-1.5365656666472856,-2.1896098668033184,0.7947272085489929,1.0614887590904176
2000-08-11,,0.23830748539371363,,1.259711092157823,-0.8141968049792982,-1.4798736789737208,-2.0907134239494813,0.7818973855780093,1.0850191591369558
2000-08-18,,0.05478312290231946,,1.2431369643042645,-0.7858483641824446,-0.48450555284545266,-2.005901521152116,0.769275761587493,1.0913523071508453
2000-08-25,,0.31946206536812527,,1.2269434351553343,-0.7588065402432218,-0.47892437109002517,-1.9333221941100738,0.7568542354880865,1.0614199041123966
2000-09-01,,0.32520219834367,,1.2111141140587887,-0.7332208569811781,-0.4733747244711543,-1.8718062230330657,0.30186671820045063,1.0325958929655397
2000-09-08,,0.8599302405975406,,1.1956335789247492,-0.7093687240754235,-0.4431724234581114,-1.820772424574269,0.30186671820045063,1.0047945003597143
2000-09-15,,0.9064920075612337,,1.1804873034650496,-0.6877456097747644,1.1900549437865113,-1.7802239029074107,3.244906445633208,3.2979047469111693
2000-09-22,,1.3822994584485206,,1.165661591012535,-0.6692490156364217,1.2820363679029037,-1.7508465512268725,2.43403487075919,2.941803078880027
2000-09-29,,0.028726573280269462,,1.1511435142277933,-0.6555918356147233,1.3903271107431596,-1.7342612407145215,2.2648404423371438,2.493076745151025
2000-10-06,,0.6205358683759585,,2.378909984632817,-0.6503657089720173,0.8963848004674132,-1.7335621117136968,2.121162324579847,1.9521148139698168
2000-10-13,,2.124783595785037,,2.238464213826948,-0.6623895581115057,1.0443741501463428,-1.7544776021832913,2.0056571219293438,2.8450612115804037
2000-10-20,,1.7566025450579024,,2.116413982192669,-0.7205766921228669,1.2522152001081757,-1.8081014266989093,1.9034903959046858,3.2783264026955883
2000-10-27,,1.6694258327777953,,2.9664510828387898,-0.6901982514999527,1.209877850297912,-1.7153156246905616,1.8121313178662042,2.9269546170090956
2000-11-03,,1.5903608865166463,,3.4863772366350294,0.6551117107943466,1.5486241103762393,-1.6315906079920317,1.7230870415866473,2.65906582950277
2000-11-10,,0.514947855068112,,3.0852235200508282,0.6821498861344537,1.4796410141640544,-1.5553876588267879,1.0896599690034379,1.2294885571959948
2000-11-17,,0.1620356229637945,,1.2757353282607775,0.7105416188853333,1.4159131923858348,-1.485506906490403,1.0551055520676156,1.809763578769849
2000-11-24,,0.07291321512322878,,1.225196714554119,0.7404352158579172,1.3566973372929465,-1.4209964001469864,1.0219476616936005,2.397230634358032
2000-12-01,,0.18466031289268808,,1.1774683562269332,0.7720026690469326,1.3013855130078484,-1.3610893073432158,0.9900629583581482,2.3317560796544585
2000-12-08,,-0.9420702836646505,,1.1322195470082002,0.8054448039120751,1.249474531630318,-1.305159490463329,0.9593416986499305,1.9793248606668383
2000-12-15,,0.0027591581766914877,,1.0891671004549368,0.8409978694747217,1.2005433552462756,-1.252689414512118,0.9296857891032236,2.0759505148886865
2000-12-22,,-0.3330232454591195,,1.0480664551547507,0.8789420741385575,1.1542361423300607,-1.2032465241180403,0.9010071653084273,2.057070539617395
2000-12-29,,0.8437025488027823,,1.008704687334579,0.9196127861990291,1.1102493359703625,-1.15646555824743,0.8732264333866413,1.9444313377318563
2001-01-05,,0.006545480714701418,,0.9708949603976477,0.9634154434701032,1.068321693255707,-1.1120351044722243,0.8462717245062099,1.8450262125978554
2001-01-12,,0.31314777470448585,,0.934472070422634,1.0108457198026435,1.0282264856858156,-1.069687229628702,0.8200777234674193,1.2834262351030314
2001-01-19,,0.278479182474287,,0.9004466491870102,-0.6355303335190035,0.9897653224417188,-1.0291893748143393,0.7945848403276394,1.2353475740740607
2001-01-26,,0.2414877346811715,,0.8676183081147489,-0.6085850864083455,0.9527632000337191,-0.9903379376602689,0.8038201875792401,1.190122830114331
2001-02-02,,-0.7723641235333714,,0.8359006170514374,-0.5824466248405118,0.9170644871156588,-0.9529531248280918,0.7723956641385858,1.1474708817608623
2001-02-09,,-0.3929974336981114,,0.805226855585627,-1.8930434879896256,-0.16543972955275374,-0.9168747682531724,0.7416521983905445,0.5016606452583272
2001-02-16,,-0.4028030873628923,,0.7755526103894191,-1.8771527420750516,-0.1805787796286475,-0.8819588759607286,0.16868981183913068,0.26483529765058567
2001-02-23,,-0.39053699806633585,,-0.6910540157046727,-1.8803458155564976,-0.19599852425195435,-0.8480747427147804,0.14629027022650634,-0.5032291245892506
2001-03-02,,-0.3783515193639246,,-0.7266211259467675,-1.7932400752519122,-0.21171896263527804,-0.8151024840799611,0.1234521693208512,-0.5247551108582736
2001-03-09,,-0.40230637435844174,,-0.7646593083805415,-1.71431963546262,-0.24686479929682387,-0.7829308840700715,-0.2019158669748162,-0.329742086589534
2001-03-16,,-0.42728027824037657,,-0.805538568285747,-1.6422808775155098,-0.28460767921853164,-0.7514554642061569,0.3579306698560834,-0.24403555043462494
2001-03-23,,0.16684861013163932,,-0.8497116307486502,-1.5760932280135083,-0.32547154162964004,-0.7205766921228761,0.32497526476224503,-0.27081249699118964
2001-03-30,,0.12151332967118672,,-0.897739566470144,-1.5149295557414988,-0.37013793669074224,-0.690198251499962,0.2903069457478965,-0.3022169635683462
2001-04-06,,1.2839200030303972,,-0.9344543280583881,-1.4581171093386334,-0.3913805162411985,-0.660225291773509,0.2533009036779064,-0.33556558704174744
2001-04-13,1.07909512495095,0.8860720687192085,0.24504508924151394,-0.9736615118111929,-1.405102192125471,-0.4133878771846893,-0.6305625643892347,0.21301305143217475,-0.37117846849365066
2001-04-20,1.0382342085593539,-0.24632986762232983,0.1980675875320579,-0.985660990918649,-1.3554242455830041,-0.4133878771846893,-0.6011123292602182,0.16790067870785794,-0.3972145583440581
2001-04-27,0.34889480578048815,-0.2543999258564962,0.13867504905630681,-0.985660990918649,-1.4728244988854609,-0.40445821574790675,-0.5717718748968497,0.11515308303054383,-0.424491876100878
2001-05-04,0.32652724370919023,-0.23824482754462217,,-0.9753008329853846,-1.4168876963683261,-0.3955861308985509,-0.542430428009668,0.08907936260820723,-0.43747780499791367
2001-05-11,0.0879969563126994,-0.23325621864970097,,-0.965092400975301,-1.3646186904516768,-0.38676931280862686,-0.5129651140722365,0.06212992159282363,-0.45071698419315986
2001-05-18,-0.00697371368734635,-1.7974286057697544,,-0.9466653309410933,-1.3155743455183453,-0.3780055077480675,-0.4832354328031703,0.034158703324870865,-0.4642226748673797
2001-05-25,-0.018371341236682492,-1.7258461937277139,,-0.9286824582244464,-1.2693819265974309,-0.388165499526341,-0.45307535891798456,0.004991594771377516,0.6935208321804386
2001-06-01,0.05132342228941632,-1.641266930397999,,-0.9111208484540686,-1.2257252187366918,-0.3984663815903854,-0.4222815154866043,-0.02558167401180122,0.6645392743738923
2001-06-08,0.029560092275287893,-2.2798085873264795,,-0.9111208484540686,-1.1843338499404648,-0.40891393113095714,-0.39059455009522087,-0.05781866259477987,0.6359465129246598
2001-06-15,0.0072601684316693635,-1.4445141950439049,,-0.9111208484540686,-1.144974977932114,-0.41951422122035026,-0.35766803240528555,-0.09203984087323068,0.6076650192995875
2001-06-22,0.638796667840908,-1.3829874445208012,,-0.9111208484540686,-1.107446745217029,-0.39231225609464837,-0.3230126192728067,-0.11540593158938595,1.236335212500104
2001-06-29,0.4216678562556264,-0.8173904979286404,,-0.9111208484540686,-1.0715730736180482,-0.3647490976906292,-0.28588593744841,-0.13958892677218798,1.1897805128074974
