date,G10,APAC,EM,USD,CAD,JPY,EUR,INR,IDR,MYR,CNH,TWD,KRW,THB,SGD,PHP,CLP,BRL,PLN,MXN,HUF
2013-01-04,,,,,,,,,,,,,,,,,,,,,
2013-01-11,,,,,,,,,,,,,,,,,,,,,
2013-01-18,,,,,,,,,,,,,,,,,,,,,
2013-01-25,,,,,,,,,,,,,,,,,,,,,
2013-02-01,-8.399999999999999,-4.0,-2.7,-62.2,-18.4,2.3999999999999995,70.89999999999999,-5.5,-51.2,-28.299999999999997,2.8999999999999995,27.8,-3.6999999999999993,-96.30000000000001,0.6999999999999957,-58.8,-50.1,39.1,-73.4,6.8999999999999995,-49.599999999999994
2013-02-08,8.2,-3.1999999999999993,-7.0,-23.4,-38.5,5.3,64.7,43.0,-61.099999999999994,-160.70000000000002,3.6999999999999993,6.599999999999998,-2.8000000000000007,-98.6,16.199999999999996,-30.89999999999999,-29.400000000000006,15.5,-75.6,-1.4,14.199999999999989
2013-02-15,9.1,-4.8,-13.0,-4.2,-61.1,-14.5,50.7,4.1,-57.199999999999996,-160.6,8.3,-4.100000000000001,-7.599999999999998,-103.60000000000001,40.0,-10.5,-40.599999999999994,11.7,-24.60000000000001,-34.4,-21.099999999999994
2013-02-22,-3.3000000000000007,3.0999999999999996,-12.3,-2.8,-62.5,-29.2,7.900000000000006,-6.0,-50.4,-111.79999999999998,8.5,23.6,12.100000000000001,33.60000000000001,23.200000000000003,-22.3,-55.7,-15.100000000000001,51.099999999999994,-73.1,3.4000000000000057
2013-03-01,7.999999999999999,7.4,-6.299999999999999,35.800000000000004,-76.7,-26.900000000000002,-1.0999999999999943,-46.400000000000006,0.30000000000000426,-95.9,13.700000000000001,32.4,34.8,93.80000000000001,4.899999999999999,-68.60000000000001,-6.799999999999997,-25.0,100.1,-70.7,41.400000000000006
2013-03-08,2.5999999999999996,14.2,1.4999999999999996,33.6,-38.4,-29.5,-16.6,-91.1,14.699999999999996,8.8,35.400000000000006,4.900000000000002,34.6,90.2,-21.099999999999994,-30.000000000000004,-38.7,-1.8999999999999986,96.4,-92.1,46.30000000000001
2013-03-15,3.0999999999999996,4.3,5.1,29.0,-18.999999999999993,-29.700000000000003,-16.5,-49.3,13.399999999999999,3.8999999999999986,9.899999999999999,3.5,32.199999999999996,69.5,-13.699999999999996,-80.4,-25.1,18.9,110.4,-46.4,84.6
2013-03-22,-4.8,-3.6999999999999993,3.9000000000000004,33.9,21.700000000000003,-20.5,-62.00000000000001,-42.300000000000004,10.899999999999999,-33.0,13.600000000000001,-2.099999999999998,31.6,-56.5,-62.4,-55.2,-2.8000000000000043,36.2,59.0,1.1999999999999886,82.6
2013-03-29,-13.0,-21.1,-10.8,11.2,62.50000000000001,2.900000000000002,-76.0,-8.8,4.100000000000001,-28.4,14.400000000000002,-70.8,-3.0999999999999996,-116.7,-66.1,-21.200000000000003,-23.400000000000002,21.4,10.6,2.200000000000003,49.699999999999996
2013-04-05,-26.9,-40.4,-26.2,-13.100000000000001,21.200000000000003,-39.0,-68.0,12.099999999999998,-13.699999999999996,-38.3,-32.300000000000004,-48.6,-49.0,-106.30000000000001,-38.7,-15.399999999999999,-81.6,8.499999999999996,17.4,-4.200000000000003,48.8
2013-04-12,-28.2,-29.1,-29.300000000000004,-19.2,26.099999999999994,-23.9,-68.0,64.6,-10.899999999999999,-58.599999999999994,-21.4,-41.0,-38.599999999999994,-105.9,-47.00000000000001,-9.600000000000001,-81.9,-73.3,23.1,-41.599999999999994,55.7
2013-04-19,-27.8,-37.3,-28.1,-34.0,37.8,-25.1,-41.7,64.6,-6.600000000000001,-53.699999999999996,-52.6,-33.2,-37.6,-74.7,19.099999999999994,-16.800000000000004,-87.0,-68.5,44.0,-46.0,46.699999999999996
2013-04-26,-36.0,-23.9,-19.4,-31.299999999999997,16.2,-27.7,-70.0,65.4,1.7999999999999972,-46.4,-62.1,-33.599999999999994,-28.0,33.8,27.599999999999994,-28.799999999999997,-57.4,-58.49999999999999,50.599999999999994,-55.8,41.3
2013-05-03,-17.3,-26.700000000000003,-15.499999999999996,-7.7,56.5,25.5,-64.10000000000001,66.8,2.8999999999999986,-12.300000000000004,-55.2,-61.80000000000001,-28.9,31.9,5.0,-56.0,-27.099999999999998,-50.10000000000001,39.400000000000006,-17.799999999999997,19.2
2013-05-10,-14.3,-26.4,-12.899999999999999,-15.1,58.7,19.0,-48.099999999999994,22.2,-7.700000000000003,35.49999999999999,-48.300000000000004,-88.9,-31.200000000000003,44.400000000000006,12.800000000000011,-13.899999999999999,-115.1,9.0,21.900000000000002,-19.400000000000006,-7.1
2013-05-17,-8.399999999999999,-15.400000000000002,-8.699999999999996,-12.6,34.8,53.2,-44.10000000000001,30.9,-11.100000000000001,-34.400000000000006,-16.299999999999997,-94.0,-30.300000000000004,-3.799999999999999,-1.0999999999999943,-17.799999999999997,-113.9,28.900000000000006,-16.1,-32.900000000000006,30.0
2013-05-24,8.899999999999999,-13.299999999999997,-10.600000000000001,-2.9000000000000004,18.2,52.199999999999996,10.899999999999991,28.900000000000002,-17.700000000000003,-49.900000000000006,-12.899999999999999,-51.39999999999999,-43.99999999999999,-64.19999999999999,37.300000000000004,-5.800000000000004,-146.8,28.599999999999994,-63.199999999999996,-28.19999999999999,18.3
2013-05-31,5.700000000000003,3.6000000000000014,-2.3000000000000043,-14.700000000000001,9.3,51.9,14.700000000000003,27.4,-2.700000000000003,-57.800000000000004,-10.900000000000002,-11.799999999999983,21.299999999999997,-99.6,51.7,124.6,-122.1,27.60000000000001,-68.4,-34.000000000000014,31.9
2013-06-07,5.800000000000001,14.5,5.5,-24.999999999999996,50.900000000000006,63.2,21.099999999999994,2.799999999999997,-1.7999999999999972,-90.30000000000001,4.800000000000004,38.400000000000006,54.6,-82.2,66.0,126.0,-57.80000000000001,-10.0,-62.1,-30.599999999999994,129.7
2013-06-14,16.2,9.800000000000004,-1.0,-12.2,40.1,48.6,41.300000000000004,-29.299999999999997,-0.5999999999999943,25.799999999999997,-18.1,43.5,56.10000000000001,-39.199999999999996,91.2,106.9,-51.80000000000001,-50.2,-46.3,-51.29999999999998,87.10000000000001
2013-06-21,29.2,14.399999999999999,7.299999999999997,3.3000000000000007,5.5,48.1,56.60000000000001,-33.2,1.4000000000000057,40.400000000000006,-17.1,60.69999999999999,68.5,-12.5,54.1,103.9,-8.0,-52.599999999999994,15.7,-33.60000000000002,92.2
2013-06-28,33.3,12.8,10.0,5.4,-6.5,58.4,65.7,-41.1,6.200000000000003,44.900000000000006,-12.799999999999997,73.19999999999999,70.30000000000001,18.6,49.9,-9.199999999999996,-30.900000000000006,-36.2,39.7,-25.799999999999983,82.0
2013-07-05,30.0,4.300000000000001,10.800000000000004,18.299999999999997,-52.4,60.3,44.4,-39.599999999999994,37.699999999999996,61.5,-14.800000000000004,48.6,29.700000000000003,14.600000000000001,38.8,-11.600000000000009,3.200000000000017,11.799999999999997,39.4,6.5,-19.200000000000003
2013-07-12,22.9,4.0,10.699999999999996,18.0,-25.8,49.0,30.0,-123.6,38.0,45.800000000000004,-0.8999999999999986,88.5,24.7,8.199999999999996,49.9,95.5,5.600000000000023,57.7,28.299999999999997,52.69999999999999,-19.200000000000003
2013-07-19,10.399999999999999,10.7,12.700000000000003,2.5,0.5999999999999996,38.699999999999996,12.9,-118.4,38.8,44.0,22.5,91.5,16.6,-5.5,43.099999999999994,88.3,5.5,53.89999999999999,28.400000000000002,52.10000000000002,-18.80000000000001
2013-07-26,15.999999999999998,4.800000000000001,7.100000000000001,5.6,28.6,7.200000000000003,40.099999999999994,-111.6,40.8,41.0,15.5,70.80000000000001,20.9,-33.8,28.5,78.2,53.0,44.6,16.6,44.099999999999994,-24.89999999999999
2013-08-02,20.1,7.599999999999998,3.4999999999999964,24.9,14.7,-22.6,39.2,-100.7,-12.099999999999998,52.10000000000001,14.900000000000002,83.7,19.2,-30.400000000000006,20.2,59.400000000000006,83.89999999999999,-27.10000000000001,16.5,45.599999999999994,-11.200000000000003
2013-08-09,28.6,18.299999999999997,7.900000000000002,48.599999999999994,-32.2,-41.7,42.7,6.5,-12.599999999999998,30.6,35.0,23.700000000000003,15.100000000000001,-25.199999999999996,-20.5,-36.5,138.29999999999998,-51.7,27.300000000000004,33.10000000000001,-34.400000000000006
2013-08-16,24.400000000000002,7.0,1.5,46.1,-26.200000000000003,-71.89999999999999,39.3,-22.89999999999999,-16.1,44.1,23.4,7.800000000000001,7.699999999999999,-13.600000000000001,-20.9,-62.099999999999994,139.0,-54.89999999999999,13.099999999999994,41.19999999999999,-52.599999999999994
2013-08-23,7.399999999999999,18.4,5.399999999999999,31.9,-78.4,-68.5,6.100000000000001,-20.599999999999994,-23.299999999999997,21.2,55.5,27.8,-26.6,9.0,-16.200000000000003,-75.7,134.9,-40.800000000000004,30.4,-23.0,-62.10000000000001
2013-08-30,5.100000000000001,15.400000000000002,12.900000000000002,19.9,-88.5,-57.699999999999996,20.199999999999996,-35.3,7.099999999999998,11.5,49.1,7.0,-18.1,7.200000000000003,-15.2,-84.80000000000001,167.2,69.4,32.900000000000006,-12.0,-82.1
2013-09-06,1.0999999999999943,15.899999999999999,14.8,19.6,-47.300000000000004,-55.0,5.699999999999996,-29.60000000000001,2.5,22.1,46.400000000000006,13.599999999999998,14.299999999999997,-12.100000000000009,-31.699999999999996,-62.10000000000001,79.1,54.0,27.699999999999996,-7.900000000000006,-67.7
2013-09-13,0.29999999999999716,36.2,33.1,13.100000000000001,-27.9,-34.4,8.800000000000004,104.1,1.4000000000000021,37.1,55.6,5.399999999999999,23.000000000000004,-17.200000000000003,-32.5,-8.700000000000003,69.2,100.1,5.900000000000006,-10.799999999999997,-46.3
2013-09-20,0.4000000000000057,22.6,26.700000000000003,15.899999999999999,17.199999999999996,-30.1,2.1000000000000014,105.2,-1.0,54.4,23.200000000000003,-17.799999999999997,32.300000000000004,-1.7999999999999972,-65.9,6.399999999999999,59.7,87.2,-30.299999999999997,50.0,-34.5
2013-09-27,-0.10000000000000142,21.4,22.099999999999998,15.7,42.89999999999999,-29.8,-5.0,125.8,-8.899999999999999,55.3,27.2,-46.6,33.1,22.299999999999997,-73.2,17.200000000000003,8.600000000000001,39.8,-27.700000000000003,43.8,-10.5
2013-10-04,-10.599999999999998,10.5,15.8,-11.799999999999997,43.800000000000004,-20.0,-6.399999999999999,132.7,-63.199999999999996,81.0,10.5,-52.0,-9.799999999999997,39.60000000000001,-63.5,-5.399999999999999,23.3,51.6,-24.799999999999997,20.799999999999997,18.1
2013-10-11,-16.4,-14.9,-8.2,-14.300000000000004,16.4,-7.199999999999999,-17.1,21.0,-58.89999999999999,-42.7,-1.8999999999999986,-80.1,-14.800000000000004,39.2,-61.800000000000004,-47.6,28.000000000000004,3.9,-16.800000000000004,2.5999999999999943,10.7
2013-10-18,-18.400000000000002,-19.8,-11.7,-21.2,10.700000000000003,-5.0,-22.4,16.5,-52.300000000000004,-42.5,-23.1,-67.4,-15.600000000000001,38.89999999999999,7.5,-42.5,15.0,26.5,-22.1,2.799999999999997,12.2
2013-10-25,-25.8,-12.0,-9.8,-29.5,8.0,12.700000000000001,-46.5,9.8,-38.2,-42.9,-22.8,-5.5,-9.100000000000001,-8.199999999999996,28.0,-34.8,-12.5,30.499999999999996,-33.400000000000006,-18.89999999999999,12.7
2013-11-01,-27.4,-14.4,-9.600000000000001,-39.400000000000006,29.299999999999997,24.5,-43.699999999999996,-1.9000000000000004,35.3,-92.8,-22.6,-14.399999999999999,-23.4,-26.400000000000006,46.7,-18.799999999999997,-45.4,37.300000000000004,-33.5,5.400000000000006,4.900000000000002
2013-11-08,-9.1,-5.5,-2.7,-16.0,67.80000000000001,35.699999999999996,-31.3,12.0,32.99999999999999,3.3000000000000007,-22.200000000000003,20.199999999999996,-24.0,-25.299999999999997,60.50000000000001,4.299999999999997,-69.0,-11.5,-34.199999999999996,15.100000000000009,7.6
2013-11-15,-11.700000000000001,-6.1,-3.0,-16.299999999999997,69.5,32.4,-30.6,-27.5,29.700000000000003,-7.199999999999999,-4.300000000000001,9.200000000000003,-27.200000000000003,-22.299999999999997,25.5,21.0,-69.7,-44.2,16.200000000000003,12.600000000000009,54.8
2013-11-22,-3.0,-19.8,-8.700000000000001,-10.3,58.0,23.6,-3.9,-30.2,23.200000000000003,-6.199999999999999,-25.099999999999998,-23.999999999999996,-42.699999999999996,2.8999999999999986,42.6,15.599999999999998,-48.0,-57.8,16.4,58.89999999999999,50.2
2013-11-29,1.1,-10.700000000000001,-6.199999999999999,1.6000000000000005,37.1,4.2,3.0999999999999996,-21.2,10.0,-14.100000000000001,-23.3,5.0,-9.399999999999999,13.100000000000001,35.7,-0.3000000000000007,-36.9,-75.9,12.1,52.1,37.9
2013-12-06,4.799999999999999,-14.2,-6.3999999999999995,13.100000000000001,-5.600000000000001,-1.0999999999999996,2.9000000000000004,-46.0,36.900000000000006,-15.3,-24.1,7.0,-26.9,9.099999999999994,34.0,-8.399999999999999,-69.0,13.899999999999999,16.3,39.39999999999999,60.0
2013-12-13,8.6,-3.3,-2.4000000000000004,25.200000000000003,-11.899999999999999,-11.6,-1.6,-55.699999999999996,38.6,-2.5000000000000004,-1.8000000000000007,4.199999999999996,-19.700000000000003,0.6000000000000014,39.5,-0.8000000000000043,-61.099999999999994,3.799999999999999,-11.5,42.199999999999996,9.600000000000009
2013-12-20,19.3,1.4000000000000004,2.3000000000000007,40.3,3.4000000000000057,13.600000000000001,-0.6000000000000001,-50.1,42.2,-2.3000000000000003,12.3,14.699999999999996,-10.6,-3.6000000000000014,-36.3,3.5,-72.9,12.8,5.900000000000002,19.900000000000002,9.600000000000001
2013-12-27,23.200000000000003,2.9000000000000004,6.0,42.5,1.8999999999999986,15.8,5.1000000000000005,-56.3,52.9,5.6,16.3,12.5,-12.0,-4.399999999999999,-43.6,17.599999999999998,-36.7,24.200000000000003,13.100000000000001,20.4,8.5
2014-01-03,13.400000000000002,10.1,13.299999999999999,20.9,12.100000000000001,11.3,4.3999999999999995,-31.400000000000002,37.4,-1.3,15.4,18.700000000000003,24.3,-1.2999999999999972,-56.7,21.200000000000003,19.0,25.0,12.899999999999999,33.900000000000006,0.9000000000000057
2014-01-10,19.8,1.2999999999999998,14.1,33.4,-38.300000000000004,19.3,13.7,-45.3,32.9,27.200000000000003,1.3000000000000007,15.900000000000002,21.5,3.3999999999999986,-86.3,33.0,3.0999999999999943,59.9,13.5,6.399999999999999,18.39999999999999
2014-01-17,11.0,5.199999999999999,16.8,19.599999999999994,-54.6,6.800000000000001,11.299999999999999,-45.3,26.1,25.9,6.699999999999999,6.0,17.8,12.700000000000003,-27.900000000000002,31.800000000000004,5.0,63.400000000000006,4.199999999999996,2.6000000000000014,17.39999999999999
2014-01-24,10.399999999999999,2.9000000000000004,15.7,13.200000000000003,-53.3,6.199999999999999,20.9,-45.6,10.9,25.7,-7.4,40.2,20.700000000000003,39.4,-9.899999999999999,30.199999999999996,8.299999999999997,70.5,-56.400000000000006,17.8,16.799999999999997
2014-01-31,0.29999999999999716,1.9,12.9,-4.399999999999999,-59.800000000000004,14.899999999999999,9.200000000000001,-47.300000000000004,-2.6999999999999993,29.0,-10.3,62.1,40.2,32.1,-1.3999999999999986,58.89999999999999,11.699999999999996,52.0,-59.3,12.5,8.899999999999991
2014-02-07,-14.5,11.899999999999999,11.700000000000001,-41.9,-5.1,15.399999999999999,-0.9000000000000004,28.099999999999994,97.5,31.1,-16.6,70.7,25.900000000000002,28.7,27.699999999999996,16.60000000000001,37.9,20.400000000000006,-66.9,24.2,-75.3
2014-02-14,-20.200000000000003,23.1,15.3,-46.89999999999999,-6.299999999999999,-24.1,3.9000000000000004,52.8,94.3,32.1,9.1,46.5,20.700000000000003,23.5,15.8,39.7,31.10000000000001,-4.300000000000004,-98.2,4.300000000000001,-80.0
2014-02-21,-42.5,19.6,6.8999999999999995,-70.3,-24.299999999999997,-50.599999999999994,-23.5,49.2,89.8,28.700000000000003,13.799999999999999,3.6999999999999993,11.999999999999998,18.400000000000002,-1.8999999999999986,38.900000000000006,27.5,-13.299999999999997,-26.5,-48.099999999999994,-78.39999999999999
2014-02-28,-33.9,10.9,0.0,-62.4,-32.0,-44.0,-9.5,42.10000000000001,79.6,22.8,13.3,9.100000000000001,-53.7,14.799999999999999,2.0,7.6000000000000085,27.3,-26.299999999999997,-20.4,-45.0,-76.89999999999999
2014-03-07,-27.4,7.700000000000001,3.5,-54.8,-39.0,-42.9,5.4,35.4,-67.2,6.8999999999999915,12.600000000000001,15.899999999999999,-47.2,13.200000000000001,11.3,3.0999999999999943,14.600000000000001,-1.9000000000000057,-13.5,-31.999999999999996,20.5
2014-03-14,-25.1,-53.7,-28.1,-52.400000000000006,-36.0,-9.1,-2.5999999999999996,43.9,-65.39999999999999,-7.5,-136.29999999999998,43.1,-57.7,9.899999999999999,37.2,-34.30000000000001,17.199999999999996,52.1,16.000000000000007,-17.1,27.299999999999997
2014-03-21,-5.6,-49.2,-17.8,-24.900000000000002,6.300000000000001,14.2,5.1000000000000005,47.099999999999994,-62.5,-5.0,-125.6,44.7,-55.5,-4.6,62.8,-55.3,4.700000000000003,72.2,1.6000000000000014,11.699999999999996,28.3
2014-03-28,-8.7,-48.8,-18.9,-16.1,24.400000000000002,-0.7000000000000011,-12.600000000000001,54.199999999999996,-54.699999999999996,-0.5,-126.5,28.0,-16.7,7.6,63.6,-56.800000000000004,-7.800000000000001,57.099999999999994,18.099999999999998,7.399999999999999,30.4
2014-04-04,-14.9,-50.400000000000006,-20.200000000000003,-12.599999999999998,45.1,-38.5,-22.9,60.5,-17.5,-6.8999999999999915,-117.0,19.6,-6.799999999999999,7.3999999999999995,51.2,-54.7,-11.0,31.099999999999994,22.0,20.999999999999996,15.399999999999999
2014-04-11,-14.400000000000002,-16.699999999999996,-13.100000000000001,-7.5,48.300000000000004,-61.699999999999996,-22.3,-22.699999999999996,-19.900000000000002,11.100000000000001,-20.5,22.0,13.100000000000001,7.2,23.300000000000004,-21.499999999999993,8.600000000000001,-15.599999999999994,11.199999999999996,21.2,44.4
2014-04-18,-10.500000000000002,-24.799999999999997,-19.5,6.5,40.099999999999994,-58.89999999999999,-23.5,-27.400000000000002,-22.799999999999997,9.699999999999996,-25.60000000000001,12.100000000000001,13.5,6.6,-59.7,-14.200000000000003,15.8,-25.900000000000006,16.799999999999997,24.900000000000002,46.5
2014-04-25,-6.0,-20.4,-19.200000000000003,4.199999999999999,38.3,-65.8,1.9,-34.6,-31.2,6.600000000000001,-14.700000000000003,-38.1,6.599999999999998,3.2,-55.1,-17.4,15.600000000000001,-29.5,5.699999999999999,5.299999999999997,49.7
2014-05-02,7.300000000000001,-22.9,-20.700000000000003,24.9,19.8,-12.5,-2.1999999999999993,-48.3,-35.699999999999996,-10.5,-18.099999999999994,-41.3,13.2,-22.0,-66.3,-22.699999999999996,11.600000000000001,-8.699999999999989,2.3000000000000007,3.6999999999999993,41.199999999999996
2014-05-09,8.100000000000001,-10.200000000000003,-4.299999999999997,31.1,-2.0000000000000004,13.599999999999994,-11.1,-5.200000000000003,-113.8,-34.0,13.099999999999994,-36.3,16.0,-22.599999999999998,-69.6,-55.2,-18.5,31.799999999999997,14.900000000000002,13.4,39.5
2014-05-16,11.400000000000002,-6.899999999999999,-1.5,23.8,-12.5,54.099999999999994,-8.0,17.6,-104.0,-18.1,3.8000000000000114,-29.0,13.900000000000002,-25.400000000000002,10.0,-44.0,-15.8,10.0,46.400000000000006,21.599999999999998,71.2
2014-05-23,14.5,4.699999999999996,6.5,26.7,-22.3,95.8,-23.5,18.000000000000004,-86.2,-16.4,27.10000000000001,27.199999999999996,17.900000000000002,-59.300000000000004,-9.3,-34.4,4.0,3.6000000000000085,34.3,35.7,52.900000000000006
2014-05-30,7.0,10.600000000000001,6.200000000000003,14.099999999999998,-19.7,68.3,-18.0,11.099999999999998,-56.4,-14.800000000000004,40.3,22.799999999999997,14.600000000000001,-9.3,2.099999999999998,-54.5,3.5,-20.0,39.7,18.6,41.0
2014-06-06,-0.1999999999999993,20.5,8.899999999999999,-3.8000000000000007,-12.9,58.7,-14.799999999999997,10.700000000000003,9.900000000000006,57.0,64.4,10.299999999999997,-18.1,-8.300000000000004,0.7999999999999972,-34.8,16.8,-53.0,36.9,2.2,31.10000000000001
2014-06-13,-9.900000000000002,42.199999999999996,19.1,-17.2,-24.5,21.1,-11.299999999999997,24.1,7.799999999999997,45.8,114.7,-7.800000000000004,-14.600000000000001,-5.5,-31.900000000000002,-61.3,16.4,-59.5,5.699999999999999,-14.8,-7.200000000000017
2014-06-20,-11.5,29.200000000000003,10.8,-11.6,-0.7000000000000002,-9.399999999999999,-8.899999999999999,28.0,4.200000000000003,45.599999999999994,84.19999999999999,-42.9,-22.700000000000003,26.700000000000003,-46.10000000000001,-63.50000000000001,-0.6999999999999993,-50.900000000000006,-17.5,-8.0,-6.800000000000011
2014-06-27,-10.899999999999999,33.099999999999994,14.299999999999999,-18.9,-4.7,14.5,-9.5,41.9,-6.900000000000006,46.300000000000004,85.9,-9.399999999999999,-72.80000000000001,-5.399999999999999,-54.900000000000006,-29.9,7.999999999999998,-35.50000000000001,-42.0,-8.2,-20.299999999999997
2014-07-04,1.0999999999999996,25.9,7.5,3.200000000000001,5.5,3.8000000000000007,1.1999999999999957,56.8,3.299999999999997,-6.200000000000003,59.2,-8.5,-65.6,-4.0,-45.1,-36.699999999999996,27.2,-58.5,-37.0,-10.5,-95.0
2014-07-11,-4.699999999999999,17.3,1.6999999999999993,6.4,-0.8999999999999986,-30.299999999999997,-4.600000000000001,79.5,4.6000000000000085,15.800000000000011,23.3,8.600000000000001,-66.60000000000001,-1.6999999999999957,-18.5,20.299999999999997,-3.5,-39.4,-31.2,-3.299999999999999,-99.79999999999998
2014-07-18,-8.8,21.5,3.500000000000001,-7.800000000000001,-0.39999999999999947,-32.1,-5.900000000000006,72.8,6.5,16.0,36.0,15.800000000000004,-61.4,2.5,-0.29999999999999716,25.000000000000007,-4.200000000000001,-24.299999999999997,-28.599999999999998,-2.1999999999999993,-95.69999999999999
2014-07-25,-4.900000000000002,23.0,5.5,-0.8000000000000007,-3.1000000000000005,-46.1,1.7999999999999972,63.199999999999996,9.5,17.099999999999994,30.700000000000003,19.1,-24.599999999999994,19.599999999999998,9.0,28.699999999999996,-2.9000000000000004,-24.5,-20.5,4.6,-83.4
2014-08-01,-6.200000000000001,24.200000000000003,8.6,-3.3000000000000007,6.6000000000000005,-64.5,9.700000000000003,46.599999999999994,32.8,13.5,26.200000000000003,32.599999999999994,3.6000000000000085,3.9000000000000057,11.400000000000006,36.199999999999996,-50.4,2.5,-26.200000000000003,5.299999999999999,-24.2
2014-08-08,7.5,20.5,7.300000000000001,16.1,29.1,-35.0,8.600000000000001,-23.199999999999996,53.39999999999999,-63.60000000000001,40.3,24.599999999999994,9.0,4.399999999999999,11.800000000000004,18.6,-72.7,14.500000000000002,-39.3,-4.600000000000001,13.800000000000004
2014-08-15,1.1999999999999993,6.5,-3.0,12.3,29.6,-60.7,5.0,-86.19999999999999,50.599999999999994,-15.599999999999994,13.300000000000004,16.4,15.900000000000006,9.7,21.300000000000004,69.7,-75.8,-14.8,-26.0,-10.4,22.300000000000004
2014-08-22,8.100000000000001,-13.2,-14.200000000000001,28.9,62.7,-54.2,0.0,-83.8,46.800000000000004,-19.599999999999994,-26.700000000000003,-27.300000000000004,31.200000000000003,14.4,29.1,75.0,-68.0,-6.9,-7.799999999999997,-8.700000000000001,25.700000000000003
2014-08-29,12.5,-8.5,-12.299999999999999,47.6,64.2,-41.5,-20.200000000000003,-64.89999999999999,37.9,-28.400000000000006,-26.900000000000002,-30.199999999999996,53.8,-2.0,28.799999999999997,101.5,-32.300000000000004,-32.2,-6.199999999999996,-5.9,19.500000000000004
2014-09-05,10.0,-19.799999999999997,-16.3,34.9,35.2,-33.8,-10.600000000000001,-61.8,-20.2,-34.5,-47.3,-16.799999999999997,61.800000000000004,-14.399999999999999,9.699999999999996,103.4,45.9,-27.400000000000002,2.0,2.5,6.599999999999994
2014-09-12,16.6,-15.5,-5.1000000000000005,41.900000000000006,24.599999999999998,-7.900000000000006,-10.199999999999996,-46.3,-21.099999999999998,-142.5,-34.0,17.4,54.89999999999999,-22.3,23.4,44.7,48.900000000000006,-14.5,19.4,0.6999999999999993,3.8999999999999986
2014-09-19,6.799999999999999,-16.5,-6.800000000000001,15.6,-11.399999999999999,-7.400000000000006,-3.5,-44.9,-22.799999999999997,-136.1,-43.3,21.500000000000007,55.4,-34.5,44.0,36.4,39.8,-14.9,-9.399999999999999,-4.699999999999999,10.5
2014-09-26,0.10000000000000142,-20.1,-4.100000000000001,-8.400000000000002,-33.0,20.299999999999997,0.10000000000000142,-59.300000000000004,-27.9,-126.0,-37.9,-0.7999999999999972,44.7,-0.30000000000000426,42.9,0.3999999999999986,26.200000000000003,21.4,7.299999999999997,3.5,27.799999999999997
2014-10-03,-5.3,-19.799999999999997,-5.200000000000001,-19.599999999999998,-34.6,24.599999999999994,-3.299999999999997,-53.7,18.299999999999997,-73.5,-36.1,-5.699999999999996,-24.699999999999996,2.0999999999999943,61.1,-16.299999999999997,-5.100000000000001,-7.7,7.300000000000004,12.600000000000001,25.200000000000003
2014-10-10,-5.999999999999999,-20.799999999999997,-14.1,-17.1,-18.299999999999997,46.900000000000006,-10.700000000000003,-71.9,17.299999999999997,25.299999999999997,-34.5,-55.2,-27.500000000000004,2.3999999999999986,53.0,-14.600000000000001,-8.700000000000003,0.1999999999999993,8.199999999999996,7.9,-111.6
2014-10-17,-2.9000000000000004,-3.5,0.8000000000000007,0.6000000000000014,-26.3,45.60000000000001,-14.399999999999999,-67.0,15.6,28.599999999999998,14.799999999999997,-51.50000000000001,-35.6,2.6000000000000014,14.7,-16.9,-2.8999999999999986,-10.200000000000001,39.099999999999994,10.2,-117.0
2014-10-24,-1.1000000000000014,-3.1999999999999993,-0.8000000000000007,-9.0,-23.0,44.7,8.200000000000003,-60.1,11.9,34.2,13.8,-1.8000000000000043,-60.3,3.200000000000003,6.299999999999999,-16.4,12.0,-20.5,27.9,7.800000000000001,-134.4
2014-10-31,5.6,-0.10000000000000142,1.3000000000000007,-0.3000000000000007,-13.9,52.900000000000006,13.399999999999999,-48.699999999999996,-4.299999999999999,47.900000000000006,15.8,-7.200000000000003,-19.200000000000003,7.700000000000003,-6.4,-15.100000000000001,55.4,-23.700000000000003,24.299999999999997,3.4000000000000004,-156.9
2014-11-07,5.299999999999999,8.899999999999999,13.7,-4.100000000000001,-20.0,32.5,23.700000000000003,37.89999999999999,10.5,5.300000000000001,9.199999999999996,-4.300000000000001,-10.899999999999999,6.700000000000003,-1.0,-26.5,55.5,-19.199999999999996,17.500000000000004,10.700000000000001,-12.200000000000003
2014-11-14,11.5,16.4,15.700000000000001,-5.200000000000001,-12.299999999999999,53.599999999999994,27.700000000000003,95.5,13.1,-9.2,5.200000000000003,2.299999999999999,-11.299999999999997,3.3999999999999986,9.700000000000001,-20.799999999999997,45.1,-16.299999999999997,68.5,7.700000000000001,0.6999999999999957
2014-11-21,2.6000000000000005,15.5,16.6,2.6999999999999993,17.1,-2.3000000000000007,0.7999999999999972,90.1,17.8,-6.100000000000001,6.799999999999999,-36.699999999999996,-6.700000000000003,-9.300000000000004,14.2,-5.200000000000003,22.4,-10.399999999999999,64.0,2.9,7.199999999999996
2014-11-28,0.7000000000000002,16.3,16.400000000000002,-11.9,18.0,6.6,10.899999999999999,102.5,33.7,-2.6999999999999993,9.200000000000001,-27.4,-31.700000000000003,18.7,22.6,-63.900000000000006,-9.5,12.500000000000004,71.3,2.9,23.300000000000004
