date,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2020-03-27,0.803234,0.622034,5.935633999999999,4.2069339999999995,1.6910340000000001,2.507234,0.5962339999999999,0.15183399999999997,-0.8991659999999999,0.20563399999999998,-0.444839,,0.6246339999999999,3.281834,0.5423340000000001,3.545234
2020-04-03,0.826509,0.664709,6.181508999999999,4.082008999999999,1.607309,2.314009,0.360009,0.19550900000000002,-0.7822910000000001,0.222809,-0.363099,,0.6460089999999999,3.199609,1.232809,3.7569090000000003
2020-04-10,0.720041,0.538541,6.284741,3.710641,1.307941,2.308541,0.411041,0.143041,-0.770759,0.188541,-0.39932199999999995,,0.48214100000000004,2.761241,1.292441,3.682441
2020-04-17,0.762818,0.508518,6.069818,3.376018,1.2502179999999998,2.203218,0.385518,0.15971799999999997,-0.765682,0.14701799999999998,-0.371927,,0.431318,2.414718,1.060518,3.576918
2020-04-24,0.729959,0.44425899999999996,6.010758999999999,3.095559,1.145959,2.174359,0.252459,0.13105899999999998,-0.784141,0.09725899999999998,-0.38227500000000003,,0.360259,2.328459,1.0576590000000001,3.535259
2020-05-01,0.7398899999999999,0.48189,6.02639,2.8772900000000003,1.13859,2.0586900000000004,0.20779000000000003,0.13449,-0.8281099999999999,0.08959,-0.379555,,0.34019000000000005,2.91249,1.07189,3.04339
2020-05-08,0.705151,0.514151,6.2052510000000005,2.772551,1.236351,2.027151,0.263951,0.186751,-0.773149,0.11135099999999998,-0.324502,,0.429451,2.854451,1.097551,2.202351
2020-05-15,0.691532,0.47843199999999997,6.053332,2.6972319999999996,1.252532,2.0061319999999996,0.08963199999999999,0.181432,-0.739568,0.09853199999999998,-0.32392600000000005,,0.345332,2.871232,0.9004320000000001,2.1551319999999996
2020-05-22,0.637598,0.40209799999999996,5.866198000000001,2.568298,1.305798,1.942498,0.023598000000000008,0.145298,-0.748302,0.09769799999999998,-0.354294,,0.414798,2.461398,0.830098,1.817798
2020-05-29,0.599167,0.44856699999999994,5.782267,2.388367,1.542567,1.953867,0.10376699999999997,0.15366699999999997,-0.728933,0.09816699999999998,-0.321257,,0.046666999999999986,2.126167,0.753367,1.731867
2020-06-05,0.613303,0.430203,5.663103,2.282003,1.8775030000000001,1.9373030000000002,0.12790300000000002,0.099303,-0.755697,0.10420300000000002,-0.366987,,0.08850299999999997,1.8855030000000002,0.673403,1.421303
2020-06-12,0.596545,0.35814500000000005,5.708445,2.300945,1.919245,1.9607450000000002,0.123945,0.11704499999999998,-0.788355,0.05204499999999998,-0.349742,-1.789955,0.080645,1.9818449999999999,0.6684450000000001,1.446845
2020-06-19,0.614636,0.375836,5.573136,2.434236,2.040436,1.9245359999999998,0.12123600000000001,0.08723599999999998,-0.7938639999999999,0.06563599999999997,-0.34767000000000003,-1.916064,0.042936,2.0400359999999997,0.614236,1.458836
2020-06-26,0.603299,0.34829899999999997,5.4082989999999995,2.196599,2.081499,1.9250990000000001,0.154399,0.13149899999999998,-0.8008010000000001,0.08199899999999999,-0.312309,-1.829001,0.0023990000000000122,2.035499,0.439799,1.0744989999999999
2020-07-03,0.627879,0.34457899999999997,5.358379,1.9429790000000002,2.0618790000000002,1.845179,0.11377900000000002,0.145679,-0.780921,0.10357899999999998,-0.302809,-1.7123210000000002,-0.013321,1.780579,0.487379,1.0854789999999999
2020-07-10,0.618613,0.35051299999999996,5.3188130000000005,1.866513,2.3317129999999997,1.714113,0.07761300000000002,0.128413,-0.784187,0.09121300000000002,-0.310104,-1.877387,-0.017187000000000008,1.780313,0.48071300000000006,0.867313
2020-07-17,0.614689,0.368289,5.215089,1.903289,2.245689,1.703689,0.10718900000000003,0.12088900000000002,-0.777111,0.085789,-0.30234099999999997,-1.869111,-0.011810999999999988,1.788089,0.500889,0.9327890000000001
2020-07-24,0.5982590000000001,0.349559,4.953659,1.887759,2.187859,1.659759,0.097159,0.11135899999999999,-0.769541,0.087559,-0.29899200000000004,-1.989941,-0.003040999999999988,,0.490759,0.7109589999999999
