date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD
2011-12-30,11.25,5.5,10.0,7.0,,9.0,7.0,6.0,4.75
2012-01-06,10.8,5.5,10.0,6.25,,8.5,6.5,6.75,4.25
2012-01-13,8.80003,5.5,10.75,5.25,,6.5,6.3,6.0,6.25
2012-01-20,8.35,5.5,10.25,5.5,,6.0,6.5,6.4,3.7
2012-01-27,8.52589,5.0,10.0,5.5,,6.0,7.5,7.3,4.0
2012-02-03,8.32602,5.0,10.25,5.75,,7.0,8.5,7.99994,5.5
2012-02-10,8.45004,4.5,10.4,5.5,,6.0,7.25,7.24968,5.2
2012-02-17,8.47375,4.25,9.75,5.5,,6.0,7.9,8.30002,4.35
2012-02-24,7.72589,4.0,7.97328,5.5,,7.0,6.79971,6.74998,3.5
2012-03-02,6.75469,4.0,8.19563,5.5,,8.0,6.99998,6.24965,4.0
2012-03-09,7.7,4.0,10.2225,5.9608,,7.5,7.22428,6.91846,4.15458
2012-03-16,7.9,4.0,9.5,5.9608,,6.5,6.8,6.5,4.05
2012-03-23,7.6279,3.75,9.25,5.25,,6.0,7.05,5.9,3.8
2012-03-30,6.6566,3.75,9.4993,5.25,,6.0,6.0,5.25,3.45
2012-04-06,6.93272,4.2,9.8,5.44569,,5.75,6.5,7.0,3.7
2012-04-13,7.97707,4.2,8.97044,5.64569,,5.5,5.99999,4.99746,3.5
2012-04-20,6.83716,4.0,8.47293,4.79921,,5.00004,5.75,4.99998,2.81882
2012-04-27,5.85901,4.0,8.01708,3.99718,,4.49999,4.25002,3.79988,2.93605
2012-05-04,6.43471,4.0,10.9679,4.23007,,5.98736,5.24999,4.79771,3.99756
2012-05-11,7.9985,4.0,12.0,5.12656,,6.42549,5.75016,5.20143,4.14416
2012-05-18,11.2452,4.0,13.772,7.00549,,8.71379,9.668,8.64707,6.04999
2012-05-25,10.9108,4.0,12.993,7.12806,,14.5468,8.46304,7.29731,5.19461
2012-06-01,9.30014,4.0,12.0001,7.5,,15.0,8.50024,7.00006,4.85001
2012-06-08,8.5001,4.0,10.997,6.12695,,11.8539,8.25017,8.00003,5.23438
2012-06-15,11.2196,4.0,12.4281,8.24045,,12.8155,9.90144,9.92794,5.8232
2012-06-22,7.49339,4.0,12.4874,6.16256,,9.59902,7.46376,7.20341,4.39665
2012-06-29,6.9993,4.0,11.0,5.99921,,7.00004,6.00004,5.70001,3.49464
2012-07-06,6.23721,4.0,13.25,6.0,,6.86193,6.09202,5.9,3.47936
2012-07-13,7.39327,4.0,12.1802,5.92354,1.42425,7.50763,5.73195,5.2651,3.1476
2012-07-20,6.06447,3.25,10.3631,5.4762,1.00173,5.58228,5.77563,5.01755,2.57461
2012-07-27,7.33144,3.25,11.9071,6.46561,1.28315,6.20665,6.26454,5.74607,3.60379
2012-08-03,7.22816,3.25,10.8092,6.6,1.28184,4.7897,6.82069,5.48271,3.50962
2012-08-10,5.73217,3.25,9.50789,5.85684,1.36683,5.19658,6.03252,4.30946,3.15429
2012-08-17,5.6684,3.25,9.84775,6.02824,1.29698,5.49721,5.54343,4.47767,3.09887
2012-08-24,5.53851,3.25,8.15,5.73014,0.958647,4.81721,6.13547,4.74136,2.87464
2012-08-31,7.3321,3.25,9.2504,5.3931,1.0179,6.5955,6.3827,5.2296,3.395
2012-09-07,6.37256,3.25,8.71598,5.54703,1.03705,4.0,6.2242,5.24876,3.21639
2012-09-14,5.3106,3.25,9.57835,4.61885,1.22625,2.85791,6.01367,4.75972,3.35282
2012-09-21,5.33943,3.25,11.5366,5.39502,1.47026,4.02684,6.02025,4.54766,3.67918
2012-09-28,5.10494,3.25,12.288,5.39502,1.1139,5.36286,7.21374,4.62899,3.47028
2012-10-05,5.57371,3.25,11.0327,5.39502,1.26375,5.36286,6.55247,6.45696,3.79505
2012-10-12,5.27134,3.25,11.0342,5.03666,1.66786,4.69182,6.10582,4.28915,3.21544
2012-10-19,5.43972,3.25,10.9265,4.71485,1.47344,5.20269,5.71686,3.47692,3.50976
2012-10-26,5.28563,3.25,10.3067,4.03833,1.59363,5.20269,5.72663,3.72988,3.22782
2012-11-02,4.85931,3.25,10.0743,4.64876,1.4537,4.30703,5.81367,3.56399,3.19425
2012-11-09,5.10318,3.25,9.65,4.48437,1.75262,4.11753,4.82155,3.6526,4.37718
2012-11-16,5.68566,3.25,9.479,4.18233,1.64414,3.10364,5.08104,3.69671,3.7376
2012-11-23,5.11973,3.25,8.47848,3.9776,1.48277,3.10364,4.17477,2.68821,3.27726
2012-11-30,4.4956,3.25,10.1936,3.82721,1.61954,3.40814,4.2422,2.75367,3.09972
2012-12-07,4.69952,3.25,11.6764,3.82721,2.10422,5.9069,4.61198,3.10199,3.19807
2012-12-14,4.25585,3.25,10.2464,4.31617,2.16325,5.17101,4.33783,2.70788,2.84151
2012-12-21,4.00799,3.25,9.1677,4.31617,2.09388,5.17101,4.23485,2.49494,2.70571
2012-12-28,4.08612,3.25,8.95258,4.31617,2.09388,5.17101,3.82074,2.53823,2.54271
2013-01-04,4.5258,2.9093,9.6251,3.8104,1.6606,5.9434,5.1986,3.9218,3.1004
2013-01-11,4.3705,2.9093,9.5326,3.7799,1.6749,6.5826,4.9738,3.4759,3.1311
2013-01-18,4.7331,3.1365,10.351,3.899,1.3245,6.2879,4.5687,3.2927,2.8438
2013-01-25,6.9963,3.3804,9.8827,3.8366,1.2052,4.5977,5.1183,3.5949,3.306
2013-02-01,8.8598,3.8215,9.3018,4.318,1.6729,5.4972,8.7214,5.6168,4.8996
2013-02-08,7.4328,3.7878,8.4614,4.2368,1.4605,5.653,7.2224,3.7086,4.3224
2013-02-15,6.488,3.9021,8.1797,3.6871,1.386,5.8088,6.7987,3.7897,4.5472
2013-02-22,6.98,4.2225,9.3154,4.2253,2.1009,5.4129,7.6013,4.1715,4.9429
2013-03-01,6.967,4.3277,10.2793,4.0019,2.1096,5.6265,6.6728,4.0358,4.7258
2013-03-08,6.5664,4.3277,8.9719,3.8226,1.8371,5.5638,6.242,3.8886,3.7074
2013-03-15,9.5244,4.3277,9.1099,3.4207,1.6053,5.9671,6.2964,3.9442,3.5686
2013-03-22,8.2848,5.1896,7.7998,3.3352,1.423,5.7208,5.9156,3.4543,3.8355
2013-03-29,6.6008,5.1896,7.1943,3.2393,1.219,5.3813,5.7545,3.8154,3.4816
2013-04-05,9.3924,5.4671,7.8011,4.8407,1.6009,5.4446,6.0422,5.4658,3.7167
2013-04-12,9.3668,4.5843,7.2393,5.1561,1.3982,5.5414,6.0883,3.3327,3.2117
2013-04-19,8.2801,4.5843,8.1494,4.505,1.5548,5.1771,7.3765,3.3721,3.2197
2013-04-26,7.6757,5.4331,8.2183,4.4948,1.8534,5.4398,5.964,3.5574,3.6346
2013-05-03,6.6406,6.5747,8.6043,4.3955,1.5695,5.2476,12.894,3.7387,3.1561
2013-05-10,8.1635,6.1967,8.9139,3.9078,2.4597,5.224,7.9511,4.2939,4.536
2013-05-17,9.2047,7.1211,8.3738,4.4055,1.9497,6.9628,7.7876,5.8485,5.7082
2013-05-24,9.011,5.865,8.5827,7.1031,2.0088,6.3027,7.1766,5.7069,4.8191
2013-05-31,9.5156,6.4976,9.0795,8.2578,2.7183,9.1019,8.267,6.3254,5.5393
2013-06-07,9.7892,7.6787,8.578,6.8062,2.6582,11.673,8.6472,6.6251,4.5864
2013-06-14,10.96,7.6787,11.275,8.8733,2.5947,12.013,9.7473,7.7694,4.8156
2013-06-21,12.969,7.5856,12.505,9.4715,2.5314,16.981,10.497,8.0368,6.2248
2013-06-28,10.522,7.5539,12.19,7.5995,2.3457,13.308,8.3696,6.9449,4.7846
2013-07-05,9.9278,9.7071,13.782,8.2678,1.7857,12.346,9.0362,7.7084,3.9447
2013-07-12,8.1443,7.6579,12.86,7.5298,2.1352,10.737,7.6956,6.3858,3.8952
2013-07-19,6.7587,5.948,11.269,6.191,1.3724,14.183,7.3249,5.3263,3.5736
2013-07-26,7.3621,7.3165,12.5,6.0222,1.3225,12.429,8.759,5.3023,4.0708
2013-08-02,8.425,7.1595,14.327,5.8168,1.017,11.363,8.7361,4.9873,3.6512
2013-08-09,6.2594,6.2631,12.515,4.3969,1.1335,10.827,7.5372,4.292,3.1633
2013-08-16,6.1021,6.9481,13.58,5.4895,1.1784,13.968,8.2389,5.5785,3.4306
2013-08-23,6.9258,7.4811,17.37,6.0637,1.0143,18.195,9.0244,5.1663,3.7556
2013-08-30,6.3514,6.2321,23.116,6.0715,1.4301,17.91,8.2306,4.7852,3.532
2013-09-06,7.5007,6.8894,22.818,6.0318,1.295,22.107,9.4297,5.0782,3.8194
2013-09-13,7.7622,9.5605,21.05,7.8322,1.5296,18.413,11.809,6.6108,4.9442
2013-09-20,6.6022,7.2504,18.099,5.7184,1.2429,17.299,9.4733,4.3441,3.6258
2013-09-27,6.9124,8.0808,15.074,6.3409,1.15,16.998,10.898,4.6133,4.0199
2013-10-04,6.2114,7.8402,14.633,6.4587,0.96174,16.051,11.126,6.569,4.0545
2013-10-11,5.7891,6.8775,14.477,5.8231,1.1761,14.276,9.8223,5.9126,3.5569
2013-10-18,5.6644,7.0715,13.074,6.1893,1.3082,14.828,8.5143,4.5604,3.0663
2013-10-25,6.0258,6.8923,11.514,6.5146,1.6423,13.921,9.1811,4.6446,3.4437
2013-11-01,5.3066,5.6729,9.8139,5.2411,1.3047,13.285,7.7078,3.7983,3.087
2013-11-08,6.0502,6.1677,12.767,5.0295,1.896,15.461,8.8682,4.5688,2.4588
2013-11-15,4.8975,6.1544,11.846,5.6503,1.4296,15.2,8.5565,4.431,3.2001
2013-11-22,5.7079,5.5904,10.461,5.6245,1.7769,15.053,7.4026,3.9617,2.7694
2013-11-29,4.7552,5.8832,10.874,5.7814,1.8971,14.474,8.1286,4.6253,2.878
2013-12-06,5.816,7.5512,13.566,6.4014,2.2756,18.31,8.6361,4.8802,3.1239
2013-12-13,6.948,8.1253,12.872,7.3496,2.5383,19.188,9.8478,6.1682,3.9602
2013-12-20,4.8098,5.6852,8.7641,5.3484,1.8983,13.408,6.3554,3.6147,3.477
2013-12-27,4.6825,5.8917,8.4536,5.5159,1.9026,13.913,6.3548,3.8369,3.3065
2014-01-03,5.6845,7.2661,9.3974,6.2272,1.5021,14.556,6.5976,4.1639,3.7114
2014-01-10,5.9722,8.4317,7.6526,5.7484,1.3856,13.105,5.3357,4.1573,3.2831
2014-01-17,5.328,6.8534,7.0035,6.4791,1.3716,12.235,6.1758,3.5669,3.4996
2014-01-24,8.1752,8.4349,9.3682,7.7812,2.902,14.551,8.4659,4.5422,4.2736
2014-01-31,7.7517,7.079,9.9847,6.7493,1.6308,12.814,7.5395,4.0348,3.7531
2014-02-07,6.7191,8.503,7.8412,5.9855,1.4884,11.553,6.7388,3.7473,3.665
2014-02-14,6.2051,7.1154,6.599,5.5798,1.6823,10.267,5.7497,3.2637,3.3846
2014-02-21,7.2525,6.7112,6.4931,5.7825,5.336,11.265,5.9616,3.6771,3.2635
2014-02-28,7.7574,6.9315,5.8214,5.6899,5.1806,10.573,6.8144,3.6337,3.8983
2014-03-07,7.0653,7.1779,7.696,5.7556,4.0324,10.885,6.63,3.9674,2.8106
2014-03-14,7.6017,7.1441,9.0914,5.902,4.3879,11.134,6.5965,4.0027,3.4322
2014-03-21,7.5961,6.2294,8.8588,5.908,4.2794,10.925,6.5757,4.0525,4.7792
2014-03-28,6.6324,6.2522,8.1387,6.1106,3.2767,10.269,6.3036,3.7168,3.689
2014-04-04,6.049,5.4292,7.8262,4.8843,2.7773,10.229,6.1593,5.0091,3.2783
2014-04-11,7.8999,5.5667,7.8669,4.4236,2.6628,11.532,7.0175,5.7232,4.0409
2014-04-18,6.2678,5.1003,7.1525,4.491,2.925,9.8217,5.4869,3.6368,3.4304
2014-04-25,6.2863,6.3961,7.9339,5.0343,3.2261,11.571,6.4478,4.2723,3.695
2014-05-02,5.6313,5.9442,8.7543,4.9426,2.7933,11.386,6.7349,4.2775,3.4507
2014-05-09,5.3455,5.0687,11.615,5.1019,2.3564,8.7062,5.3896,3.4424,2.9908
2014-05-16,5.4967,5.4919,8.3914,4.7391,1.9919,8.7785,5.3876,3.4847,3.2168
2014-05-23,4.7152,5.4091,6.6164,3.7895,1.9725,7.8358,4.6416,3.0602,2.6215
2014-05-30,4.7126,4.9902,6.8206,4.4861,2.7323,8.8048,5.3234,3.3812,2.7175
2014-06-06,5.1012,6.0968,5.9604,4.6909,2.5717,9.9856,5.5893,3.4658,2.8482
2014-06-13,4.7409,6.3107,7.0886,5.0697,2.3757,8.9626,5.1567,3.2653,2.4514
2014-06-20,4.2931,5.2577,7.334,4.485,2.2554,9.8199,4.6505,2.6463,2.2996
2014-06-27,4.6542,6.4182,6.9734,4.7374,2.381,10.418,4.9326,3.0276,2.3085
2014-07-04,3.9822,3.9298,7.2644,3.769,2.5393,13.483,5.2183,2.3519,2.2329
2014-07-11,5.2349,4.394,6.772,3.9895,2.4217,11.358,5.3557,2.6142,2.3717
2014-07-18,6.436,4.182,6.055,4.0584,2.1348,10.905,5.0462,2.4946,2.3453
2014-07-25,5.8217,4.9919,4.603,4.0472,1.6133,8.0165,4.6966,2.562,2.3639
2014-08-01,6.8665,5.1488,6.9863,5.9792,1.907,10.134,5.5693,3.2174,3.026
2014-08-08,7.3979,4.5051,7.6912,5.9539,1.8586,10.252,5.9079,3.2315,2.6627
2014-08-15,5.349,4.5902,5.557,4.8527,1.961,8.6142,5.04,2.8044,2.1643
2014-08-22,5.6817,4.5399,5.903,5.3397,2.4584,8.8952,5.5441,3.2793,2.5055
2014-08-29,5.5452,3.9567,5.4897,4.856,2.1033,7.9467,5.0614,2.8971,2.4532
2014-09-05,4.9495,3.9345,5.1985,4.4447,2.1509,8.1017,5.2886,2.9898,2.0452
2014-09-12,7.6231,6.1358,7.838,6.4809,1.8747,10.247,7.7625,5.4509,3.1203
2014-09-19,7.1187,4.5765,6.9269,6.0502,2.6243,10.458,6.6598,3.971,3.2197
2014-09-26,6.5956,4.4017,6.2836,6.5708,2.6993,9.8987,6.6542,3.9027,3.447
2014-10-03,8.2879,5.1267,6.7878,6.1114,3.1564,10.821,7.1846,4.3635,3.2707
2014-10-10,7.8456,5.2429,6.2246,5.8337,2.9027,10.364,6.6475,5.3517,3.0559
2014-10-17,7.6342,5.1135,7.1903,6.0762,3.2827,10.473,7.2709,4.6821,3.3296
2014-10-24,7.4436,5.7409,6.3658,6.6266,2.6138,9.8581,7.4108,4.9188,3.49
2014-10-31,8.3575,5.0402,5.6123,5.4276,2.475,8.1424,6.6773,4.7673,3.3813
2014-11-07,9.1674,5.5577,5.3642,5.6182,3.4514,8.3605,6.6181,4.7738,3.5175
2014-11-14,9.1992,6.2071,5.7274,5.8753,2.4538,8.7784,7.1651,5.821,3.8633
2014-11-21,8.6765,4.7739,5.3971,5.0044,2.3483,7.7835,6.1882,4.3897,3.6834
2014-11-28,8.5221,5.2452,5.4242,5.1437,3.6928,8.2048,7.5834,4.7816,3.9168
2014-12-05,8.3485,4.9083,5.281,5.3028,3.5771,7.8939,8.2778,5.1051,3.716
2014-12-12,10.469,6.3037,6.5386,5.8198,5.0987,9.6666,9.4786,7.208,5.0796
2014-12-19,9.1692,5.0552,7.4495,5.0023,5.3498,12.996,7.7807,5.1605,4.2943
2014-12-26,8.3739,4.5496,6.666,4.5921,4.5516,11.751,7.2432,4.6821,4.253
2015-01-02,10.436,5.7562,6.1178,5.0576,4.7856,12.28,8.1473,5.4589,4.9024
2015-01-09,8.9829,5.417,6.3803,4.6266,3.2069,11.955,8.4418,4.9489,4.4075
2015-01-16,9.1854,5.7308,8.9855,5.1321,4.0423,12.006,10.647,6.131,4.9306
2015-01-23,9.585,5.207,7.0306,4.6469,4.214,11.106,10.674,6.6331,4.7039
2015-01-30,9.457,5.267,7.6077,4.164,6.5384,10.633,10.286,5.4347,5.7428
2015-02-06,9.0996,5.292,6.1408,4.0372,5.5239,10.615,9.5533,4.9567,6.0384
2015-02-13,9.8065,5.3776,6.7562,4.5285,4.0994,11.608,9.3329,4.9277,5.8202
2015-02-20,10.864,6.0287,6.947,4.1717,5.7978,11.664,10.651,5.7932,6.9495
2015-02-27,8.8046,5.7199,7.5048,4.1018,5.4135,11.886,9.903,4.7258,5.6321
2015-03-06,8.4898,5.5154,6.0195,3.6897,4.0302,11.287,9.994,4.7566,5.2901
2015-03-13,10.908,6.7332,7.6369,4.2934,5.4238,13.157,10.934,6.8921,6.1471
2015-03-20,8.5518,5.505,5.611,4.3118,4.6312,12.108,10.001,6.0668,5.6815
2015-03-27,9.045,5.5915,5.4936,4.0707,3.4882,11.483,9.4869,6.3913,5.1436
2015-04-03,9.041,4.9978,5.7407,3.7768,2.7982,11.39,9.025,7.0527,4.637
2015-04-10,8.374,3.7452,4.9724,3.9913,2.8148,10.376,9.2317,10.648,4.4242
2015-04-17,7.388,5.0525,4.3396,3.6205,2.6402,9.2041,9.6249,5.4687,4.4327
2015-04-24,8.4688,4.6781,8.7345,3.6115,2.3657,9.6652,11.176,7.0151,4.8129
2015-05-01,6.929,4.291,7.3369,4.0131,2.3221,8.2553,10.052,6.4047,5.5112
2015-05-08,9.1672,6.989,8.2305,4.4587,2.2468,10.144,10.421,7.366,6.0918
2015-05-15,8.2942,6.7792,6.2524,4.0758,1.5797,10.045,9.2506,6.0173,4.9141
2015-05-22,6.8231,6.4466,4.9349,3.2655,2.1252,9.2721,8.0801,5.3498,4.3689
2015-05-29,7.8678,6.6304,5.8115,3.7799,1.7745,9.0802,9.1487,5.6317,5.054
2015-06-05,8.7433,6.8998,5.6183,4.5543,1.9704,9.7279,9.5915,6.521,5.0575
2015-06-12,10.234,7.8203,6.0806,6.3624,1.612,10.738,11.387,8.1504,6.3081
2015-06-19,7.9586,6.9414,5.1087,4.7221,1.6823,9.0782,9.3189,5.8838,4.768
2015-06-26,8.7645,7.6855,4.9264,4.838,1.4414,9.2862,10.294,6.3664,4.697
2015-07-03,9.0588,5.5341,5.1744,4.6795,1.4626,8.6244,9.9022,6.6493,4.9212
2015-07-10,9.152,5.5629,4.6147,4.3533,1.8331,8.5852,10.372,6.305,5.0753
2015-07-17,7.5531,5.7569,4.1108,3.7744,1.0489,7.8457,8.1575,5.066,4.7356
2015-07-24,9.7814,6.6046,5.4653,4.9041,1.5657,9.1122,9.3065,5.7976,5.6442
2015-07-31,7.9276,6.3043,5.7648,4.3876,1.8281,9.1623,10.551,5.0452,5.9484
2015-08-07,8.3738,6.2875,4.56,4.1657,1.1028,9.0092,12.318,5.8294,5.6785
2015-08-14,11.331,6.519,7.5088,5.7821,6.9334,10.826,16.968,9.0048,8.0451
2015-08-21,10.513,8.1126,8.2579,5.7952,5.417,11.673,14.382,7.9996,7.9135
2015-08-28,11.105,7.729,6.9819,5.1293,5.9992,11.033,13.747,6.4705,7.8361
2015-09-04,10.535,7.222,6.7997,4.6619,7.9389,10.991,13.287,6.8561,7.9259
2015-09-11,12.946,10.504,7.815,6.5458,8.1995,13.244,19.932,9.9659,10.534
2015-09-18,9.2016,7.6645,6.3144,4.8641,4.6965,11.328,13.284,7.3866,7.5201
2015-09-25,9.9761,8.2232,6.4173,5.1769,6.2533,13.773,16.281,6.9508,9.4887
2015-10-02,10.747,8.3038,6.2086,5.1362,6.5965,13.024,16.213,7.0649,8.7044
2015-10-09,11.147,8.0216,6.0746,4.8383,5.4675,16.547,20.805,12.925,9.2559
2015-10-16,10.394,8.0536,5.5824,4.7058,5.5755,16.357,18.252,6.6998,8.3091
2015-10-23,12.299,8.7652,6.1789,5.0535,5.7159,16.695,19.523,8.201,8.1307
2015-10-30,10.238,7.7713,5.7166,4.8562,5.9901,15.366,16.785,7.0224,7.1456
2015-11-06,9.578,7.4768,6.8599,4.5712,6.1949,12.682,13.882,6.5356,6.5098
2015-11-13,9.5708,8.0077,5.6759,5.1386,5.6913,12.019,14.005,6.5007,7.1267
2015-11-20,8.5157,7.2295,4.9734,4.4489,5.5478,12.177,12.549,5.8979,5.5452
2015-11-27,10.089,7.0716,6.398,4.5566,8.4103,12.713,13.122,7.6948,7.7002
2015-12-04,9.6776,7.0025,5.8498,4.3541,5.9731,11.988,11.954,6.9412,6.2519
2015-12-11,13.502,9.0317,7.3055,7.0596,7.7165,15.029,17.375,9.7827,9.0691
2015-12-18,9.4417,7.2817,5.112,5.2402,6.8636,11.676,12.402,6.7772,6.8908
2015-12-25,8.4925,5.9298,4.5747,4.1709,6.299,10.76,10.481,5.3965,5.261
2016-01-01,7.898,6.2469,4.2742,4.378,6.3371,10.108,9.8546,5.2517,5.5776
2016-01-08,10.176,6.972,5.3629,4.6029,9.406,10.923,11.836,6.516,6.8462
2016-01-15,11.096,7.3815,6.936,6.9451,8.6999,11.856,12.07,6.5236,8.025
2016-01-22,11.103,7.1684,6.5883,6.6946,7.0261,10.938,11.478,6.7893,7.0599
2016-01-29,10.031,5.5942,6.5712,6.4172,6.1539,9.4633,12.642,6.0892,7.7731
2016-02-05,10.559,5.1585,6.7429,6.0307,7.697,10.165,12.343,7.0287,7.7551
2016-02-12,12.134,5.3394,7.9814,6.1109,10.103,11.111,12.72,8.9352,9.1238
2016-02-19,11.092,5.6801,6.2119,5.0886,7.0069,11.545,13.892,6.1943,7.7047
2016-02-26,10.489,5.7976,6.6655,4.5972,6.0368,10.188,12.855,6.1901,6.5168
2016-03-04,11.857,5.5059,6.4524,4.5246,5.4784,10.098,12.691,7.5252,7.0168
2016-03-11,12.457,8.1866,7.3901,5.8291,6.565,11.423,13.725,9.502,8.5538
2016-03-18,10.434,5.7899,5.7799,4.827,5.2682,10.429,13.112,6.7296,6.474
2016-03-25,10.604,5.7979,6.2132,4.743,5.2399,9.9428,12.3,6.6451,6.5274
2016-04-01,11.269,5.5259,6.2873,4.6531,4.3034,9.7361,13.228,6.3085,5.7987
2016-04-08,10.261,5.2125,5.4674,4.7717,3.5888,9.979,13.377,8.9301,5.4125
2016-04-15,10.228,5.2443,5.0569,4.6671,3.6099,9.4923,13.31,6.349,5.1368
2016-04-22,10.52,5.7656,5.8002,5.7187,3.7583,9.1909,12.878,7.8261,5.6043
2016-04-29,9.2557,4.9864,5.0865,4.8453,3.6845,8.3792,11.906,6.1002,4.8698
2016-05-06,11.454,5.1837,5.0785,5.8871,4.0873,9.5689,12.37,7.2963,5.0365
2016-05-13,10.375,5.4248,5.4137,5.713,3.9012,9.6883,13.5,6.6113,5.2927
2016-05-20,9.8567,5.081,5.348,4.9332,3.4227,9.889,12.813,5.6452,4.5832
2016-05-27,9.0252,4.975,4.8311,4.6081,3.23,9.3174,11.987,5.5185,4.3108
2016-06-03,9.3329,5.5094,5.1836,4.4994,3.4169,9.1117,11.992,6.1541,4.5012
2016-06-10,10.709,6.1635,6.0526,5.3478,4.4994,9.6904,12.018,7.4426,5.5103
2016-06-17,13.425,5.5897,7.8602,6.0322,7.4631,10.133,12.629,10.723,6.5818
2016-06-24,13.159,6.9814,8.1589,6.6436,5.4181,12.425,14.172,7.9387,6.8745
2016-07-01,9.1427,5.0759,4.776,4.5987,4.3749,8.4936,11.07,5.8474,5.1276
2016-07-08,10.014,5.3142,5.2782,4.6941,3.5769,9.6106,11.679,6.3915,5.3615
2016-07-15,9.3914,5.1988,5.2738,4.7846,3.0232,9.208,12.048,5.5516,5.3096
2016-07-22,10.925,5.8884,5.3732,5.1261,5.1361,9.1932,11.574,7.247,5.4864
2016-07-29,9.118,5.4777,4.5444,4.5328,3.4196,8.7122,11.631,5.3676,4.7281
2016-08-05,9.3779,5.2509,4.4644,4.1307,4.0668,8.1365,10.747,5.0534,5.3773
2016-08-12,9.2682,5.6913,4.4489,4.4725,3.7122,7.734,11.427,4.7798,6.9967
2016-08-19,10.431,5.6534,4.6789,4.4803,3.6011,8.0177,11.261,4.9634,7.1255
2016-08-26,10.549,5.6172,4.2314,4.3725,4.0618,7.6361,10.582,5.4498,6.3764
2016-09-02,10.194,5.4429,4.1267,4.2568,4.0214,7.5173,10.133,5.0911,5.2983
2016-09-09,9.8566,5.7265,4.4063,5.6314,3.9019,7.4615,9.3081,5.3486,6.8354
2016-09-16,13.422,6.4664,6.0784,7.7571,5.0954,9.0736,11.281,7.6208,7.9279
2016-09-23,10.13,5.9884,4.4745,7.1977,3.5537,7.6022,9.6358,5.3453,7.2838
2016-09-30,10.123,5.9803,5.6082,7.0928,3.0318,8.4456,9.714,4.8017,7.3862
2016-10-07,9.9022,5.739,4.1274,6.0167,4.0581,6.4787,9.772,6.9583,6.2884
2016-10-14,10.917,6.3514,4.5691,6.3663,3.5483,7.4966,10.043,5.5689,6.4528
2016-10-21,9.9681,5.8802,3.8674,5.6495,3.416,7.1549,8.4276,5.0351,6.1168
2016-10-28,10.05,6.3107,4.1994,5.5523,3.2382,6.7392,8.4738,5.128,6.4083
2016-11-04,15.59,7.2633,6.1114,7.8139,4.4875,8.306,9.9396,7.1909,8.8924
2016-11-11,12.442,6.0255,6.769,8.2344,4.7511,15.531,18.977,6.69,8.6171
2016-11-18,11.275,6.2914,6.4186,8.0951,4.7056,12.816,16.749,7.0137,8.045
2016-11-25,10.776,6.4322,6.6464,7.2577,4.8401,12.62,15.454,6.6693,8.021
2016-12-02,10.79,6.1012,5.8173,7.2504,4.6142,10.314,14.458,6.9248,7.6793
2016-12-09,12.325,6.9421,6.7627,7.1531,5.6068,10.081,12.046,7.6965,8.4107
2016-12-16,10.944,6.529,5.0442,6.5667,4.4812,9.2824,13.076,7.2505,7.5688
2016-12-23,9.8436,5.2933,3.8196,5.3195,4.3244,8.3498,11.718,5.6075,6.9439
2016-12-30,10.586,5.5177,4.5905,5.8584,5.7335,8.723,11.257,6.953,8.3597
2017-01-06,10.912,5.7849,5.3193,5.8297,8.933,8.2874,10.801,7.1029,8.5327
2017-01-13,11.59,5.9189,5.2576,5.5859,6.2983,8.1883,8.0056,7.0085,8.2572
2017-01-20,11.87,6.1895,4.726,5.8525,6.5378,7.8571,8.4397,7.8156,8.1922
2017-01-27,11.73,6.2559,5.2854,5.1341,5.7383,7.5354,7.2179,7.0813,7.7345
2017-02-03,11.969,5.8747,4.4389,4.3477,5.5127,6.3329,7.1728,6.3101,7.249
2017-02-10,11.539,6.1908,5.1978,4.8579,4.6674,6.1721,7.8926,6.5192,7.2554
2017-02-17,10.257,5.9384,3.6073,4.5722,3.7223,5.2531,7.0035,5.3232,6.5064
2017-02-24,9.4699,5.1442,4.1063,4.7143,3.1287,4.1649,7.5569,5.2666,5.6482
2017-03-03,11.54,5.2869,4.3466,4.9045,3.4948,4.7481,5.1057,6.3758,7.3062
2017-03-10,11.237,5.5055,5.158,5.2483,4.2729,5.5121,5.8975,6.1965,7.5274
2017-03-17,8.9812,4.7608,5.1039,4.3379,3.4576,4.3689,5.1559,4.5953,5.1168
2017-03-24,9.2319,4.8588,4.1387,4.4434,3.5349,4.6538,4.7317,4.442,5.7975
2017-03-31,8.7109,4.7267,4.7236,4.2236,3.2827,4.7675,5.019,4.2891,5.7595
2017-04-07,10.023,4.6691,6.1442,5.2875,3.7992,5.1287,6.1337,5.3536,5.9469
2017-04-14,12.005,4.941,5.593,5.1693,2.5766,5.2202,6.4842,4.741,6.1002
2017-04-21,13.985,6.7406,6.0521,6.2438,4.0045,6.4257,7.2593,5.5746,7.2039
2017-04-28,10.444,4.8849,5.4093,5.2444,2.4753,4.9786,6.1304,4.1034,5.7858
2017-05-05,10.582,5.1621,4.8112,5.0102,2.7469,4.6884,7.3209,4.5246,6.1724
2017-05-12,8.4907,4.9765,4.4696,4.3213,1.8639,4.602,7.3962,3.6565,5.3206
2017-05-19,9.9359,5.1152,6.7868,4.6984,2.3754,5.9301,7.4434,4.381,7.2076
