date,CNH,IDR,INR,KRW,MYR,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF,EUR,JPY,CAD
2014-08-15,-0.28240858805020486,0.6365024833863202,0.257789906742157,-0.6791118064234075,2.4844877073117138,-0.07116001349351328,0.008592070531955062,-0.036054505154134775,-1.506995172420479,-0.1649563331011216,0.5595948430779422,1.0597851141560768,0.1954336780832531,-0.10764828619272276,0.689513591011835,0.14395876080454995,-0.769278735097519
2014-08-22,-0.46834653688480044,0.9693582982302432,-0.09904545866556937,0.1052281850181733,1.288533921939997,0.009690602168169665,0.5720370444326189,-0.22626656507725973,0.18526242351797023,1.397383196657198,-0.5056501079818402,0.018392028110603215,-0.07890976164650215,-1.119490578138732,-0.8092465630630308,-0.8921108351720329,1.5162992188080886
2014-08-29,-0.6623475069905246,0.45727064233918346,0.2743134721058351,1.3971668915412834,-2.014629646905517,0.8223842250337153,0.5896533203088624,-0.17440724230568702,-1.432457711036168,0.020011143196081705,-0.4097153206176535,0.6989871035601578,1.193368154587209,-0.402909736163762,0.2219132817091919,1.5626673454121471,-0.2990170879668951
2014-09-05,-0.2628924539413265,0.8336737278379132,-0.14738014895717919,0.2899123931433177,1.8558683412415145,0.4694761266131801,1.19384981185105,0.16657284854361593,0.450558108029003,-0.12793480393764184,0.7373861736660874,0.7251225160614165,0.8397155723545723,-0.2757320320675659,-0.10921866353140279,2.342073844852323,0.22848124586765747
2014-09-12,-1.1470679438232654,1.1402656504612638,0.650748066639403,0.3606583172764719,0.8035429061951302,0.3893088771515152,4.408724792976833,0.8296017016525383,2.9279916444791363,-0.09598452414075945,0.9977804099219098,1.158233894891701,0.9069896136050003,-0.0440488235980113,-0.4706900551637783,1.4551557125614882,0.2929394244980712
2014-09-19,2.7295750326305397,1.2796985782947028,0.06816898071972437,0.6107230799899085,-0.483210315417844,0.6688244246720324,-0.5502232722715609,0.5930022983582891,-0.7086608182101705,0.5480521484867698,-0.0006357746577888984,1.8550158789336182,0.9269017092337052,-0.14646092123617882,0.19155868106496127,-6.51853537592174,0.09351813991606737
2014-09-26,0.18043760074333426,1.8838825577045621,0.25094883690372394,-0.5545046366850994,2.3952148199723293,-0.08893120126556704,-1.4900259778786096,-0.2981342873281443,0.25476161386523033,-0.21054941541960323,-0.1696010288745185,1.6250576402025303,0.29091505747159674,-0.320872957021016,-1.5646364411398026,-2.6637894926560572,0.6461219902092099
2014-10-03,-1.2221780270062197,1.3289952633448991,0.7106428244120914,-0.1948126853481123,1.6473714196842915,0.2295175297092047,-0.5579140655090188,0.7213535475330571,-1.6380485161124585,-0.42793715222024914,-0.21268613194290395,0.8181735057184535,0.5842591890461024,-0.28925113895944604,0.2593759518458048,0.37861313361713084,2.5319142202138902
2014-10-10,-0.8378368670638847,1.1089111627384804,-0.5092268627942196,0.3352212349678215,-3.4145869861604137,-0.17792423116074543,-0.7155856939432746,-0.6175645273175941,0.13471482268460855,-0.698676385308034,-0.9906708797604888,0.6553957006488781,0.6199597350804862,-0.03783368047207096,0.36097768896018423,0.43604875941335425,-0.1838107765719528
2014-10-17,-0.4100985217140671,-0.2767587844485664,-0.026049656449906936,-0.2842859286822739,-3.9941907472991542,-0.5756424698953069,-0.37848850556867814,0.3013329241706653,1.0208760972025095,-0.31808582760766496,-1.2274847688125206,-0.470620388997495,1.213508277955884,-0.12022723658242473,0.20800762823305596,0.32789426862025506,-0.5412432594072519
2014-10-24,-0.0394077602354821,-0.35526172440011367,-1.0332058694388195,-0.29425632188771983,-2.409326515771945,-0.021824394044000335,-0.3313026549442246,-0.9462367346122454,0.0028674187191504432,1.5756208951567774,-0.8344657022527282,1.0499673450616942,0.6809313548496305,-0.6749948823076963,-0.6404953630842279,-0.7472189709697435,-0.5663217544847053
2014-10-31,1.677118093017252,-0.3667319432584035,-1.0013491203005935,0.9955435437607127,-2.7203507191929015,0.15287934970455785,1.4591513704784331,0.3281422615154478,-0.4351902296053208,3.2719919184473523,-0.3248718775134358,1.5424290309115778,2.4341002425336913,0.48745362041575657,0.6292793744714466,0.23375453051743295,-0.2620860084449761
2014-11-07,0.021585572431385,0.5662565391498701,0.2404255291121973,-0.6189099523041094,-0.7189699685597662,-0.21978398183718303,0.9688173608170699,1.2357349444415164,0.22591482533259402,0.16789088732864094,-0.5093676499314268,-0.7772887159760585,0.46760751380969756,0.6593102465851376,0.4274008132065235,0.29030711706294876,-0.5230307422626101
2014-11-14,-0.37870305869396287,0.1847280615509495,0.23148103000193626,0.08639578648960024,-0.21199518491596275,-1.9728978124270988,0.6575377023684966,3.455576355438894,1.7372840558406337,0.10670577193977382,0.4032079997533138,-0.6065438037946786,0.4790825868863435,0.3487648068047441,0.409040852666915,0.4260887134644264,-0.9803544726243317
2014-11-21,-0.7883560233067027,-1.107189525806426,0.20152769872758047,0.30665838179204685,-2.0621964137107267,-0.43210159810865817,2.111039759805952,2.1280650820352105,0.8673444015764838,0.13754392273117846,0.4415990022748663,0.7969598723733313,-1.6477382605002142,-0.18225951463439302,-0.6198266717918963,0.22781130542642505,-0.43646559050504363
2014-11-28,-0.22847972668960337,-0.07457546134183918,-0.8296627186371246,0.5990036737438549,3.2486480792572885,-1.0713569077485985,2.937129537278505,-0.37796119950659957,0.5511027111204593,0.36416302236451736,1.78481584626305,-0.04377159853966434,0.8534810639320594,-0.0742584589574918,0.9788561960625798,3.5383453426779656,-1.8031519658668884
2014-12-05,0.26481691058682516,0.49981172060821993,-0.18054672259368965,0.7671714630527231,3.784363893935639,-1.9370114480081746,-2.869753095085469,0.27459892554382515,0.1511810670837004,0.3314623781389185,2.66766330550483,-0.8401906461556417,0.8370824847076381,0.64560103058049,1.103335539526368,3.38051759897114,-1.2929813164701771
2014-12-12,-1.1735690026490517,1.3405501342128507,0.33073777140539823,-0.2246286563186319,-0.02942853169852256,0.6691635720534537,-4.665073873304466,1.587945133392929,1.655632479948223,-0.043527167294421465,0.27204288705845797,0.06564094643631031,1.0962764352316239,2.762741065717235,1.1499268947814207,2.7011815433875244,-1.2710773834971563
2014-12-19,1.9979910011228437,-0.15065639180201273,0.25387733034676435,2.2707092193749556,-2.225960405785338,0.2619245608960898,2.4676721558669694,1.6180689006235054,0.1054628296846682,-1.9991629481685758,0.5791185796979136,0.5590185217198541,1.0069661061701156,1.2544111617807114,0.2949630399437361,-4.219259024999115,-1.803706230114932
2014-12-26,-0.8215881451307921,0.8282454134586503,1.2118191105344644,0.7390371301997746,1.8195601421423497,-1.1063169999011417,6.563498844372131,3.574670959548969,0.9345561472386229,-3.789223946050715,-3.808207209633349,0.36376729696644566,2.4189184469444522,-4.629618430531662,0.07172157769906404,-0.37710527006457406,-3.541732905611518
2015-01-02,0.45511200914277383,1.4745478201345867,0.40583875918719076,-0.07555355734447873,3.655684341991681,-1.2640272968710229,1.095496986281409,-0.8291703045812032,0.771881469037115,-0.3609688807161189,-1.1807851518468653,-0.5152284948212273,-0.227890219018448,0.06569587628528757,0.5134539832198775,-0.15974336786462198,-1.3354094645955206
2015-01-09,0.11603550172587274,-1.557637089308897,-0.7364042765255133,0.1018088366337706,1.3640887389520482,-0.2059078448810611,-0.8554738356178652,-1.1286201359818469,0.7408210664653513,-0.5245902042732693,0.10056462677964083,-0.3744423421560497,0.6142702459183823,0.2281720613810379,0.6134718875818391,-0.025359145077957786,0.48415183759738706
2015-01-16,-1.0185243741876537,-0.25486225133324103,-0.1818181033584393,-0.489747959529764,-1.047218106122364,0.18170985000012194,-0.5918953193451391,-0.20985675152651553,-0.3337219847616035,0.33605339577990584,-1.1977108228251891,-1.435903953427865,-0.6787522857677575,0.683753453391447,-0.3845389128771095,-0.011298745627101757,0.14380498252836363
2015-01-23,0.5418132096781745,-0.9847452820761086,-0.06357802347439588,0.7227347134452083,-0.20874484678929675,-1.0244918041176179,-1.7902444058253995,-1.0782794270048255,-0.693950453575987,1.1454029024662753,-0.21521132757414851,-1.2108092595078563,-0.4053383849378586,0.18335363406587923,-0.08794802893380738,0.04098204830624036,0.9085771404451204
2015-01-30,0.22478899309895758,2.190282982651521,-0.09909956820144163,-0.21876100682346775,-0.5748579328220098,-0.16617784678562897,-0.6239094904068763,-0.067325323716292,-0.8362082510172043,1.545988801507954,0.7966123082124802,-1.704646114668028,1.429001533268065,0.19206446667607263,0.426003045272928,0.15978646317706058,0.6036702785062733
2015-02-06,2.3825163256732256,0.654467493015522,1.3008298624061816,2.3829409157932875,5.120122481271222,0.5145170849286319,-0.9548749971918936,0.029494540538178918,0.533126206427637,-0.09105787317647727,0.7006114759256679,0.12192715549217543,1.227968306677398,0.4825643385263067,0.8229998920617739,0.028534006203937125,2.7440248827742373
2015-02-13,1.3750687080962116,1.804764367271336,1.4748929074407309,0.983398605823352,-1.1291961617663941,0.18523391662454697,-0.6141893175606117,0.6733485335372977,-0.0652330409687378,1.0573951891798374,0.8054262897913967,1.1488049692701394,1.5791234954474378,0.1875368870723455,0.6095357503083992,0.2614881041170746,2.678473117788577
2015-02-20,0.3049161236144053,1.3841594649268956,0.94185879402005,0.7240260193273089,0.1999180235955672,0.008514577518034442,-0.11564310561894621,1.0972639557744053,-0.557152012071382,1.353412704032782,1.0989201993148945,-0.8063615947444996,1.394268978744182,0.35314131843735064,0.2858304239542804,-0.13302729091640406,2.3720008976501856
2015-02-27,-0.9195652350571981,2.1970809901362576,-0.5340630104137233,0.08926799132611138,0.15683918285247303,0.2739708529504632,0.7396181972279181,-1.07964555011042,0.2599129660501271,-0.695824694084769,-1.2852482814521713,0.7216263793845282,0.08825485149707665,-0.8707681369939847,-0.8302669048712052,0.8682778894355967,0.5137261369600031
2015-03-06,0.6827084813723645,2.588108082258277,-0.7946641166040205,-0.13461283489708994,-0.17964675036649042,-0.35434264439493796,-0.7460819709556148,-0.17395250779457969,0.20202328423767407,0.001542553026156636,-0.524404614599043,-0.6692460322277453,-0.6915982676370488,0.05896888264902943,-0.4877282144925167,1.1166107958288902,-0.1049891356571065
2015-03-13,0.12194588087001584,0.14342905874391348,0.4434268926603898,-0.3919043634019263,-0.6841923234455449,-0.3509108308980868,-2.4596824911993718,2.300379219781263,2.1231034049057613,0.3892314032876549,-0.6706828370388392,1.3024006240431794,-0.5758990076798725,0.09927346270760767,-0.5543584443339074,1.0426425933581651,-0.4947151331562734
2015-03-20,-0.4653810752186844,2.6023735930935064,0.022544344502886098,0.3174408263721477,-1.3963271536318818,0.3824544329730789,-1.0270504117150907,-0.06502587618760809,0.8693991324056161,0.6436789245867693,0.12202269696591356,-1.0070690500639314,-0.4961787024646459,-0.4780735310828465,-0.31616977740885904,0.6464863809696481,-1.1704270737093099
2015-03-27,0.7440691664011037,-0.8256800796138237,0.855269962286004,0.3852915623826826,-0.4390105540378293,0.5760125291970946,-2.1278139060702395,-2.2791269783748964,-3.972385891611739,-0.992638780102792,-0.3609146168620934,1.4444692353106015,-0.1796620367190306,-1.514099005186319,-0.13261664959695585,-2.108423573179065,-1.3504595936486234
2015-04-03,-0.40422591187553636,0.07931062164896015,-0.11982859077418832,0.22087752198672747,-3.7944020721445773,2.4340396505772985,-0.6444269680999999,-1.6890927015401391,-4.37409249907338,0.9961890905756793,-0.26891505491215445,1.616828470008973,-0.41326870555253226,-0.1884091257986775,-0.21610870785448055,0.14243903876616815,-0.5719080706619086
2015-04-10,0.36497016190036474,2.689734640326857,-0.8251035121948408,-0.21065945198491243,-0.17906463946429244,2.6454922928996263,-1.3093291264750353,-0.49766003725168584,-0.09174018031439639,0.839938766379315,-0.13346175838641058,-0.832165985237854,-0.4466297288272205,-0.07147768262366319,-0.05831114857345615,0.456056123203678,-0.2552653187835576
2015-04-17,0.5036241804234717,-1.1647720991624382,-0.5387714544526724,0.38804773617614097,0.6170966224457247,0.8920166242629483,-0.37749925617609387,-0.15852316428965843,-0.651389247056869,0.45533548337301527,-0.11825114946658984,-0.7251663112982447,-0.24165853068662815,0.6215610751320815,-0.6064404947361232,0.6902610796410757,-0.4734498251839394
2015-04-24,0.2667652441397321,-0.5541301774980752,1.6503526890776083,1.3031360699387156,-0.7309751491260691,0.2571294888144975,-0.6290036800765222,-0.6443104047211183,0.4248263860713653,-1.0021405578962868,-0.03357774611304552,0.4452204398420858,-0.8342188625335722,0.8478403946174686,-1.1502667694604318,-0.15783081337439356,0.07971574073825864
2015-05-01,-1.15628912948196,-0.48601495162331687,1.6059432510681477,-2.2371100119958505,-0.6198953909733426,0.11831528352123512,0.03797597090638108,0.06798123538510292,0.1735121136432764,-0.35809206344667827,0.15390592946062784,0.19656085601373866,-1.3735118261281363,0.4255716952979569,-0.21155818711475424,0.1457638071232382,0.3158730026169928
2015-05-08,-0.3747087131788258,-0.07081443613920516,-0.5587413810928004,-0.1833771246799553,0.2594337427784269,0.21663362502274186,-0.1322745800618567,2.1732678699091688,-0.2055012424172944,0.36024886502293396,-0.21907084857541986,0.1633698732491278,-1.6172725780970523,0.7914832900515395,-0.21328863759435254,0.1736966996890555,1.3413644641513212
2015-05-15,-0.6380654233466754,-0.6843251694865399,-1.67706133787512,0.553833001571724,0.22349732767280783,0.20837671387608978,-1.0105610061301666,1.8625941321880992,-1.7942229522479083,0.1617978153521398,0.04127599833967326,-0.7332862951740838,-1.6846687654077852,0.4275315884914272,-0.44043332589039697,0.056766754839132204,-0.2359732907447956
2015-05-22,-0.5611314958022389,-1.928231969061248,-0.6397680899094149,-0.6267033553440888,3.305897859769019,0.9954080947232828,-0.7459576216138181,-0.2754402559519642,-0.8187916501832561,0.8287342666910497,-0.7028905777961729,0.3810221915076596,-1.3605865923414782,-0.2185013532170518,-0.8518579527323298,-0.0027291334982748345,0.7042306542116943
2015-05-29,-0.883006219302098,-1.7819884041938319,-0.5914656964375412,0.9260274007965513,0.9183948045630083,0.12642015959951733,-0.5964682638036816,-0.7277151159246397,-0.44608135307362984,-1.986947001988425,-0.18001501640742168,1.7447570291902594,-0.9732182349154664,0.5225637033515718,-0.1893920478876686,1.187994797234011,1.703130217645558
2015-06-05,-0.6386088939476202,0.3010884326109299,0.2528460878478899,0.5197972678819079,0.4959397062122521,0.8751285790992303,-1.557715849995804,0.474901425959689,-0.3343351184711336,0.07394933485269302,-0.044221524071358466,-0.684231106220444,0.3707396893822428,1.5014288275343337,-0.109036499415632,1.4786749116023823,0.441512850128264
