date,KRW,THB,IDR,PHP,CNH,MYR,SGD,TWD,EUR,CAD,JPY,CLP,PLN,BRL,HUF,MXN
2020-12-18,0.03895100000000007,0.12555099999999997,1.0887509999999998,0.26375099999999996,-0.3578490000000002,0.21035099999999984,-0.25314899999999996,-0.665249,-0.534949,-0.269949,-0.6598564,1.578951,0.36185100000000003,0.06845100000000015,0.6301510000000002,0.20105099999999998
2020-12-25,0.026013000000000064,0.11291299999999993,1.155713,0.33671299999999993,-0.3363870000000001,0.21851299999999985,-0.26118699999999995,-0.6518870000000001,-0.488287,-0.254787,-0.6362122,1.606013,0.31731299999999985,0.11651299999999998,0.656413,0.25181299999999995
2021-01-01,0.04183100000000006,0.14043100000000008,1.1612309999999995,0.36333099999999996,-0.2743690000000002,0.20723100000000005,-0.221769,-0.6211690000000001,-0.500869,-0.267269,-0.6313325000000001,1.621931,0.37653100000000006,0.11643099999999984,0.6680309999999999,0.2429309999999999
2021-01-08,-0.08546799999999988,-0.005967999999999973,1.0247319999999995,0.1545320000000001,-0.348368,0.09593200000000013,-0.24266799999999988,-0.7957679999999998,-0.6782679999999999,-0.2907679999999998,-0.8093492999999998,1.3226320000000003,0.19323200000000007,-0.15626799999999963,0.5123320000000005,0.03333200000000014
2021-01-15,-0.101136,-0.01163599999999998,0.9590640000000004,0.2041639999999998,-0.3215359999999998,0.20866399999999996,-0.22463600000000006,-0.7683360000000001,-0.6867360000000001,-0.24913600000000002,-0.8043347000000001,1.247564,0.19216399999999978,-0.14543600000000034,0.5742639999999999,-0.0600360000000002
2021-01-22,-0.10094700000000023,-0.05514700000000006,0.9266530000000006,0.1507529999999997,-0.3771470000000001,0.1361530000000002,-0.2038470000000001,-0.7726470000000001,-0.6706470000000002,-0.23564700000000005,-0.7910998000000001,0.9342529999999998,0.2042529999999998,-0.15194700000000005,0.45685299999999995,-0.04104700000000017
2021-01-29,-0.06082299999999996,-0.07702299999999984,0.9638769999999994,0.15257699999999996,-0.470623,0.14257700000000018,-0.25452299999999994,-0.787623,-0.6639229999999998,-0.23112299999999997,-0.7949043999999998,0.9312770000000001,0.14077700000000015,-0.12752299999999983,0.42117700000000036,-0.18822300000000003
2021-02-05,-0.11145499999999997,-0.15105500000000016,0.8449449999999994,0.172145,-0.5544550000000001,0.08994500000000016,-0.2947549999999999,-0.859955,-0.704855,-0.23855500000000007,-0.867692,0.6668449999999999,0.1205449999999999,-0.277455,0.40934499999999985,-0.25485500000000016
2021-02-12,-0.12417,-0.13277000000000005,0.85103,0.17513000000000023,-0.54437,0.08792999999999984,-0.33077,-0.8879699999999999,-0.70667,-0.23176999999999992,-0.8879276,0.62113,0.11932999999999994,-0.3538699999999999,0.3395300000000001,-0.11297000000000001
2021-02-19,-0.2504930000000001,-0.2030930000000002,0.9171069999999999,0.05340699999999976,-0.6760930000000005,0.12370699999999979,-0.3249930000000001,-1.0251930000000002,-0.7600930000000001,-0.24809300000000012,-1.0087320000000002,0.31540699999999977,-0.006493000000000082,-0.47179300000000013,0.1429069999999999,-0.01559300000000019
2021-02-26,-0.18662699999999988,-0.09762699999999991,0.7994730000000005,0.3346729999999998,-0.6923269999999999,0.14937299999999976,-0.32822700000000005,-1.049627,-0.802727,-0.27362699999999984,-1.0320209999999999,0.515873,0.17057300000000009,-0.5018270000000002,0.10417300000000007,-0.34932700000000017
2021-03-05,-0.3281940000000001,-0.02619400000000005,0.6827059999999994,0.3832059999999997,-0.8374939999999997,0.04470599999999969,-0.2997940000000001,-1.119694,-0.9227940000000001,-0.20649399999999996,-1.1933276000000002,0.13800599999999985,0.019606000000000012,-0.6297940000000002,-0.0196940000000001,-0.4735940000000002
2021-03-12,-0.36751200000000006,-0.09431200000000017,0.6931880000000006,0.4418880000000005,-0.930612,-0.007211999999999996,-0.43691199999999997,-1.177612,-0.995012,-0.20461200000000002,-1.2360570000000002,-0.05531200000000003,-0.05491200000000007,-0.686112,-0.091912,-0.6109119999999999
2021-03-19,-0.3577279999999996,-0.07032800000000017,0.5055720000000006,0.3469720000000003,-1.0114279999999998,0.006872000000000211,-0.4883279999999999,-1.282228,-1.0599279999999998,-0.25792799999999994,-1.3266459999999998,-0.010427999999999882,-0.1574279999999999,-0.9756280000000002,-0.1603279999999998,-0.5690280000000001
