date,US,KRW,THB,IDR_GT,PHP,CNH,IDR_BV,MYR,SGD,TWD
2019-11-08,1.66407,1.462,1.326682,5.748633,3.844497,2.718728,5.95209,3.09042,1.51421,0.550431
2019-11-15,1.61014,1.483,1.304883,5.8215,3.835132,2.743546,5.96102,3.05335,1.48689,0.548728
2019-11-22,1.62977,1.442,1.298507,5.914739,3.85519,2.681161,5.95352,3.03969,1.50425,0.540253
2019-11-29,1.59987,1.375,1.276048,5.929,3.85519,2.673625,5.93973,3.0363,1.51925,0.53808
2019-12-06,1.62096,1.404,1.251109,5.890668,3.85519,2.681706,5.91726,3.04222,1.54523,0.53903
2019-12-13,1.60169,1.42,1.255646,5.842982,,2.682162,5.94041,3.03688,1.5595,0.535638
2019-12-20,1.63146,1.403,1.197568,5.768489,,2.629316,5.97896,3.0255,1.60132,0.513919
2019-12-27,1.58715,1.378,1.159588,5.767416,,2.629316,5.91448,3.02585,1.53311,0.509929
2020-01-03,1.52461,1.29,1.108927,5.697191,,2.629316,5.87932,2.9825,1.49369,0.506581
2020-01-10,1.57015,1.418,1.113872,5.740536,,,5.65987,3.00773,1.47765,0.510635
2020-01-17,1.56948,1.412,1.153496,5.612092,,,5.594,3.01055,1.45257,0.518283
2020-01-24,1.48438,1.41,1.110241,5.461125,,,5.42075,2.84899,1.40472,0.506888
2020-01-31,1.32713,1.297,1.067688,5.542363,,,5.455,2.8245,1.42962,0.499135
2020-02-07,1.39911,1.251,0.941501,5.426369,,,5.41134,2.80335,1.51538,0.513603
2020-02-14,1.42379,1.3,0.9054975,5.211351,,,5.27125,2.63991,1.50411,0.508812
2020-02-21,1.34817,1.176,0.838228,5.131308,,,5.10097,2.66165,1.48748,0.491389
2020-02-28,0.873555,1.107,0.8019735,5.199893,,2.217347,5.15617,2.57609,1.27515,0.497745
2020-03-06,0.47263,1.065,0.6880525,5.218691,,2.180613,5.06656,2.52709,0.95158,0.43419
2020-03-13,0.484287,1.139,0.8357315,5.365866,,2.180613,5.67643,2.67465,0.846181,0.411736
2020-03-20,0.359533,1.113,1.014256,6.039809,,2.146008,6.25208,3.1456,1.16341,0.510647
2020-03-27,0.251566,1.05,0.8114485,6.036325,,1.956978,6.18723,2.75884,0.84776,0.403371
2020-04-03,0.213091,1.031,0.7584835,6.263295,,1.916547,6.39463,2.52714,0.573086,0.408604
2020-04-10,0.223459,0.946,0.674217,6.246545,,1.620901,6.50824,2.53195,0.634486,0.366464
2020-04-17,0.201882,0.974,0.6943275,6.219307,,1.544379,6.27166,2.40511,0.587443,0.361603
2020-04-24,0.212341,0.926,0.701527,6.202776,,1.339876,6.22309,2.38673,0.464787,0.343422
2020-05-01,0.19981,0.908,0.660818,6.195162,,1.315314,6.22617,2.25852,0.407588,0.334307
2020-05-08,0.146849,0.83,0.6230515,6.374746,,1.393178,6.3521,2.17402,0.410843,0.333572
2020-05-15,0.149068,0.788,0.6060315,6.374746,,1.481584,6.20239,2.15522,0.238677,0.330532
2020-05-22,0.167602,0.788,0.5381225,6.008977,,1.570705,6.0338,2.11005,0.191177,0.31291
2020-05-29,0.152433,0.735,0.5555945,5.978048,,1.799807,5.93468,2.10632,0.256193,0.306113
2020-06-05,0.214097,0.781,0.567522,5.871033,,2.183383,5.87716,2.15137,0.342033,0.313404
2020-06-12,0.188955,0.802,0.525965,5.861744,,2.179581,5.89741,2.14966,0.312855,0.305951
2020-06-19,0.187564,0.805,0.527326,5.59138,,2.276641,5.76074,2.11213,0.308758,0.274767
2020-06-26,0.166101,0.78,0.449943,5.339099,,2.296562,5.57441,2.09117,0.320516,0.297638
2020-07-03,0.152621,0.767,0.445077,5.313451,,2.227459,5.51102,1.99782,0.266385,0.298252
2020-07-10,0.152887,0.772,0.4636675,5.153002,,2.390535,5.47173,1.86702,0.230474,0.281311
2020-07-17,0.145111,0.755,0.463583,5.032686,,2.373289,5.36022,1.84877,0.252317,0.265983
2020-07-24,0.147341,0.742,0.4638555,4.842643,,2.332097,5.10102,1.80708,0.244545,0.258673
2020-07-31,0.10929,0.712,0.4417555,4.708332,,2.397541,4.97299,1.76357,0.267717,0.235873
2020-08-07,0.124999,0.71,0.4258785,5.021264,,2.470675,4.78528,1.6994,0.232854,0.206429
2020-08-14,0.149035,0.737,0.4462835,4.672482,,2.503106,4.54472,1.71437,0.278205,0.223746
2020-08-21,0.145224,0.764,0.4716915,4.665055,,2.503106,4.37165,1.73908,0.265275,0.225667
2020-08-28,0.132825,0.805,0.518176,4.611303,,2.503106,4.4108,1.73058,0.325621,0.235087
2020-09-04,0.150722,0.85,0.5102315,4.558772,,,4.40196,1.69183,0.242388,0.241157
2020-09-11,0.126994,0.86,0.520417,4.533766,,,4.41946,1.81002,0.222624,0.237528
2020-09-18,0.137088,0.814,0.52973,4.502894,,2.715455,4.48587,1.82613,0.227725,0.214695
2020-09-25,0.128912,0.788,0.5457075,4.437374,,2.740639,4.52072,1.82693,0.222881,0.195611
2020-10-02,0.132879,0.779,0.5620525,4.407133,,2.785935,4.69585,1.7948,0.231764,0.187552
2020-10-09,0.152893,0.803,0.562412,4.407133,,2.83732,4.68296,1.69705,0.238905,0.172037
2020-10-16,0.145089,0.802,0.554221,4.407133,,2.910892,4.51232,1.66851,0.226002,0.156762
2020-10-23,0.155438,0.806,0.5555025,,,2.835327,4.42939,1.64298,0.241812,0.15547
2020-10-30,0.150509,0.825,0.5539845,,,2.845066,4.40728,1.64598,0.249167,0.153561
2020-11-06,0.15274,0.818,0.544278,,,2.890575,4.3485,1.76175,0.24903,0.153727
2020-11-13,0.17704,0.817,0.5188725,4.150334,,2.975183,4.34097,1.72461,0.250249,0.158844
2020-11-20,0.161379,0.826,0.5265135,4.136322,,3.111501,4.22232,1.72702,0.281897,0.148879
2020-11-27,0.152396,0.835,0.513648,4.050629,,3.038782,4.11387,1.75875,0.273666,0.145039
2020-12-04,0.150685,0.832,0.4763305,3.948062,,2.986889,4.15181,1.77614,0.289476,0.151123
2020-12-11,0.119016,0.873,0.441895,3.948062,,2.955447,4.21448,1.8038,0.355798,0.139561
2020-12-18,0.122985,0.89,0.3663925,3.948062,,2.916553,4.25806,1.7929,0.35477,0.139046
2020-12-25,0.120931,0.885,0.399833,,,2.813327,4.32405,1.80277,0.331146,0.139516
2021-01-01,0.119099,0.885,0.3695045,,,2.701467,4.27242,1.81116,0.303452,0.148433
2021-01-08,0.134932,0.87,0.3968275,,,2.605969,4.42332,1.78636,0.276361,0.144929
2021-01-15,0.135044,0.862,0.4408145,,,2.641804,4.55951,1.7035,0.252301,0.148434
2021-01-22,0.122973,0.89,0.4311365,,,2.631446,4.64495,1.80332,0.30312,0.142565
2021-01-29,0.115207,0.85,0.4324315,4.481649,,2.791506,4.56496,1.78476,0.31142,0.134573
2021-02-05,0.105225,0.83,0.454331,4.401654,,2.804623,4.4904,1.80731,0.32507,0.138734
2021-02-12,0.109,0.84,0.478494,4.45715,,2.793973,4.50022,1.80812,0.31214,0.143497
2021-02-19,0.106847,0.842,0.50949,4.57477,,2.784094,4.54645,1.82865,0.340704,0.152088
2021-02-26,0.144593,0.85,0.6036705,4.769729,,2.757932,4.75578,1.8219,0.419567,0.168782
2021-03-05,0.138846,0.873,0.6365465,4.913022,,2.796589,4.71938,1.94728,0.480619,0.199048
2021-03-12,0.148968,0.988,0.612833,4.986878,,2.839295,4.80273,2.0486,0.544263,0.196194
2021-03-19,0.149202,0.892,0.4847785,5.031281,,2.791127,4.94067,2.05955,0.573336,0.179849
2021-03-26,0.138696,0.93,0.455823,4.858227,,2.749381,4.79846,2.04787,0.561212,0.165939
2021-04-02,0.184132,0.905,0.44709,4.797341,,2.722091,4.69322,2.03205,0.528483,0.168314
2021-04-09,0.156832,0.923,0.429079,4.720892,,2.751847,4.63402,2.03579,0.485698,0.164781
2021-04-16,0.161163,0.925,0.433179,4.787613,,2.707505,4.67605,2.03262,0.453046,0.159648
2021-04-23,0.155432,0.906,0.4149135,4.766945,,2.665315,4.63516,2.03898,0.442528,0.156376
2021-04-30,0.162337,0.948,0.4742185,4.683543,,2.665315,4.64746,2.03864,0.454278,0.157789
2021-05-07,0.144835,0.925,0.46398,4.62591,,2.665315,4.58037,1.99963,0.450163,0.158683
2021-05-14,0.149035,0.925,0.470639,4.59706,,,4.536,1.99249,0.433382,0.159379
2021-05-21,0.157364,0.897,0.471863,4.581841,,,4.56238,1.99157,0.377631,0.153646
2021-05-28,0.140674,0.95,0.4721975,4.488093,,2.579906,4.5141,1.97638,0.370933,0.188924
2021-06-04,0.148707,1.02,0.4743755,4.417024,,2.588765,4.47751,1.92079,0.363395,0.196556
2021-06-11,0.148937,1.12,0.4707,4.301997,,2.640052,4.35303,1.91743,0.336966,0.191135
2021-06-18,0.25813,1.185,0.4739455,4.311364,,2.729802,4.36284,2.05329,0.381594,0.20292
2021-06-25,0.270019,1.29,0.471957,4.293084,,2.652706,4.36047,2.07668,0.46682,0.206784
2021-07-02,0.237574,1.305,0.469454,4.308,,2.627673,4.42159,2.05223,0.454359,0.209107
2021-07-09,0.216576,1.194,0.469441,4.252335,,2.553735,4.3736,2.04882,0.432668,0.206128
2021-07-16,0.225519,1.306,0.465791,4.120771,,2.502757,4.27948,2.03825,0.411579,0.205751
2021-07-23,0.198061,1.249,0.472008,4.110496,,2.432167,4.24057,2.0486,0.383754,0.201479
2021-07-30,0.187817,1.248,0.467546,4.110496,,2.423434,4.16344,2.05541,0.377583,0.199842
2021-08-06,0.20826,1.265,0.44081,4.110496,,2.411281,4.02736,2.07375,0.367931,0.19324
2021-08-13,0.213076,1.241,0.428358,,,2.489336,4.1436,2.10385,0.37606,0.198174
2021-08-20,0.224058,1.213,0.4493055,4.064415,,2.457385,4.03369,2.10891,0.37556,0.202802
2021-08-27,0.217046,1.262,0.4586035,4.064415,,2.474232,4.02766,2.10553,0.398711,0.2257
2021-09-03,0.206066,1.27,0.494552,3.951324,,2.451062,3.9897,2.09304,0.382415,0.224976
2021-09-10,0.21673,1.35,0.511244,4.039795,,2.486942,4.02785,2.10556,0.377745,0.22449
2021-09-17,0.225706,1.405,0.530439,4.042913,,2.499229,3.99827,2.12319,0.397368,0.219881
2021-09-24,0.271551,1.425,0.5276895,4.032615,,2.475003,4.02463,2.19592,0.438157,0.217194
2021-10-01,0.261821,1.479,0.5674925,4.032615,,2.473226,4.10355,2.19198,0.508285,0.221131
2021-10-08,0.317781,1.529,0.5930685,4.032615,,2.482558,4.10959,2.2417,0.511839,0.236007
2021-10-15,0.398914,1.609,0.6382905,,,2.517583,4.11117,2.32086,0.54544,0.243572
2021-10-22,0.461521,1.64,0.7068565,,,2.52672,4.07677,2.36121,0.692062,0.266744
2021-10-29,0.489131,1.835,0.712937,,,2.488033,4.07515,2.44108,0.818486,0.333068
2021-11-05,0.398813,1.766,0.680273,,,2.434437,4.11614,2.45846,0.773922,0.330864
2021-11-12,0.519509,1.76,0.6668745,,,2.461404,4.092,2.47293,0.833718,0.342203
2021-11-19,0.502669,1.77,0.6722695,,,2.461404,4.07201,2.44632,0.823903,0.363288
2021-11-26,0.517692,1.715,0.673919,,,2.461481,4.0067,2.45647,0.815914,0.377054
2021-12-03,0.591251,1.768,0.659978,,,2.501682,4.04963,2.43553,0.854328,0.362561
2021-12-10,0.660373,1.7,0.6625665,4.077263,,2.497664,4.06757,2.43745,0.851395,0.367589
2021-12-17,0.641665,1.67,0.6337955,4.162865,,2.463281,4.09652,2.53445,0.827373,0.367455
2021-12-24,0.68609,1.668,0.6437575,4.098846,,2.47537,4.05616,2.5402,0.875032,0.410783
2021-12-31,0.730203,1.672,0.6354485,4.068419,,2.350702,3.99164,2.52597,0.885968,0.43184
2022-01-07,0.868083,1.89,0.6325585,4.2057,,2.348594,4.04265,2.56486,0.908761,0.486728
2022-01-14,0.966815,1.88,0.61638,4.274148,,2.333263,4.08763,2.53339,0.932886,0.480947
2022-01-21,0.995298,1.935,0.6386695,4.254045,,2.130334,4.08532,2.54826,1.02745,0.469811
2022-01-28,1.17029,1.99,0.643263,4.312045,,2.117443,4.06966,2.56647,1.07414,0.46023
2022-02-04,1.32201,1.976,0.6335185,4.255401,,2.117443,4.0078,2.55763,1.07278,0.46023
2022-02-11,1.51199,2.142,0.6263655,4.289698,,2.188459,3.99732,2.57449,1.24119,0.469587
2022-02-18,1.46957,2.125,0.6215635,4.23309,,2.179004,3.99352,2.54567,1.27123,0.455003
2022-02-25,1.58566,2.005,0.613333,4.202309,,2.227523,3.96226,2.52396,1.28469,0.436007
2022-03-04,1.48991,1.94,0.5468495,4.212755,,2.248642,4.01506,2.50482,1.26922,0.457701
2022-03-11,1.74803,2.04,0.515816,4.246121,,2.22908,4.11553,2.50581,1.40316,0.457372
2022-03-18,1.95685,2.032,0.5136225,4.205759,,2.234906,4.13785,2.51282,1.53107,0.473194
2022-03-25,2.29491,2.218,1.103209,4.299109,,2.234906,4.22313,2.55981,1.79839,0.728066
2022-04-01,2.428,2.48,1.087379,4.342138,,2.234906,4.21528,2.70287,1.95368,0.81987
2022-04-08,2.51973,2.8,1.124395,4.539487,,,4.35039,2.72571,1.97844,0.819857
2022-04-15,2.4415,2.77,1.156206,4.606492,,2.191173,4.3912,2.80532,1.90361,0.852901
2022-04-22,2.71545,2.732,1.445929,4.879731,,2.191173,4.60308,2.9751,2.06336,0.858389
2022-04-29,2.69433,2.755,1.565725,5.236855,,2.321595,4.94505,3.14933,2.09335,0.874267
2022-05-06,2.69395,2.925,1.629598,5.236855,,2.318346,4.94505,3.2486,2.24926,0.871185
2022-05-13,2.59857,2.696,1.986802,6.134863,,2.257095,5.91697,3.38003,2.29043,0.905239
2022-05-20,2.58065,2.73,1.908633,5.65551,,2.236509,5.63,3.23515,2.34338,0.936913
2022-05-27,2.49396,2.688,1.625294,5.287122,,2.178149,5.27523,3.13571,2.24745,0.873397
2022-06-03,2.66469,2.835,1.685022,4.827436,,2.237011,5.08756,3.1555,2.30241,0.869865
2022-06-10,3.04861,3.061,1.707275,4.919287,,2.242939,5.09795,3.18223,2.37495,0.894885
2022-06-17,3.16591,3.656,1.834931,5.170075,,2.237028,5.25868,3.3886,2.71633,0.986139
2022-06-24,3.05895,3.476,1.839887,5.084702,,2.246534,5.2106,3.31824,2.63329,0.920655
2022-07-01,2.84508,3.415,1.80749,5.089548,,2.238287,5.18562,3.35126,2.55354,0.877801
2022-07-08,3.11912,3.318,1.756757,5.153545,,2.280379,5.22082,3.3052,2.60897,0.856678
2022-07-15,3.13671,3.159,1.762069,5.307784,,2.196132,5.34198,3.28739,2.76121,0.877358
2022-07-22,2.99092,3.201,1.842052,5.713366,,2.168461,5.6341,3.30786,2.84744,0.899168
2022-07-29,2.89862,3.026,1.789906,5.229635,,2.172014,5.50675,3.29206,2.59897,0.877979
2022-08-05,3.24836,3.058,1.653767,5.21035,,2.073515,5.46056,3.32173,2.56064,0.862057
2022-08-12,3.25672,3.141,1.564927,5.561872,,2.169215,5.31745,3.29229,2.66109,0.866028
2022-08-19,3.26527,3.148,1.540501,5.584199,,2.056814,5.3551,3.25868,2.62721,0.919064
2022-08-26,3.39053,3.547,1.511405,5.597649,,2.099109,5.50139,3.23831,2.67901,0.936355
2022-09-02,3.3976,3.67,1.587271,5.614773,,2.016319,5.67664,3.24953,2.83772,0.958739
2022-09-09,3.56896,3.53,1.627773,5.671386,,2.013791,5.64335,3.25905,2.93873,0.972955
2022-09-16,3.85649,3.753,1.672427,5.586093,,2.047537,5.70478,3.26796,3.16752,1.08527
2022-09-23,4.21401,4.2,1.714625,5.602054,,2.032641,5.84426,3.48297,3.35921,1.13894
2022-09-30,4.20851,4.18,1.829239,5.688289,,2.117992,6.19884,3.62807,3.49792,1.33106
2022-10-07,4.30783,4.185,1.799402,5.688289,,2.117992,6.15729,3.61143,3.35784,1.35626
2022-10-14,4.50865,4.165,1.83543,6.345726,,2.044195,6.3337,3.69402,3.36319,1.38875
2022-10-21,4.48936,4.445,1.850081,6.356807,,2.033639,6.48938,3.6712,3.35311,1.39961
2022-10-28,4.42243,4.14,1.825075,6.762891,,2.045474,6.61636,3.59121,3.12177,1.39722
2022-11-04,4.64792,4.175,1.73273,6.859416,,2.064083,6.65236,3.58567,3.19446,1.35621
2022-11-11,4.32374,3.9,1.782066,6.659405,,2.154673,6.49576,3.60633,3.1337,1.35829
2022-11-18,4.50954,3.856,1.782066,6.671788,,2.154673,6.48358,3.60564,3.00834,1.30699
2022-11-25,4.47936,3.764,1.782889,6.410219,,2.293357,6.28942,3.60447,2.97806,1.27869
2022-12-02,4.27999,3.77,1.742975,6.017313,,2.293357,5.97155,3.56036,3.10149,1.19455
2022-12-09,4.32758,3.78,1.710684,5.996212,,2.293357,5.96532,3.53812,3.16761,1.0874
2022-12-16,4.18035,3.66,1.640724,5.832589,,2.407912,5.9461,3.56499,3.05725,1.10118
2022-12-23,4.32108,3.715,1.650996,5.805503,,2.334483,5.93047,3.58505,2.96674,1.09025
2022-12-30,4.41128,3.791,1.626876,5.891682,,2.323331,5.90286,3.59984,2.97578,1.09952
2023-01-06,4.25985,3.711,1.551524,5.824232,,2.292998,5.90386,3.5308,2.98586,1.08436
2023-01-13,4.23846,3.404,1.550262,5.757303,,2.336941,5.83847,3.49058,2.97531,1.03757
2023-01-20,4.18081,3.381,1.589831,5.761144,,2.336941,5.88709,3.28,2.98464,1.02152
2023-01-27,4.20522,3.41,1.745338,5.750535,,2.336941,5.92129,3.29085,2.9707,1.02152
2023-02-03,4.30106,3.233,1.737903,6.121143,,2.388542,5.90593,3.25956,2.95782,0.987908
2023-02-10,4.51068,3.465,1.782299,6.176929,,2.400074,5.97583,3.3051,3.08897,0.997172
2023-02-17,4.62336,3.71,1.870715,6.276312,,2.410489,6.0592,3.34047,3.28211,1.04032
2023-02-24,4.80317,3.65,1.856524,6.389972,,2.460402,6.2229,3.33787,3.60007,1.11267
2023-03-03,4.85855,3.855,1.865396,6.449898,,2.436434,6.25948,3.37128,3.75591,1.13894
2023-03-10,4.58834,3.755,1.844748,6.502128,,2.400128,6.33066,3.32189,3.63768,1.13893
2023-03-17,3.84367,3.451,1.784357,6.405316,,2.386441,6.33634,3.27726,3.33756,1.09518
2023-03-24,3.77505,3.251,1.681876,6.311007,,2.39648,6.24,3.17274,2.90946,1.10267
2023-03-31,4.06036,3.338,1.790214,6.235094,,2.367686,6.17226,3.14655,3.11978,1.17385
2023-04-07,3.97008,3.303,1.860312,6.215681,,2.375379,6.10338,3.15119,3.00744,1.16508
2023-04-14,4.10104,3.26,1.865317,6.2355,,2.362922,6.19317,3.12069,2.94123,1.13203
2023-04-21,4.18801,3.297,1.890002,6.217167,,2.385429,6.17118,3.13773,3.02546,1.12431
2023-04-28,4.06204,3.368,1.890902,6.130286,,2.335003,6.13388,3.1371,3.10779,1.10906
2023-05-05,3.91601,3.318,1.896598,6.106724,,2.29583,6.10645,3.18391,3.10207,1.0977
2023-05-12,4.00294,3.32,1.954955,5.907957,,2.244574,5.98078,3.21834,3.10145,1.07141
2023-05-19,4.28717,3.428,2.013262,5.882822,,2.219085,5.88628,3.30045,3.19287,1.06945
2023-05-26,4.58163,3.603,2.109961,5.758833,,2.207654,5.84945,3.33464,3.40772,1.06392
2023-06-02,4.49796,3.546,2.090427,5.619861,,2.151863,5.75332,3.31095,3.35696,1.07341
2023-06-09,4.6009,3.592,2.089073,5.71596,,2.110189,5.73845,3.34846,3.41812,1.07574
2023-06-16,4.71514,3.63,2.132729,5.733106,,2.148718,5.70009,3.36778,3.46634,1.03981
2023-06-23,4.74661,3.665,2.126804,5.82434,,2.169351,5.7854,3.40749,3.47298,1.03187
2023-06-30,4.8756,3.71,2.140827,5.808458,,2.11417,5.80082,3.40405,3.54224,1.05643
2023-07-07,4.92587,3.785,2.127568,5.948343,,2.086478,5.86052,3.45388,3.59403,1.05152
2023-07-14,4.7455,3.665,2.14364,5.961553,,2.103256,5.87074,3.30096,3.42981,1.07702
2023-07-21,4.84043,3.636,2.178427,5.999405,,2.091647,5.88714,3.29102,3.41588,1.07546
2023-07-28,4.89622,3.676,2.20279,6.016,,2.123034,5.87893,3.31324,3.4516,1.07277
2023-08-04,4.78812,3.759,2.20279,5.995561,,2.086893,5.90182,3.39529,3.41583,1.06984
2023-08-11,4.89361,3.715,2.245369,5.999496,,2.104883,5.95382,3.38617,3.44063,1.07429
2023-08-18,4.93292,3.725,2.278708,6.063677,,2.066629,5.97261,3.40332,3.51066,1.09068
2023-08-25,5.053,3.783,2.287934,6.317759,,2.102765,6.22246,3.39889,3.58068,1.07007
2023-09-01,4.86496,3.708,2.281179,6.164336,,2.139703,6.20071,3.38306,3.52944,1.0677
2023-09-08,4.978,3.823,2.363036,6.20343,,2.226428,6.21897,3.39826,3.50741,1.06849
2023-09-15,5.02935,3.865,2.472956,6.238042,,2.214799,6.22104,3.41513,3.56441,1.06941
2023-09-22,5.11942,3.86,2.550754,6.220964,,2.244408,6.24196,3.48041,3.66946,1.10962
2023-09-29,5.04253,3.859,2.550754,6.274806,,2.218532,6.28472,3.4733,3.71777,1.10621
2023-10-06,5.07811,3.967,2.524787,6.408368,,2.218532,6.40354,3.55709,3.71638,1.10439
2023-10-13,5.04958,3.904,2.537328,6.417305,,2.273544,6.38501,3.52791,3.63181,1.10116
2023-10-20,5.08062,3.93,2.612262,6.414702,,2.366654,6.55528,3.5658,3.66218,1.08408
2023-10-27,5.00727,3.973,2.591539,6.846206,,2.374294,6.92702,3.59121,3.63883,1.08598
2023-11-03,4.82717,3.891,2.542938,6.770729,,2.364021,6.73503,3.54361,3.54368,1.07522
2023-11-10,5.05702,3.874,2.526223,6.770729,,2.366751,6.71113,3.42627,3.47726,1.06937
2023-11-17,4.90573,3.726,2.483544,6.770729,,2.335395,6.56562,3.41962,3.3293,1.08625
2023-11-24,4.95807,3.716,2.492716,,,2.431075,6.63207,3.41915,3.36663,1.09181
2023-12-01,4.56319,3.601,2.435546,,,2.396915,6.5611,3.41425,3.35361,1.08493
2023-12-08,4.72295,3.516,2.393909,,,2.413929,6.52332,3.41527,3.31879,1.09055
2023-12-15,4.45222,3.354,2.3511,,,2.335712,6.50435,3.39287,3.21305,1.07398
2023-12-22,4.33792,3.301,2.335158,6.427043,,2.314769,6.48121,3.39724,3.16529,1.0801
2023-12-29,4.24471,3.242,2.332469,6.427043,,2.18436,6.4325,3.40035,3.17884,1.08159
2024-01-05,4.38594,3.376,2.338629,6.387177,,2.224474,6.43996,3.42775,3.21422,1.12055
2024-01-12,4.13465,3.278,2.305291,6.373425,,2.230234,6.38287,3.36854,3.14858,1.12616
2024-01-19,4.40473,3.346,2.324641,6.277755,,2.225517,6.35247,3.38299,3.23565,1.12648
2024-01-26,4.36438,3.291,2.290627,6.247538,,2.169074,6.30317,3.35994,3.16974,1.15239
2024-02-02,4.36793,3.305,2.259455,6.155224,,2.118363,6.27845,3.34083,3.05821,1.14833
2024-02-09,4.48723,3.375,2.179952,6.123872,,2.118363,6.2768,3.36092,3.14455,1.14319
2024-02-16,4.65116,3.456,2.167577,6.155562,,2.118363,6.20755,3.36484,3.25042,1.14634
2024-02-23,4.68639,3.45,2.129644,6.194535,,2.041056,6.19822,3.41551,3.29092,1.1442
2024-03-01,4.53026,3.465,2.129644,6.194535,,2.047905,6.27774,3.42368,3.29106,1.14489
2024-03-08,4.48499,3.363,2.140433,6.23103,,2.030517,6.27307,3.38353,3.25608,1.13821
2024-03-15,4.72014,3.333,2.132543,6.309722,,2.04616,6.32885,3.38339,3.35095,1.12262
2024-03-22,4.59875,3.333,2.132543,6.299782,,1.970261,6.29377,3.40027,3.30397,1.13531
2024-03-29,4.61687,3.333,2.16818,6.310991,,1.902725,6.38128,3.40797,3.37042,1.18141
2024-04-05,4.72846,,2.16818,6.336558,,1.882761,6.38404,3.43129,3.39184,1.17264
2024-04-12,4.88066,,2.279904,6.336558,,1.845763,6.38404,3.46472,3.49704,1.32757
2024-04-19,4.96428,,2.328011,6.817265,,1.837399,6.59542,3.49469,3.43161,1.41276
2024-04-26,4.99648,,2.380927,6.855984,,1.839607,6.87583,3.5366,3.50155,1.47267
2024-05-03,4.80039,3.506468,2.336956,6.855984,,1.839607,6.9913,3.51252,3.47703,1.49165
2024-05-10,4.86448,3.460087,2.338072,6.855984,,1.859575,6.88111,3.4997,3.42917,1.483
2024-05-17,4.82348,3.417838,2.327809,,,1.802361,6.69227,3.47475,3.3761,1.44902
2024-05-24,4.95149,3.451286,2.396801,,,1.810039,6.69406,3.48192,3.44555,1.48581
2024-05-31,4.89036,3.455098,2.375612,6.640855,,1.770177,6.72131,3.48137,3.47831,1.46603
2024-06-07,4.86684,3.455098,2.374341,6.525468,,1.736292,6.65041,3.44702,3.38763,1.46781
2024-06-14,4.68225,3.318273,2.366981,6.649647,,1.737178,6.71529,3.4351,3.39766,1.44682
2024-06-21,4.72473,3.287581,2.358018,6.723186,,1.715856,6.8072,3.4326,3.41632,1.46089
2024-06-28,4.71714,3.234062,2.342617,6.674973,,1.643858,6.73113,3.42652,3.40598,1.47842
2024-07-05,4.59623,3.247221,2.347539,6.65185,,1.642064,6.69025,3.42159,3.41201,1.49566
2024-07-12,4.45459,3.231526,2.32131,6.665744,,1.618298,6.65831,3.39384,3.30838,1.51071
2024-07-19,4.50346,3.22639,2.336445,6.695257,,1.604629,6.72382,3.38315,3.23289,1.4954
2024-07-26,4.3884,3.11485,2.363321,6.607879,,1.516044,6.69625,3.35501,3.10134,1.48083
2024-08-02,3.86645,3.113721,2.287081,6.523133,,1.507436,6.6023,3.27044,2.87361,1.45068
2024-08-09,4.05412,3.026307,2.244023,6.503841,,1.541476,6.52887,3.25462,2.84242,1.41712
2024-08-16,4.06543,3.030195,2.196922,6.420345,,1.654515,6.49811,3.25999,2.82282,1.42202
2024-08-23,3.91002,3.033193,2.206116,6.444568,,1.580199,6.44105,3.25609,2.73273,1.41718
2024-08-30,3.92375,3.068505,2.187996,6.407561,,1.527664,6.46386,3.26803,2.60177,1.45901
2024-09-06,3.64929,3.004213,2.156666,6.451283,,1.441033,6.45473,3.26951,2.48275,1.44978
2024-09-13,3.57097,2.853998,2.153388,6.482588,,1.35799,6.42567,3.2785,2.32351,1.43597
2024-09-20,3.57318,2.860663,2.116213,6.168811,,1.386036,6.27275,3.2868,2.33737,1.43064
2024-09-27,3.5602,2.83334,2.146785,6.185153,,1.407434,6.16203,3.29153,2.43013,1.43556
2024-10-04,3.92901,2.846706,2.163214,6.188084,,1.432478,6.2308,3.32079,2.5742,1.42892
2024-10-11,3.93751,2.96301,2.178772,6.29102,,1.450176,6.32309,3.36412,2.7463,1.43624
2024-10-18,3.94828,2.92749,2.112851,6.307598,,1.485147,6.32365,3.363,2.69133,1.42972
2024-10-25,4.09706,2.888725,2.078839,6.37571,,1.494712,6.38074,3.42,2.69941,1.44302
2024-11-01,4.19816,2.959999,2.092458,6.39331,,1.438869,6.4436,3.4459,2.72725,1.43265
2024-11-08,4.2508,2.915667,2.093899,6.430233,,1.416559,6.46076,3.44927,2.75771,1.44508
2024-11-15,4.29692,2.974998,2.080298,6.431375,,1.401057,6.51595,3.45413,2.85568,1.45781
2024-11-22,4.36547,2.869998,2.061907,6.500734,,1.385787,6.56896,3.41157,2.85337,1.46934
2024-11-29,4.17051,2.668995,1.999261,6.546477,,1.366758,6.59368,3.40428,2.76723,1.46141
2024-12-06,4.09667,2.669374,1.973675,6.769463,,1.314698,6.76729,3.39041,2.73473,1.44192
2024-12-13,4.23643,2.653106,1.991568,6.862906,,1.176233,6.84861,3.4099,2.76763,1.44201
2024-12-20,4.31555,2.737427,1.991775,6.862906,,1.064364,6.98657,3.4438,2.87001,1.4648
2024-12-27,4.32312,2.784653,1.989687,6.862906,,1.079858,7.01399,3.44546,2.85293,1.48467
