date,US,KRW,THB,IDR_GT,PHP,CNH,IDR_BV,MYR,SGD,TWD
2001-02-23,0.5202499999999999,,,,,,,,,
2001-03-02,0.47343000000000046,,,,,,,,,
2001-03-09,0.46933999999999987,,,,,,,,,
2001-03-16,0.52731,,,,,,,,,
2001-03-23,0.5742799999999999,,,,,,,,,
2001-03-30,0.6951599999999996,,,,,,,,,
2001-04-06,0.8192599999999999,,,,,,,,,
2001-04-13,0.81949,,,,,,,,,
2001-04-20,1.0440899999999997,,,,,,,,,
2001-04-27,1.0349399999999997,,,,,,,,,
2001-05-04,1.0550800000000002,,,,,,,,,
2001-05-11,1.1490899999999993,,,,,,,,,
2001-05-18,1.0484100000000005,,,,,,,,,
2001-05-25,1.2205500000000002,,,,,,,,,
2001-06-01,1.16141,,,,,,,,,
2001-06-08,1.2033800000000001,,,,,,,,,
2001-06-15,1.2608199999999998,,,,,,,,,
2001-06-22,1.2096200000000001,,,,,,,,,
2001-06-29,1.1430600000000002,,,,,,,,,
2001-07-06,1.2314499999999997,,,,,,,,,
2001-07-13,1.1513100000000005,,,,,,,,,
2001-07-20,1.1759899999999996,,,,,,,,,
2001-07-27,1.24437,,,,,,,,,
2001-08-03,1.26105,,,,,,,,,
2001-08-10,1.2795299999999994,,,,,,,,,
2001-08-17,1.1971499999999997,,,,,,,,,
2001-08-24,1.1941799999999998,,,,,,,,,
2001-08-31,1.2034599999999998,,,,,,,,,
2001-09-07,1.2844500000000005,,,,,,,,,
2001-09-14,1.69246,,,,,,,,,
2001-09-21,1.81014,,,,,,,,,
2001-09-28,1.75813,,,,,,,,,
2001-10-05,1.8068000000000004,,,,,,,,,
2001-10-12,1.8717699999999997,,,,,,,,,
2001-10-19,1.8652599999999997,,,,,,,,,
2001-10-26,1.9355499999999997,,,,,,,,,
2001-11-02,1.8813900000000001,,,,,,,,,
2001-11-09,1.8628399999999998,,,,,,,,,
2001-11-16,1.82071,,,,,,,,,
2001-11-23,1.8481199999999998,,,,,,,,,
2001-11-30,1.9087600000000005,,,,,,,,,
2001-12-07,1.97065,,,,,,,,,
2001-12-14,2.0238799999999997,,,,,,,,,
2001-12-21,1.9704899999999999,,,,,,,,,
2001-12-28,2.04224,,,,,,,,,
2002-01-04,1.9679800000000003,,,,,,,,,
2002-01-11,2.1332099999999996,,,,,,,,,
2002-01-18,2.02162,,,,,,,,,
2002-01-25,1.9752800000000001,,,,,,,,,
2002-02-01,1.90619,,,,,,,,,
2002-02-08,1.97667,,,,,,,,,
2002-02-15,1.9209800000000006,,,,,,,,,
2002-02-22,1.8904900000000002,,,,,,,,,
2002-03-01,1.80076,,,,,,,,,
2002-03-08,1.76608,,,,,,,,,
2002-03-15,1.7582100000000005,,,,,,,,,
2002-03-22,1.6956200000000003,,,,,,,,,
2002-03-29,1.75216,,,,,,,,,
2002-04-05,1.7359999999999998,,,,,,,,,
2002-04-12,1.7975000000000003,,,,,,,,,
2002-04-19,1.88225,,,,,,,,,
2002-04-26,1.8358599999999998,,,,,,,,,
2002-05-03,1.90814,,,,,,,,,
2002-05-10,1.96487,,,,,,,,,
2002-05-17,1.8839699999999997,,,,,,,,,
2002-05-24,1.9020200000000003,,,,,,,,,
2002-05-31,1.8400300000000005,,,,,,,,,
2002-06-07,1.9340899999999999,,,,,,,,,
2002-06-14,1.9104599999999996,,,,,,,,,
2002-06-21,1.9218700000000002,,,,,,,,,
2002-06-28,1.9935799999999997,,,,,,,,,
2002-07-05,1.9789899999999996,,,,,,,,,
2002-07-12,2.0503600000000004,,,,,,,,,
2002-07-19,2.1121000000000003,,,,,,,,,
2002-07-26,2.17239,,,,,,,,,
2002-08-02,2.27827,,,,,,,,,
2002-08-09,2.19904,,,,,,,,,
2002-08-16,2.0699299999999994,,,,,,,,,
2002-08-23,2.08117,,,,,,,,,
2002-08-30,1.9742200000000003,,,,,,,,,
2002-09-06,1.97003,,,,,,,,,
2002-09-13,1.8634,,,,,,,,,
2002-09-20,1.86447,,,,,,,,,
2002-09-27,1.8582,,,,,,,,,
2002-10-04,1.8956499999999998,,,,,,,,,
2002-10-11,1.97371,,,,,,,,,
2002-10-18,2.04991,,,,,,,,,
2002-10-25,2.1154900000000003,,,,,,,,,
2002-11-01,2.2425800000000002,,,,,,,,,
2002-11-08,1.9883300000000002,,,,,,,,,
2002-11-15,2.15874,,,,,,,,,
2002-11-22,2.10364,,,,,,,,,
2002-11-29,2.1443800000000004,,,,,,,,,
2002-12-06,2.22222,,,,,,,,,
2002-12-13,2.21985,,,,,,,,,
2002-12-20,2.22414,,,,,,,,,
2002-12-27,2.2523999999999997,,,,,,,,,
2003-01-03,2.2521900000000006,,,,,,,,,
2003-01-10,2.3614699999999997,,,,,,,,,
2003-01-17,2.3414300000000003,,,,,,,,,
2003-01-24,2.2836999999999996,,,,,,,,,
2003-01-31,2.2632,,,,,,,,,
2003-02-07,2.31733,,,,,,,,,
2003-02-14,2.3395799999999998,,,,,,,,,
2003-02-21,2.2967000000000004,,,,,,,,,
2003-02-28,2.1755,,,,,,,,,
2003-03-07,2.23728,,,,,,,,,
2003-03-14,2.16252,,,,,,,,,
2003-03-21,2.31719,,,,,,,,,
2003-03-28,2.34764,,,,,,,,,
2003-04-04,2.40892,,,,,,,,,
2003-04-11,2.34122,,,,,,,,,
2003-04-18,2.28439,,,,,,,,,
2003-04-25,2.32184,,,,,,,,,
2003-05-02,2.3590299999999997,,,,,,,,,
2003-05-09,2.23793,,,,,,,,,
2003-05-16,2.09845,,,,,,,,,
2003-05-23,1.9820900000000001,,,,,,,,,
2003-05-30,2.0334399999999997,,,,,,,,,
2003-06-06,2.1061000000000005,,,,,,,,,
2003-06-13,2.03321,,,,,,,,,
2003-06-20,2.2044099999999998,,,,,,,,,
2003-06-27,2.19261,,,,,,,,,
2003-07-04,2.3440000000000003,,,,,,,,,
2003-07-11,2.35914,,,,,,,,,
2003-07-18,2.5054700000000003,,,,,,,,,
2003-07-25,2.6653399999999996,,,,,,,,,
2003-08-01,2.5701699999999996,,,,,,,,,
2003-08-08,2.57008,,,,,,,,,
2003-08-15,2.71756,,,,,,,,,
2003-08-22,2.5485299999999995,,,,,,,,,
2003-08-29,2.49552,,,,,,,,,
2003-09-05,2.6511199999999997,,,,,,,,,
2003-09-12,2.6326100000000006,,,,,,,,,
2003-09-19,2.49109,,,,,,,,,
2003-09-26,2.4357100000000003,,,,,,,,,
2003-10-03,2.5496,,,,,,,,,
2003-10-10,2.62273,,,,,,,,,
2003-10-17,2.52694,,,,,,,,,
2003-10-24,2.5005100000000002,,,,,,,,,
2003-10-31,2.46443,,,,,,,,,
2003-11-07,2.42667,,,,,,,,,
2003-11-14,2.4146,,,,,,,,,
2003-11-21,2.34699,,,,,,,,,
2003-11-28,2.28588,,,,,,,,,
2003-12-05,2.3600499999999998,,,,,,,,,
2003-12-12,2.43236,,,,,,,,,
2003-12-19,2.35637,,,,,,,,,
2003-12-26,2.34174,,,,,,,,,
2004-01-02,2.4387100000000004,,,,,,,,,
2004-01-09,2.42793,,,,,,,,,
2004-01-16,2.3613800000000005,,,,,,,,,
2004-01-23,2.40431,,,,,,,,,
2004-01-30,2.30616,,,,,,,,,
2004-02-06,2.3355300000000003,,,,,,,,,
2004-02-13,2.37686,,,,,,,,,
2004-02-20,2.3867499999999993,,,,,,,,,
2004-02-27,2.33609,,,,,,,,,
2004-03-05,2.29178,,,,,,,,,
2004-03-12,2.2529500000000002,,,,,,,,,
2004-03-19,2.2597199999999997,,,,,,,,,
2004-03-26,2.2622799999999996,,,,,,,,,
2004-04-02,2.2894000000000005,,,,,,,,,
2004-04-09,2.3385599999999998,,,,,,,,,
2004-04-16,2.3507500000000006,,,,,,,,,
2004-04-23,2.2253700000000003,,,,,,,,,
2004-04-30,2.19416,,,,,,,,,
2004-05-07,2.14891,,,,,,,,,
2004-05-14,2.23773,,,,,,,,,
2004-05-21,2.20314,,,,,,,,,
2004-05-28,2.1119000000000003,,,,,,,,,
2004-06-04,2.0824099999999994,,,,,,,,,
2004-06-11,2.00163,,,,,,,,,
2004-06-18,1.9359399999999996,,,,,,,,,
2004-06-25,1.9058799999999998,,,,,,,,,
2004-07-02,1.93431,,,,,,,,,
2004-07-09,1.9495699999999996,,,,,,,,,
2004-07-16,1.8629600000000002,,,,,,,,,
2004-07-23,1.7814599999999996,,,,,,,,,
2004-07-30,1.8012000000000001,,,,,,,,,
2004-08-06,1.8440699999999994,,,,,,,,,
2004-08-13,1.7758700000000003,,,,,,,,,
2004-08-20,1.80496,,,,,,,,,
2004-08-27,1.7410200000000002,,,,,,,,,
2004-09-03,1.7048800000000002,,,,,,,,,
2004-09-10,1.6982,,,,,,,,,
2004-09-17,1.6328400000000003,,,,,,,,,
2004-09-24,1.4519499999999996,,,,,,,,,
2004-10-01,1.56093,,,,,,,,,
2004-10-08,1.5501200000000002,,,,,,,,,
2004-10-15,1.5381999999999998,,,,,,,,,
2004-10-22,1.46028,,,,,,,,,
2004-10-29,1.4720000000000004,,,,,,,,,
2004-11-05,1.4085300000000003,,,,,,,,,
2004-11-12,1.36118,,,,,,,,,
2004-11-19,1.2730799999999998,,,,,,,,,
2004-11-26,1.20654,,,,,,,,,
2004-12-03,1.3404599999999998,,,,,,,,,
2004-12-10,1.2175500000000001,,,,,,,,,
2004-12-17,1.1900899999999996,,,,,,,,,
2004-12-24,1.21738,,,,,,,,,
2004-12-31,1.1487600000000002,,,,,,,,,
2005-01-07,1.0829500000000003,,,,,,,,,
2005-01-14,0.9860600000000002,,,,,,,,,
2005-01-21,0.9962299999999997,,,,,,,,,
2005-01-28,0.8990999999999998,,,,,,,,,
2005-02-04,0.7925699999999996,,,,,,,,,
2005-02-11,0.7718900000000004,,,,,,,,,
2005-02-18,0.8292100000000002,,,,,,,,,
2005-02-25,0.7482500000000001,,,,,,,,,
2005-03-04,0.7474999999999996,,,,,,,,,
2005-03-11,0.81298,,,,,,,,,
2005-03-18,0.8069600000000001,,,,,,,,,
2005-03-25,0.7466499999999998,,,,,,,,,
2005-04-01,0.7186299999999997,,,,,,,,,
2005-04-08,0.7345499999999996,,,,,,,,,
2005-04-15,0.7363099999999996,,,,,,,,,
2005-04-22,0.6511300000000002,,,,,,,,,
2005-04-29,0.5553999999999997,,,,,,,,,
2005-05-06,0.5498399999999997,,,,,,,,,
2005-05-13,0.5257300000000003,,,,,,,,,
2005-05-20,0.45631999999999984,,,,,,,,,
2005-05-27,0.4290600000000002,,,,,,,,,
2005-06-03,0.4086599999999998,,,,,,,,,
2005-06-10,0.3435699999999997,,,,,,,,,
2005-06-17,0.3768399999999996,,,,,,,,,
2005-06-24,0.34341,,,,,,,,,
2005-07-01,0.29483000000000015,,,,,,,,,
2005-07-08,0.32954000000000017,,,,,,,,,
2005-07-15,0.3164800000000003,,,,,,,,,
2005-07-22,0.31552000000000024,,,,,,,,,
2005-07-29,0.27261999999999986,,,,,,,,,
2005-08-05,0.2835000000000001,,,,,,,,,
2005-08-12,0.20521000000000011,,,,,,,,,
2005-08-19,0.1999499999999994,,,,,,,,,
2005-08-26,0.12965999999999944,,,,,,,,,
2005-09-02,0.29129000000000005,,,,,,,,,
2005-09-09,0.24015999999999993,,,,,,,,,
2005-09-16,0.2933400000000006,,,,,,,,,
2005-09-23,0.23097000000000012,,,,,,,,,
2005-09-30,0.15126000000000062,,,,,,,,,
2005-10-07,0.1723600000000003,,,,,,,,,
2005-10-14,0.22516999999999943,,,,,,,,,
2005-10-21,0.1826800000000004,,,,,,,,,
2005-10-28,0.19111999999999973,,,,,,,,,
2005-11-04,0.19899000000000022,,,,,,,,,
2005-11-11,0.1295099999999998,,,,,,,,,
2005-11-18,0.10498999999999992,,,,,,,,,
2005-11-25,0.11115999999999993,,,,,,,,,
2005-12-02,0.09108999999999945,,,,,,,,,
2005-12-09,0.1162099999999997,,,,,,,,,
2005-12-16,0.0920399999999999,,,,,,,,,
2005-12-23,0.008409999999999584,,,,,,,,,
2005-12-30,-0.010550000000000281,,,,,,,,,
2006-01-06,0.01930999999999994,,,,,,,,,
2006-01-13,0.016719999999999402,,,,,,,,,
2006-01-20,-0.0010599999999998388,,,,,,,,,
2006-01-27,0.01872999999999969,,,,,,,,,
2006-02-03,-0.053600000000000314,,,,,,,,,
2006-02-10,-0.09831000000000056,,,,,,,,,
2006-02-17,-0.1236600000000001,,,,,,,,,
2006-02-24,-0.1546700000000003,,,,,,,,,
2006-03-03,-0.06736999999999949,,,,,,,,,
2006-03-10,0.011519999999999975,,,,,,,,,
2006-03-17,0.026720000000000077,,,,,,,,,
2006-03-24,-0.0400400000000003,,,,,,,,,
2006-03-31,0.03098000000000045,,,,,,,,,
2006-04-07,0.07828999999999997,,,,,,,,,
2006-04-14,0.09823999999999966,,,,,,,,,
2006-04-21,0.11481999999999992,,,,,,,,,
2006-04-28,0.19874999999999954,,,,,,,,,
2006-05-05,0.17200999999999933,,,,,,,,,
2006-05-12,0.1791299999999998,,,,,,,,,
2006-05-19,0.09797000000000011,,,,,,,,,
2006-05-26,0.10853000000000002,,,,,,,,,
2006-06-02,0.07741999999999916,,,,,,,,,
2006-06-09,-0.022330000000000183,,,,,,,,,
2006-06-16,-0.03159000000000045,,,,,,,,,
2006-06-23,-0.0344900000000008,,,,,,,,,
2006-06-30,-0.021429999999999616,,,,,,,,,
2006-07-07,-0.040470000000000006,,,,,,,,,
2006-07-14,-0.025539999999999452,,,,,,,,,
2006-07-21,-0.03331000000000017,,,,,,,,,
2006-07-28,0.010340000000000238,,,,,,,,,
2006-08-04,-0.006720000000000503,,,,,,,,,
2006-08-11,0.00020000000000042206,,,,,,,,,
2006-08-18,-0.03758000000000017,,,,,,,,,
2006-08-25,-0.07221000000000011,,,,,,,,,
2006-09-01,-0.03318999999999939,,,,,,,,,
2006-09-08,-0.026619999999999422,,,,,,,,,
2006-09-15,-0.06240000000000023,,,,,,,,,
2006-09-22,-0.0777000000000001,,,,,,,,,
2006-09-29,-0.05757999999999974,,,,,,,,,
2006-10-06,-0.04237000000000002,,,,,,,,,
2006-10-13,-0.05928999999999984,,,,,,,,,
2006-10-20,-0.08553999999999995,,,,,,,,,
2006-10-27,-0.07552999999999965,,,,,,,,,
2006-11-03,-0.1043099999999999,,,,,,,,,
2006-11-10,-0.14923999999999982,,,,,,,,,
2006-11-17,-0.1587000000000005,,,,,,,,,
2006-11-24,-0.18313000000000024,,,,,,,,,
2006-12-01,-0.09421999999999997,,,,,,,,,
2006-12-08,-0.1198100000000002,,,,,,,,,
2006-12-15,-0.12844000000000033,,,,,,,,,
2006-12-22,-0.09956000000000031,,,,,,,,,
2006-12-29,-0.10562000000000005,,,,,,,,,
2007-01-05,-0.10954999999999959,0.0600000000000005,0.3159900000000002,,0.9401700000000002,0.8253500000000003,,,,
2007-01-12,-0.10890000000000022,0.020000000000000462,0.2581699999999998,,1.0332999999999997,0.84029,,,,
2007-01-19,-0.1439900000000005,0.040000000000000036,0.22708999999999957,,1.0984800000000003,0.8544199999999997,,,,
2007-01-26,-0.09544999999999959,0.0,0.1736500000000003,,1.2180299999999997,0.83894,,,,
2007-02-02,-0.1042999999999994,0.08999999999999986,0.14961000000000002,,1.3806400000000005,0.7518099999999999,,,,
2007-02-09,-0.12373999999999974,0.03000000000000025,0.14961000000000002,,1.5503599999999995,0.7332400000000003,,,,
2007-02-16,-0.14174000000000042,0.020000000000000462,0.14961000000000002,,1.5254899999999996,0.8073600000000001,,,,
2007-02-23,-0.12584000000000017,0.040000000000000036,,,1.6943600000000005,0.8073600000000001,,,,
2007-03-02,-0.039710000000000356,0.04999999999999982,,,1.6206699999999996,0.82355,,,,
2007-03-09,-0.07070000000000043,0.040000000000000036,,,1.6232800000000003,0.83412,,,,
2007-03-16,-0.0507200000000001,0.05999999999999961,,,1.7527999999999997,0.8209399999999998,,,,
2007-03-23,0.003670000000000506,0.08000000000000007,,,1.7527999999999997,1.01694,,,,
2007-03-30,0.057319999999999816,0.07000000000000028,0.4496599999999997,,1.86688,1.05477,,,,
2007-04-06,0.01036999999999999,0.08000000000000007,0.49136999999999986,,1.86688,1.02516,,,,
2007-04-13,-0.0010900000000004795,0.10000000000000053,0.4449099999999997,,1.86688,1.03504,,,,
2007-04-20,0.022769999999999513,0.0699999999999994,0.35882000000000014,,,1.1576300000000002,,,,
2007-04-27,0.03698000000000068,0.040000000000000036,0.3609399999999998,,,1.04798,,,,
2007-05-04,-0.030199999999999783,0.040000000000000036,0.3403200000000002,,,1.3073100000000002,,,,
2007-05-11,-0.03591000000000033,0.040000000000000036,0.25177999999999967,,,1.2164300000000003,,,,
2007-05-18,-0.007690000000000197,0.07000000000000028,0.38034000000000034,,,1.3587500000000001,,,,
2007-05-25,0.003950000000000564,0.10999999999999943,0.5151700000000003,,,1.27622,,,,
2007-06-01,-0.017269999999999897,0.11000000000000032,0.7213099999999999,1.1080200000000007,,0.9952700000000001,,,,
2007-06-08,0.10681999999999992,0.16000000000000014,1.00997,1.3978200000000003,,1.0833700000000004,,,,
2007-06-15,0.1315900000000001,0.22000000000000064,1.15178,1.3978200000000003,,1.1920799999999998,,,,
2007-06-22,0.2246100000000002,0.3100000000000005,0.8496800000000002,1.3978200000000003,,1.2194000000000003,,,,
2007-06-29,0.15583999999999953,0.20999999999999996,0.9556200000000001,,,1.1368500000000004,,,,
2007-07-06,0.20199999999999996,0.1900000000000004,1.0719600000000002,,,1.0652700000000004,,,,
2007-07-13,0.1784099999999995,0.1299999999999999,1.0965400000000005,,,1.0817399999999995,,,,
2007-07-20,0.18111999999999995,0.11000000000000032,1.1573799999999999,,,1.0689700000000002,,,,
2007-07-27,0.2399199999999997,0.08999999999999986,1.2541999999999995,,,1.1319299999999997,,,,
2007-08-03,0.2382900000000001,0.13999999999999968,1.36509,,,1.0257099999999997,,,,
2007-08-10,0.35641999999999996,0.0699999999999994,1.2620299999999998,1.59279,,1.0069399999999997,,,,
2007-08-17,0.49894000000000016,0.08999999999999986,1.3230899999999997,1.59279,,1.0392199999999998,,,,
2007-08-24,0.3282400000000001,0.1200000000000001,1.2852800000000002,1.59279,,0.8228699999999995,,,,
2007-08-31,0.38164,0.10999999999999943,1.3694499999999996,1.3058999999999994,,0.9610799999999999,,,,
2007-09-07,0.4850399999999997,0.08000000000000007,1.23061,1.4199000000000002,,0.87778,,,,
2007-09-14,0.42349999999999977,0.08000000000000007,1.1136099999999995,1.0995799999999996,,0.9316100000000005,,,,
2007-09-21,0.5780399999999997,0.11000000000000032,1.1614200000000001,0.8468400000000003,,0.9356499999999999,,,,
2007-09-28,0.6167699999999998,0.10999999999999943,1.2917900000000002,1.022400000000001,,0.8044600000000002,,,,
2007-10-05,0.5632999999999999,0.10000000000000053,1.2392800000000004,1.1475599999999986,,0.8044600000000002,,,,
2007-10-12,0.4636200000000006,0.10000000000000053,1.2487400000000002,1.3394899999999996,,0.8482500000000002,,,,
2007-10-19,0.59598,0.09999999999999964,1.2257999999999996,1.4136300000000004,,0.8595399999999995,,,,
2007-10-26,0.6249199999999999,0.08000000000000007,1.2261900000000003,1.4249599999999996,,0.85439,,,,
2007-11-02,0.6440600000000001,0.09999999999999964,1.3031700000000006,1.5325900000000008,,0.8971599999999995,,,,
2007-11-09,0.8141700000000003,0.04999999999999982,1.2960600000000002,1.8091599999999994,,0.6002399999999994,,,,
2007-11-16,0.8225299999999995,0.0,1.1471700000000005,1.7301199999999994,,0.5821700000000001,,,,
2007-11-23,0.9304899999999998,0.0,1.1204599999999996,2.035450000000001,,0.5456499999999997,,,,
2007-11-30,0.9268800000000001,-0.23000000000000043,1.0629399999999993,1.8207699999999996,,0.5344199999999999,,,,
2007-12-07,0.9897099999999996,-0.1899999999999995,1.1463299999999998,1.5723699999999994,,0.5450599999999999,,,,
2007-12-14,0.9493999999999998,-0.25,1.1463299999999998,1.5613899999999994,,0.5328800000000005,,,,
2007-12-21,0.9788700000000001,-0.23000000000000043,1.1253000000000002,2.3541800000000004,,0.5063900000000006,,,,
2007-12-28,0.9678900000000001,-0.2699999999999996,1.0336100000000004,1.5966699999999996,,0.5003800000000003,,,,
2008-01-04,1.1200900000000003,-0.17999999999999972,1.05904,1.7332300000000007,,0.48817999999999984,,,,
2008-01-11,1.2183899999999999,0.040000000000000036,1.0964800000000001,1.5982700000000012,,0.48950999999999967,,,,
2008-01-18,1.30259,-0.08000000000000007,1.17699,1.621929999999999,,0.47782000000000036,,,,
2008-01-25,1.38082,0.16999999999999993,1.0560099999999997,1.9543400000000002,,0.39239000000000024,,,,
2008-02-01,1.52175,0.21999999999999975,1.0210400000000002,2.0353200000000005,,0.5007800000000002,,,,
2008-02-08,1.72002,0.1999999999999993,1.0145499999999994,2.0915399999999993,,0.5448799999999996,,,,
2008-02-15,1.8687200000000002,0.2400000000000002,1.1602699999999997,1.97837,,0.4682400000000002,,,,
2008-02-22,1.81045,0.27000000000000046,1.3102300000000002,1.9634999999999998,,0.6170299999999997,,,,
2008-02-29,1.87937,0.3000000000000007,1.3429200000000003,1.63884,,0.5141399999999998,,,,
2008-03-07,2.01926,0.3199999999999994,1.3021699999999998,1.8244100000000003,,0.4994099999999997,,,,
2008-03-14,1.9970399999999997,0.14000000000000057,1.52834,2.10604,,0.47691000000000017,,,,
2008-03-21,1.78539,0.1800000000000006,1.4845400000000004,2.2786100000000005,,0.4947499999999998,,,,
2008-03-28,1.7931900000000003,0.1299999999999999,1.5877999999999997,2.0843100000000003,,0.4207900000000002,,,,
2008-04-04,1.6480000000000001,0.0699999999999994,1.3712600000000004,2.1868999999999996,,0.4643099999999998,,,,
2008-04-11,1.7278600000000002,0.11000000000000032,1.30573,1.7772100000000002,,0.4779600000000004,,,,
2008-04-18,1.5658100000000004,0.10000000000000053,1.3975000000000004,1.6669999999999998,,0.44767,,,,
2008-04-25,1.4516,0.20000000000000018,1.3309600000000001,1.7995999999999999,,0.4344000000000001,,,,
2008-05-02,1.3944,0.2400000000000002,1.06089,1.415000000000001,,0.4648399999999997,,,,
2008-05-09,1.53876,0.21999999999999975,1.0662999999999996,1.430200000000001,,0.5331900000000003,,,,
2008-05-16,1.3974199999999999,0.3100000000000005,1.0026799999999998,1.2295999999999996,,0.5369800000000002,,,,
2008-05-23,1.41004,0.46999999999999975,1.0315399999999997,1.4499000000000013,,0.5518200000000002,,,,
2008-05-30,1.3968699999999998,0.41000000000000014,1.2138600000000004,1.215300000000001,,0.5415699999999997,,,,
2008-06-06,1.5432100000000002,0.3100000000000005,0.9971700000000006,1.4751000000000012,,0.53478,,,,
2008-06-13,1.22397,0.27000000000000046,0.86789,1.0919999999999987,,0.5746099999999998,,,,
2008-06-20,1.28899,0.28000000000000025,1.20019,0.7293000000000003,,0.7984600000000004,,,,
2008-06-27,1.33561,0.28000000000000025,1.1804699999999997,1.2820999999999998,,0.72187,,,,
2008-07-04,1.44813,0.35999999999999943,0.9739300000000002,1.5160999999999998,,0.6941300000000004,,,,
2008-07-11,1.3324100000000003,0.1800000000000006,1.0455500000000004,0.841800000000001,,0.7060299999999997,,,,
2008-07-18,1.4555200000000004,0.08999999999999986,0.8428000000000004,1.3476999999999997,,0.6311800000000001,,,,
2008-07-25,1.3913699999999998,0.16000000000000014,0.8008600000000001,1.229800000000001,,0.6308000000000002,,,,
2008-08-01,1.43323,0.09999999999999964,0.8044000000000002,1.2188999999999997,,0.6567600000000002,,,,
2008-08-08,1.4318300000000002,0.040000000000000036,0.8442499999999997,0.9009999999999998,,0.6962199999999998,,,,
2008-08-15,1.46293,0.10999999999999943,0.7134999999999998,1.0561000000000007,,0.63672,,,,
2008-08-22,1.4586799999999998,0.20999999999999996,0.7167000000000003,1.0582999999999991,,0.5961000000000003,,,,
2008-08-29,1.4447099999999997,0.20000000000000018,0.3151200000000003,1.0201000000000011,,0.6813099999999999,,,,
2008-09-05,1.4169100000000001,0.21999999999999975,0.6143100000000001,0.8741000000000003,,0.5213000000000001,,,,
2008-09-12,1.5091800000000002,0.3000000000000007,0.4017500000000003,1.2391000000000005,,0.4345100000000004,,,,
2008-09-19,1.62995,0.29000000000000004,0.6689299999999996,1.1424000000000003,,0.4337299999999997,,,,
2008-09-26,1.7631700000000001,0.2400000000000002,0.4326800000000004,1.2988999999999997,,0.43518999999999997,,,,
2008-10-03,2.00363,0.1900000000000004,0.63131,1.3392000000000017,,0.43518999999999997,,,,
2008-10-10,2.27407,0.14000000000000057,0.7799800000000001,2.1110000000000007,,0.39514999999999967,,,,
2008-10-17,2.3167600000000004,0.3099999999999996,0.6233299999999997,1.2664999999999988,,0.3198099999999999,,,,
2008-10-24,2.15771,0.33000000000000007,0.48809000000000013,0.8487000000000009,,0.40618,,,,
2008-10-31,2.39058,0.5600000000000005,0.40234000000000014,0.8943000000000012,,0.4931800000000002,,,,
2008-11-07,2.44079,0.41000000000000014,0.59552,0.8004999999999995,,0.6342099999999999,,,,
2008-11-14,2.50652,0.41999999999999993,0.5235000000000003,2.1547,,0.6729699999999998,,,,
2008-11-21,2.10011,0.6399999999999997,0.4939300000000002,0.8582000000000001,,0.79399,,,,
2008-11-28,1.944511,0.6799999999999997,0.6247499999999997,1.9639000000000006,,0.9811700000000001,,,,
2008-12-05,1.7227390000000002,0.75,0.44055,0.1120000000000001,,1.2903399999999998,,,,
2008-12-12,1.802838,0.7300000000000004,0.5423499999999999,0.46720000000000006,,1.35809,,,,
2008-12-19,1.407256,0.69,0.52068,0.17489999999999917,,1.48455,,,,
2008-12-26,1.2297949999999997,0.7100000000000004,0.63184,0.49510000000000076,,1.5196500000000002,,,,
2009-01-02,1.534329,0.8699999999999997,0.63184,0.4641000000000002,,1.50289,,,,
2009-01-09,1.638461,1.08,0.95885,0.8205999999999989,,1.4946800000000002,,,,
2009-01-16,1.5886390000000001,1.1900000000000004,1.28939,0.875,,1.7287600000000003,,,,
2009-01-23,1.813599,1.46,1.3395599999999999,0.8482000000000003,,1.83373,,,,
2009-01-30,1.8977860000000002,1.6600000000000001,1.5794800000000002,1.2444000000000006,,1.83373,,,,
2009-02-06,1.9943149999999998,2.1,1.6800599999999999,1.6265999999999998,,1.6915900000000001,,,,
2009-02-13,1.9251,2.4,1.8055400000000001,1.6437999999999988,,1.58687,,,,
2009-02-20,1.8312979999999999,2.22,1.89144,1.6506000000000007,,1.67056,,,,
2009-02-27,2.0158500000000004,1.7599999999999998,1.9184899999999998,1.789200000000001,,1.74191,,,,
2009-03-06,1.9130030000000002,1.9900000000000002,2.3080499999999997,2.3362,,1.8164299999999998,,,,
2009-03-13,1.909362,1.75,2.3080499999999997,3.0381,,1.7315000000000003,,,,
2009-03-20,1.7564270000000002,1.4900000000000002,2.0895900000000003,2.36951,,1.7228599999999998,,,,
2009-03-27,1.848471,1.73,2.0967900000000004,2.2802500000000006,,1.78258,,,,
2009-04-03,1.9428769999999997,1.7199999999999998,1.9192699999999998,2.2027400000000004,,1.8383099999999999,,,,
2009-04-10,1.970148,1.7300000000000004,2.2793099999999997,2.30335,,1.79728,,,,
2009-04-17,1.9699779999999998,1.71,2.2801400000000003,2.3693500000000007,,1.7806300000000002,,,,
2009-04-24,2.040949,1.6100000000000003,1.9319100000000002,2.52618,,1.76668,,,,
2009-05-01,2.2495,1.5500000000000003,1.7167199999999998,2.4081200000000003,,1.7634,,,,
2009-05-08,2.305561,1.73,2.0739,2.340200000000001,,1.70804,,,,
2009-05-15,2.274363,1.8199999999999994,2.0078899999999997,2.188650000000001,,1.7507000000000001,,,,
2009-05-22,2.5625400000000003,1.8900000000000001,2.1214500000000003,2.317170000000001,,1.79918,,,,
2009-05-29,2.538634,1.9500000000000002,2.2893499999999998,1.8317500000000013,,1.83122,,,,
2009-06-05,2.54284,1.69,2.09272,2.0384899999999995,,1.85005,,,,
