date,BRL,CAD,EUR,JPY,MXN
2009-07-14,,14.19733558297304,7.770426615018082,38.51007808244053,26.09529204156772
2009-07-21,,29.893317610937448,21.17575689960534,39.859868004701205,24.2770273406675
2009-07-28,,44.17917259815481,15.470026548542764,32.876258976933,52.896849907350216
2009-08-04,,46.832016110646705,19.831882925700064,18.746332754896944,57.70067172473784
2009-08-11,,44.62641910699207,11.30991691112101,7.787244883516856,60.468285908991554
2009-08-18,,46.83235398002761,-3.3672829833907865,11.505740480713637,68.05023603812238
2009-08-25,,46.434807181857636,7.985169178630558,20.917919075144507,68.23433423653012
2009-09-01,,36.154470811152216,5.422227775738596,35.81617954556015,42.80961703325528
2009-09-08,,32.28274523238552,11.012002054826507,41.740926168556776,13.093157504501642
2009-09-15,,29.064415329868503,27.233944572718727,39.130434782608695,-2.4267569524629624
2009-09-22,,42.54384979899836,25.632570700887722,44.99811597236759,6.483592743134728
2009-09-29,,24.98204604660987,22.535518728056612,43.410241792145946,-17.301907431462364
2009-10-06,,35.78033698303739,29.309214761408725,42.20874189795579,-31.183606953162723
2009-10-13,,40.34946288777948,26.878539735218787,35.560931357726034,11.93114262574742
2009-10-20,,42.85804178202869,21.775666359349582,33.46016745419879,62.95914946602174
2009-10-27,,38.21849751593316,16.3260476462093,20.591172358697822,69.52670210073398
2009-11-03,,25.974715305925496,12.197920090290655,23.112367311327613,71.26590431284862
2009-11-09,,24.488180728360433,14.553693237185733,21.41992773384238,62.236333762600474
2009-11-17,,22.034995384174618,6.878862614246337,29.559678495409347,69.14901291268906
2009-11-24,,22.667758692261952,13.303496439131585,39.91640939673678,74.06978837203322
2009-12-01,,23.491496546273773,14.439781907453398,37.44856823685324,76.4674624261411
2009-12-08,,24.028754674572266,-1.240420761430946,29.700974081181528,58.64611532018248
2009-12-15,,21.293052459165565,-15.679798813789134,19.839887831022864,75.14435284705554
2009-12-22,,27.69852561600544,-18.564635958395247,8.586844589376126,68.24332808530778
2009-12-29,,41.3377225500954,-30.04536877740163,-6.696283226734722,66.80934656741108
2010-01-05,,42.40474552317905,-26.96103230764305,-10.680123955445117,63.52277307537283
2010-01-12,,47.319069133066236,-12.496977437735218,-9.466856877446752,70.1496245055512
2010-01-19,,48.50213268368933,-20.579814104473527,-7.172685446239591,69.59655460838924
2010-01-26,,28.880984952120382,-23.571992345035625,3.6429948505662706,60.985851865541385
2010-02-02,,16.71745755333043,-26.819636340286177,10.589947386096496,49.3206113424634
2010-02-09,,8.402813193069013,-28.900469469302177,20.978677328002664,40.67694026723777
2010-02-16,,22.469731061823637,-26.46983809591822,14.469686853174869,42.140854547493554
2010-02-23,,31.179878563833487,-30.444563830501647,1.623020037585727,58.45623898798329
2010-03-02,,34.277783357834856,-27.86342051982834,25.230538922155688,68.64885367498314
2010-03-09,,44.89427372995374,-30.655705392486983,20.834818797610644,56.47546006794666
2010-03-16,,39.51738223149669,-37.057293892151236,13.793893686392567,72.5601564893592
2010-03-23,,52.85672237302548,-42.613179576725535,9.699421130292118,73.8821138211382
2010-03-30,,54.58710470443625,-48.09084158637287,-23.56854967692406,75.37406245946543
2010-04-06,,52.88939334947901,-39.5838818860319,-31.149010392693622,74.64057654381631
2010-04-13,,54.34449579859323,-33.91453698098908,-40.1767345110573,75.75048677331698
2010-04-20,,48.37573647562935,-34.596790067741765,-34.665435811917455,75.679585231016
2010-04-27,,47.82337316476063,-38.33939017532669,-37.50616925533459,75.49720128834548
2010-05-04,,42.366654274279966,-41.8540961252662,-42.04682056192824,70.53364465424767
2010-05-11,,42.344297742685846,-42.63827893278255,-23.9334922705941,44.39603506321593
2010-05-18,,41.806453678212435,-38.686835747988525,-25.572708988850657,45.077992025927394
2010-05-25,,22.31943379918788,-42.78600966073924,-4.134433007267225,35.363335601492295
2010-06-01,,18.60536398467433,-39.94681508068559,2.047013834214374,27.57918952397806
2010-06-08,,16.918098124145654,-37.352651937323806,-3.822269002330652,22.067254311028528
2010-06-15,,19.53579999843651,-34.842201447951076,-1.6772686913898585,43.50937808489635
2010-06-22,,31.098302024375847,-38.576656996206204,5.459716676694197,49.11467950408863
2010-06-29,,18.942810956240603,-38.26898543534498,27.064174496198664,51.0636388115968
2010-07-06,,13.424080375952034,-21.626746900360438,38.41394825646794,31.556895989566353
2010-07-13,,20.691351809048676,-18.896514445975463,37.48101597276774,35.48392120221132
2010-07-20,,8.971758464659073,-17.708740733015237,35.93115981763775,42.56854256854257
2010-07-27,,23.777916142902455,-14.585280348675456,30.23074762229624,45.88512511064843
2010-08-03,,28.03187523926578,-10.632314136746562,37.9472622693658,54.434194408611475
2010-08-10,,32.952445922515,-6.756133790913282,39.169628975393984,58.68916676490057
2010-08-17,,31.100644834998104,-11.467071854132513,38.00283337571288,57.773959116457235
2010-08-24,,13.407597708894878,-14.928620318764056,34.294359442795155,53.70941749862432
2010-08-31,,-9.54417932835199,-13.33703806612948,32.4089186721216,24.29421320688444
2010-09-07,,-3.824805826146883,-15.954582835508248,30.018005089261393,12.343842661455751
2010-09-14,,14.25558379752312,-16.2882139571406,31.72075022328074,18.720847497825915
2010-09-21,,30.221425475749577,-9.360276598412783,17.717844886148093,32.124821465007145
2010-09-28,,31.475409836065573,6.513926088855445,20.984324534555356,54.314983694904555
2010-10-05,,38.104877337665044,12.101455882799915,31.430015159171298,65.21869962385814
2010-10-12,,36.41472414433473,8.874522331628217,31.479523266999134,65.04148792052382
2010-10-19,,29.279818425228964,11.991208631194798,29.781499111085623,66.14632447881154
2010-10-26,,24.93326423451877,8.79470882770692,26.818019306399712,63.94276072140775
2010-11-02,,24.90625805035827,5.708984790213169,28.612328825805715,66.48732989379633
2010-11-09,,35.189961929919974,-2.4270515528436203,19.01007009927766,70.15779173680393
2010-11-16,,34.580654482409884,-5.328275340238653,11.648354985915065,71.86617261537836
2010-11-23,,23.418561863394093,-14.309067306305392,8.211695725968214,67.90333063628285
2010-11-30,,20.91775150880343,-9.093806698376895,8.890876161991148,67.98645054896076
2010-12-07,,25.043696032139408,-16.362021009697173,4.188818222380193,50.04693268809579
2010-12-14,,22.4054929686347,-20.22809491691704,13.909062532514827,56.967823689573095
2010-12-21,,27.157315924376192,-19.221063688066813,9.586775024424904,60.47948973627205
2010-12-28,,33.90035593474824,-28.239440090689538,25.487685539997987,60.951673693624635
2011-01-04,,38.84960002649928,-22.172397527551627,33.874520364561846,61.25469331402691
2011-01-11,,42.23277726289774,-25.34405259301796,21.17014524138446,63.64595792584254
2011-01-18,,41.01415922299801,-9.019599540577877,16.842534305511524,66.2102009730705
2011-01-25,,34.259832568554444,2.8762280552412047,22.486520773866157,66.87070160940148
2011-02-01,,33.34226031065881,13.209275964671988,23.506667583172945,66.54342467739598
2011-02-08,,38.900031072568574,9.975877096015054,26.246973365617432,67.99059728322062
