date,BRL,CAD,EUR,JPY,MXN
2005-08-09,,15.352378895069396,2.9027367092255023,-27.338000157308674,76.34670781893004
2005-08-16,,23.786128487283687,0.3934832702232883,-15.806689311838392,74.93624772313296
2005-08-23,,22.756395397353756,-3.9741124413291153,-18.834139956046066,55.74629896260198
2005-08-30,,26.01279317697228,-2.3541120528715744,-26.741283065443632,49.24288567502868
2005-09-06,,25.53660675515747,14.605820467276951,-19.531099064698328,56.867145421903054
2005-09-13,,20.954687400420624,4.660722734618386,-18.45947359799627,44.832074980473834
2005-09-20,,17.886765966349692,-1.203377547064871,-37.253813062182246,47.317347773056866
2005-09-27,,39.15789091107335,-1.1812996506949256,-42.625080283753455,40.840262582056894
2005-10-04,,35.155946680471075,-1.32414293488119,-37.682686526291974,69.22963363924907
2005-10-11,,39.937881939036345,3.658071115589551,-37.485595563149616,63.424057583656406
2005-10-18,,38.10456236538085,0.5920191661877428,-33.3742325143481,32.18700475435816
2005-10-25,,35.31182795698925,-1.6913179452933358,-34.1577108668258,22.806199381305476
2005-11-01,,34.3355570750097,4.849417210649592,-33.86158536896779,62.84303906138217
2005-11-08,,25.24173223064465,-4.145035589637098,-32.68745416382166,67.78563015312132
2005-11-15,,19.66747927840078,-7.5440047927424185,-33.096383229052314,72.39743915267148
2005-11-22,,14.834065996264362,-5.99456949218287,-32.1674087961878,66.54226074350532
2005-11-29,,25.19256988528306,-9.955471611093115,-30.93610727095196,62.6036151177652
2005-12-06,,31.5345158319038,-12.585236934982966,-32.51873470925456,60.56184142022248
2005-12-13,,39.44050544050544,-0.5525177762069109,-29.582633754654164,48.88120687909513
2005-12-20,,34.95956226974473,3.648588440196039,-18.712859221665482,38.66496190932822
2005-12-27,,41.04425465838509,4.0740411141763815,-14.857162039679077,33.43118425073116
2006-01-03,,34.80707014164951,9.418977171707006,-15.885359807862729,39.03433242506812
2006-01-10,,23.70963149760026,17.239728070588605,-11.495355709122588,41.744493208810866
2006-01-17,,26.41733364720653,16.370933508277698,-10.889128762352323,44.29813539729607
