date,stack,A_total,B_total,D_total,A_spot,A_carry,B_spot,B_carry,D_spot,D_carry
2014-09-05,0.0024075258352659213,0.0013974581986642763,0.006835186943735132,0.0,0.00046850131554747375,0.00023022778378466437,0.0015903751821958962,0.00011842155373788685,0.0,0.0
2014-09-12,3.9254642228322024e-05,-0.00426376755086604,0.008684553670645368,0.0,-0.0030428195248399744,0.0009109357494069543,0.002019882157376933,0.00015125626028440905,0.0,0.0
2014-09-19,-0.0004326932894199891,0.0025820110984549676,-0.006894795354589892,0.0,0.0006796478316474396,0.0006113577175800442,-0.0018746538785831325,0.00015095503993565947,0.0,0.0
2014-09-26,0.003957916729132722,0.003626934069290442,0.008577798777950004,0.0,0.0012509839140757058,0.0005624831205695151,0.0019586569434995147,0.00018579275098798618,0.0,0.0
2014-10-03,-0.0012210195390602789,-0.0034778672703623414,0.0020716563844835672,0.0,-0.0021040954799040356,0.00036516184472286503,0.0003840520813128995,0.00013386201480799226,0.0,0.0
2014-10-10,-0.0009430238171458451,-0.0005258320701407833,-0.0027204311283018138,0.0,-0.0005296272531873245,0.0002667112181169328,-0.0008754302386238091,0.00019532245654835562,0.0,0.0
2014-10-17,0.0005918575045205422,3.0038301244401202e-05,0.0023073534155933664,0.0,-0.00025449605027404935,0.00026951520089624995,0.00043768969810408783,0.0001391486557942538,0.0,0.0
2014-10-24,0.004777765649857075,0.0069786008731798,0.0051538608530687004,0.0,0.0031262164716699,0.00036308396491999985,0.0011800394631576773,0.00010842575010949774,0.0,0.0
2014-10-31,0.007677212591609513,0.010744319043662997,0.009220212279112058,0.0,0.004940438257131336,0.00043172126470016314,0.00221134068474714,9.371238503087468e-05,0.0,0.0
2014-11-07,0.0028955939101450957,0.0030169956132611417,0.0055483844140581,0.0,0.0013491933291495466,0.00015930447748102407,0.0012200425282327097,0.00016705357528181536,0.0,0.0
2014-11-14,-0.0004781541663316833,0.000302461053445843,-0.002517538772218419,0.0,-0.0003688560728005414,0.0005200865995234629,-0.0008230291750383848,0.00019364448198377999,0.0,0.0
2014-11-21,0.0013402421080708803,0.003202904535886768,-0.0010448406394900145,0.0,0.0013924056906819227,0.00020904657726146135,-0.00044533289698946653,0.0001841227371169629,0.0,0.0
2014-11-28,0.0003591900140540689,-0.0014206785428497626,0.004278117141915801,0.0,-0.0010354606922015383,0.00032512142077665695,0.0009484272204010683,0.00012110206507788184,0.0,0.0
2014-12-05,0.005873433247636073,0.009240488946086431,0.00501275509837143,0.0,0.004317528047085511,0.000302716425957705,0.001116786110061536,0.00013640266453132126,0.0,0.0
2014-12-12,-0.002413700084666922,-0.004621475279460772,-0.0004118497797461432,0.0,-0.002624884975389506,0.00031414733565912005,-0.00023789564670112612,0.0001349332017645903,0.0,0.0
2014-12-19,0.00808111206017209,0.013863935245308776,0.004596577750070806,0.0,0.0059299241056699255,0.0010020435169844626,0.0008648230886382972,0.0002843213488794041,0.0,0.0
2014-12-26,0.0029141092549766485,0.004991272268250258,0.0016738924834060794,0.0,0.0020097544424923014,0.0004858816916328274,0.00014376367506582573,0.0002747094457856941,0.0,0.0
2015-01-02,0.0044764401717177025,0.005240502527124914,0.007424755632620983,0.0,0.0017803256097679476,0.0008399256537945098,0.0016186119124975006,0.0002375769956577452,0.0,0.0
2015-01-09,0.0060391700217196555,0.0046260187747507835,0.014904642537377054,0.0,0.0018588998934815392,0.0004541094938938526,0.0035306882447974993,0.0001954723895467642,0.0,0.0
2015-01-16,0.006653972735881801,0.005653970139944603,0.015307950663638,0.0,0.0023425065683113522,0.0004844785016609495,0.003660603684027322,0.00016638398188217825,0.0,0.0
2015-01-23,0.009099628673689509,-0.005203177417313316,0.04680486952938467,0.0,-0.003114092944867451,0.0005125042362107929,0.011443857019752797,0.0002573603625933705,0.0,0.0
2015-01-30,0.0019845605686834517,0.005738884369845536,-0.0035395264649572657,0.0,0.002173540428258838,0.0006959017566639297,-0.0010851153289959,0.00020023371275658362,0.0,0.0
2015-02-06,-0.004037327307315223,-0.007198607872915194,-0.0017520934834305043,0.0,-0.004714576630048863,0.001115272693591265,-0.0006678372574606535,0.00022981388660302742,0.0,0.0
2015-02-13,-0.0027920683007721086,-0.0044629305893655845,-0.002242412024357265,0.0,-0.0028723592924917232,0.0006408939978089309,-0.0007259842638812224,0.00016538125779190616,0.0,0.0
2015-02-20,0.007798663783759674,0.015526258981306206,0.00014213717242628668,0.0,0.007061416793655191,0.0007017126969979107,-0.00015881655232113888,0.00019435084542771054,0.0,0.0
2015-02-27,0.001415042318508638,-0.0008617374456537737,0.007383644165342099,0.0,-0.0009833504156514946,0.0005524816928246078,0.0016186050697918014,0.00022730597154372353,0.0,0.0
2015-03-06,0.005256845398461295,0.010721441111807617,-0.000415500629770054,0.0,0.0050867381090396796,0.00027398244686412874,-0.00027603009283674916,0.00017215493539423567,0.0,0.0
2015-03-13,0.005718702804628576,0.009982244859287273,0.0029103214999397593,0.0,0.0036986547098757693,0.0012924677197678665,0.0004616119840996055,0.0002659683908853343,0.0,0.0
2015-03-20,-0.005748961967233437,-0.009478213563002992,-0.004039420742927762,0.0,-0.005731647990796972,0.0009925412092954757,-0.0012681788386132804,0.00025832365288133995,0.0,0.0
2015-03-27,-0.00153240875005746,-0.004119202823898858,0.002108770647567876,0.0,-0.0025198882176341347,0.00046028680568470566,0.0003040925072242893,0.00022310015466767965,0.0,0.0
2015-04-03,-0.004455051686146722,-0.011801276426467304,0.00578234610834772,0.0,-0.006994001653145616,0.0010933634399119651,0.001229181359187348,0.00021640516789958218,0.0,0.0
2015-04-10,0.009992054130090756,0.015064076614947693,0.00984006329046764,0.0,0.006718087703124249,0.0008139506043495968,0.00227225779314405,0.0001877580294728601,0.0,0.0
2015-04-17,-0.008408860445511465,-0.008754864088912682,-0.0161257136042205,0.0,-0.0051012321611466314,0.00072380011669029,-0.004300357683680225,0.0002689292826250993,0.0,0.0
2015-04-24,-0.007915433420003741,-0.012818462199205202,-0.006024809281604561,0.0,-0.0067943047259661675,0.0003850736263635665,-0.0017322297590031779,0.00022602743860203762,0.0,0.0
2015-05-01,-0.001392363933827846,0.0017477534268810606,-0.009064962589073505,0.0,-0.00010733260625112619,0.0009812093196916564,-0.0024696507897636966,0.00020341014249532032,0.0,0.0
2015-05-08,0.0027818091187346797,0.003343771321414197,0.004439693832110325,0.0,0.00028656731381438013,0.0013853183468927185,0.0009539548618700683,0.00015596859615751296,0.0,0.0
2015-05-15,0.0007673017855972657,0.003461221999043855,-0.0038532368556986473,0.0,0.0008105422836798035,0.0009200687158421241,-0.0011819136504245265,0.00021860443649986472,0.0,0.0
2015-05-22,0.009517655716403702,0.012097248565103552,0.013876125735407701,0.0,0.004842358514866126,0.0012062657676856505,0.0032937664901562746,0.00017526494369565085,0.0,0.0
2015-05-29,0.009239255543080293,0.014621758127929612,0.007713505916461949,0.0,0.006862698322949547,0.0004481807410152595,0.0017840462092838401,0.00014433026983164696,0.0,0.0
2015-06-05,-0.0017203923716079443,0.00023669220758332503,-0.007354953901598427,0.0,-0.0001237044886086802,0.0002420505924003427,-0.0020040665478313195,0.00016532807243171285,0.0,0.0
2015-06-12,-0.0045528723927512225,-0.005485796862975193,-0.007239895845054503,0.0,-0.0030659866794832194,0.00032308824799562276,-0.0019895587111518603,0.00017958474988823465,0.0,0.0
2015-06-19,-0.0004231215452445065,-0.0017475789097538437,0.0018026716385296615,0.0,-0.0015204935989664816,0.0006467041440895597,0.00026743737186910423,0.00018323053776331111,0.0,0.0
2015-06-26,0.005630272016324255,0.010719916470638143,0.001081255124020735,0.0,0.004937917606921798,0.00042204062839727344,-1.2015279329779375e-05,0.0002823290603349631,0.0,0.0
2015-07-03,0.003499874273268764,0.003300741260737622,0.007398014571599812,0.0,0.0014038050661300053,0.00024656556423880555,0.001692824421138371,0.0001566792217615821,0.0,0.0
2015-07-10,-0.0027846216537313136,-0.0073765537461759996,0.0036146208774267444,0.0,-0.0045822198869143555,0.0008939430138263558,0.0007240505455572623,0.00017960467379942374,0.0,0.0
2015-07-17,0.01061844657528089,0.014139006073315898,0.01419577415449177,0.0,0.006481218104473134,0.0005882849321848158,0.0033696845842914216,0.00017925895433152102,0.0,0.0
2015-07-24,-0.0004968116299465849,0.00377795371229052,-0.00954315394436738,0.0,0.0015145437961459267,0.00037443305999933343,-0.0025568943962472673,0.0001711059101554222,0.0,0.0
2015-07-31,6.146766668039931e-06,0.0009108290298093045,-0.0017970709929464492,0.0,0.00020714821731886873,0.0002482662975857835,-0.0006205743977774832,0.00017130664954087088,0.0,0.0
2015-08-07,0.011164835623505167,0.02138722407833455,0.001884894337351569,0.0,0.010182971740345872,0.000510640298821404,0.00025480948573776446,0.0002164140986001278,0.0,0.0
2015-08-14,-0.01403897593109671,-0.018849154089225204,-0.018457595545936435,0.0,-0.009570859247737486,0.00014628220312488604,-0.004810929006214052,0.00019653011972994334,0.0,0.0
2015-08-21,-0.0025932314200890266,0.0006920358478626145,-0.011756997376081334,0.0,-5.0772640486024014e-05,0.0003967905644173312,-0.003198774304752495,0.0002595249607321614,0.0,0.0
2015-08-28,0.003219074575188655,0.004109471752843076,0.004657354795068468,0.0,0.0010227716206003263,0.0010319642558212117,0.0009185669318922343,0.00024577176687488287,0.0,0.0
2015-09-04,-4.942051793765576e-05,0.003640612350405702,-0.007478906772562027,0.0,0.0014795170961097463,0.0003407890790931046,-0.002090638486623961,0.000220911793483454,0.0,0.0
2015-09-11,-0.0023702989651559194,-0.007650537238002923,0.005819878615382168,0.0,-0.004139406168718661,0.0003141375497171995,0.001244196387672356,0.00021077326617318577,0.0,0.0
2015-09-18,-0.0016919915661257276,-0.004600052930188049,0.0024321395958731883,0.0,-0.002886498060944825,0.0005864715958508001,0.0004096469939120293,0.00019838790505626776,0.0,0.0
2015-09-25,0.008005615407654853,0.01716228679357984,-0.002302111956540266,0.0,0.008243269296886709,0.000337874099903212,-0.0007556382313988862,0.00018011024226381956,0.0,0.0
2015-10-02,-0.005037073813587493,-0.007966721167872986,-0.004214852918604,0.0,-0.0048234744698588215,0.0008401138859223282,-0.0013678151198919892,0.0003141018902409891,0.0,0.0
2015-10-09,0.015152927161949298,0.0200767148503087,0.02045827894717979,0.0,0.009139632105525252,0.0008987253196290991,0.004808226090153104,0.00030634364664184314,0.0,0.0
2015-10-16,-0.006581243932570837,-0.01224929854912583,-0.0018263786320316885,0.0,-0.006872608940539706,0.0007479596659767908,-0.0005922589512521763,0.00013566429324425418,0.0,0.0
2015-10-23,0.00623925019165722,0.011419558153548236,0.0021178844595324074,0.0,0.00543152627366754,0.0002782528031065783,0.0004339190970271978,9.555201785590409e-05,0.0,0.0
2015-10-30,1.0956729454986115e-05,0.0012680200336692483,-0.002492213149518552,0.0,0.00046679468149925257,0.00016721533533537152,-0.00072687147157086,0.000103818184191222,0.0,0.0
2015-11-06,0.00658977784658848,0.010239190503210394,0.005880730379933131,0.0,0.00461841441255499,0.0005011808390502076,0.0012857946204155126,0.0001843879745677699,0.0,0.0
2015-11-13,0.00023902313148829838,0.0009342146411716628,-0.0009123367563901321,0.0,0.00011181816675081061,0.0003552891538350208,-0.0003735822135576252,0.00014549802446009222,0.0,0.0
2015-11-20,0.003173135915671,0.0025610847498507075,0.007570374162982585,0.0,0.0009663538004040808,0.0003141885745212731,0.0017365780782516117,0.0001560154624940345,0.0,0.0
2015-11-27,-0.0028516365617259026,-0.004023692029234817,-0.003359162188433975,0.0,-0.002410244775775915,0.00039839876115850613,-0.0009777317750510129,0.00013794122794251918,0.0,0.0
2015-12-04,0.0009473232085730207,0.0008994721756348457,0.001990348483022392,0.0,4.779543692099854e-05,0.0004019406508964242,0.00035936049713067867,0.00013822662362491934,0.0,0.0
2015-12-11,-0.0030719903495556923,-0.004211537604294444,-0.0038648861896338807,0.0,-0.002481814315884561,0.0003760455137373391,-0.00111462744621786,0.00014840589880938987,0.0,0.0
2015-12-18,0.004020157040462887,0.001112851112821287,0.013854925936208976,0.0,0.00024301021577819392,0.0003134153406324496,0.0032685373623990792,0.000195194121653165,0.0,0.0
2015-12-25,0.004094663446204204,0.008755357696104053,-0.001132061607391291,0.0,0.0038954445320404903,0.0004822343160115362,-0.0004629780208147435,0.00017996261896692075,0.0,0.0
2016-01-01,0.002875865078142825,0.007069823094826265,-0.0026361858770812302,0.0,0.0030839299111295867,0.00045098163628354553,-0.0008130620456624662,0.00015401557639215871,0.0,0.0
2016-01-08,0.0049931628091181655,0.011476080782302774,-0.0029795103281328858,0.0,0.0054322415216991994,0.0003057988694521878,-0.0009059944384153843,0.0001611168563821629,0.0,0.0
2016-01-15,0.002849595052515481,0.002638364654207035,0.006121650901647854,0.0,0.0008551876667578205,0.0004639946603456971,0.0013365706164792498,0.00019384210893271363,0.0,0.0
2016-01-22,-0.0013672371456320584,-0.0010228393394389058,-0.0034232699036504223,0.0,-0.0008405312276748876,0.00032911155795543466,-0.0010779413460179376,0.00022212387010533217,0.0,0.0
2016-01-29,0.0025097330529589967,0.0017690768704456434,0.0065007784709446995,0.0,0.0006878591286021196,0.00019667930662070214,0.0014679848695903783,0.0001572097481457967,0.0,0.0
2016-02-05,-0.0013497150713068418,0.0017317902928301351,-0.008862440870887637,0.0,0.00037674122061827424,0.0004891539257967933,-0.002362174147348243,0.00014656392962633362,0.0,0.0
2016-02-12,0.0016628211675141415,0.004057983172091803,-0.0014646816741270394,0.0,0.001699029089342902,0.0003299624967029993,-0.0005522312740372601,0.0001860608555055003,0.0,0.0
2016-02-19,0.0018555527785732197,0.005413497528523482,-0.003404783942754085,0.0,0.00213433877440537,0.0005724099898563706,-0.0009941766388536942,0.0001429806531651729,0.0,0.0
2016-02-26,0.0001950464812030115,0.002117651613729772,-0.0034551173026474984,0.0,0.000867866164352417,0.00019095964251246913,-0.0010428137750264058,0.0001790344493645311,0.0,0.0
2016-03-04,0.001874394062424132,-0.0012836196563523535,0.010064815562401234,0.0,-0.0010353361980509693,0.00039352636987479247,0.0023779866370602777,0.00013821725354003117,0.0,0.0
2016-03-11,-0.0017492374755507314,-0.002368483089400735,-0.0022599837234014565,0.0,-0.0014494659331394995,0.0002652243884391321,-0.0006965161754675972,0.00013152024461723303,0.0,0.0
2016-03-18,-0.004724466690938669,-0.006509964669915275,-0.005877937423924127,0.0,-0.0036380238161288427,0.00038304148117120513,-0.0015717314298242207,0.00010224707384318883,0.0,0.0
2016-03-25,0.00102639294142624,6.389993262567643e-05,0.003977771900453607,0.0,-0.0002310849622367363,0.0002630349285495745,0.0009299403527526388,6.450262236076308e-05,0.0,0.0
2016-04-01,0.0016328615180432066,0.00287434117032127,0.0007827637315302862,0.0,0.0009712540384882212,0.0004659165466724138,2.911864777696012e-05,0.00016657228510561143,0.0,0.0
2016-04-08,-0.002450313316463094,0.000660316270740463,-0.011121885807333302,0.0,0.00010934228713237537,0.00022081584823785614,-0.00287165413273165,9.118268089832416e-05,0.0,0.0
2016-04-15,0.00023391818696447123,0.0006803508150822125,-0.00042502888230654004,0.0,0.00019970545751968463,0.0001404699500214216,-0.00020501684415823152,9.875962358159651e-05,0.0,0.0
2016-04-22,0.0005482045454623542,0.003942762555587426,-0.005692706929325435,0.0,0.0018471783793477313,0.00012420289844598174,-0.001523636520872029,0.00010045978854067009,0.0,0.0
2016-04-29,-0.008250733963678043,-0.012062673064274361,-0.008877589726163447,0.0,-0.006326907525022368,0.00029557099288518774,-0.0023207189834847206,0.00010132155194385927,0.0,0.0
2016-05-06,0.005811718117273112,0.00974110152050012,0.003764669428092204,0.0,0.004602327789525387,0.00026822297072467304,0.0008252642671311778,0.0001159030898918732,0.0,0.0
2016-05-13,0.000982377445732254,0.001958692025152828,1.2125732623360349e-05,0.0,0.0004483981454284541,0.0005309478671479599,-0.00012836987820072872,0.0001314013113565688,0.0,0.0
2016-05-20,0.0009704041238113617,0.0,0.0038816164952454467,0.0,0.0,0.0,0.0008365950077161067,0.0001338091160952549,0.0,0.0
2016-05-27,-0.0002917295238438426,0.0,-0.0011669180953753704,0.0,0.0,0.0,-0.00041318583440304687,0.00012145631055920427,0.0,0.0
2016-06-03,-0.007632528581375684,-0.01462338106229653,-0.0012833522009096747,0.0,-0.007652782452000195,0.0003410919208519309,-0.0004335844944684556,0.00011274644424103692,0.0,0.0
2016-06-10,0.00018011782221255025,0.0028116278298163278,-0.0049027843707824545,0.0,0.0010848893601231421,0.00032092455478502173,-0.001342449338846224,0.00011675324615061032,0.0,0.0
2016-06-17,0.0005274538572721211,0.0017578589764498137,-0.0014059025238111432,0.0,0.0003027368229880591,0.0005761926652368478,-0.00046607031743024736,0.00011459468647746155,0.0,0.0
2016-06-24,0.0012954263735373182,0.003235659833737075,-0.0012896141733248774,0.0,0.0010105605763477492,0.0006072693405207882,-0.0004553352354414576,0.00013293169211023824,0.0,0.0
2016-07-01,0.0075334303986504,0.011321066266009937,0.007491589062581725,0.0,0.004840487268254655,0.0008200458647503141,0.0017750518790362816,9.784538660914976e-05,0.0,0.0
2016-07-08,0.00126541618873174,0.001560721773924771,0.0019402212070774181,0.0,-1.5907880553168496e-05,0.000796268767515554,0.00041455432805379927,7.050097371555523e-05,0.0,0.0
2016-07-15,0.00032765472773212904,-0.002238889299919102,0.00578839751076672,0.0,-0.0013016340652585077,0.00018218941529895638,0.0013674208669217367,7.967851076994327e-05,0.0,0.0
2016-07-22,0.0029545198185709737,0.0013142555623392232,0.009189568149605448,0.0,0.0004184572484309333,0.00023867053273867828,0.0022315163673192807,6.587567008208166e-05,0.0,0.0
2016-07-29,0.0018197650623599329,0.0050446690089329905,-0.002810277768426249,0.0,0.0019965293140544785,0.0005258051904120166,-0.0008327978539106525,0.0001302284118040902,0.0,0.0
2016-08-05,0.0015014524603647577,0.000844789946915793,0.004316229947627445,0.0,5.5319382900913176e-05,0.0003670755905569833,0.0009215661008754632,0.0001574913860313981,0.0,0.0
2016-08-12,-0.00197969433204964,-0.004171836299353024,0.0004248952705074869,0.0,-0.002627390017465585,0.0005414718677890726,-1.3622507472648665e-05,0.00011984632509952039,0.0,0.0
2016-08-19,-0.00532036957197181,-0.00453813771482361,-0.012205202858240019,0.0,-0.0029837695375648657,0.0007147006801530603,-0.0031759304417501703,0.00012462972719016563,0.0,0.0
2016-08-26,0.002304962594803791,0.0032891383122522592,0.002641573754710645,0.0,0.0010140120818430778,0.0006305570742830517,0.0005385402652636887,0.00012185317341397251,0.0,0.0
2016-09-02,0.0026691993825713536,0.0019694649669559075,0.0067378675963736,0.0,0.0006428672557267862,0.00034186522775116765,0.0015865411079302885,9.792579116311155e-05,0.0,0.0
2016-09-09,-0.00515732324708584,-0.008190206135205996,-0.004248880717931367,0.0,-0.004905145375028746,0.0008100423074257485,-0.0011774264651315933,0.00011520628564875142,0.0,0.0
2016-09-16,0.005378705366630857,0.008074301243665502,0.005366218979192425,0.0,0.003313822737458585,0.0007233278843741662,0.001166528571667734,0.00017502617313037224,0.0,0.0
2016-09-23,-0.0022820174484272106,-0.005946609271462895,0.0027651487492169474,0.0,-0.0037130278478688093,0.0007397232121373617,0.0004719463227094724,0.00021934086459476438,0.0,0.0
2016-09-30,0.0025598104779765564,0.004517847850643285,0.0012035462106196545,0.0,0.0016356206216066994,0.0006233033037149429,0.0001698401488102285,0.00013104640384468513,0.0,0.0
2016-10-07,0.0042539237880365125,0.004661383669456693,0.007692927813232663,0.0,0.00155761339323675,0.0007730784414915965,0.0017825231027351106,0.00014070885057305534,0.0,0.0
2016-10-14,0.004586557083924735,0.011894843632401621,-0.005443458929104301,0.0,0.005467975587062392,0.0004794462291384189,-0.0015458936985199147,0.00018502896624383942,0.0,0.0
2016-10-21,0.003178509330268772,0.0025270500330752195,0.007659937254924649,0.0,0.0010206993522376166,0.00024282566429999325,0.0016971943942977227,0.00021778991943343943,0.0,0.0
2016-10-28,0.0008152643050805153,2.6128957769423366e-05,0.0032087993047832148,0.0,-0.0008892608261304519,0.0009023253050151636,0.0005378359199817392,0.00026436390621406455,0.0,0.0
2016-11-04,-0.007400198344102105,-0.013090797557380643,-0.003419198261647134,0.0,-0.0073504694818402804,0.0008050707031499585,-0.0010452076867445551,0.00019040812133277167,0.0,0.0
2016-11-11,-0.004241944604940349,-0.005126920707380719,-0.006713937004999956,0.0,-0.0033686342776795535,0.0008051739239891941,-0.0018363646931876165,0.00015788044193762782,0.0,0.0
2016-11-18,0.005988930521743763,0.009493485079567033,0.004968751927840987,0.0,0.004250510437057308,0.0004962321027262086,0.001031393960742337,0.00021079402121790974,0.0,0.0
2016-11-25,-0.006077674211565083,-0.01283177570482594,0.001352854563391551,0.0,-0.007446333297469646,0.0010304454450566771,0.0001337514366966955,0.00020446220415119224,0.0,0.0
2016-12-02,0.0058732960999431745,0.01298409901747095,-0.0024750136351692036,0.0,0.005752102069105938,0.0007399474396295371,-0.0007724420310704737,0.00015368862227817278,0.0,0.0
2016-12-09,0.007524626136272855,0.01512188811077088,-0.00014527167645033882,0.0,0.0067629202502233685,0.0007980238051620709,-0.00017582724029339037,0.00013950932118080565,0.0,0.0
2016-12-16,0.0075693438746301835,0.01078041851992843,0.008716538458663875,0.0,0.004972375806974514,0.0004178334529897005,0.002061111715768907,0.00011802289889706197,0.0,0.0
2016-12-23,0.005856294968178582,0.00890137825885558,0.005622423355003168,0.0,0.003505290215331822,0.0009453989140959677,0.00120017160091139,0.000205434237839402,0.0,0.0
