date,CNH,IDR,INR,KRW,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF,EUR,JPY,CAD
2014-08-15,0.000980859370308221,4.208667372224686e-05,0.0007114647863983956,-0.0011845029893945086,9.648744646757159e-05,-0.0008456717979014798,0.00011087740880807274,9.621053021683654e-05,0.001110614438497756,0.0001568040306719693,9.381998567435909e-05,-8.812719444440341e-05,0.0003591170802338409,0.00013490159738561148,0.00031733666885641636,-0.0011704434061334695
2014-08-22,-0.0007783795142822254,0.00014982803857959415,0.00011812229224663636,8.958451595016632e-06,-6.945825697375361e-05,0.0007950571334838438,-1.4398445126948915e-05,-5.125264144153678e-05,-0.0002597059523157198,-3.603927709005599e-05,0.0016723177981412902,-0.0002840032151781672,0.0010193643799626044,0.0007208073236134872,0.0010646590326071805,0.0007291147838258731
2014-08-29,0.0006177807712676486,-3.731268197893832e-05,-3.937801744019149e-07,0.0001133338103072905,0.0001105287968948338,-7.322535575511665e-05,1.1786768306009534e-05,-0.00017435599826621297,0.0014015665534092296,7.113786903641846e-05,0.0002807696421893989,-0.00039054586723452845,-0.00016773460564935007,0.00028531559982519994,-0.0001258221999318307,-0.0018846964607090102
2014-09-05,0.0005656764243986128,1.5537295163065803e-05,0.0001142549471631214,-0.0001592812925742035,5.032056872820925e-05,-0.0001416633629786704,-9.4034410893688e-05,0.0001598190285958163,-1.6170009694506953e-05,-1.830625460837641e-06,0.0001677916023487798,-0.0002544107989684118,-0.00022180621831281573,0.0010283405121253824,0.000605868966494877,0.0005891132091311906
2014-09-12,5.8159801553776786e-05,-0.006069611501383195,-0.00024004596676838207,-0.0001983324133617426,-0.00023368956851644638,-0.00021011905131946003,-0.0001065211057444463,0.0031543767708110976,-0.0002728054452498327,-0.00021281329665206092,-9.793819110702113e-05,-0.00015661628861552102,-0.00011182538157758432,0.00010090790236210283,0.001463667866727303,0.0031724605110697354
2014-09-19,-0.00018326125782455244,-0.001685121399090751,2.0877478207667807e-05,-5.0677055019629304e-05,-0.00020444938619768377,0.0006495289433972515,7.620930627660797e-05,0.0028827029506758306,-6.829558355165303e-05,4.174688779770423e-05,-0.00010518695976368162,-0.0005651212925393541,-0.0003883519012790274,0.00046612788371675477,0.0009180175806984073,-0.0022374394849238805
2014-09-26,0.0003067735708071074,-0.0012946974819778327,-0.00016666019671342973,-0.00010881621581787534,-0.0001304667733561316,0.001051709507450476,-0.00015388263804237844,0.0011097494820378564,-0.00012756724459632438,-0.0002374881362526457,-6.178804788598415e-06,-0.001870040924675737,0.0013420121606283998,0.0006944484391400244,0.0001258541278764686,0.003423167857413343
2014-10-03,-0.0015365343286794892,-0.0011073554574112445,-8.64020059642397e-05,-0.000609940914177853,-1.479278528505406e-05,0.00022993976783781505,-0.0003196891203233776,0.0013486278132344642,-0.00022236465880698348,0.0001715602991153862,2.4316051697124682e-05,-0.002773085992653232,0.0005109050549020495,0.0009033169454746992,0.00032410547711447785,0.0019363743148651778
2014-10-10,0.002624681341428931,0.0008107522589889189,-0.0010952718772898606,2.4490707516664177e-05,-0.0007068162902675547,4.4828850528127696e-05,0.00011446944961025925,-0.0005258967210666532,0.0005627743523146061,-0.0003558486817838347,0.00013153744825773818,0.00013802510117535415,0.00022840750498359582,-0.0005633758025105455,-0.001053556553580352,-0.0013222249054512397
2014-10-17,0.0003617200523398235,0.0013517718380222467,1.8291658864157326e-05,0.00012344932249594524,-3.949856327040469e-05,-7.012054927750542e-05,5.29007394398943e-05,-0.00020958370885573198,-6.715790926507057e-05,-9.533005569710186e-05,0.0006076598896590432,3.931977307302266e-05,-0.0008936910550656899,-0.0006871964707804889,-0.0007260145012002225,0.0008253370440386251
2014-10-24,0.0013908638568933638,0.0005667096343407069,8.103914707686464e-05,-0.0010305689501590549,0.00010979540272670813,-6.633280482587099e-05,-6.639608543492539e-06,6.731393122953857e-05,-1.7689926117288842e-06,-1.498227714957928e-05,0.0008750680777576797,-5.694051698343259e-05,0.0018267051383537639,0.000485102797560795,0.0008883799558435608,-0.00033597914165274767
2014-10-31,0.00011645760185957817,-0.0005247941929119543,-8.311073386277187e-05,0.0021313734931784813,-0.00012777246042370953,-0.000508112968514352,-0.00016919167384713904,0.0006947017688783443,6.964519601186196e-06,9.726194973657973e-05,0.0011779232794094019,-0.00013519449995778358,0.001184781786931922,0.000717821595797168,0.0023086585642223246,0.0007894445615122378
2014-11-07,-0.00030178956009321037,-0.00026246519861396184,0.00018624843338929507,0.000893488911111082,4.810783657685339e-05,-0.00016636470067620573,-0.00018428045426906485,0.00044275923083770624,-0.00057774934771128,-0.00014594869409089716,-0.0010746540149056177,-0.0002111848919124215,0.0006895417407019563,0.0006056961300088554,0.0016510288775645572,0.0013031596122274499
2014-11-14,0.0009107413606776707,-7.059093134544703e-06,-0.0008940326379142686,0.00200746907626634,-5.6819809289745196e-05,-0.00018413277436187244,1.6784045120472985e-05,0.0017220687299001152,-0.00012843340482323904,7.909460471695508e-05,-0.0015296227943215658,0.0001063530783236367,-0.0024223929570173965,-0.0003375293539601653,0.0008610212944875605,-0.0006216635310016361
2014-11-21,3.131395214582153e-06,0.00028602377241934907,0.00039185825458419186,0.0003070650641558805,0.000274166435808977,-5.638373578650487e-05,0.00010675027846590278,0.000505669779869588,0.0002329372640358021,-0.00013995510898570486,2.5323152087300363e-05,3.538248298973882e-05,2.0896385798867213e-06,0.00034807662827047645,0.0005966930211511269,-0.0015785862147897124
2014-11-28,-0.0019367651214955198,-0.0002850979179413814,-0.0019455107192285315,0.00023536434910140835,-0.00027269997042533297,0.0008809806355961692,-6.41150118318638e-05,0.0008874085100568526,-6.609839292007133e-05,-0.00044802884341978253,-0.0002697581831914307,0.00010335907190129613,0.00026220181408026337,-0.0002736137678191666,0.0006166230248507948,0.0029349405367403644
2014-12-05,0.00038104265631202296,-0.00012003188182977603,0.0009391445371470835,0.0002344979993798036,0.0005233960379964404,0.001013351754645782,-0.00012817816037954076,0.0004616587825513773,-0.0004086059332182665,-0.0003461554258147269,-6.616344368773485e-05,-0.00010399805681389437,0.0007160521287593354,0.0008837330235995347,0.0014691495516733794,0.00042453967731525264
2014-12-12,-0.0012080789549920822,-0.00010626960273911413,-0.0012057108463933565,0.0009630539197067385,8.607144395462661e-05,-0.0009011356198483892,0.0010150543447279726,0.0002306517191541327,-0.00011225475157999487,-0.0003876744358686368,-9.799563953664444e-05,0.00014114093825239512,-0.0003965599270499505,-0.0008676748514199801,-0.001539242800859641,0.001972924979825002
2014-12-19,-0.0011279166651611422,0.0006228095482715957,-0.002089266067098121,7.402815070873042e-05,-0.00013331297391686107,0.0007589362212825054,-0.00012086039979604388,0.0020412729438285316,0.00021439010088685173,0.00033026711139373053,0.00021603999302432077,-0.0006440809308949311,0.005517173049468041,0.0010584580218667302,0.0004951342874720772,0.0008680396688360751
2014-12-26,0.0004871989226006868,0.0011052448179984147,-9.534331403150407e-05,-1.2785423217152813e-05,-9.54415169418008e-06,0.00032235535949572385,-8.350607793490274e-05,0.00022841699483316415,-0.00014228003660814715,-6.013582568385114e-05,0.00010160778134372319,-0.00037017571035351704,0.0003161397037603601,0.0004905928100607474,0.0005513506973134078,8.497270709367587e-05
2015-01-02,-0.0005111477036197727,-0.0007947644145253521,0.00042875367395664806,-0.00012280941351776583,0.0003475807219935208,0.0011589538629048972,7.840859871757634e-05,0.00024023137364670658,-1.1901724786326554e-05,-6.997191061541436e-05,-0.00014933556083400454,6.012715615187809e-05,0.0014349348020096932,0.0007489956401737671,-0.00012906994835428,0.0017674550184159311
2015-01-09,0.0009365746475245484,-0.00026396341902843574,0.0002456335010333714,0.0004182648688658283,3.802445384115987e-05,0.00013716872207056785,0.0009738533410775421,0.0005316373431043088,0.0002325728148104302,0.00017404582645410297,-3.0998898808534123e-06,-2.789292512908571e-05,-7.977647482734249e-05,0.0011170468164250894,-0.0007339276796007807,0.0023430080749792036
2015-01-16,-0.002057599767541099,-3.549785730244354e-05,9.587726407543206e-05,0.00010365309856172659,0.0005381461885312327,0.00040222591284259137,0.0033593200206923275,-0.00472964636086152,7.423175423344764e-05,0.0003366366467739622,-0.0003918703659572278,0.006660394637453763,-0.0012636278639497904,0.002157638207017046,-0.0007626395125324584,0.002166730733844813
2015-01-23,-0.0009220259929657107,0.0031419003786794662,0.00017821100749153444,2.8980204462306847e-05,0.0007131462865032453,-0.0004615571991726891,-0.00013621453431174595,-0.0031374937363094434,0.0003354496788572308,0.0002374974581303787,0.0001194340107354608,-0.0003197221065069344,0.00013208390582791584,0.0015493457308668236,0.0001230447820683483,0.007517548799333321
2015-01-30,-0.001532074245534723,-0.00048586033491009723,-0.0016899499558372718,-0.0006659165502542192,-0.0001164595604107662,-0.00014186334458710746,-0.0013222662759349003,0.006717463847897086,-0.004525370962192366,0.003857237806448421,-0.00017049299282600788,-0.0011259851259462989,7.330428379334801e-06,-0.00018096583152646894,-0.00017069876195967043,0.0035304324278785056
2015-02-06,0.0032238203473251474,7.880742286697079e-05,0.0006548748381332891,8.711010577246763e-05,0.0009483439378368448,2.6943638432223987e-05,0.00013486751115407124,-0.0012597864657231507,-0.004546958638715818,-0.000569577493528765,0.0001988028203079812,-0.001174039409899089,0.00016855668065509648,-0.0002754176138564754,0.0006989154613874214,-0.002432590449463439
2015-02-13,0.0005893559232294836,-3.901892422197259e-05,-0.00042225666273121537,-1.6521691951593855e-05,-0.00031571491164888456,-6.41715340937209e-05,8.710901751701199e-05,-0.0008700733753091335,-0.0010055502742307917,-9.855840694217771e-05,0.0001547730408535586,3.144117920579314e-05,0.00010395450375098688,-0.0002781849308361423,-0.000147286349246362,-0.0005013649041169479
2015-02-20,-0.0017703730173044426,-6.924124449719015e-05,-1.731175325349185e-06,-0.00010949884403457776,6.09095026415402e-05,-0.00015010558182963836,0.0005597209164449035,0.005812098831220426,-0.00024649267359356017,0.002381052500217756,6.70178720627267e-05,-2.5756911373761356e-05,0.0003406838470689952,0.00016131357325464198,3.1275411726250114e-05,0.0007577907770809544
2015-02-27,-9.849646341857805e-05,-9.403351457605654e-05,0.0026384887456836273,9.463069432885924e-05,0.000136632330822229,-2.3582991568909164e-05,0.002726396331027285,-0.004107801706467943,8.181289795219946e-05,-0.0013963552092404897,-4.0630520322322015e-05,-0.00010960761158465065,0.000866054590113989,0.0007240428990139776,0.0003592438965616422,-0.00034175204981622153
2015-03-06,3.7932085927380034e-05,-0.0002594970455316354,-0.0023700791452188237,-8.719310662985623e-05,-0.0002232644698519394,-0.0009078410227207471,-0.0013085218788014565,0.0006942407742548567,-0.00042621211475088694,0.0024131743239598677,-0.0002160081115490835,0.0016583407934697256,0.0024342115250809036,0.001719356851612329,0.0007195028707879241,0.0013787030684227358
2015-03-13,3.730640119117595e-05,-0.0054695174247532344,-0.0021688142075492627,-0.00036298814163924944,-0.00017502332972546227,-0.00019609648065556858,-0.00031620063950219267,0.0021004332482161578,-0.0003043029360938348,-3.307443231965975e-05,-0.00035686569780651623,0.00895715837824466,-0.00026422952101606877,0.0016754896954827051,1.2564059275335839e-05,0.002582863833279591
2015-03-20,0.0067705834177876865,0.001640301123858625,0.004334245201407826,0.00022544302515335835,-0.0004651935627874439,0.00015809284789668337,0.0001860675142486515,-0.003935282419429697,5.7930832492393275e-05,-0.005626158210345539,0.0001879634748108805,-0.005077299816277676,0.0002525740624189873,-0.0013604059969885651,-0.0003989753226884007,-0.002698848138791207
2015-03-27,-7.695224236657346e-05,0.001097527171870825,-0.0005756273813290435,0.00012695985222401952,0.0001792331391166162,0.0003106098873067002,7.335531631136479e-05,-0.0010776464380824503,-2.7182631644946032e-05,0.0007275101504535657,0.00032530509126765366,-0.0016326746282704775,0.00021520840777101245,-0.0004883957486910989,-0.0004976963692644151,-0.00021194232673021305
2015-04-03,0.0017399712432751412,0.0015382345236870894,0.0030130114821610315,0.00023782934251134047,0.0005716565048666339,-0.0018010246304748924,9.039747306531909e-05,-0.002913196408655896,0.000472546816204347,-0.00336966805178306,0.00015963090316038945,-0.0020621929756617775,0.00011276069905155179,-0.0004944036099979532,-0.00010834440073707573,-0.0016422605968189107
2015-04-10,-0.0012414731118679607,0.0008972264294093437,-0.0004499460327505763,0.0008387019760813118,-5.112308220690883e-05,0.0008230892097956914,-2.9996959563895175e-05,0.0028515293908752204,-2.0503929871966895e-05,0.003061677665063732,-5.615663868718912e-05,-0.00037810134010572905,-0.0003189868152121992,0.0018376602113844465,0.000582181430037216,0.001646275727710219
2015-04-17,0.001965916951786311,0.0012296149380910865,-0.0005253417867649268,-0.0015071904058571093,0.00016177427692314538,-0.002587750527204779,0.00043501452978533795,-0.0017701175754016856,5.212496138853476e-05,-5.361262620900897e-05,0.0001778995139193537,9.699391324710821e-05,-9.069593187366386e-05,-0.0007524062716399187,-0.0005053327038814982,-0.004735751701819756
2015-04-24,3.519034949681506e-05,-0.001274423365289967,-0.00444967801790786,-0.0014097947512985505,2.8582604927875334e-05,0.00015737981040288846,-0.0002893762082643415,0.00015560713037801135,0.00014291796355582245,-2.9388278021822758e-05,1.0980254390438072e-05,4.755618322729982e-05,-3.607750615357458e-05,-0.0003998264717572279,-2.2623531285986833e-05,-0.0005824595864035614
2015-05-01,-0.00011912479791893563,-0.00028677243640903697,-0.00023284280514989885,0.0010964865078731385,-0.00026022272108401455,6.15379935123945e-05,-0.0005766433053136609,0.0001346715127402537,-0.00034418047006104844,-0.00017074429176827433,3.8009620869215626e-05,0.003765494554168755,-0.003213730532979085,-0.001614536482549484,0.0004653152656583035,-0.00013508154541646685
2015-05-08,6.798962733952319e-05,-0.0015184892572652792,-0.00011057131587947103,0.001686032718505569,2.2060738732745415e-05,-3.096688650163365e-05,-0.00011914129798130119,0.0007032380320337215,0.00014563279528243293,0.0013165885399533208,0.00035117397414014017,0.0012639031250448957,-0.0004973891071556871,-3.416780470009593e-06,-0.0001355116799695661,-0.0003593241070747212
2015-05-15,0.00011271948698103238,0.0005348421502841199,0.0030150100945527405,-0.0004904814259326633,0.00013919895416411392,0.00019533008278976331,5.908370883342673e-05,-0.0033188493497267177,2.3264102874658278e-05,5.9253522349367424e-05,0.00029605037814038355,0.0035536387717807717,-0.0007519870163961144,-0.0009218304412848508,-0.0001888168416951355,-0.0015491243921176294
2015-05-22,6.50799463621004e-05,4.711646865442648e-05,6.251408614441593e-05,-0.00014957822145380891,-8.687944381722003e-05,-0.00037428038745850257,-0.00020767519931353046,0.0004215908970541595,-0.00010716604917347649,-0.00011977308308166165,-0.00032128976633202046,-0.0009068421391541123,0.00531606275821832,0.0017664773884829023,0.0008567716872276852,0.003255526774044025
2015-05-29,-5.8894702730039946e-05,-0.0007053463044458195,-0.0006572672201518414,-0.0004199605553826254,3.582047421658293e-05,-0.000114479269343016,0.0010093952555810092,0.004103834230279439,-0.0001728061899395191,-5.6542163829666374e-05,0.002900756899575488,-3.335590834875536e-05,-4.714181655630872e-05,0.0002795905861051877,0.0010031856459386753,0.002172466582111503
2015-06-05,-0.0002974934837418829,-0.000799221412366894,-0.0003061363491048896,-0.00010556087529286576,-0.001826089385015407,-7.390385893401441e-05,0.0007563155126679132,0.0014668668427869657,7.318249726588796e-05,-0.0001747481142459462,-0.000186742770771665,1.3930454651518858e-05,-0.0001934971646541042,-0.0006147736866801487,0.0005944036614225898,-4.692423959500086e-05
2015-06-12,5.884635920819787e-05,0.0005313479970011196,0.00019936320046840022,0.00013939226154821796,1.0709527727033937e-05,0.00030911081472742607,0.00017734164050910487,-0.0008592236233455948,5.551176183314694e-05,0.0003883962726438634,0.00015505204134898078,-0.0011716354686754954,-0.001095276303869565,-0.0006535824713936485,-0.0008727566800771942,-0.0019254697224052161
2015-06-19,0.0009392754996058447,-6.356921157477568e-05,0.0020922788011186596,8.882296491111723e-05,8.97664118979319e-05,8.551929812752835e-05,2.1941326516660737e-05,-0.0025176859082114184,6.80425096766082e-05,5.2983956126948534e-05,-3.25330158668628e-05,-5.822391410969339e-05,-0.0004847108018509993,-0.00024778264635104104,-0.00019285364047948357,-0.00026439317478153167
