date,LIVE signal blend,PB all 7 equal,"PB 6 (drop CDS, 7ccy only)",PB carry+ESI,PB carry+ESI+real_carry,PB carry+ESI+CA,PB carry+ESI+real_carry+CA,PB carry 50% + rest 50%
2014-09-12,0.0048527990273523,-0.00239075965357781,-0.0004967386670790922,0.0011773206795162045,-0.0003092089819251201,0.000784880453010803,-0.00023190673644384009,0.0016447632808048126
2014-09-19,0.0039506734616656,0.0006547820151123512,0.00021665637317589177,0.0009535801468788568,0.0015845688451308028,0.0006357200979192379,0.001188426633848102,0.002626504251297556
2014-09-26,-0.0048590839221556,-0.0023659582473348002,-0.0027602846218906,-0.004038184351271769,-0.003525991592578779,-0.002692122900847846,-0.0026444936944340844,-0.0031680848412617268
2014-10-03,0.003032333335262,0.0030331329657338557,0.0035386551266894987,0.0013771030960609827,0.002403818550583908,0.0009180687307073218,0.0018028639129379312,0.001913365149517809
2014-10-10,0.000527556107682,0.0032336078303027535,0.003772542468686546,0.000748983524174484,0.00345142675128815,0.000499322349449656,0.0025885700634661122,0.0029274987502807765
2014-10-17,0.0033702496382689,0.0007307000690438937,0.000981927202428255,0.0056200932692758495,0.0019064570261085054,0.0037467288461839,0.001429842769581379,0.004313834816264899
2014-10-24,0.0093531002067817,-0.0012879086043587518,1.9598924231443488e-05,0.004050332642284882,0.0010717958074784094,0.0027002217615232547,0.0008038468556088071,0.001584044248994254
2014-10-31,0.0062369800018986,-0.0007704997450571168,-0.0008989163692333029,-0.0030079237828382005,-0.002849922930011347,-0.002005282521892134,-0.0021374421975085102,0.0012160087075527167
2014-11-07,0.0002901885535443,-0.0008506380725394161,-0.0002240772675952163,-0.0019154057838604252,0.00023135312170676427,-0.0012769371892402835,0.0001735148412800732,-0.0012469482850302784
2014-11-14,0.0077555841589148,0.0031449748648940228,0.0037183042021022724,0.00288274086562042,0.0032700702329435667,0.0019218272437469465,0.002452552674707675,0.005044961872895525
2014-11-21,-0.002014674680391,0.0003262157881881513,0.0003805850862195098,-0.003827358978483075,0.0005492022383757943,-0.00255157265232205,0.0004119016787818457,-0.0004900355707417221
2014-11-28,0.0166120753665451,0.007699592719161227,0.008982858172354764,0.011712383303034157,0.008859641715144842,0.007808255535356104,0.006644731286358631,0.012800562597590727
2014-12-05,-0.0043182845565795,0.0011865872142502929,-0.0015702125831529897,-0.011224286996156595,-0.0051668473210387195,-0.0074828579974377295,-0.00387513549077904,-0.0031673837866058327
2014-12-12,0.0125673300383793,-0.00563296443491871,-0.0022520605771054803,0.002468073151976691,-9.314061611633065e-05,0.0016453821013177941,-6.985546208724798e-05,0.0038542747132159763
2014-12-19,0.0092695385557057,0.004557473240430915,0.0032531849034459904,0.005284208615426773,0.0030410526072296683,0.0035228057436178487,0.002280789455422251,0.00965866215818404
2014-12-26,0.0024088005831389,0.0030745235098076315,0.002351703841987137,-0.0007254346978620347,0.0018358424690896847,-0.00048362313190802316,0.0013768818518172636,0.003854032655421019
2015-01-02,0.0091182152189647,0.0024508511025770263,0.0034820792351328875,0.002758639300114608,0.0031009426994497128,0.001839092866743072,0.0023257070245872847,0.00828279354411953
2015-01-09,0.005112237845212,-0.0015376018632053312,0.006023200478906701,0.003042727424174926,0.004578262781163449,0.0020284849494499506,0.0034336970858725867,0.004302588889300455
2015-01-16,-0.002360467648502,4.1572101820251525e-05,4.850078545696011e-05,-0.0016366997179299968,-0.0031574863907692964,-0.0010911331452866646,-0.0023681147930769723,-0.0018644395630422461
2015-01-23,0.0052404932780482,0.0010629667310588513,0.0012401278529019933,0.0033985021088418855,0.003821729935372341,0.002265668072561257,0.0028662974515292557,0.0003331518829254355
2015-01-30,-0.0045169718307523,-0.0027636922019339994,-0.0032243075689229995,-0.004505536655078534,-0.00340624407774722,-0.0030036911033856895,-0.002554683058310415,-0.006855348671349876
2015-02-06,-0.0038301632456508,-8.01499813734506e-05,-0.0012807845006483742,-0.0035142949946898577,-0.003409578096705271,-0.0023428633297932384,-0.0025571835725289533,-0.0027606621685269056
2015-02-13,0.0133406629387999,0.002145477734051313,0.0025030573563931987,0.0063066417986087165,0.004576427403718118,0.004204427865739145,0.0034323205527885883,0.004064659931360163
2015-02-20,-0.0011296901924834,0.0008306870712929319,0.0009691349165084207,0.00203438520957937,0.001035300927993078,0.0013562568063862468,0.0007764756959948085,-6.4877106910122325e-06
2015-02-27,0.0093307138612442,0.004633950168393345,0.005406275196458902,0.01121466495019018,0.008753645105282011,0.007476443300126786,0.006565233828961508,0.006796757404631987
2015-03-06,0.0088007216118921,-0.00027176538433370075,-0.0003170596150559842,0.004749774851665387,0.0012780472362280797,0.0031665165677769243,0.0009585354271710598,0.0033126248573794857
2015-03-13,-0.0042432763917234,0.0015492534095463224,0.0018074623111373762,-0.002429865644627524,0.0022615108221708175,-0.0016199104297516826,0.0016961331166281133,0.0003368621758726869
2015-03-20,-0.0087580564273002,-0.0017910333467420967,-0.0037799678422143173,-0.008217296537289462,-0.006205331945450271,-0.005478197691526308,-0.004653998959087703,-0.0045832739177096935
2015-03-27,-0.0065074562989954,-0.006285846264140061,-0.0018268887216567695,-0.00474818264997827,-0.0031290131300187886,-0.0031654550999855135,-0.0023467598475140914,-0.006643966171001006
2015-04-03,0.0170327662160179,0.0062298238546976996,0.00726812783048065,0.005960324408339721,0.008655740361110269,0.003973549605559814,0.0064918052708327015,0.00933770861918186
2015-04-10,-0.0099160215190858,-0.0017743171250670857,-0.0027722999023290346,-0.007390801040380411,-0.004380945246707576,-0.00492720069358694,-0.003285708935030682,-0.003175191270822505
2015-04-17,-0.0314227274616782,-0.007156230659420988,-0.008191512923085108,-0.016020728378793477,-0.012462408852778342,-0.010680485585862319,-0.009346806639583757,-0.011876912965234875
2015-04-24,-0.0174844770425902,-0.007607218033738983,-0.008875087706028814,-0.013697583396063886,-0.011852112857846544,-0.00913172226404259,-0.008889084643384908,-0.009157756413509263
2015-05-01,0.0047506939862997,0.0004057177241300866,-0.0022485407664606318,0.005338626677968019,-0.000777977279979933,0.0035590844519786794,-0.0005834829599849498,6.737872144604512e-05
2015-05-08,0.0011593199291621,-0.0030608416323197525,-0.0035709819043730443,-0.001638165587412571,-0.0036725391901958958,-0.0010921103916083808,-0.0027544043926469217,-0.004458101618279047
2015-05-15,0.0016863930043626,0.005146696429033573,0.006004479167205835,0.003202425311982218,0.004520071835156657,0.0021349502079881454,0.003390053876367493,0.010379202752199036
2015-05-22,0.0059906195938729,-0.0012325391208001205,0.001945842043092042,0.0019427754353772743,0.0042145788139790604,0.0012951836235848494,0.003160934110484295,0.0025255086466085914
2015-05-29,0.0022685986605493,0.0032562083964904833,0.0037989097959055637,-0.0064110938494767586,0.0010806976420478249,-0.004274062566317839,0.0008105232315358687,0.002488525871861665
2015-06-05,-0.0046799162725144,-0.0017311789094141344,-0.0006216472754891001,-0.003114084354872422,-0.00032197864766843185,-0.0020760562365816147,-0.0002414839857513239,-0.003948848189161135
2015-06-12,-0.00075744321341,0.0006668950948569233,0.0007830449730123927,-0.0006428797392354518,0.0004795694985333914,-0.0004285864928236345,0.0003596771239000435,-0.00032204891007395003
2015-06-19,0.0046501104956889,0.0034378315038475216,0.0040108034211554415,8.217258042010275e-05,0.0019640976935449586,5.47817202800685e-05,0.001473073270158719,0.006123140117841847
2015-06-26,0.005787093556324,0.003034876379719217,0.0037372488646898183,0.003288234256559796,0.0030589200943908234,0.002192156171039864,0.0022941900707931177,0.0024304597424617395
2015-07-03,-0.0042971516521677,-0.0007865961387155911,-0.0012951923311625682,-0.0013488147405431165,-0.0005450603457109158,-0.0008992098270287443,-0.00040879525928318687,-0.001670980451296867
2015-07-10,0.0130162306355952,0.002638627777495629,0.003791495667857184,0.0047642407708304475,0.0031030409076896123,0.003176160513886965,0.0023272806807672092,0.005318233222330989
2015-07-17,0.0016829502451594,0.0025532836126879546,-0.0007103568176457898,0.004083940066433484,0.0018483535944421106,0.002722626710955656,0.001386265195831583,0.001819838356592342
2015-07-24,0.001624150384391,-0.0019073875912877212,-0.00360254922543283,0.0007410713064287326,-0.0011728325887775184,0.0004940475376191551,-0.0008796244415831388,-0.0018769734876955921
2015-07-31,0.00635834924613,0.003268495800782544,0.0038132451009129683,0.006367452582495199,0.002582456890592217,0.004244968388330133,0.0019368426679441627,0.006719033091573683
2015-08-07,-0.0330162051413738,-0.007801389738577503,-0.009101621361673752,-0.021482636729259697,-0.017290127614952588,-0.014321757819506465,-0.012967595711214442,-0.015082694445866136
2015-08-14,0.0037421088741198,0.0005160442028900102,-0.0005751306452457317,-0.005082777223953171,-0.002973664579514181,-0.003388518149302114,-0.002230248434635636,-0.004305222091375151
2015-08-21,0.0004720312512569,-0.00025421010040018897,-0.0009048271987492844,0.005402155118015428,0.0009460611520851538,0.0036014367453436184,0.0007095458640638654,0.00042442732564120205
2015-08-28,0.0062589540952626,0.0012969054494527741,-0.002250057683778282,0.0032372679209869575,0.0014465839050396198,0.002158178613991305,0.0010849379287797148,0.00344852292252182
2015-09-04,-0.0130956989341568,-0.004407951654660771,-0.007703016963111274,-0.0065511635473651745,-0.007724471916399294,-0.004367442364910116,-0.005793353937299471,-0.005647710125728914
2015-09-11,-0.0019498089132064,-0.0021831159011331896,-0.0025469685513220546,0.004353935333779358,-0.0010221307078221366,0.0029026235558529054,-0.0007665980308666025,-0.0030425485098325013
2015-09-18,0.0164645630361005,0.006625639819528366,0.007729913122783094,0.007358853209405867,0.011278108364962111,0.004905902139603911,0.008458581273721583,0.009124283108454992
2015-09-25,-0.0094698365464007,-0.005046709708788912,-0.005887827993587064,-0.006727991551100594,-0.008893846904884442,-0.00448532770073373,-0.0066703851786633316,-0.003920385924405082
2015-10-02,0.0197448284272149,0.010544542078481203,0.01597604514512165,0.009803182546219516,0.016118344611804378,0.006535455030813011,0.012088758458853283,0.006599356190211595
2015-10-09,-0.00520727600778,-0.0030664638497056597,-0.004129393728014452,-0.00864217359790529,-0.005466642300108648,-0.005761449065270194,-0.004099981725081486,-0.004056083004754738
2015-10-16,0.0182504347142449,0.005240097794088317,0.0060715247968679805,0.01424681829966892,0.010972410042291122,0.009497878866445946,0.008229307531718341,0.0041795902977896406
2015-10-23,0.004782348309761,0.0026881227263343974,0.0031361431807234636,0.0028139643624325926,0.0057505134302644105,0.0018759762416217284,0.004312885072698308,0.004148784965922396
2015-10-30,0.0076075091837871,0.003566741623817963,0.004161198561120957,0.00434126443196374,0.00440925660038684,0.002894176287975827,0.00330694245029013,0.0016638949510525782
2015-11-06,0.0016525110144136,0.002644283190773597,0.00308499705590253,-0.00016727853756004832,0.002436519874643905,-0.00011151902504003221,0.0018273899059829287,0.0020961374856028766
2015-11-13,0.0024783669772492,0.0014548001670142455,0.0016972668615166198,0.0009382465902338664,0.000982989250342589,0.0006254977268225776,0.0007372419377569418,0.0021457982543242366
2015-11-20,-0.0022898092779223,-0.0008406435445954515,-0.0020186935879295347,-0.001845858033259928,-0.0022559521208806673,-0.0012305720221732852,-0.0016919640906605006,-0.0019854184141226325
2015-11-27,0.0031816470006957,0.000280902261650018,0.0002743659611543396,0.0015773121213978503,-3.844467834177471e-05,0.0010515414142652335,-2.8833508756331036e-05,-0.0014041509102481347
2015-12-04,-0.0051041489422349,-0.0011406682789008012,-0.0007346851572381023,-0.0015587875343415674,-0.0015624138178903094,-0.0010391916895610448,-0.001171810363417732,-0.0014956602001456902
2015-12-11,0.0014166516938106,-0.00027422758068715704,-0.0003199321774683499,-0.0004382990865396828,-0.0013514338074519777,-0.00029219939102645523,-0.0010135753555889832,0.0010435877828217377
2015-12-18,0.0097103548780638,0.002651669549402164,0.0030936144743025245,-0.00037896804853927225,0.003971670663832753,-0.00025264536569284815,0.0029787529978745645,0.0020013905861482675
2015-12-25,0.0021250753814558,3.417315913719964e-05,3.9868685660066246e-05,0.0007429063146847587,-0.00012115425603390427,0.0004952708764565058,-9.08656920254282e-05,0.0008890457025210946
2016-01-01,0.0073080196811468,0.0037783404052972006,0.004408063806180067,0.003203894923047501,0.002772418845602377,0.002135929948698334,0.002079314134201783,0.004047972385747419
2016-01-08,0.0011035419755042,0.001415195991381042,0.001651061989944549,0.0016230215160492204,0.0015709837697472267,0.0010820143440328136,0.00117823782731042,0.001322678854698045
2016-01-15,-0.0024757133650876,-0.00021280626370142643,-0.00024827397431833085,-0.002456547996482007,-0.0008061946419029652,-0.001637698664321338,-0.0006046459814272239,0.002554877373277144
2016-01-22,-0.0072009789417718,0.000752083629382085,-0.0001100183356164221,0.0006138387197156597,-6.437331999034103e-05,0.0004092258131437731,-4.827998999275577e-05,0.0011315855491944812
2016-01-29,0.0077301033033712,-0.00029809357515126964,-0.0003477758376764812,0.0017478714393572136,-0.0015886174785252616,0.0011652476262381424,-0.0011914631088939462,-0.0032326640436841493
2016-02-05,0.0026938088839031,0.0022038889897389798,0.002571203821362143,0.002402217438946497,0.002459319307217272,0.0016014782926309981,0.0018444894804129541,0.000783553539531232
2016-02-12,0.0075082939626707,0.0019740763338343703,0.002596106446636344,0.00558865610321165,0.005690978057835957,0.0037257707354744333,0.004268233543376967,0.0032784178186541727
2016-02-19,0.0021542997607252,0.004724696437120456,0.0052924403436271404,0.00803538471907174,0.004633151399558074,0.005356923146047826,0.003474863549668556,0.0063959509371539856
2016-02-26,-0.0057702271668146,0.0007941239218092086,-0.0014187193652235059,-0.0036484503621042946,-0.002555101214174899,-0.002432300241402863,-0.0019163259106311742,0.00012841769036990195
2016-03-04,-0.0021058150095027,0.0017955836623602252,0.0013617298795983808,-0.0017094093873910034,-0.0005388194720926315,0.0017768224883508692,0.00178320695588918,-0.0011964811422943112
2016-03-11,-0.0037841193229639,-0.0030827447630339673,-0.0033165628860288942,-0.003950781654019363,-0.0038713369082762905,-0.0012626956591676038,-0.0018751335985732391,-0.004148480844241906
2016-03-18,-0.0012462344272854,-0.00020289396122161765,-0.0002367096214252206,0.00252180482933253,0.0026350720266806404,-0.000932596715583372,1.595406865668612e-05,0.0003580686504708738
2016-03-25,-0.0031052018712131,-0.0005361056552261558,-0.0006254565977638484,-0.0032255221740867045,-0.0023650919654129112,0.00427875267862567,0.0030480066219529213,-0.002929162710852775
2016-04-01,-0.0012607694511295,0.0032607149980468653,0.004789674749109148,-0.00017476664455011345,0.0012611257036295978,0.005157613137234144,0.004901437452922863,0.001431771817794695
2016-04-08,0.0013966222236062,-0.001652665154703729,-0.0019281093471543505,0.000822920726387245,-0.00035057632743530387,-0.0027061030178385423,-0.002703969872149007,0.0006999785595928102
2016-04-15,0.0053237311514633,0.0033435303803101024,0.003900785443695119,0.002837760603588404,0.002037904270199458,0.006193806966516395,0.0047549031257426875,0.0007529107518356808
2016-04-22,-0.0104967852882969,0.001455590728401835,0.0016981891831354741,-0.00014518498541299038,0.0011617797149398948,0.0021482835569662444,0.0025551399466361,0.0029835534286959016
2016-04-29,0.0114633234378731,0.005543535964457387,0.006467458625200285,0.003207065818121019,0.003412052898291987,0.0071763493632228115,0.006337768787075589,0.006133636084071568
2016-05-06,0.0016997477764798,0.003881502338341005,0.004528419394731173,0.0018987886839722382,0.0058650887399095165,0.0013617663168995961,0.004470746950620715,0.004431683742735299
2016-05-13,0.0,-0.00016012825266984004,-0.00018681629478148006,0.0010395498230942758,-0.0007626948212900471,0.0008586326232529251,-0.0004478215600749794,-0.0008965749524826293
2016-05-20,0.0,-0.0006076630838167329,-0.000708940264452855,0.0020934356324093556,8.274181146018771e-05,0.0010455787844614415,-0.00020047736926345598,0.0012083615668571418
2016-05-27,-0.0124683166590154,0.001061698268417234,0.00046681931222053224,-0.007976520406322097,-0.004114356091240621,-0.003757001177935725,-0.0019152577487212114,-0.0004116578280361535
2016-06-03,0.0012223605294585,0.0017729473032407387,0.0017639275500283623,0.0008897073265129336,0.004524505512911721,-0.0012628005013694558,0.0020014250954002322,0.0010246757149599967
2016-06-10,0.0035721353558562,0.005108378648913938,0.0059597750903995945,0.0030883268758248117,0.0019118621900855364,0.008479113475523456,0.0062490683112943375,0.003609147693387113
2016-06-17,0.002805959398302,0.00016685582585838606,0.00019466513016811707,0.0006276567826209961,0.0016138610298514358,-0.0003155165692233679,0.0006599299541605529,0.0013482887464323847
2016-06-24,0.0114139727096749,0.003370594112961723,0.003199156800732659,0.00826329306954233,0.008663259911450198,0.0012231031397040286,0.0032831257535945045,0.006134412085469007
2016-07-01,0.000673218568387,0.0013128060355814136,0.001531607041511649,0.000781251801227319,0.0005033888342151643,0.002870022453948418,0.0021394325655090273,0.0010269599965845831
2016-07-08,-0.0028802231925774,-0.006000037846368968,-0.007000044154097129,-0.0033856747036968933,-0.0038321010553939113,-0.009533795964134001,-0.00833158541279749,-0.005175019786193315
2016-07-15,0.0084617055214735,0.004574202389440657,0.005354297537934249,0.0017862123565989413,0.0036979140098063606,0.005583416770736318,0.006067891907107539,0.0055878180020583245
2016-07-22,0.0054110297183019,0.004413381304432287,0.004393118791943529,0.0035082146156711243,0.0024868780191360535,0.009544996165643908,0.00726979833074941,0.00232765403126803
2016-07-29,-0.0014904077141636,-0.0006604260120184271,-0.0013011443738981056,-0.0004571390528599334,-0.0010699423534904775,0.00022807769747661133,-0.000402828965580433,-0.0009329139641755858
2016-08-05,-0.0017326568820165,-0.004728702972991627,-0.0055074174613906615,-0.005064781332686677,-0.003359868788898669,-0.01073644624486836,-0.008039845608981935,-0.003611712551015905
2016-08-12,-0.0020862187538417,-0.0013376703352953152,-0.0013727042561787644,6.3287260320568466e-06,-0.0024114013282274275,-0.0011146163893402446,-0.0026476776511917825,-0.0025444522531716056
2016-08-19,0.0014287787738358,0.0009822377632313663,0.0011459440571032608,0.0012290224760367302,0.0008193483173578202,0.0014884624017446346,0.001116346801308476,0.0010719116667681084
2016-08-26,0.0017113068750967,0.004229348983787754,0.004934240481085713,0.005375033403319032,0.003583355602212688,0.009543249566658345,0.007157437174993759,0.005896349304320028
2016-09-02,-0.0053752307218873,-0.0031425555131377523,-0.002870037276398595,-0.0069511512686760086,-0.0057271741431385685,-0.002043926094830073,-0.002352749544138477,-0.00429641137043044
2016-09-09,0.0024187699014856,0.005980347272122638,0.005547820046255859,0.0007028160263936782,0.0033143378921167226,0.007131929454918004,0.007483292497079205,0.007524372495112204
2016-09-16,-0.0053721352550821,-0.004551925081610934,-0.005310579261879424,-0.006767735534607516,-0.007689759962999861,-0.004863564616074806,-0.0060311256670022425,-0.0070404724730080024
2016-09-23,0.0040803240232651,0.0013125627325305436,0.0008687645061826047,0.003231778556292438,0.001659002411332674,0.0019452630132743547,0.0010873097903090524,0.0024506596090266733
2016-09-30,0.0051542977056435,0.0010504130205626475,0.003078549821435838,0.0003135076628194627,0.0025454881420325297,0.0005966646655561258,0.0021998607742817603,0.002676144991762486
2016-10-07,0.0119345164768219,0.005598920751567596,0.008264204047376158,0.005263711236263553,0.008010231839632042,0.0012217402275132728,0.004292123432227209,0.008617495465761477
2016-10-14,0.004000374557547,0.00626819768106301,0.007312897294573513,0.0028631091779230317,0.006687223545822521,0.0026345511712770695,0.0055597764488631764,0.0066562976442576674
2016-10-21,0.0008506358873139,0.0033528736536340984,0.003911685929239781,0.004259396963621783,0.0024881576277931126,0.0052537688534624065,0.0036767463791307475,0.001903940607621938
2016-10-28,-0.0069758413784085,-0.009151506566093441,-0.010676757660442349,-0.0035802477074978406,-0.012718126751065338,-0.0026436723636887485,-0.009731225482316645,-0.011092022081110185
2016-11-04,-0.0048529679016988,0.0033197186687948105,-0.0028638398586357575,0.004737361241129382,0.00022112918394627418,0.000499505132097357,-0.0018282048835319676,0.006354886375742627
2016-11-11,0.0060147509635653,0.0055477937440836945,0.009654392105963706,0.0013657073286770533,0.00546447262746641,0.002967748319186168,0.005641312045650907,0.010060009732958527
2016-11-18,-0.0082215800933473,-0.0029760170908873567,-0.0040156497385899605,-0.002100525111079763,-0.004287229053580988,-0.0011693989454762274,-0.0030422084437530302,-0.005228180851928507
2016-11-25,0.0039978373876318,-0.0012583467028259565,-0.0018117747813764457,0.008240969470981341,0.0058050946357416115,-0.003939752074133024,-0.0027214778142842302,0.002284544080024411
2016-12-02,0.0108584635010636,0.014291570780652362,0.016960058089320107,0.007306835708185623,0.006492502751737825,0.01767662379434137,0.014473427055466585,0.011436121963148903
2016-12-09,0.0112187229451061,0.0037937170045493256,0.003358032719236195,0.006879743751374887,0.007329502934668963,0.003101251796548788,0.00438319417272587,0.004336604547963978
2016-12-16,0.0061737293408105,0.006411357966488035,0.007479917627569374,0.005835301552789949,0.006920699826842081,0.0055296797078486825,0.0064201338746230985,0.005014528893442671
2016-12-23,-0.0046659910681172,-0.0010972363966320882,-0.0003875177236896578,-0.0037258184711061815,-0.0020806773178712883,-0.0026252047094986494,-0.0016665022849743623,-0.0025794276163702235
2016-12-30,0.0081204185675837,-0.00017461055341285914,-0.0005687424217238123,0.0021942085487490224,0.002597609807067697,-0.0008953078620598456,0.0001796221843813773,0.0012718565270267586
2017-01-06,-0.0102194569473,-0.0041028896539561975,-0.004276486581148707,-0.005214432243604684,-0.005329907042885021,-0.002957014518972178,-0.0036079750495905576,-0.0057121660467252455
2017-01-13,0.0001660739062726,0.0019460788973243298,0.002270425380211718,0.0019266298347163026,0.0027752483296329795,0.0029918970543173357,0.0033620441206045847,0.0010181544863015564
2017-01-20,0.0005816071156156,0.0010412395957542493,0.0012147795283799577,0.0005070404796016482,0.001062761503834397,0.0003380269864010988,0.0007970711278757976,0.001995986547581028
