date,1W weekly roll,1M point-to-point,hybrid core->1M / new->1W
2019-10-03,-0.001031136624295256,-0.004264439891702741,-0.00011604806594796612
2019-10-04,0.001015279489498412,0.002009188421750705,0.0016726347863091496
2019-10-07,-0.0010455297354627039,0.0006729429871014149,-0.001030854682630624
2019-10-08,-0.0033336389416340926,-0.00013770993346197172,-0.0036632617775551506
2019-10-09,-2.911436997515773e-05,0.00025586780403028295,0.00011902880341651332
2019-10-10,0.0009165051153007086,-0.004442285738604855,0.0006733404407196102
2019-10-11,-0.0006127279393200324,-0.003888310386971644,-0.0010310969381190239
2019-10-14,0.00036858536317895717,-0.00045576589467298984,-1.2525918094624799e-05
2019-10-15,0.00017479683855721402,0.0015753481191669555,-3.3237948448019694e-05
2019-10-16,0.002402265650345672,0.0028744294068135845,0.0022832423444129595
2019-10-17,0.0006612091233575218,-0.0036321026624189156,0.000338364900192378
2019-10-18,0.0015198673655309823,-5.7230320846889014e-05,0.0014392920183630023
2019-10-21,0.0007551807182306248,0.006281692201325993,0.0008207301324483797
2019-10-22,0.004558101285908659,0.00314154374178123,0.003886043212594745
2019-10-23,-9.967985454428769e-05,0.0013031093493916734,0.0002702378282664925
2019-10-24,0.0008372643655347477,-0.002039559627565201,6.450959746866642e-05
2019-10-25,-7.590150364613825e-05,-0.0006118735036580715,6.26703067317649e-05
2019-10-28,-0.0007873128554919392,0.0018515787799915195,-0.0011990935246752106
2019-10-29,-0.003702323413929711,-0.003975094475845217,-0.00380396808674665
2019-10-30,-0.0020146258478909813,-0.002385218334328746,-0.0021793966302776167
2019-10-31,0.0005660343024191906,7.308450386281987e-05,0.0009492979729916024
2019-11-01,-0.000494999895681586,-7.378290783837454e-05,-0.000998944029438496
2019-11-04,-0.00033831628325553255,-0.00158644952853573,-0.00027578040241659716
2019-11-05,0.0014092709556908416,-0.000372146257809961,0.0014878553110693185
2019-11-06,-0.000638618044051606,-0.0004043451490881233,-0.0007263527660295046
2019-11-07,-0.0005810112933684225,-0.0015085296244630884,-0.000620896579383751
2019-11-08,0.00384435076763834,0.0040184001766819825,0.003987704637641443
2019-11-11,-0.0016085417723920544,0.0007378273062593454,-0.001163108576867076
2019-11-12,-0.0018928079146337579,-0.0006192167328661451,-0.0013459062136462305
2019-11-13,-0.005198310186206047,-0.0003940799709272177,-0.00393311925207856
2019-11-14,0.0008273575435307479,-2.1072215132308903e-05,0.0011308940504264069
2019-11-15,0.005003336535385264,0.002554255419679149,0.004237239847269001
2019-11-18,-0.0037627805441891996,-0.001159085812763405,-0.004034013074240013
2019-11-19,-0.0005963786365723172,-0.0006822377549334321,-0.0006053894136659886
2019-11-20,0.00011110152348920526,-5.056494045157338e-05,-3.0496656615192368e-05
2019-11-21,0.001997198746206994,0.0031574952627263096,0.002548609101183898
2019-11-22,-0.0007857627059959472,0.001962468350611833,-0.000929476221519399
2019-11-25,0.0012995859581804714,-5.954444182727398e-05,0.0012964256644753273
2019-11-26,-0.0013286023500524895,0.002035485594638516,-0.001227041812250234
2019-11-27,0.0016416342228160613,0.003144494601864332,0.0016744359093561032
2019-11-28,4.690492405407363e-05,-0.002413716417123724,8.553291835658787e-05
2019-11-29,-0.00042806203598621737,-0.0019158427316328611,-0.000407864711157705
2019-12-02,0.002904972073231914,-0.0010442009210964401,0.003024707920137977
2019-12-03,0.0003550517975863054,-0.0006156234974824737,0.000388404767731962
2019-12-04,0.002080813098163374,0.0047103413635075616,0.001847640214326104
2019-12-05,0.0030465323569568146,0.004249882781118941,0.0027411824038713344
2019-12-06,-0.001504094343431179,-0.0008602039369008069,-0.001484172069190505
2019-12-09,0.00034663450882164976,0.0018096763979419835,0.0009413913167527214
2019-12-10,0.0015474869186998912,0.0019722337458454534,0.0016075309920943256
2019-12-11,-0.0018336978321519147,-0.0014685390198675978,-0.0015644002835053634
2019-12-12,-0.00033391676001630637,0.0025739616492281136,-3.3574136463676955e-05
2019-12-13,-0.0007094692044845867,-0.0016752781045216813,-0.0006216684577926157
2019-12-16,-0.0012015468473419986,0.0013549241433199611,-0.0011463325238694857
2019-12-17,-0.0006483491280587523,0.0003401723022863611,-0.0004940228589932208
2019-12-18,-0.001001125684490291,-0.0030999467970256977,-0.0010377576970489932
2019-12-19,-0.0002452490212302078,0.0006475273880613362,-0.0003674328130242774
2019-12-20,-0.0013301688738037107,-0.0021523534210049953,-0.0011790631047425763
2019-12-23,0.0009181495421653021,-0.0012122607730121976,0.00036125876090678446
2019-12-24,-0.0006590467269391183,0.00017385010354214228,-0.0003827753287475652
2019-12-25,-0.0009087053806162436,-0.0010296907383291803,-0.0008259331952593487
2019-12-26,-0.0013049233516933673,1.1667300303654663e-05,-0.000872336244503971
2019-12-27,-6.30790359263747e-05,0.0012294223833160189,0.0007430104819798201
2019-12-30,0.0017683282620809984,0.0015502106931247802,0.0014225753113431836
2019-12-31,7.675342232829856e-05,-0.0016879945351919098,-4.315029533768115e-05
2020-01-01,0.0007579520967318587,0.00024410111730042316,0.00034621940744317353
2020-01-02,0.0022593157492999984,0.005849411686960909,0.001925317469795642
2020-01-03,0.00015630616653809887,-0.00141708398348202,-0.0005292656666031275
2020-01-06,0.003949152389072564,0.003479021333879949,0.0025477471549150816
2020-01-07,0.0030980044714760575,0.002844784004045327,0.0035770662728347256
2020-01-08,0.0017589456653568105,0.002004862803470142,0.0027887163559879476
2020-01-09,0.0032764717965904928,0.0026385027392609468,0.003214881265922151
2020-01-10,0.0046848517332832235,0.004732491541389129,0.004588773824292788
2020-01-13,0.0010567487577474706,0.0019586511299843367,0.0007595942338790335
2020-01-14,-0.0018150900842391355,-0.002641330381327502,-0.001755972613121775
2020-01-15,-8.099921300258699e-05,0.0003532460465800458,0.00032550589330762565
2020-01-16,0.0016334838520011103,0.0027983082540408238,0.0018707982630201349
2020-01-17,0.002386818235833145,0.0018255074359167234,0.002529695522047143
2020-01-20,0.0014215810337745085,-0.00014416923493737338,0.0009877017922227981
2020-01-21,-0.0015526291492588334,0.00010857865427010451,-0.00013754753223337057
2020-01-22,0.0028924111385144513,0.002789645131750535,0.0022241337381040103
2020-01-23,-0.0012192570015888615,0.0014776070361488237,0.0006534216802681244
2020-01-24,0.0017145146678312693,0.002409028103211566,0.0011348790919622133
2020-01-27,0.00012072589327237472,0.0015463997239107156,0.0015255335291437968
2020-01-28,0.005267796434601943,0.0032734072273897185,0.002480553563315208
2020-01-29,0.0016710526592501854,0.0012563269177778798,0.0002705397197897918
2020-01-30,0.0004498339679133844,0.0008180032974438939,0.00048696892064745584
2020-01-31,-0.0032846162424567667,-0.0032540456476017753,-0.0021253473155579345
2020-02-03,0.002429648161758233,0.002808464556209531,0.0012578020608753735
2020-02-04,0.0020771736844303764,0.0023961202187519734,0.002016191171557889
2020-02-05,-0.00021706751223179836,0.003655672584555925,0.00015085199624983162
2020-02-06,0.001313169619194032,0.002790896211077265,0.0015240360815060388
2020-02-07,-0.0008602238037018024,-0.00016477533379647273,-0.0012139648389918422
2020-02-10,0.0027391626661842088,0.002350874506883444,0.003115078554035481
2020-02-11,0.0013582860799341266,0.002018945104460064,0.0018618581789146785
2020-02-12,0.004357722627124378,0.0044244701051905,0.005148750259065782
2020-02-13,0.00042846670964850073,-0.0008983149920270274,0.00019151373695604264
2020-02-14,-0.0031496543716933757,-0.0039049722697609315,-0.003680891941227477
2020-02-17,0.0037799283483088675,0.003848522405090283,0.00387370660504088
2020-02-18,0.0014394832368975568,0.001894677648327762,0.001458975009340302
2020-02-19,0.003584255196171912,0.0033843865462091153,0.004376681270382024
2020-02-20,-0.002415146189759476,-0.004380653485031465,-0.0025754460562767245
2020-02-21,-0.00436461000828707,-0.005687726282204648,-0.005359965857073405
2020-02-24,-0.005127604545955872,-0.005040513610004925,-0.0046821963048672205
2020-02-25,0.0018137871401474675,0.0003770189200445996,0.0017609042473622062
2020-02-26,0.0015603893844929606,0.00028195081616065045,0.001469281264233084
2020-02-27,-0.011289024369717873,-0.00990442542091763,-0.011686971441940096
2020-02-28,-0.014807349285010776,-0.01219615919363425,-0.015083328247552912
2020-03-02,-0.004955290761506213,-0.007374391980518264,-0.004799162683194367
2020-03-03,0.0013956778503344924,0.0066599907332867015,0.0016686947686285725
2020-03-04,-0.003996510107554992,-0.008181443713976585,-0.004258927651491877
2020-03-05,-0.00366818965679073,-0.008241681627283485,-0.003799778642626562
2020-03-06,-0.006334576846868055,-0.010827332846608459,-0.006380894386328099
2020-03-09,-0.00020074360930530044,-0.00984109440450989,-0.00086110146402909
2020-03-10,0.005300476212957339,0.004986954822232097,0.005230443708482091
2020-03-11,0.002362651134487433,0.0002761980326739348,0.0018357604471246013
2020-03-12,0.0027364504272081895,-0.008482708289219237,0.0018832775755773165
2020-03-13,0.004263068355451625,0.01008891949945848,0.00441552911795805
2020-03-16,-0.0036427863988561203,-0.013757737542845625,-0.0051761871707934936
2020-03-17,0.0037254535739954567,-0.003302088495034033,0.0015116637142139691
2020-03-18,0.008638615446516885,0.006342723793734549,0.005751494059201342
2020-03-19,0.01136324959595669,0.007368409013268262,0.009313803101077923
2020-03-20,-0.008505118019584855,-0.009453022152019286,-0.008887429841440572
2020-03-23,-0.006246670151008239,-0.0016794970465750154,-0.005895761375269783
2020-03-24,-0.00071652964664589,-0.002040895122200617,-0.0006682420685315258
2020-03-25,0.0031506393728169676,-0.001374714815311101,0.0028470800230730427
2020-03-26,0.008572004756330957,0.0007230696854570979,0.007768679615015843
2020-03-27,-0.008255163459713206,-0.008468916165499375,-0.008263744643658245
2020-03-30,0.0009951971741468937,0.004508292161058415,0.0003464255939726964
2020-03-31,-0.001569348893008819,-0.000425165304400344,-0.003602345522259844
2020-04-01,-0.009381180129469755,0.0005837921533816903,-0.001659297358675729
2020-04-02,0.0003143814542890859,-0.0006041166763653225,-0.0014500386082164575
2020-04-03,0.005308337409016179,0.004727152281972183,0.0027436271554211033
2020-04-06,0.0018212198331616595,0.0019246579147554437,0.0015326080755832538
2020-04-07,0.0030700155672855694,-0.0015647845851599895,-0.0018184191423939802
2020-04-08,-0.0004241433200572464,0.0015439578573579974,0.0009087016333701948
2020-04-09,0.0017139690341079162,0.003144997152153359,-0.00015242783846312983
2020-04-10,-0.0005761703662123053,-0.002029103087188658,-0.0009693458026222625
2020-04-13,-0.0021639614096457824,-0.0031194612066931513,-0.0012929867624211723
2020-04-14,0.004695066781599725,0.004051723266454983,0.0038547878717736187
2020-04-15,-0.0010038728287670978,-0.0008022542114112912,0.0009966897839055035
2020-04-16,-0.0016652078775106465,-0.000721272585488193,-5.9344829701758076e-05
2020-04-17,0.0006043493398228536,-0.0012047229193988143,5.649708087416524e-05
2020-04-20,0.002265112458949316,0.0026621242118482122,0.0025138272711816094
2020-04-21,0.0019329416729297604,0.0014952856409934541,0.0016763667029015817
2020-04-22,0.005752897699733083,0.0065243204776009355,0.00657754403290584
2020-04-23,0.005392822484553043,0.005691982211554339,0.006435247556959819
2020-04-24,-0.0039643191637749485,-0.004321882856094453,-0.004427070273762137
2020-04-27,0.00033629769315483637,0.0005472076920994255,0.0006330158738307204
2020-04-28,5.32844470063835e-05,0.0026465016354067553,0.0004905552795590769
2020-04-29,0.00026006526027928274,0.0006554024112370725,0.0014705376453649746
2020-04-30,-0.00033327770585552387,-0.004017976812164143,0.000468195191511724
2020-05-01,0.0006917065140561724,0.0024890590571858434,-3.0787344491320176e-05
2020-05-04,0.0017598755619884945,0.002600285992910526,0.001410810329570753
2020-05-05,0.0015650328899199173,-0.0008909931950476086,0.0015432586760006886
2020-05-06,0.0027915801818132802,0.004833329402365603,0.0028440313024834284
2020-05-07,0.0025439079533607803,0.0023473172493187807,0.0019486428576413457
2020-05-08,-0.0038861304082303378,-0.00591860111619712,-0.004729906223939411
2020-05-11,-0.0004784230097670436,0.00041162380180998057,-0.0006282821842561639
2020-05-12,0.0015180247721461146,0.0024987307604609045,0.0031240529185259515
2020-05-13,0.00038975299782541636,0.003439529635586211,0.0004276198946304297
2020-05-14,-0.001928841752161519,-0.0018721080255702338,-0.002305573477547239
2020-05-15,-0.001830120072101951,-0.001167130828324857,-0.0020593300679526507
2020-05-18,-0.0010031048741102958,-0.002710613710523645,-0.0007830247516102809
2020-05-19,-0.0004609081280544967,0.0003895041498424757,1.7659405954483518e-05
2020-05-20,-0.00473003874448987,-0.003645926577096832,-0.0038915274496183405
2020-05-21,-0.0006151318998874474,-0.0005883762642329277,-0.0002288239755141171
2020-05-22,-0.0017868132983707816,-0.0018205992816535733,-0.00181710304041212
2020-05-25,0.002693501217718379,0.0019622121748749007,0.0021085018390233517
2020-05-26,-0.001421634262138657,-0.0013870301880037003,-0.00249863844230847
2020-05-27,0.0006597066297990595,0.00167172118728659,0.001993026930546213
2020-05-28,0.0015931833324085716,0.0007807889517460785,0.0007227521658540111
2020-05-29,0.0010275121270138777,0.0011711154978164687,0.0006207596742604651
2020-06-01,-0.002297050553481589,0.001945305711308371,-0.0012008423082262257
2020-06-02,-0.00033455188611529197,0.00436768385700443,0.000607059200225031
2020-06-03,-0.0020406894262063303,0.0006438069932927018,-0.0002624730146026272
2020-06-04,0.004759234859613571,0.002918332446100648,0.005150687235591639
2020-06-05,-0.006695616031401495,-0.0032788470651259477,-0.006061743016284046
2020-06-08,0.003720617081282393,0.0037393559293059948,0.0038759764387036066
2020-06-09,-0.0022064141897680553,-0.001776361070246935,-0.002872643314356202
2020-06-10,-0.004771446566345802,-0.002798347025542544,-0.0045684451669311624
2020-06-11,-0.0002775714381583394,-0.0003089697832035299,-0.001145609140197951
2020-06-12,0.004478379922031368,0.0029428209424680685,0.005118638862193715
2020-06-15,0.0011435043473096628,-0.0014038271557258093,0.0006761679454236344
2020-06-16,-0.00470752900469417,-0.0014744547786167172,-0.004654114439653807
2020-06-17,0.006090710077948037,0.005072580538923587,0.006146511390889148
2020-06-18,0.001869351504065058,-0.0003582557250244133,0.0017095691049491123
2020-06-19,0.006423023169015394,0.005281414970490207,0.006541755497808314
2020-06-22,0.002226791770948115,-0.0006616666549309605,0.00024105099341652822
2020-06-23,0.0044251970372339924,0.0010772328033353399,0.0029903190469206904
2020-06-24,-0.0021821714813678355,-0.0005207465472795894,-0.0013633099428820429
2020-06-25,-0.003050239051894915,-0.0005837879627470218,-0.003024324765346588
2020-06-26,-0.0010951287996565945,-0.0003559329291433774,-0.0006476587798234776
2020-06-29,7.558160994541658e-05,8.045341497289299e-05,-0.000523021039850749
2020-06-30,0.0010584220820126435,0.00031410347451376014,0.0009268156596887983
2020-07-01,0.0013299424495942726,0.00020581335219821192,0.001508697250876969
2020-07-02,0.004399408477192462,-5.416576439683762e-05,0.0032696047364596972
2020-07-03,0.0015244886029046206,-0.0008720415774822998,0.0012489732218751715
2020-07-06,0.002979353473684854,0.005037708916872957,0.002662357187648818
2020-07-07,-0.00028226457161920326,-0.00012775345567615142,0.00015659718442630804
2020-07-08,-0.00023098554502689442,-0.00014921482134328082,-0.00026365048278133486
2020-07-09,-0.0011047760788497941,-0.0009056217769916433,-0.0010923456595809816
2020-07-10,0.00013396946815873102,0.0002523380334625295,0.00040910775763542903
2020-07-13,-0.000284664898770778,-6.412052271247988e-05,-0.0005408122464595817
2020-07-14,-0.002838337914249199,-0.003096691230980083,-0.0026792060122652773
2020-07-15,0.0018157476788068045,0.00283068116209247,0.0025560014319523463
2020-07-16,-0.0013614336324013012,-0.0010682284561139635,-0.001335378914041473
2020-07-17,0.00043244826701828557,0.0002529882627931486,0.0012022106796593123
2020-07-20,-0.001287918773594361,-0.001275810183337944,-0.0011966888691758003
2020-07-21,0.0005323826567055685,-0.001980240173120721,0.00024161245915605282
2020-07-22,0.0028360534250909436,-0.003170531547422107,0.003002041409711973
2020-07-23,-0.00024454975336433526,-0.0005616812151505758,-0.00011274508844693296
2020-07-24,0.0036861589083709966,0.001547949147946644,0.004066179366171523
2020-07-27,-0.0015465176687882,-0.005146939025807661,-0.0020782973350589465
2020-07-28,-0.0007984131883443112,0.0012381218250321253,-0.0007382278694137126
2020-07-29,-0.0012228207007207645,-0.0017987378857446223,-0.001164511535956457
2020-07-30,0.0002182303319064791,8.422518561324163e-05,0.0002829098690601978
2020-07-31,-0.0009377072351171885,-0.0014133507991455757,-0.0008781376854615708
2020-08-03,0.001339079894821984,0.0036051533032456415,0.0016177676507436703
2020-08-04,0.0022444590927823186,0.0005357568369872938,0.002738394374127454
2020-08-05,-0.0011474969056969834,-0.005013614978279343,-0.0015231421480186081
2020-08-06,-0.0007454781623887759,0.0007690539518008852,-0.0002734247335266282
2020-08-07,-0.0004709349831716177,0.0015174571081945061,-0.0002885555984306138
2020-08-10,0.000259113600935216,3.811556583946169e-06,0.00031752914260797533
2020-08-11,0.002752451405439612,0.0018485186739294265,0.002882402545466428
2020-08-12,-0.0017754981342348699,-0.0014450410286655142,-0.0016064511717050467
2020-08-13,0.0007897609358353032,0.0009969228209690782,0.0011953631718320864
2020-08-14,0.00015641022075450493,0.0005567551294461391,6.495556862577111e-05
2020-08-17,0.0008007712885501197,0.0002214868789109553,0.0008540623728953365
2020-08-18,0.0020104695880437356,0.0017924308353472406,0.002169243157130775
2020-08-19,-0.0008692239525505468,-0.000771697032702926,-0.0011694241390197008
2020-08-20,0.000446903392743784,0.00023327771313231196,0.0009284010617380819
2020-08-21,0.002277540644716182,0.0018836065577658447,0.0021474784431538417
2020-08-24,0.0039018117116957477,0.005118888498017039,0.00473604452570723
2020-08-25,-0.00022400924454040464,-0.0002326787277537819,-0.00013410235087280145
2020-08-26,0.001390086438460267,0.0011127258840701042,0.001304707147871223
2020-08-27,0.001754985382217115,0.0018675331896572857,0.0017077061558144386
2020-08-28,0.0010873906669237807,0.002455765643344718,0.002189406876677884
2020-08-31,0.00041282458845230934,-0.00027012016248397587,0.0003733104664421422
2020-09-01,0.0032287899052222263,0.00011389112423289052,0.0031790637220269822
2020-09-02,0.0022486080048283973,-0.0001871690721279232,0.0022239223139411558
2020-09-03,0.00019756309840170152,0.001977140649831625,0.00014192823214154385
2020-09-04,0.0008995190271864672,0.0012618138519759573,0.0007937704265066215
2020-09-07,-0.0010082915024931603,-0.002759482077762697,-0.0008797291829449877
2020-09-08,-0.0031324617783261345,-0.002395279193997115,-0.003038352663866533
2020-09-09,0.001374407381633334,0.0015524989522582961,0.0013589812718829706
2020-09-10,-0.0006576999743061352,-0.002041768419478258,-0.0005629306741544598
2020-09-11,0.0025270595452651632,0.0020401135055963322,0.0023729312561089244
2020-09-14,0.001404178712655855,4.644743680887528e-05,0.001873760964579279
2020-09-15,0.0027045487758635095,0.0004942842188274373,0.0029523632778346823
2020-09-16,0.0013146320677291199,-0.0006392684235357523,0.0016362672219462924
2020-09-17,0.000951097258199812,0.0004591246621674903,0.0009211671708888138
2020-09-18,-0.0016392696943883633,-0.0013805477656466177,-0.001117860448617339
2020-09-21,-0.006444972714920887,-0.0013687219163627097,-0.006894597905553376
2020-09-22,0.001304813952588808,0.002115546117232111,0.0011629124642189852
2020-09-23,-0.0066817733539122175,-0.0037808250574255698,-0.007167725725476031
2020-09-24,-0.003089637077994286,-0.00013202861232683192,-0.0034978687838691804
2020-09-25,-0.0008983452800571401,-0.000918123742829488,-0.001107941491693881
2020-09-28,-0.0027041339142165046,-0.0006820909341153411,-0.0012748948786914542
2020-09-29,-0.0008888204008244998,-0.0032655554654419765,-0.0026110902259852825
2020-09-30,0.0019208669024002021,0.0013793459787359086,0.00166853202655893
2020-10-01,-0.002117577984931272,-0.0008992336637582847,-0.0027652525561767333
2020-10-02,0.0034329730447101303,0.0016297018069172575,0.004506999415136859
2020-10-05,-0.003272462153898097,-0.000357344771506213,-0.002901164073836298
2020-10-06,-0.0023286451621565892,-0.00021723164333110052,-0.0022368958365923896
2020-10-07,-0.00018158374891069117,-0.0010147544584495141,-0.000172630463065768
2020-10-08,0.0005584958868455159,0.001493552271098671,0.0007420991418655697
2020-10-09,-0.002097741546042605,0.0009798794353150148,-0.0014484951781768294
2020-10-12,-0.003111320852021311,-0.0032354696438241315,-0.0030148775850001655
2020-10-13,0.0013102814185974353,0.00581920679947295,0.001966601659966899
2020-10-14,0.0010451676233441617,-0.001404802154693882,0.000926403666981956
2020-10-15,0.003168920227801773,0.004437342967185808,0.00345701055039748
2020-10-16,-0.00046356660481665753,-0.00016200035420788834,-0.0006967379746972594
2020-10-19,-0.0011185894700004972,-0.00018731276109168826,-0.0012216635251350784
2020-10-20,-0.002786540285116964,-0.002712011700796574,-0.0029256871341102183
2020-10-21,-0.002245624869062207,0.0029227372986698444,-0.0024749760292584206
2020-10-22,-0.0015098994511309363,-0.003040244139251102,-0.0014712569973739404
2020-10-23,-0.00029649218778754905,-0.0017890594845213848,-0.0004758520938519116
2020-10-26,-4.0954898008288235e-05,-0.0007290883118144843,-8.622464261809747e-05
2020-10-27,-0.0009270130265173204,-0.0007644771889948141,-0.0010172443923010435
2020-10-28,0.0007835227735229551,-0.000309583284658677,0.0009385181856821447
2020-10-29,0.0007081936816588943,-0.0007979982187156953,0.000820837075990531
2020-10-30,0.0008549715564986709,0.0008198486507293871,0.0008768187529176383
2020-11-02,3.9942376539108255e-05,0.0021405130241718435,-0.0006426782737587077
2020-11-03,-0.0033189637012918456,0.0013192182975087616,-0.003588625081096164
2020-11-04,0.006727309744992108,0.005350459065965294,0.006018585412764902
2020-11-05,0.0024888035724425378,0.006024332910315334,0.0008793342958566161
2020-11-06,0.0020086641704634505,0.005842055578608611,0.0018262997087199857
2020-11-09,0.000502340505480954,0.0001732929735636453,0.00010943411585191653
2020-11-10,0.0003003868519674441,0.000518814620434864,0.0012911855512111573
2020-11-11,0.0004988346025226602,-0.0005629096228452953,0.0009981363652491943
2020-11-12,-0.0018038109665582587,0.0004368594451660476,-0.0018334503103078206
2020-11-13,-0.0005966241516643018,0.0016558278096205652,-0.000717022551370623
2020-11-16,0.0010726503971583822,0.004243168387931984,0.0009532148227189997
2020-11-17,0.0016802898482234571,-0.000916219716464249,0.0017087341563860015
2020-11-18,0.0009415363562894908,-0.0008324337848768156,0.0010321652947893139
2020-11-19,-0.001437143795740073,-0.003516414227298773,-0.0014873467244376887
2020-11-20,0.0004330266159271583,-0.0003925482717309675,0.0005254169735241662
2020-11-23,0.0029692481878511074,0.0030068418567765006,0.003439367993363218
2020-11-24,-0.0003832965839435159,-0.001210711996488189,-0.0007913218834156163
2020-11-25,0.0006592094239273651,0.0029417952098831947,0.0006701223663593495
2020-11-26,0.0021483894141550186,-0.0009197079973699493,0.002309492421581945
2020-11-27,0.00014891330689033753,-5.791638935836411e-05,0.00011633709675439934
2020-11-30,-0.0016585917791707954,-0.001942900503003524,-0.0018228019560489008
2020-12-01,-0.003240807605360943,-0.002494901225412366,-0.004159430954840354
2020-12-02,0.00023420198079829386,0.0012877833134000791,0.0003428065490801109
