date,Fundamental,Momentum,Technical
2017-03-17,0.45710282374578065,0.43848735107875436,0.104409825175465
2017-03-24,0.4372718402785589,0.4132459784735065,0.1494821812479345
2017-03-31,0.43061408462607426,0.4027115189907865,0.16667439638313924
2017-04-07,0.46189868197697664,0.4031557830495147,0.1349455349735086
2017-04-14,0.477862109670187,0.4024331019401266,0.11970478838968644
2017-04-21,0.4710303111590549,0.41019104230069986,0.11877864654024531
2017-04-28,0.47297805317939917,0.41016054791030304,0.11686139891029773
2017-05-05,0.46894455671658725,0.41276511147650236,0.11829033180691029
2017-05-12,0.4486938971946886,0.3974732344738226,0.15383286833148874
2017-05-19,0.6116890125294392,0.25718707796607027,0.1311239095044905
2017-05-26,0.6143341322201012,0.25414967470231337,0.1315161930775854
2017-06-02,0.6081669004457968,0.26175654729715986,0.1300765522570433
2017-06-09,0.5997303057611937,0.2715267295389908,0.1287429646998156
2017-06-16,0.6013986283187142,0.2714045134335291,0.12719685824775667
2017-06-23,0.626968866236224,0.27317027652688164,0.09986085723689432
2017-06-30,0.6170389413858531,0.2575597959552037,0.12540126265894327
2017-07-07,0.6272140150776014,0.24601722116325087,0.12676876375914786
2017-07-14,0.6468898492742294,0.23907938902381032,0.1140307617019602
2017-07-21,0.6356450130173712,0.24962638826862038,0.11472859871400841
2017-07-28,0.6597127012364755,0.22519709334252513,0.11509020542099938
2017-08-04,0.673393500155047,0.21127111841193535,0.1153353814330177
2017-08-11,0.6612293880888729,0.22354417940516913,0.11522643250595796
2017-08-18,0.6795874096694613,0.2197447285852024,0.10066786174533635
2017-08-25,0.6781317518688195,0.20670287876145743,0.11516536936972319
2017-09-01,0.6653648892533055,0.20076473632242592,0.1338703744242686
2017-09-08,0.6884803839378799,0.18942302668788308,0.12209658937423709
2017-09-15,0.6859041349467382,0.17581863911628157,0.13827722593698039
2017-09-22,0.7395545550666804,0.17711211159998635,0.08333333333333333
2017-09-29,0.7367464764815759,0.1799201901850908,0.08333333333333333
2017-10-06,0.752905231182226,0.16376143548444067,0.08333333333333333
2017-10-13,0.744860232887599,0.17180643377906774,0.08333333333333333
2017-10-20,0.7169923940107098,0.19967427265595689,0.08333333333333333
2017-10-27,0.7007002116919069,0.2159664549747598,0.08333333333333333
2017-11-03,0.6957301425347061,0.22093652413196052,0.08333333333333333
2017-11-10,0.6918724770350593,0.22479418963160736,0.08333333333333333
2017-11-17,0.6880963337935267,0.22857033287314,0.08333333333333333
2017-11-24,0.6796143250688705,0.2370523415977961,0.08333333333333333
2017-12-01,0.6828963244165858,0.23377034225008086,0.08333333333333333
2017-12-08,0.6790506126487966,0.23761605401787012,0.08333333333333333
2017-12-15,0.6897613198677707,0.22690534679889607,0.08333333333333333
2017-12-22,0.6806314783284046,0.2360351883382621,0.08333333333333333
2017-12-29,0.669097316919202,0.23804830400080285,0.09285437907999514
2018-01-05,0.6991745973082018,0.217492069358465,0.08333333333333333
2018-01-12,0.7211523480103456,0.19551431865632107,0.08333333333333333
2018-01-19,0.7201511485497507,0.1965155181169161,0.08333333333333333
2018-01-26,0.704364234840101,0.21230243182656566,0.08333333333333333
2018-02-02,0.6947178611133709,0.22194880555329588,0.08333333333333333
2018-02-09,0.688696280245576,0.2279703864210907,0.08333333333333333
2018-02-16,0.6738959544063562,0.2427707122603105,0.08333333333333333
2018-02-23,0.6776504697387862,0.23901619692788045,0.08333333333333333
2018-03-02,0.6422349490674611,0.24677723293939874,0.11098781799314016
2018-03-09,0.6357968490832512,0.25769983825286125,0.1065033126638876
2018-03-16,0.6600280089413159,0.25663865772535077,0.08333333333333333
2018-03-23,0.6565749491232472,0.2600917175434195,0.08333333333333333
2018-03-30,0.6761204772582564,0.24054618940841016,0.08333333333333333
2018-04-06,0.6839686626249204,0.2326980040417463,0.08333333333333333
2018-04-13,0.6720137457044674,0.24465292096219932,0.08333333333333333
2018-04-20,0.6664171780310101,0.2478708893389604,0.0857119326300294
2018-04-27,0.6861703658922763,0.23049630077439043,0.08333333333333333
2018-05-04,0.6745534269150407,0.2421132397516259,0.08333333333333333
2018-05-11,0.6680491283215461,0.24861753834512063,0.08333333333333333
2018-05-18,0.46592988693465653,0.4135127778762802,0.1205573351890633
2018-05-25,0.47799963130144,0.3999924839593683,0.1220078847391916
2018-06-01,0.4676459480620883,0.4089661149706409,0.1233879369672708
2018-06-08,0.4863669194655111,0.43029974720115555,0.08333333333333333
2018-06-15,0.4634371159943172,0.4445061658813189,0.09205671812436395
