date,chase best,chase top2,equal all,static LIVE
2016-04-08,-0.00013876076883044807,0.00035490151642353124,0.0009226170191414411,-0.00013876076883044807
2016-04-15,0.0010812495678874704,-0.0007376574287812055,-0.0003648031606906528,0.0010812495678874704
2016-04-22,0.0024259107815391458,0.005756873387517979,0.0006345467770462372,0.0024259107815391458
2016-04-29,-0.004801765361555323,-0.005025882404809223,-0.0014197565414680608,-0.004801765361555323
2016-05-13,0.0016411098870973695,-0.0006273327412499102,0.001463481086191501,0.0016411098870973695
2016-05-20,,0.005020105829661928,0.00019473198899901955,
2016-05-27,,0.0005738030016500477,0.00234226371591378,
2016-06-10,0.0003742435511636368,0.001364117751643889,0.002194973445058006,0.0023539919521241414
2016-06-17,0.005036042163186977,0.003256155964916065,0.0037312672231584686,0.0014762697666451533
2016-06-24,-0.0018856037906747646,0.0004141742221985906,0.0016240827580763773,0.002713952235071946
2016-07-08,0.0010134852034846401,-0.0003386714268196579,0.0004937741119665276,-0.0016908280571239559
2016-07-15,-0.0029802681154763267,-0.0033801548670412416,-0.0015360501251200011,-0.003780041618606157
2016-07-22,-0.0037175303140791296,-0.0012407586203307397,-6.049047941697038e-05,0.0012360130734176502
2016-07-29,0.006820343238700142,0.004814365461103802,-0.0001702498893620617,0.0028083876835074614
2016-08-12,-0.008804212125369316,-0.006097024480182079,-0.005102571209305026,-0.0033898368349948426
2016-08-19,0.004639660872406764,0.0005731554738910348,-0.00350035588164466,-0.0034933499246246947
2016-08-26,0.001909594395321781,0.0022381779782461213,0.0016278957759332316,0.002566761561170461
2016-09-09,-0.004919629918990824,-0.005040407930567725,-0.001080192168824248,-0.004919629918990824
2016-09-16,0.004838895456820028,0.006790482581150564,-0.0007250575709924807,0.004838895456820028
2016-09-23,-0.005365680168148852,-0.007425590131027538,0.0012342838117261011,-0.005365680168148852
2016-09-30,0.004079310277819511,0.003802963601764046,0.0012218638156148423,0.004079310277819511
2016-10-07,0.0027774395876620245,0.003544963925524983,0.0006889405132059276,0.0027774395876620245
2016-10-14,0.010186492692704635,0.011217333752781087,0.002508400552240443,0.010186492692704635
2016-10-21,0.004180683873001199,0.005051432234931777,0.0010973538337979768,0.004180683873001199
2016-10-28,0.0019570468949796633,0.0009152318581775015,0.0007810886028810455,0.0019570468949796633
2016-11-11,-0.003431961892079588,0.0035825661002562934,0.0011238781418054001,-0.003431961892079588
2016-11-18,0.006378648720707598,0.011400205635004124,0.0006914415150221479,0.006378648720707598
2016-11-25,-0.008941698765110627,-0.007997855337265837,-0.002604208472976562,-0.008941698765110627
2016-12-09,0.008748010327044881,0.009967581858864968,0.008121518386362285,0.011187153390685054
2016-12-16,0.005035644716822226,0.008729050626238882,0.0016480358380479268,0.01242245653565554
2016-12-23,0.003018931025513812,0.004730391570571715,0.0029780088805187147,0.006441852115629618
2016-12-30,0.00035989547480472716,-0.002251189202935053,-0.0017543642631083578,-0.004862273880674834
2017-01-13,-0.006805914216387602,-0.010431840112773136,-0.0023065619901011724,-0.014057766009158668
2017-01-20,0.00012241034379226082,0.0012343195551751869,0.0006674658313411463,0.0023462287665581127
2017-01-27,0.004125965877762165,0.005798463007033619,-0.0016919722422417628,0.007470960136305072
2017-02-10,0.007405588606801685,0.005829492489367,0.0031245489389414454,0.004253396371932315
2017-02-17,0.0005508618734588146,-0.00033027521062239804,0.00030885245795323044,-0.0012114122947036107
2017-02-24,-0.006716591750049017,-0.011612255015952836,-0.00693517998312513,-0.016507918281856656
2017-03-10,0.0008543305942644453,-0.0007446771276752163,-0.00027893324666326624,0.0037667517399325463
2017-03-17,-0.010097959524168122,-0.004432172431605848,-0.0019149713649007833,-0.00853339072496554
2017-03-24,-0.002555244316802847,-0.0014909787222076873,-0.00020370284879014255,-0.00248936116392309
2017-03-31,-0.00104252317901218,-0.00212391032600862,-0.0009094349110209742,0.0013980375928942686
2017-04-07,0.010716961528914118,0.005468259582829623,0.006085638330446434,0.011585868857314153
2017-04-14,0.0012530685671167986,0.002296853042174129,0.00018010619865950164,-0.0006983141335087345
2017-04-21,-0.003765984096216963,-0.0018412255568955064,-0.0010590675763835647,-0.0037042890619997763
2017-04-28,-0.004579237622011177,-0.001750934034657114,-0.0009553610663238588,-0.003178340971770679
2017-05-12,0.000819712454370648,0.0018506228285351208,0.0008245668331272046,-0.002648073109451243
2017-05-19,-0.0044436680328504225,-0.007534533717601828,-0.0005897890941157306,0.0036889755611959995
2017-05-26,0.005374386379577279,0.002078775533663977,0.003756989189110249,0.009393982411803411
2017-06-09,0.003185307122758182,0.0034748422739278805,0.0037412986699509408,0.0061850332851561335
2017-06-16,0.0013920290811886389,0.000775637826438468,0.0021256146797903066,0.005433785143399697
2017-06-23,0.0022612809421457265,0.0017909530134430356,0.0002521347300026095,0.0002973982807680912
2017-06-30,-0.006518368923122693,-0.0032758387141886367,-0.0011557497395376724,-0.007273284856331452
2017-07-07,0.0018465604260648292,0.0009306338070800161,0.0006884287388600934,0.003007137332049571
2017-07-14,-0.0057011058741087,-0.0002577074096267928,0.001034446678263755,-0.00021930883223713439
2017-07-21,-0.012609435362096653,-0.007087293541670076,-0.0035114794848482658,-0.013261670896027578
2017-07-28,-0.000649091451408156,0.0009324749677247974,0.0007161140754767866,-0.0009735613525515742
2017-08-11,-0.0060888282016137475,-0.0036021960179559056,-0.00042834446156866,-0.0006060224370959946
2017-08-18,-0.000978879010038571,-0.00024265824081977263,-0.0005093746635467549,-0.0010312914550846609
2017-08-25,0.006267889292959364,0.006293169291661994,0.0037909190028276012,0.002036779593507412
2017-09-08,-0.002259861903449175,-0.0008628191502918451,0.0023483983841587346,0.01151981301772554
2017-09-15,-0.00087505373145162,-0.0013669213687860571,-0.0012523930927411306,-0.0019792848659713615
2017-09-22,0.0019954898410401924,-0.001025384567037865,-0.0017394275338475666,-0.004317729408771495
2017-09-29,-0.003040092022245991,-0.004013919590914989,-0.004316227662831545,0.0022840306911477023
2017-10-13,-0.006938601872779804,-0.002290645855558004,-0.0017143597529487012,-0.006938601872779804
2017-10-20,0.0021137160757138665,-0.00047036631189756816,-0.0001899058838036803,0.0021137160757138665
2017-10-27,0.0018565781747815224,-0.004406161016808504,-0.0020981110510985388,0.0018565781747815224
2017-11-10,-0.0063442391103486016,-0.0049048939834674884,-0.00023031355084757293,-0.0034655488565863753
2017-11-17,0.005612559568653231,0.002660380526251076,0.0021384410909527753,-0.00029179851615107843
2017-11-24,0.0025202161305243466,0.003794106241063404,0.0021552664414098257,0.005067996351602461
2017-12-08,0.00182336867930454,0.0010122829127449324,0.0009379608454246611,0.0002011971461853245
2017-12-15,-0.003257005907431522,-0.004027861095719242,-0.0004691957319412207,-0.004798716284006962
2017-12-22,-0.0034982774538449128,-0.0011580696914980156,0.002177598832515328,0.0011821380708488816
2017-12-29,0.011307319298790353,0.0038914916974767738,0.001409524288724418,-0.0035243359038368057
2018-01-12,0.004120833611704913,0.005508694408369768,0.004239136453782328,0.006896555205034624
2018-01-19,0.0002336783524203588,-5.857597091240343e-05,-0.004973631280342764,-0.00035083029424516567
2018-01-26,0.0054649042538500005,0.004436987573221613,0.004623387622290018,0.003409070892593226
2018-02-09,0.0006501032563120479,0.0013173627669071295,0.0005573715672920144,0.001331186908488458
2018-02-16,0.006811288834926665,0.0004820998952672845,0.0001279819261276362,-0.006742647832868889
2018-02-23,0.004748117362673977,0.0034713182790088518,0.0028724790100306172,0.007433880155469264
2018-03-09,0.007593295879066592,0.0035130164384876597,8.744551410827586e-05,-0.0005672630020912724
2018-03-16,0.007516242057302289,0.004906778953810084,-1.9633381472551284e-05,0.00229731585031788
2018-03-23,-0.022704454037688865,-0.014307131369327316,-0.003337154452658406,-0.005909808700965769
2018-03-30,0.007265444610381347,0.00854923424325709,0.0029727611589644228,0.009833023876132836
2018-04-13,0.0026578296455560344,-0.0015548261906766854,0.0019417024853841513,-0.005767482026909405
2018-04-20,0.00029996687477012985,-0.004022420357173762,0.0009053535849630352,-0.008344807589117655
2018-04-27,0.013191471625083688,0.015553430261443648,0.004489527851136774,0.01791538889780361
2018-05-11,0.0021939745052533817,-0.004035637900004343,-9.760266420024033e-05,-0.010265250305262067
2018-05-18,0.004242616859749074,0.00830919303780657,0.0054667358876009965,0.012375769215864064
2018-05-25,0.0012296953655933284,0.0013756911867252287,0.004964989495433061,0.0015216870078571287
2018-06-08,0.012798880329694421,0.006112141041777439,-7.657337989049814e-05,-0.000897602336224209
2018-06-15,-0.006839054897308229,-0.00661078292222398,0.0007929072529070658,0.012741099259322998
2018-06-22,-0.0007717307474342109,0.008184192663358144,0.0038231438466883407,0.016693842973312223
2018-06-29,0.0025218365483585955,0.004162356622942547,-6.859541786317766e-05,0.00016916410039971976
2018-07-13,0.010958860079965382,0.005930788532974919,-7.711982084131902e-05,0.010958860079965382
2018-07-20,0.015167516389332862,0.012901964568983218,0.0014009998054369712,0.015167516389332862
2018-07-27,0.0010785549301878085,0.006819888934533943,-0.00019857124534816464,0.0010785549301878085
2018-08-10,-0.00048122310111861226,-0.005136156988938956,0.0024962043613927115,-0.00048122310111861226
2018-08-17,-0.009940092685370864,-0.005150600650349178,-0.0020255364929477396,-0.009940092685370864
2018-08-24,-0.005524451537614397,-0.0003452015195971963,-0.002192954257156588,-0.005524451537614397
2018-08-31,-0.008596366174174917,-0.010628954052545044,-0.0043600050663667395,-0.008596366174174917
2018-09-07,0.002413179308376994,-0.000680830982623919,-0.0025887450905973685,-0.003774841273624832
2018-09-14,-0.00948920845979092,-0.004728648380647395,0.0023839681063156206,3.191169849612961e-05
2018-09-21,0.01492598623563822,-0.0003627012465786325,-0.010817070636857096,-0.015651388728795484
2018-09-28,0.006643916505630514,0.0004925432821320992,-0.00021670213114038654,-0.005658829941366315
2018-10-12,-0.00431004853532307,-0.002912574167136189,-0.000676704014757855,-0.001533827594376917
2018-10-19,0.004310350729902462,0.004329202938333479,0.003238578926313873,0.005157589265277315
2018-10-26,0.0005756888900787814,0.003583465446944386,0.004309976402877804,0.01969960033297314
2018-11-09,0.011824520204947644,0.0018729061035337403,0.001419321234473156,-0.0005081424888949514
2018-11-16,0.003940619288233987,2.7473902158535457e-06,0.00015226092230721813,0.005140484315127742
2018-11-23,-0.006501426351878111,-0.007084473181607841,0.0004535769824861744,0.012796184882579463
2018-11-30,,-0.010715376148576622,-0.0013406314761797153,0.002652037699419128
2018-12-07,0.00787474937035232,-0.0007525139370912768,-0.00018896882179690055,-0.009379777244534874
2018-12-14,0.004296639875809065,0.002503059729576319,0.0022604947424969698,0.0007094795833435733
2018-12-21,0.0016620924361794604,0.001932393464714219,-0.0027145123164052025,0.0022026944932489775
2018-12-28,-0.003272959739850656,0.0003999308376135815,0.000905642113048325,0.004072821415077819
2019-01-11,-0.0017007415959713436,-0.0014776489923247979,-0.00306849453815759,-0.0012545563886782521
2019-01-18,-0.003631650815622854,-0.0052185149011860985,-0.004927395698202037,-0.006805378986749342
2019-01-25,-0.0019921393075245128,0.0002898444577498112,0.00014679117217460068,0.002571828223024135
2019-02-08,-0.0010567371090807673,0.0038038094707634673,0.00427975962600172,0.008664356050607702
2019-02-15,-0.0008525182622560799,-0.004410918479417786,-0.0006606529778499846,-0.007969318696579492
2019-02-22,-0.00012600329379122035,0.001715770208665237,0.0009087238167697036,0.0035575437111216943
2019-03-08,0.0027196934176097268,0.0028389745326130237,0.0023921045502769633,0.004663597814384339
2019-03-15,0.0030192302891297977,0.003650406377115462,0.006266770948152057,0.01146212344222746
2019-03-22,0.00020353188312139563,0.0020578043261725867,0.00021489253546399528,0.0002853158978757772
2019-03-29,0.004752379833831459,0.0037629371069917194,-0.001495186475276278,-0.0018795311671061879
2019-04-12,0.0017207958797449863,0.0036999139629737346,0.003998246427125469,0.009363537050460564
2019-04-19,0.0010904887960097767,0.001717819317214799,0.0013298991014608808,0.002240611347986822
2019-04-26,-0.002509210597325462,-0.00031006479380576806,0.002352446903613612,0.0010556224346497554
2019-05-10,-0.007771054739839318,-0.001397787609428788,-0.001804830110108565,-0.004412825270341567
2019-05-17,0.008626343446016121,0.004505677037020024,0.005968120676091167,0.009096962526580245
2019-05-24,0.004627975817760615,0.0026587884042639817,0.004154298276235422,0.008318733889195748
2019-05-31,4.4472153119085625e-05,-0.003043430116971937,-0.005255019007600816,-0.0031877178529174733
2019-06-07,-0.009693694181187902,-0.007452891999814483,-0.0031169005211215514,-0.004730742003564179
2019-06-14,0.010001768510734484,0.006489671746400071,0.005162467885192013,0.006596536580295039
2019-06-21,-0.00386832313158123,-0.002425834771665367,-0.0002616576410817118,0.001835352768082531
2019-06-28,0.0006115132381790628,-0.0015050100331886977,-0.0005355957983597326,0.0015170478955483062
2019-07-12,0.006834721839116023,0.004375593238621667,0.004334801561221126,0.00720237712513208
2019-07-19,0.0005279646427369325,-0.00022472931368463595,0.00014754870752596032,6.394952974166273e-05
2019-07-26,0.005965628730945954,0.0006587694496051916,0.004496103075642252,0.0071502482948807
2019-08-09,-0.007957261883158975,0.0012772363247417042,-0.005201449436599779,-0.010431592422480112
2019-08-16,-1.344549228681268e-06,0.003577798254927543,0.004232026698409747,0.007281169080831595
2019-08-23,-0.0024563791133479177,-0.0037165488603682437,0.0001320568709348309,-0.0012200248586271337
2019-08-30,0.0020002953878888257,0.0010609765653070442,0.004208730990012525,0.0038743938168982585
2019-09-13,0.003611226199649434,0.003825343269039952,0.0013266165984476518,0.00403946033843047
2019-09-20,0.006214221540908142,0.005314269425642559,0.0043086570367908686,0.004414317310376978
2019-09-27,0.009462730313996762,0.006744358275354493,0.0026084244906334477,0.004025986236712224
2019-10-11,-0.007996929935545708,-0.00498797166610322,-0.0035097769402457186,-0.001979013396660731
2019-10-18,-0.005044742598517653,0.00022579601032093064,0.0012684193704270276,0.005496334619159514
2019-10-25,0.006639465992786022,0.0034494884342536293,0.001396413905825048,0.0002595108757212367
2019-11-08,0.0043887861423084415,0.003816730787451805,0.00808087331700165,0.0043887861423084415
2019-11-15,-0.003095683762589875,-0.0016109289102022974,-0.00044581878458407686,-0.003095683762589875
2019-11-22,-0.0022434169352762005,-9.768807536624717e-05,-0.0013317578944945243,-0.0022434169352762005
2019-11-29,-0.0009894469100941283,0.00022582920475941362,0.0007072714428221035,-0.0009894469100941283
2019-12-13,-0.009976044991913501,-0.00568638181539638,-0.001219455238961669,-0.0013967186388792582
2019-12-20,0.0008032708016645221,-0.0024150223750242085,-0.0028338884799827243,-0.005633315551712939
2019-12-27,-0.004776711273507002,-0.0034683895977210086,-0.002118532657839019,-0.0021600679219350156
2020-01-10,0.022318915804186074,0.019413047913458138,0.013596191549106107,0.022318915804186074
2020-01-17,0.0068948051707974,0.007485221229981191,0.003407101475619992,0.0068948051707974
2020-01-24,0.00416337222985582,0.0016207788858738207,0.0003966011449176825,0.00416337222985582
2020-01-31,0.004966047706664739,0.004966047706664739,0.0011196719269222627,0.004966047706664739
2020-02-07,0.005191742601477952,0.006526336991191699,0.005504656004693429,0.005191742601477952
2020-02-14,0.006673710141772065,0.0036645763305011695,0.0014685255924911638,0.006673710141772065
2020-02-21,0.0022789971957457014,0.0038815666122054677,-0.00031088315425255596,0.0022789971957457014
2020-02-28,-0.03597347247742997,-0.03850855690326484,-0.014553801862785107,-0.03597347247742997
2020-03-13,0.009044523960476558,0.010397242903095842,0.005193473538007476,0.011749961845715128
2020-03-20,0.019707172370872925,0.014131915966448926,7.588987226796928e-06,0.008556659562024926
2020-03-27,-0.002018266346147856,-0.0028359383349355464,0.0025622013212642835,-0.003653610323723237
2020-04-10,-0.01706125820159703,-0.010636329370006501,-0.010111639578134414,0.004107584812571843
2020-04-17,0.009626262115839475,0.007692101393878634,0.00476905837836398,0.0002277496333688904
2020-04-24,0.02324818581713792,0.02000949702820042,0.010354393793292655,0.010393035883924522
2020-05-08,-0.004235001967415297,-0.007299980657710824,-0.005264024162358634,0.005021375794429878
2020-05-15,-0.00164506806051138,-0.0031006833153299318,-0.00017212459399683355,-0.0022119942014524057
2020-05-22,-0.020122302544496623,-0.01084701720990194,-0.0012665871696795577,-0.006726064988142493
2020-05-29,-0.006631230461086841,-0.0017965336472133614,0.00011821496121625271,0.003683505430648399
2020-06-12,0.006132763054282425,0.004342774298224039,0.0008109776930374254,0.0008862076892469146
2020-06-19,0.013823989240266763,0.006218892447121454,0.006929060077174609,0.009192429462816112
2020-06-26,0.00857952694243762,0.0026393562855647097,0.0011344868812217751,-3.019761623541491e-05
2020-07-10,0.0009500184831587355,-0.0003709396678275505,0.0020064558752540007,0.0014406714266341938
2020-07-17,-8.888769407012401e-05,-0.0015171880531474223,0.0009566619090842161,0.0018246769445063018
2020-07-24,-0.01241555334062025,-0.003238900363791609,0.005072321549881932,-0.005455319098581538
2020-07-31,0.001993213112267619,0.00033152582520042464,-0.0016867754492568684,-0.0034857261875567928
2020-08-07,0.0013150261608546067,0.005660928001730822,0.0006964579110801116,0.0013422212231723825
2020-08-14,-0.004692191928141628,-0.004662839896636239,-7.813104874743734e-05,0.002229517452899229
2020-08-21,0.006094615965246821,0.006557974447998999,0.003254206756112484,0.0037863025637833747
2020-08-28,0.006590856637563193,0.002620953534058051,0.004619292381062492,0.006931755689611845
2020-09-11,-0.002149877619011213,0.0010567121278463566,0.0009653693521150898,0.0028346402682564924
2020-09-18,-0.00295727187863202,0.0005904202827787576,0.0003209931593445,0.005285072034939904
2020-09-25,0.012128797103174896,0.008789201813924265,0.0047074763416365155,-0.0017829578066069507
2020-10-09,-0.00031774333259961993,-0.002890888030454146,-0.003788104341005497,-0.006653795354354838
2020-10-16,0.006032940720116335,0.0018563740048766603,0.0008843030467448847,0.0014927053213925514
2020-10-23,-0.009609603461540354,-0.004660265767750025,-0.0024435523887112354,-0.007071000196304494
2020-10-30,0.004920024283040843,0.0022999152119610807,-0.00016073534160317843,0.001136230269361779
2020-11-13,0.004403449562403547,0.0036394103287126487,-0.0009532210848125006,-0.001498233780672451
2020-11-20,-0.00949040827929931,-0.005246470927063895,9.155315962928838e-06,0.0006586872575188368
2020-11-27,0.0008696738306498968,0.0005782245499265563,0.0007593549403495699,0.0047602997338904544
2020-12-11,0.0014214316062684772,0.003769025994355103,0.00019811295342194338,0.002382055883442061
2020-12-18,0.0011909129966070266,0.0019819094249252664,0.0012277697671658188,0.0019906288366150224
2020-12-25,-0.007294332572645306,-0.0022431610271739693,0.000492696783443346,0.001237490740263209
2021-01-08,0.0005168133159064165,-0.00012891597165359461,-0.001658684202893421,-0.0013270231661217575
2021-01-15,0.0002071680497463806,0.0033520704981757393,0.00018858354277412115,0.00142125247394971
2021-01-22,0.004604023987624032,0.0020358867728988857,0.00011164074978134244,-4.9970349297793995e-05
2021-01-29,0.0015805675666970412,0.002950000727038042,0.00044194401069590927,0.0013806931044900586
2021-02-12,0.005195140296437243,0.005609531241809487,0.004238242634559643,0.004037446808084629
2021-02-19,-0.007648629948462349,-0.0076922335794951235,-0.004512009961790264,-0.010450632921337006
2021-02-26,0.004070672882625435,-0.0009525148967079594,-0.0021416309887510344,-0.012103734606932974
2021-03-12,-0.007379570960225428,-0.002214498456911122,5.00407155068675e-05,0.007006328092491136
2021-03-19,0.0016014168304405345,0.000636208585335948,0.0003675400191009968,0.005945251314551801
2021-03-26,0.005624236867744141,0.008741183789395276,0.006273130284746624,0.011814471412193217
2021-04-09,-0.008061091982530346,-0.0026765033043192367,-0.002139884081578262,-0.008557233762340171
2021-04-16,-0.0008778600134063211,-0.0005289090205968652,0.0002940484542392844,0.00014689412017468472
2021-04-23,0.0010748501223897078,-0.0019520187992888027,-0.0007014170212993831,-0.0012989279447721928
2021-04-30,0.002737351853799792,0.004353711135715459,0.0017939186525576334,0.0040943477930298405
2021-05-07,0.004385256658467911,0.004723890510759027,0.003429504042449975,0.005798066338271636
2021-05-14,-0.0008153773374373662,-0.000868746140494121,-0.0013503486769841748,0.004322952869112386
2021-05-21,-0.0019378579176801023,-0.0026137733746736027,-0.004126963264024981,-0.0011685822702086825
2021-05-28,-0.0011506919248271952,-0.00047616662935124157,-0.0017836604168601099,0.0009139961893768088
2021-06-11,0.003417967036578093,-0.0005545458497311622,0.000497664828203403,0.0031458440088387414
2021-06-18,-0.0015417638491826045,-0.004410060770051266,-0.0044444309478251665,-0.002919114120268631
2021-06-25,0.015171907044578015,0.0068232721850041275,0.009253734253060714,0.0119670311590552
2021-07-09,0.005634000296310411,0.007867057925875082,-0.00024553794544323725,0.0021128521399273767
2021-07-16,0.006427239372935026,0.00013783582434414047,-0.0012718787462225546,0.0024718309131667826
2021-07-23,0.003670456675777472,0.004198729723466589,0.0013687027288903728,0.007995391616251677
2021-07-30,-0.0027371922170364876,-0.0013921635278785665,0.0002452698176622148,0.0005562791207595054
2021-08-13,5.350817158795886e-05,0.002063189094209418,0.0008952726434119788,4.1194787944490375e-05
2021-08-20,0.0032944027411272152,0.0022177134541526023,0.001994993129809496,0.011330420648717919
2021-08-27,-0.0010211548459286277,-0.003432032671117518,-0.0035455901497602133,-0.008719988380116365
2021-09-10,0.000439547793383058,-0.001121764889674119,0.0018347563945811287,0.005362650438170692
2021-09-17,0.005424544544450297,0.005619586407396269,0.0053051686094648205,0.011724168733611751
2021-09-24,-0.0010406848273087049,-0.004480783860923936,-0.00259629987029025,-0.0030053435945056653
2021-10-08,0.0036284957695774697,0.005086164234053619,0.003497166273905408,0.009845283684193455
2021-10-15,-0.0014678829039259551,-0.0018512011712392086,-0.0014437906663530553,-0.0017753419960323026
2021-10-22,0.00014496478382676728,0.00269910989160761,0.0006163257993373894,0.0006987159116995456
2021-10-29,0.0008959287795321798,0.0011049531415758815,-0.0005619189032316587,0.0020471680254889155
2021-11-12,0.007852746090845302,0.008132377921944758,8.46454332468578e-05,0.008412009753044214
2021-11-19,-0.0009512288484988252,0.0008271039574005764,0.002928706184337597,0.002605436763299978
2021-11-26,0.004933650233965752,0.0023633079822042162,0.0044103381309268126,-0.00020703426955731954
2021-12-10,-0.0016937145622522125,-0.0027048287715619457,-0.00012043396499720351,-0.0037159429808716784
2021-12-17,-0.0024990161482661196,0.002587243045597602,0.0021668973626007603,0.007673502239461324
2021-12-24,0.004676780306413606,0.007241632735835659,0.003560684643043166,0.009806485165257714
2021-12-31,0.0027740024142667726,0.004732101935201522,0.0008526228333109897,0.006690201456136272
2022-01-07,0.006302651762453088,0.00283237920839136,-0.002844084020192973,-0.000637893345670368
2022-01-14,0.0017793936105577808,0.003340125659296851,0.0017482861894402356,0.004900857708035921
2022-01-21,0.0008674929093117179,-0.000155563860283237,0.00016567215199491864,-0.001178620629878192
2022-01-28,0.0032333328525660336,-0.0032831303922144124,0.0013883735364473835,-0.009799593636994858
2022-02-11,-0.0029562832404860656,0.00337977862998222,0.002937406175628904,0.009715840500450506
2022-02-18,0.0025424969090021687,0.0016103962300850214,-0.00343883486012899,0.0006782955511678742
2022-02-25,0.010417791686641236,0.012842035375952077,0.005672010430196154,0.015266279065262917
2022-03-11,0.0018571245333984317,0.0039515662910009665,0.0013485153695230983,0.0018571245333984317
2022-03-18,-0.0023056177162324087,-0.0023484391381470193,-0.002010164908589994,-0.0023056177162324087
2022-03-25,0.021154035652321906,0.019915877994772426,0.010469739900484927,0.021154035652321906
2022-04-08,0.0023008695602595827,0.004967952021957623,0.0070270153083538695,0.0023008695602595827
2022-04-15,0.00023506566145486756,-0.0004262414039080355,0.0005837104273602901,0.00023506566145486756
