,0
2017-02-17,-0.00339585899461129
2017-02-24,0.0010835291301248826
2017-03-03,0.0038501389305159815
2017-03-10,-0.003628635342346581
2017-03-17,9.46039114895831e-05
2017-03-24,-0.00029355932290937436
2017-03-31,0.004245046662640015
2017-04-07,0.0009532574403211165
2017-04-14,-0.0024670943381360877
2017-04-21,0.0010749127258014414
2017-04-28,0.003512470509544334
2017-05-05,-0.0006985037022932841
2017-05-12,0.003124363251773338
2017-05-19,-0.0005786908137695216
2017-05-26,0.0004162454800648831
2017-06-02,0.0032929638284859837
2017-06-09,0.002348830426432067
2017-06-16,-0.00160845184385862
2017-06-23,-0.0016115688609106829
2017-06-30,-0.001263211241486577
2017-07-07,-0.0011680736033525998
2017-07-14,-0.006120030705313959
2017-07-21,-0.002274538732826303
2017-07-28,0.001573619663611405
2017-08-04,0.002552991528040919
2017-08-11,-0.001235772361099719
2017-08-18,-0.00024116958534262567
2017-08-25,0.0011438576414438337
2017-09-01,-0.00041569039686532297
2017-09-08,0.0024692645964967826
2017-09-15,-0.0004094327184403526
2017-09-22,0.0024165789281048507
2017-09-29,-0.0020359312374077926
2017-10-06,0.0005343325800450157
2017-10-13,0.00027272020036438606
2017-10-20,-0.0006348523978392616
2017-10-27,0.0046128247841109
2017-11-03,-0.004052771555446006
2017-11-10,-0.0002696857246910345
2017-11-17,0.004044406207140978
2017-11-24,0.0012452658651061492
2017-12-01,0.0005991062393156731
2017-12-08,-0.0008027421646229537
2017-12-15,0.0009344201969217979
2017-12-22,-0.002985749261342584
2017-12-29,-0.0009796157100600863
2018-01-05,0.006210500498555062
2018-01-12,4.37438546535928e-06
2018-01-19,0.0021415529732280547
2018-01-26,0.0018055790515616747
2018-02-02,0.0012881172543574367
2018-02-09,-0.0038679629592293717
2018-02-16,0.00481994955501223
2018-02-23,-0.0012364142516285768
2018-03-02,0.004007220548107518
2018-03-09,0.0026398482971037047
2018-03-16,-0.0013805626187202388
2018-03-23,0.002436756448363642
2018-03-30,0.012096698621066116
2018-04-06,-0.0036984890365390315
2018-04-13,-0.004086826691563201
2018-04-20,0.0062590478726866445
2018-04-27,0.003981053418683369
2018-05-04,-0.00721444915899339
2018-05-11,0.005604111439459266
2018-05-18,-0.0002188684582731141
2018-05-25,0.009668248186423001
2018-06-01,-0.0012065430167336921
2018-06-08,0.00848185679750268
2018-06-15,0.011030811714568899
2018-06-22,0.00548649619675816
2018-06-29,-0.008514137111565786
2018-07-06,0.005301438672520415
2018-07-13,0.006300333120507452
2018-07-20,0.008614531677421303
2018-07-27,-0.00022429277348299452
2018-08-03,-0.000826685641571229
2018-08-10,-0.0029617340771003267
2018-08-17,0.00997322358681611
2018-08-24,-0.002398119725115545
2018-08-31,-0.0034255950057459957
2018-09-07,0.0003605075411276489
2018-09-14,-0.007509655129121584
2018-09-21,-0.0016457063713635803
2018-09-28,0.00662743343390809
2018-10-05,-0.0028720592198465994
2018-10-12,-0.0028146527118906774
2018-10-19,0.011584766812367253
2018-10-26,-0.0032674606861492154
2018-11-02,0.0022650816232834946
2018-11-09,0.005219248269966895
2018-11-16,0.006411417797522181
2018-11-23,0.0021284333702808085
2018-11-30,-0.002726257242298756
2018-12-07,-0.0010974640047898736
2018-12-14,-0.0008225595118692467
2018-12-21,0.0036873223116787495
2018-12-28,0.005820284217375388
2019-01-04,0.004591485950997207
2019-01-11,-0.003950659815876651
2019-01-18,0.0027637041348087792
2019-01-25,0.0008825196513347911
2019-02-01,0.0015481907716874874
2019-02-08,-0.001293118320266429
2019-02-15,0.0014184308466128916
2019-02-22,-0.001491010850536394
2019-03-01,0.0015705640157341967
2019-03-08,0.003034935724283447
2019-03-15,-0.00035967650581536146
2019-03-22,-0.000568015354243106
2019-03-29,0.00421297264356045
2019-04-05,0.005217483542621585
2019-04-12,0.000482384024266407
2019-04-19,-0.0006087436385356667
2019-04-26,0.001473944330715922
2019-05-03,-0.0024780128642461364
2019-05-10,0.005287567191323195
2019-05-17,-0.00031318873950102535
2019-05-24,0.0011831875369749064
2019-05-31,-0.002504617211985291
2019-06-07,0.0005780648989077597
2019-06-14,0.001960372961632243
2019-06-21,0.001459322048680755
2019-06-28,0.0019286372768662797
2019-07-05,0.0020317324825164657
2019-07-12,0.00039548967571230345
2019-07-19,0.002364664083476034
2019-07-26,0.003832070586290572
2019-08-02,-0.003152792820560908
2019-08-09,-0.00043628703219899417
2019-08-16,0.003086816917146097
2019-08-23,0.005292206097628964
2019-08-30,0.00030964974752849955
2019-09-06,-0.0012214032565782728
2019-09-13,0.005620609829576363
2019-09-20,-0.0013878156396513169
2019-09-27,-0.0011082796616823966
2019-10-04,-0.001584226352536172
2019-10-11,0.0025450279892870447
2019-10-18,0.0024309514702893836
2019-10-25,-0.0012347771309667984
2019-11-01,0.005157909580466916
2019-11-08,0.00017451815686318653
2019-11-15,-0.0017061385835850252
2019-11-22,-0.00010704924667647386
2019-11-29,0.0026823505865481083
2019-12-06,-0.0006228204343724163
2019-12-13,-0.0007651387470959058
2019-12-20,-4.2268662462094386e-05
2019-12-27,0.00242758500911047
2020-01-03,0.013593938765664932
2020-01-10,0.005661087451278327
2020-01-17,-0.0020911160954699484
2020-01-24,0.0014127135412172268
2020-01-31,-0.002640242190681332
2020-02-07,0.0020999686716188645
2020-02-14,0.0025545625408816656
2020-02-21,-0.022582561527628574
2020-02-28,-0.004636856585712206
2020-03-06,-0.00018026327029697616
2020-03-13,0.004359781287791708
2020-03-20,-0.002003826808934508
2020-03-27,0.009761469255201645
2020-04-03,-0.002839059126528716
2020-04-10,0.002359929231901917
2020-04-17,0.0022934401609353947
2020-04-24,-0.0070672717898824415
2020-05-01,0.000794597707232058
2020-05-08,0.0017741061122722723
2020-05-15,0.0002506091465506146
2020-05-22,0.0016643191869734038
2020-05-29,-0.007021985373654032
2020-06-05,0.0005727003024442343
2020-06-12,0.004378357379164249
2020-06-19,0.00027068568981360934
2020-06-26,0.0038298883938074338
2020-07-03,0.0002597697003017634
2020-07-10,-0.00012262119779500374
2020-07-17,0.00111819482985312
2020-07-24,0.000783852237055463
2020-07-31,0.0018496837254663708
2020-08-07,0.0016972145459844515
2020-08-14,0.00016189738007224889
2020-08-21,0.003923023601904788
2020-08-28,0.004869051976107772
2020-09-04,0.0006578224108793651
2020-09-11,0.002785177867399452
2020-09-18,-0.006473191633285018
2020-09-25,-0.0028518056327906695
2020-10-02,-0.0006775703555534729
2020-10-09,0.0002647531639114934
2020-10-16,-0.002965100479879948
2020-10-23,0.0005333846085887872
2020-10-30,0.002200916462625099
2020-11-06,-0.0015078397206087287
2020-11-13,0.005653934743914646
2020-11-20,0.0003149778257866786
2020-11-27,-0.0021190924807988057
2020-12-04,-0.0007402794137087602
2020-12-11,0.0015172941721703986
2020-12-18,0.0008407134957150753
2020-12-25,0.0015648358673192248
2021-01-01,0.0015505382047327335
2021-01-08,-0.0009062173303228008
2021-01-15,0.0005348240769479141
2021-01-22,0.002393930865080107
2021-01-29,0.00199625754452247
2021-02-05,0.0009260679434604376
2021-02-12,-0.004930252483232365
2021-02-19,-0.005408888065912857
2021-02-26,0.0010667053762034705
2021-03-05,0.0013084445618340042
2021-03-12,0.0013997721038791948
2021-03-19,0.006268184986674834
2021-03-26,-0.002867451477960245
2021-04-02,-0.004755335195718645
2021-04-09,-6.072369165118545e-05
2021-04-16,2.2126623263495282e-05
2021-04-23,0.0029354968172668654
2021-04-30,0.002206139033170279
2021-05-07,0.000569675392205575
2021-05-14,-0.0008513869412695547
2021-05-21,0.002972602603426273
2021-05-28,0.0012000453166535056
2021-06-04,0.00155497401208718
2021-06-11,-0.0022452615493452482
2021-06-18,0.00411296141457885
2021-06-25,0.0006964235375588007
2021-07-02,0.0002142010813969937
2021-07-09,-0.0007678962116243444
2021-07-16,0.002822858503038175
2021-07-23,-0.0003416205954164357
2021-07-30,0.0008033404960218557
2021-08-06,0.0005468329015581885
2021-08-13,0.0038101406350595137
2021-08-20,-0.0004612161643670503
2021-08-27,-0.0013891517973711371
2021-09-03,0.0026703668912598432
2021-09-10,0.0033100662061507184
2021-09-17,-0.00016178914303921564
2021-09-24,0.0017508977713936785
2021-10-01,0.0037377270161691187
2021-10-08,-0.00402351212220364
2021-10-15,0.005245964189204725
2021-10-22,-0.0004916373927235928
2021-10-29,0.003361242833188767
2021-11-05,-0.0004717638215781623
2021-11-12,0.003100913940138578
2021-11-19,-0.002375073122748593
2021-11-26,-0.003169265652995829
2021-12-03,0.0027901761595524465
2021-12-10,0.002994047488371566
2021-12-17,0.006299096800841836
2021-12-24,0.0025182927445333786
2021-12-31,-0.0003724451249096721
2022-01-07,0.002402483021321366
2022-01-14,-0.0016963598951849706
2022-01-21,-0.0038352144709924486
2022-01-28,0.0040046180746740115
2022-02-04,0.002589140241219831
2022-02-11,0.0005528077752225659
2022-02-18,0.0049192389988428255
2022-02-25,0.008658514053342784
2022-03-04,-0.00022901268004138595
2022-03-11,-0.0008884220606882268
2022-03-18,0.01086353523743528
2022-03-25,0.0020838065629216716
2022-04-01,0.00212131145284629
2022-04-08,0.0016401348449904666
2022-04-15,0.004726796739097093
2022-04-22,0.007989201004524774
2022-04-29,0.0018515757483855387
2022-05-06,0.004067892150882656
2022-05-13,-0.002744941577987212
2022-05-20,0.00028964475776519644
2022-05-27,-0.0030482247534743077
2022-06-03,1.6042908354286286e-05
2022-06-10,-0.00023857212754097848
2022-06-17,0.004079231457105344
2022-06-24,-0.0032654366557660014
2022-07-01,-0.003348382302658406
2022-07-08,0.00032749713697864875
2022-07-15,0.0010576896820425267
2022-07-22,0.006292030476454437
2022-07-29,-0.0025502610047898485
2022-08-05,0.001984833240234697
2022-08-12,0.0024399686152253163
2022-08-19,0.003548233774919852
2022-08-26,0.006710883636463417
2022-09-02,0.002809089758693632
2022-09-09,0.0069455855069946735
2022-09-16,0.009919886225914214
2022-09-23,-0.0023773111202269504
2022-09-30,-3.1285840295847535e-05
2022-10-07,-0.0003408111853376608
2022-10-14,0.001985914323158983
2022-10-21,0.0050327348065986165
2022-10-28,-0.00047148776246363567
2022-11-04,-0.005666272265741759
2022-11-11,0.002113474935421903
2022-11-18,0.0008104133593311036
2022-11-25,-0.0024254142354936557
2022-12-02,-0.0010176286293072812
2022-12-09,0.005350873640572128
2022-12-16,0.004696691836323926
2022-12-23,-0.001312364221859586
2022-12-30,0.006846685297403034
2023-01-06,0.006284749697376368
2023-01-13,0.00018845525043216169
2023-01-20,-0.0015047572650638283
2023-01-27,-0.001494875884870451
2023-02-03,0.0025498241255043673
2023-02-10,0.004254220956580665
2023-02-17,0.0039489800438821734
2023-02-24,0.0011298048970448276
2023-03-03,0.00043759818023032446
2023-03-10,-0.011918784648482506
2023-03-17,0.0024229468523256593
2023-03-24,0.014201365800190782
2023-03-31,-0.00011418033388113473
2023-04-07,0.0033092072038252776
2023-04-14,-0.0022917314132779375
2023-04-21,0.005956253584232746
2023-04-28,0.0037304647909433965
2023-05-05,0.004018335615696035
2023-05-12,0.0026140705726962997
2023-05-19,0.002024868186803538
2023-05-26,0.006573976086538933
2023-06-02,0.007077379072835937
2023-06-09,0.0003388700449915551
2023-06-16,0.010594290608878669
2023-06-23,0.0023425528527319327
2023-06-30,-0.00550331860133404
2023-07-07,-0.0013659738957171666
2023-07-14,0.0007027982500754052
2023-07-21,0.00032219711398350377
2023-07-28,-0.002756751743758547
2023-08-04,0.002521280180048421
2023-08-11,0.00235483394284929
2023-08-18,0.0016092360398613018
2023-08-25,-0.0006820037054191387
2023-09-01,0.0010114587043289032
2023-09-08,-0.004209522900490859
2023-09-15,-0.0006013658036328851
2023-09-22,0.00011650883226971753
2023-09-29,-0.0016251429463334114
2023-10-06,0.00014822615156760027
2023-10-13,0.00406299921897834
2023-10-20,0.0002029311702465898
2023-10-27,0.0018160025869778137
2023-11-03,0.0025441293086505496
2023-11-10,0.00016100481602787263
2023-11-17,6.304066782412347e-05
2023-11-24,-0.0016214283885017855
2023-12-01,-0.0008283773797528622
2023-12-08,-0.000840439171943668
2023-12-15,-0.0034010873752464378
2023-12-22,-0.0020884965647349077
2023-12-29,0.002037544477128617
2024-01-05,0.003447340509109445
2024-01-12,0.003611915890370591
2024-01-19,-0.0014509737619769088
2024-01-26,0.0002192182789792004
2024-02-02,0.0021209543481639902
2024-02-09,-7.206724953891366e-05
2024-02-16,0.0008410216823477684
2024-02-23,0.003952139462910084
2024-03-01,-0.00011357152625202316
2024-03-08,0.0007747529043012492
2024-03-15,0.0019337227082618907
2024-03-22,0.0016384711568834132
2024-03-29,0.00025504224615763136
2024-04-05,-8.652406765965526e-05
2024-04-12,-0.003294307960361764
2024-04-19,0.004049108249071547
2024-04-26,-0.005003148137123886
2024-05-03,0.0021066174216878963
2024-05-10,1.944556362258815e-05
2024-05-17,0.003980526159752952
2024-05-24,-0.0008621309109896685
2024-05-31,-0.006772762573856121
2024-06-07,0.0010960089555771826
2024-06-14,0.0007987021602122998
2024-06-21,0.0020307510210905563
2024-06-28,-0.0007925804838596036
2024-07-05,0.0013091829308654684
2024-07-12,-0.0004976015158017781
2024-07-19,-0.002780891656399463
2024-07-26,-0.011674646188624583
2024-08-02,0.001670660846701213
2024-08-09,0.0030068905601750425
2024-08-16,-0.002557036182468297
2024-08-23,-0.0010569610826622145
2024-08-30,-0.0016264919875557116
2024-09-06,-0.0008710214134720419
2024-09-13,0.0011851167975242185
2024-09-20,0.004804697950100382
2024-09-27,-0.0017754119421846933
2024-10-04,-0.002333789901267144
2024-10-11,0.0004736055462412713
2024-10-18,0.0018481101480713584
2024-10-25,0.00029140520824662275
2024-11-01,0.0007892130659307283
2024-11-08,0.0046467441591217604
2024-11-15,0.001481350182641678
2024-11-22,-0.003895777873170707
2024-11-29,-0.0016033880799750306
2024-12-06,0.0028686511384406334
2024-12-13,0.0026663105199661204
2024-12-20,0.0018119208213564783
2024-12-27,0.0006484355730390495
2025-01-03,-0.0010320770000432152
2025-01-10,-0.0018369773138329861
2025-01-17,-0.00588963937831234
2025-01-24,0.0006230870363819791
2025-01-31,-0.0010274106523743142
2025-02-07,0.0013385761580404065
2025-02-14,0.0008086500735117009
2025-02-21,0.004476394201669556
2025-02-28,-0.0019421657335764897
2025-03-07,0.0025017645687628884
2025-03-14,0.004126963927185554
2025-03-21,0.003560167260720835
2025-03-28,-0.0012383277998345682
2025-04-04,-0.0074645873390804165
2025-04-11,0.001240202374647256
2025-04-18,0.007554108422404474
2025-04-25,-0.0019488210644819006
2025-05-02,0.003548966450887463
2025-05-09,0.001512537888316332
2025-05-16,0.0001940202207395307
2025-05-23,-8.229173027858106e-06
2025-05-30,0.0013848092207650806
2025-06-06,0.0011327659841904
2025-06-13,0.00024009585725823224
2025-06-20,0.0013305016518500442
2025-06-27,0.0025730772474108973
2025-07-04,-0.0018839822031696044
2025-07-11,-0.00016423782168486362
2025-07-18,5.418881645770159e-05
2025-07-25,-0.001187328512865681
2025-08-01,0.005173782336588097
2025-08-08,0.0028417117826373354
2025-08-15,0.00013489262584070175
2025-08-22,-0.0057838384044470725
2025-08-29,-0.0006804510343378948
2025-09-05,0.0008379620905671072
2025-09-12,0.0028206915637897048
2025-09-19,0.0011042963601140513
2025-09-26,0.0010273464572397625
2025-10-03,0.003829160969644561
2025-10-10,0.003497817922620835
2025-10-17,0.001597357709579664
2025-10-24,0.0012340227307335915
2025-10-31,0.0052716072718210286
2025-11-07,0.0025534375316788164
2025-11-14,-0.0027446171113585443
2025-11-21,0.0008049830150965719
2025-11-28,-0.0008680334023311174
2025-12-05,-0.0004833444512757858
2025-12-12,-0.004867805068880387
2025-12-19,0.0009649940780740917
2025-12-26,0.008430422196739307
2026-01-02,0.00040018702822290896
2026-01-09,0.002451127798461084
2026-01-16,-0.0007021942988530656
2026-01-23,-0.0005771544800343034
2026-01-30,0.0032454631417327996
2026-02-06,0.000876752349449228
2026-02-13,0.0010875754065095351
2026-02-20,0.008794096514338365
2026-02-27,-0.003738622350183929
2026-03-06,-0.002143891087435192
2026-03-13,-0.006839169696896198
2026-03-20,-0.0004155533673826144
2026-03-27,0.008749876461845206
2026-04-03,0.0038510383386219423
2026-04-10,0.006993983361132358
2026-04-17,0.00032094035178512124
2026-04-24,-0.002646961154034677
2026-05-01,0.000286679917301895
2026-05-08,-0.001179093642580097
2026-05-15,-0.0022894895402334643
2026-05-22,0.004267133079357335
2026-05-29,-0.0020444589379108816
2026-06-05,0.0057267467281966414
2026-06-12,0.0058593207943957925
2026-06-19,0.0016208939386003185
2026-06-26,-0.005525378894686082
2026-07-03,0.001053908038437153
2026-07-10,-0.0010533252052357276
2026-07-17,-0.0003862785444311137
2026-07-24,0.0016574759696289896
