date,ccf_bp,trend_4w,vol_z,signal,tot_next
2019-01-11,99.87460997871318,-0.021071438414872468,0.874631573580008,1.0,-0.0047683131226426605
2019-01-18,35.046900999866885,-0.017591225579845826,0.4227415551930591,1.0,0.005501595304879869
2019-01-25,-37.68565728219919,-0.018724612698475696,0.6370367773167845,-0.0,0.0007065096367764845
2019-02-01,126.87478841936361,-0.017413831903813515,0.5373364443314341,1.0,-0.004669888276829962
2019-02-08,0.2981470162930396,0.0033745772270470376,0.5915541223904797,0.0,0.00014186650783083835
2019-02-15,-82.43765000521742,-0.001775525480349538,-0.005814798358591588,-0.0,0.009950554247844282
2019-02-22,69.50297975540823,-0.006377369038698566,0.18836421738465497,1.0,0.00046576859106852293
2019-03-01,29.783621986269118,-0.0061806087622213735,-0.12789068342723536,1.0,-0.0027950490401810737
2019-03-08,-39.42828979792965,-0.007956197998870262,-0.132811442939187,-0.0,0.002410488089949998
2019-03-15,9.816315906893312,-0.010034396504066345,-0.5951213507384706,1.0,-0.0018885864101750905
2019-03-22,33.647475694910625,0.0018602441539530279,-0.560453050219848,0.0,0.000608847869350807
2019-03-29,-57.062619502867754,0.0017719148756707437,-0.5443151944331815,-1.0,0.001358186803330821
2019-04-05,39.50397267394398,-0.0023731863524565355,-0.8382511667109153,1.0,0.0008710935065544463
2019-04-12,-22.96622175825893,-0.0008643686921379068,-1.2565930856149765,-0.0,0.0002637422014660521
2019-04-19,25.290092234454548,-0.0029929665345482803,-0.9356510889375582,1.0,-0.004815223648405555
2019-04-26,-46.6864549617408,0.002429412675515774,-1.0045238738560138,-1.0,0.00019200880981628607
2019-05-03,1.4857295675032995,0.0035762252844149245,-1.2007559145055027,0.0,-0.018462181010972314
2019-05-10,-105.96557976399238,0.022890230571172454,0.5592410675776548,-1.0,-0.011564160550871897
2019-05-17,-138.56166804099433,0.034776046785048864,0.8734776550053202,-1.0,0.004133024063468527
2019-05-24,-19.16960745871917,0.025957981765482474,-0.4229126884848792,-1.0,-0.0024079620822577757
2019-05-31,-2.174133607757391,0.028634625734479613,0.3305333804456873,-1.0,-0.0007814670390026393
2019-06-07,-4.6382189239326985,0.011013805993279169,0.3638010330022424,-1.0,0.0005988284452197382
2019-06-14,-14.21422873304845,-0.001196163772043235,0.15480602991806294,-0.0,0.010105591557589007
2019-06-21,65.85723196541753,-0.007212808189240638,0.05047507272530867,1.0,-0.001040426366373029
2019-06-28,-39.57822175487776,-0.008655930443586923,0.7174976558441652,-0.0,-0.0033239018127538362
2019-07-05,7.418505534786479,-0.006173082208297265,-0.8579612960568422,1.0,0.0020226902749195304
2019-07-12,1.0189673493750018,-0.0076938767303047495,-1.643608592666883,1.0,0.0011042142812229575
2019-07-19,3.495383181380874,0.0011863563152920698,-1.5713061019837522,0.0,-0.0010743973980602086
2019-07-26,-21.271945800247284,0.001228702346979249,-1.6152835152399336,-1.0,-0.013024605703117035
2019-08-02,-16.425373568231162,0.010982425468111678,0.45734988795896653,-1.0,-0.016921412892449507
2019-08-09,-168.41556032233632,0.030123470943173025,1.0079426360892505,-1.0,0.0063575496228922114
2019-08-16,-24.096041975589845,0.025026625986119155,1.0190833173171976,-1.0,-0.005252684804038868
2019-08-23,-50.062578222778015,0.0293482787767132,1.1489183771611378,-1.0,-0.009585977876660918
2019-08-30,-69.85773394547367,0.026216900950257083,1.6854413602776104,-0.0,0.006557589596627121
2019-09-06,-18.764373086527872,0.0028161099996419914,0.3842222116019795,-1.0,0.01124972616523349
2019-09-13,-8.75026462493917,-0.0020736434657762093,0.6146964322418588,-0.0,-0.00723453947753853
2019-09-20,4.657990571098301,-8.467340766116216e-05,0.6880172907316655,1.0,-0.0038908465580788053
2019-09-27,-28.983458221404348,-0.005878516264704814,1.0749563857667217,-0.0,0.00029393690603056845
2019-10-04,-15.269118208423038,0.00037254027204558504,0.847917901797623,-1.0,0.004628135942932513
2019-10-11,-10.462469425554605,0.007020207417423485,1.2418248209522824,-1.0,0.0010496692162994313
2019-10-18,4.524439040254126,-0.0012356358917990917,0.05725681197439477,1.0,0.002180044820708763
2019-10-25,-6.931673504031867,-0.007363450347509737,-0.6452554621261392,-0.0,0.003821760499561669
2019-11-01,52.01486946812024,-0.010917254710271607,-0.7254163199726422,1.0,0.00647547326184904
2019-11-08,71.5533029515747,-0.01270210164457275,-0.5312389671516965,1.0,-0.0010215215399475464
2019-11-15,-19.586818214311307,-0.010597141657556541,-0.1860264946821868,-0.0,-0.005945978362171735
2019-11-22,-28.106318928250804,-0.002374330013137582,-0.026190017816730908,-0.0,0.0025581948279291646
2019-11-29,0.8534122265517734,-0.0010663028030435395,-0.585687311018348,1.0,-6.550633561905859e-05
2019-12-06,-12.944891746564778,0.005475715255963021,0.1538122389398131,-1.0,0.0028275159664105025
2019-12-13,33.53082420470736,0.0016409469803742027,0.3105901091370878,0.0,0.002338444089776575
2019-12-20,17.959974913050836,-0.006671129317727953,-1.2044590125659669,1.0,0.001149060499678585
2019-12-27,17.13796058269004,-0.005212783451015834,-1.1270275169944337,1.0,0.00457351423336075
2020-01-03,30.195051446070604,-0.009853563635380258,-0.8555595609888195,1.0,0.0073569182442718255
2020-01-10,44.775476815774915,-0.014403408220933889,-0.8810701137646785,1.0,0.0072929944933115215
2020-01-17,69.21313319202325,-0.019402958624468836,-1.531447935850078,1.0,-0.009527739941352477
2020-01-24,-3.194053253577795,-0.008717562029591619,-1.205027540707369,-0.0,-0.009646648915729588
2020-01-31,-3.4845229107377547,0.005535379965652565,0.006413781534350511,-1.0,9.936618173127904e-05
2020-02-07,-133.71856669957648,0.012876701258962342,-0.13516892516041515,-1.0,0.0013872792110521828
2020-02-14,-9.746588693957316,0.018759839618144758,-1.0146807619203222,-1.0,-0.005987366378733945
2020-02-21,-48.966968772819364,0.015103216055526225,-0.6459517184178535,-1.0,0.007147464237758993
2020-02-28,19.085600341831444,-0.00172249325180851,-0.36804920296504234,1.0,0.008067828575238975
2020-03-06,108.89732537892819,-0.009807763337623898,-0.18674184457702306,1.0,-0.013137452188420152
2020-03-13,-100.3793068635798,0.004756429600309975,1.6904746786475902,-0.0,-0.014387065096457529
2020-03-20,-148.64421058643762,0.013253359087264327,3.10555216871317,-0.0,0.0036921150052726384
2020-03-27,80.92664527388406,0.01673415062744299,1.6081730007720543,0.0,-0.00039374224258992556
2020-04-03,-91.72618455989952,0.02519595221450266,1.0096796639779058,-1.0,0.009320316588457335
2020-04-10,99.29117911791272,0.002813241129932864,0.09758099107595783,0.0,-0.004105315175519397
2020-04-17,-51.3119367768716,-0.007402489560236036,-0.07525204756857516,-0.0,-0.0016536133959947747
2020-04-24,-13.009417687152867,-0.0019716650051224693,-0.4445210634498105,-0.0,-0.0047204949443443445
2020-05-01,27.25873197463429,0.002471703081247334,1.1189166630361695,0.0,0.006889359446005051
2020-05-08,-28.907058140028525,0.0048689102236996185,0.14876472724835077,-1.0,-0.006438080535761891
2020-05-15,-22.320167259986995,0.007185137122403651,0.3974413417131664,-1.0,-0.002449556386980924
2020-05-22,-2.2555543024695837,0.0079753301133898,0.5308038019840395,-1.0,-0.0013334165002378557
2020-05-29,-54.27198015196152,0.004680867053898696,0.73964921468987,-1.0,0.012472436402918948
2020-06-05,53.28397554545876,-0.0006355752876305854,-0.3894312448253127,1.0,-0.00033263568890413265
2020-06-12,7.891213978721036,-0.0066696932114114205,-0.25528209663823764,1.0,0.0019839358017768372
2020-06-19,-6.632329076412481,-0.011024973861707643,-0.6079191018576625,-0.0,-0.0018813659743448852
2020-06-26,46.25386036410804,-0.010462409002985229,-0.7244732695823004,1.0,0.0033778274892533877
2020-07-03,-14.740273545460624,-0.0015270308585504377,-1.398568165372153,-0.0,0.009496758292448261
2020-07-10,94.00039638721339,-0.011351617147595139,-0.7123570322263864,1.0,0.0015268229827354307
2020-07-17,-10.72301731409903,-0.010926273559322963,-0.9451213719333206,-0.0,-0.003665811116540228
2020-07-24,13.420327513098252,-0.009141155340204543,-0.19348423318909352,1.0,0.007175721898694599
2020-07-31,15.29926506334172,-0.012881261288107293,-0.19595083633426555,1.0,0.00175726115733946
2020-08-07,63.42343374183912,-0.005067687229921569,0.27848109920381725,1.0,0.004254428542489893
2020-08-14,-2.737436606731231,-0.007670350481983723,0.03729838037529151,-0.0,0.003913231523829328
2020-08-21,41.63965132195108,-0.015155989276199433,-0.06767453018266494,1.0,0.008346022609085537
2020-08-28,34.005238253722915,-0.01630023229428268,-0.40344429249639685,1.0,0.003125698542589015
2020-09-04,77.8040672947124,-0.01765703506414762,-0.3267901115112969,1.0,0.0019260734483285396
2020-09-11,-5.997747187642029,-0.015358564585370882,-0.8404300130356156,-0.0,0.010329484748005067
2020-09-18,119.17121174457901,-0.021802413963392775,0.12250571289027878,1.0,-0.009404888437000365
2020-09-25,-80.92793419242136,-0.004021829840383795,0.2054418412040075,-0.0,0.012635537645518754
2020-10-02,2.2019641520236886,-0.013404168943313532,1.6785975328692808,0.0,0.01180013085479632
2020-10-09,36.269658301640455,-0.023219860965165928,2.0939489936062263,0.0,-0.0015459373001991345
2020-10-16,68.73561862056853,-0.011276304301577111,1.842515372001213,0.0,0.0041013772626082344
2020-10-23,91.33844234539248,-0.02475405077041648,2.4432017602781846,0.0,-0.003528041445846195
2020-10-30,-74.65931067568219,-0.008713356294436148,3.2286244441765057,-0.0,0.016139756735455566
2020-11-06,151.26725368871985,-0.013073559098172316,0.9426367636194282,1.0,-0.0022895625317598065
2020-11-13,1.0559662090801882,-0.012380126174303951,0.39185138743958786,1.0,0.00860249133948127
2020-11-20,79.80689447084586,-0.01686760563579237,0.536714761152556,1.0,-0.0011465893796136508
2020-11-27,5.0162648587836545,-0.01922469231740953,0.01851417322823486,1.0,0.008674616882744108
2020-12-04,40.14903809596191,-0.011718437080082689,0.4061582958529861,1.0,-0.0031472119208264208
2020-12-11,17.70803120277163,-0.01085942230640069,-0.02562529530375763,1.0,0.0037109860110208642
2020-12-18,14.524883418698975,-0.006072397747171054,0.14018344868022972,1.0,0.00174422168049135
2020-12-25,-1.837250248794102,-0.008992054961122209,0.15484104288141556,-0.0,0.0016164552519256636
2021-01-01,14.540890514747623,-0.0020280087149191495,0.9020813140230223,1.0,0.007449213624987895
2021-01-08,81.53381661021544,-0.01268079964534885,-0.020167978898282087,1.0,-0.003689593191875149
2021-01-15,11.281448970760744,-0.005407393519375914,-0.25112500547119915,1.0,-0.0013761359160533871
2021-01-22,3.867993130444805,-0.0023607859228311767,-0.20172321386190162,1.0,0.008673472580288394
2021-01-29,-8.356933933794279,-0.009448937866578522,-0.09428453511811244,-0.0,-0.0027708876200322067
2021-02-05,1.2363040689856308,0.0008669133784415806,-0.6278713356524733,0.0,0.006748651916428077
2021-02-12,51.3058259928912,-0.009352850960630876,-0.43466455902988277,1.0,-0.004772741306560264
2021-02-19,-41.154819772950276,-0.005868380185508615,-0.1640291498474405,-0.0,-0.0029696828741670213
2021-02-26,-12.998266897746909,0.0058514098843314155,-0.006419405054586752,-1.0,-0.005834122452628401
2021-03-05,-30.133049000973298,0.008842798563081455,-0.27214625994254027,-1.0,0.0032000202386701006
2021-03-12,7.857759151979152,0.012356295625454816,-0.35544206388369365,0.0,-0.0008343053265352118
2021-03-19,-38.86190145732114,0.008421167337737456,-0.5869533611527393,-1.0,-0.004217638138330348
2021-03-26,-43.9337614058803,0.009669257217285399,-0.794551925781258,-1.0,-0.00417185391899188
2021-04-02,-42.217327459617636,0.008080882914418108,-0.8617624790761245,-1.0,0.0029030846002545724
2021-04-09,34.42550533899942,0.008422972398987483,-1.055310201182798,0.0,0.005893999729280692
2021-04-16,16.817257563943986,0.0016880231124023481,-1.4048085652699676,0.0,0.0049560249894976495
2021-04-23,54.527631417719206,-0.007464524630810265,-1.4128016848828049,1.0,0.004330035835180988
2021-04-30,41.426679397542685,-0.016042058615752364,-1.6594459123854666,1.0,0.006804087731073941
2021-05-07,3.2471548738255116,-0.020008830977340963,-1.3755191987847741,1.0,-0.0015005814423329868
2021-05-14,24.737932527289054,-0.0126370094211119,-1.3597654254685871,1.0,0.0011948387072167174
2021-05-21,36.88492832235506,-0.008957015446523275,-1.367399234714874,1.0,0.01076967658516924
2021-05-28,72.0062208398127,-0.015447540811896143,-0.8471209446816791,1.0,-0.0025711781977378542
2021-06-04,-33.82504932819739,-0.006109736421545886,-1.2498411308005302,-0.0,-0.0010618334149450318
2021-06-11,35.11674366337865,-0.0066211479104723026,-1.5073197259723237,1.0,-0.008990006081599711
2021-06-18,-78.30117764971156,0.0035366968783441255,-1.21824586112535,-1.0,0.0006193654015256648
2021-06-25,-58.886592812418215,0.013784181138910778,-1.3735111956343526,-1.0,-0.003116302664681039
2021-07-02,6.178178672927912,0.014383594067392425,-1.4020420156573892,0.0,0.00024499994961577553
2021-07-09,-7.417480529114168,0.01318331839513931,-1.3857589180694134,-1.0,0.000816147869355005
2021-07-16,10.655547834143936,0.003501087521107671,-1.537401348097577,0.0,-0.00026747301417429266
2021-07-23,7.72737810061167,0.004388377859884551,-1.3957563091104042,0.0,0.003916993333187741
2021-07-30,11.13689095127625,-0.002580168137984229,-0.998513552041165,1.0,-0.0024693510289538526
2021-08-06,-3.405467322992034,0.00016967322520078376,-0.9685306155849167,-1.0,0.0010980016308475267
2021-08-13,-27.23404255319124,-0.00013888245936866106,-1.3256334551710947,-0.0,-0.003525290183825973
2021-08-20,-27.93252982299179,0.0031941654795137886,-1.108347508333277,-1.0,0.006447874312853271
2021-08-27,18.773852025113854,0.0006108806536944122,-1.3586941496142606,0.0,0.00689698612539418
2021-09-03,44.55544763578643,-0.00874470650065362,-1.344160101309793,1.0,-0.0007153131762799868
2021-09-10,1.3936850581471405,-0.006805670539679953,-1.3090538868653547,1.0,-0.004182975508317617
2021-09-17,7.124492767090942,-0.006120187138265232,-1.1082062883167618,1.0,0.000855252985616027
2021-09-24,-11.158119856804277,-0.00037112350333567967,-1.1866087105290795,-0.0,0.004761192826132956
2021-10-01,-38.390687162339866,0.001857573642079391,-1.1233964388125273,-1.0,-0.0005307938010716532
2021-10-08,40.86101088599071,0.0015913619591787498,-1.0649473588393075,0.0,0.003008085426382782
2021-10-15,34.517986502383046,-0.0056212374370601115,-1.1568603031496731,1.0,0.008809286909117264
2021-10-22,55.13620973503536,-0.013656819437484424,-0.9797678565467709,1.0,-0.0033004253671242104
2021-10-29,21.864067966017355,-0.0057002397057657195,-1.252585999776232,1.0,0.0012483910322423648
2021-11-05,-12.048758351979936,-0.007513241846772045,-1.5935332901004042,-0.0,0.0042394783857443346
2021-11-12,-13.441700531416672,-0.008856250190748982,-1.034361729412403,-0.0,-0.0016599300870353863
2021-11-19,37.9302271130886,0.0014962264207882825,-1.124861257981684,0.0,-0.0011489402555664272
2021-11-26,-17.077947512729285,-0.0007109125369233471,-0.9617959402787214,-0.0,0.0035753371818281147
2021-12-03,30.65565565565645,-0.0030603683018937122,-1.0606821701686344,1.0,0.0013274025290005269
2021-12-10,33.731839718849855,-8.629244514990475e-05,-0.9774948736378389,1.0,-0.0013718334099420708
2021-12-17,9.418856550813695,-0.0003914660453201435,-1.5176018951529264,1.0,0.0022420601955613967
2021-12-24,-5.812948736076823,-0.003758254957986429,-1.4218848552244023,-0.0,0.002693899048384073
2021-12-31,-10.048357721535174,-0.0029675475937731566,-1.0801539012724903,-0.0,-0.00418081974006611
2022-01-07,1.4116097056018428,0.0024290304445242494,-1.5508050078444675,0.0,0.005718953563712227
2022-01-14,12.550594584418448,-0.0047882661445146635,-1.549087908624605,1.0,0.0027943968663476067
2022-01-21,29.366961383230898,-0.005411583584531643,-1.5202500222696689,1.0,-0.0037119188117350713
2022-01-28,-38.74503874503937,0.001013724660202886,-1.3748183548166508,-1.0,0.0003796780425428004
2022-02-04,1.2549807046715273,-0.0034415615839444857,-1.5258633318735546,1.0,0.0019236797542216974
2022-02-11,11.29482634204514,0.0005506391486229667,-1.581642986025436,0.0,0.0060102383075455665
2022-02-18,52.44892511110115,-0.002574471523344224,-1.534905745948884,1.0,0.0019595144403956
2022-02-25,1.420835767171872,-0.00809912592932105,-1.2903762534770775,1.0,-0.001641967391207809
2022-03-04,17.04922173459997,-0.006081009341724286,-0.8010702076219923,1.0,-0.0031069898708502405
2022-03-11,-4.266211604095444,-0.0010622185628061942,-0.8651135549848051,-0.0,-0.002730472650398739
2022-03-18,-14.374624838088188,0.007625146241291958,-0.8689793890369616,-1.0,-0.0012552433460762695
2022-03-25,-47.45762711864409,0.01075821172007152,-0.8677364721234968,-1.0,0.0027833192676134447
2022-04-01,38.124225356532435,0.0062537615997118046,-1.1549308309800193,0.0,1.6030212622806942e-05
2022-04-08,-23.461241713772715,0.0031047992085464493,-1.2021162071240208,-1.0,-0.0011129097912712532
2022-04-15,-35.66210547813849,0.0014741978878805018,-0.9736150485800386,-1.0,-0.021512193734490394
2022-04-22,-117.22173531989547,0.021719686737833088,1.2272008710410305,-1.0,-0.017361738262057055
2022-04-29,-250.47990587652546,0.04202195580596513,2.434215215901397,-0.0,-0.008775936377648565
2022-05-06,-30.52420025084243,0.05084349931931342,2.691342177373405,-0.0,-0.014231116582613411
2022-05-13,-246.48736658023273,0.06392077918757866,1.9978653394758485,-0.0,0.01548714199299029
2022-05-20,59.648295973371475,0.02678805884471336,2.312037019967928,0.0,-0.0023916946031032724
2022-05-27,15.558552017426166,0.011512447878067267,2.2017013410695334,0.0,0.010877999040160376
2022-06-03,44.370575927107005,-0.008426795232049367,1.9787922478581297,0.0,-0.0117005254448425
2022-06-10,11.625307399955993,-0.011153892139051047,1.966525081097798,0.0,0.0006074152856344837
2022-06-17,7.4633549273067645,0.003590507645227836,1.712015418125777,0.0,0.006445176376813341
2022-06-24,-12.701164024326062,-0.005343017180842624,1.0805416412518838,-0.0,-0.0038867554010193228
2022-07-01,16.119402985075503,0.009351285337260151,0.5898655485120203,0.0,0.0035395890781306813
2022-07-08,-34.39869584074852,-0.006023934954943799,0.15997326694166744,-0.0,-0.012066231899449201
2022-07-15,-59.316224030521944,0.0064113949224475775,1.8624305036029116,-0.0,0.0020278207266695636
2022-07-22,-0.7407078203927572,0.010568798649514433,1.3351930032436612,-1.0,2.6115356156247293e-05
2022-07-29,14.809987855809643,0.006469822123108093,0.563748297941306,0.0,-0.001555617760810451
2022-08-05,3.1140175274694113,0.011346605885126149,0.36750418612642605,0.0,0.003114468216889245
2022-08-12,-1.4835694681408413,-0.003990248077366143,-0.27969340722167735,-0.0,-0.014892590936610392
2022-08-19,-95.38219631228435,0.01282196166283689,1.2271360082001443,-1.0,-0.0054530613762395356
2022-08-26,-70.08007052082547,0.018340926856771134,0.7350077911648163,-1.0,-0.003679989850391268
2022-09-02,-98.70630493823505,0.020497664330967336,0.5631029592422657,-1.0,-0.004634645870452208
2022-09-09,-82.27287897035593,0.028382057264462635,0.9007706707083082,-1.0,-0.01082588002551014
2022-09-16,-95.95067874612872,0.02439805789182392,1.4367459120763675,-1.0,-0.019290131931336652
2022-09-23,-209.65298319024566,0.03818958998538258,1.407848090769187,-1.0,0.0022570726350223686
2022-09-30,-233.98169336384402,0.03224407557689202,2.68128505558625,-0.0,0.0016375159364349521
2022-10-07,-78.5937632045968,0.025949048385389473,3.19672433646252,-0.0,-0.013048347384543274
2022-10-14,-82.39668723062557,0.02807061189826876,2.897653599113852,-0.0,-0.005105997380610432
2022-10-21,-139.1233400855284,0.013559035039850231,2.8517028438410823,-0.0,-0.005138896965049505
2022-10-28,-126.99126232686176,0.020781446947614413,3.704749892405268,-0.0,0.011694400527757949
2022-11-04,-202.2371614270964,0.010371985433214492,3.1558782467384665,-0.0,0.014663272633390493
2022-11-11,110.12335469643638,-0.017632451892411583,2.6290294071875593,0.0,-0.005530789193909177
2022-11-18,86.7787558930276,-0.017323563925266683,2.590629665858261,0.0,-0.011345001879589544
2022-11-25,-49.09200883374883,-0.011343660933803568,2.4189069905616964,-0.0,0.02081102485442692
2022-12-02,108.07552671049457,-0.020625516029703306,2.186963151609422,0.0,0.010294532742493307
2022-12-09,131.97811233024262,-0.016369074215729196,1.3764312031577353,1.0,-0.0029020722547162276
2022-12-16,-30.896131516927674,-0.01905967577030676,0.6518578503526664,-0.0,-0.0030312031391600937
2022-12-23,-6.734392686735689,-0.027377359126120826,1.0238667829300028,-0.0,0.011501240730469202
2022-12-30,24.208566108007012,-0.017991017309855417,1.3737648524761574,1.0,0.010413479736000467
2023-01-06,105.24653246417554,-0.018057906611054886,0.7105637689398162,1.0,0.01875471806862453
2023-01-13,236.0982122126771,-0.039699312319011026,0.5379420140229448,1.0,-0.009487323949131786
2023-01-20,-63.45479403197997,-0.03314739343211626,0.7178564787769487,-0.0,0.00047805964996037423
2023-01-27,-2.51100410622964,-0.021985491197761275,0.913397013175183,-0.0,-0.0029130566588455756
2023-02-03,44.75495554045735,-0.008481964418299848,0.3360938513489345,1.0,-0.006090550928896882
2023-02-10,-75.09423881748864,0.01641524688691387,0.575346767746025,-1.0,-0.008393392078184837
2023-02-17,-113.2814801720585,0.015272728477505382,0.6746135368538966,-1.0,-0.014903099024421497
2023-02-24,-41.80078358263261,0.030591656382656485,0.8496301784197161,-1.0,0.008370938684677622
2023-03-03,-24.658408517304906,0.01920834373144098,0.7621121346686661,-1.0,0.0005480020916609233
2023-03-10,-79.57521304454852,0.012567608018575482,0.9343453548483251,-1.0,0.00225010336634756
2023-03-17,87.28734477065468,0.0019100260355815468,0.682957987132237,0.0,0.0028456534015270357
2023-03-24,97.75241846724192,-0.015917486005751602,0.7170063919219701,1.0,-0.0003756861096871208
2023-03-31,-50.750285196127116,-0.007291015057540706,0.6075037712251741,-0.0,-0.0018616929546671755
2023-04-07,-14.697964113684302,-0.0049470219342895305,0.23143011280553005,-0.0,0.0004797571465049999
2023-04-14,31.959092361777277,-0.0032921660990623547,-0.06654014095365181,1.0,-0.005231302767775284
2023-04-21,-22.301256449873,0.004706266993316888,-0.1869124759042536,-1.0,-0.0038763632361868213
2023-04-28,-70.39795205957644,0.008251924889047357,-0.16144677794434212,-1.0,-0.00016456669921936513
2023-05-05,17.18659734257754,0.006552077479753393,-0.3102863811755467,0.0,-0.007705042017681551
2023-05-12,-51.943166362820584,0.014769588182401483,-0.15466344189987608,-1.0,-0.009246819241987319
2023-05-19,-128.81219326146734,0.018827108502767365,0.16049251011524157,-1.0,-0.005445889902362663
2023-05-26,-56.853715390300806,0.02042871209202013,0.07254361373333089,-1.0,-0.004643017345887834
2023-06-02,-26.56868287167976,0.024956172354073214,0.1430087534228215,-1.0,-0.007036859076968845
2023-06-09,-25.655845162745763,0.02423467787489897,0.030559208555750627,-1.0,0.0006263958566027344
2023-06-16,-23.20185614849151,0.014338251237847377,0.15247934800289836,-1.0,-0.011987141657298278
2023-06-23,-68.0329363576425,0.020858522223552223,0.004861465122333419,-1.0,-0.008636205856351414
2023-06-30,-96.10697123755129,0.024850364580169648,0.2713724545065537,-1.0,0.006225929661746098
2023-07-07,-27.26341719948002,0.011665348918377783,-0.06468977781324373,-1.0,0.010491243440865688
2023-07-14,87.29563938157487,0.001771789795653289,-0.1862826458204764,0.0,-0.006897542211446591
2023-07-21,-82.7280630415886,-0.003428963496352244,0.11506922165838399,-0.0,0.0045694289434249314
2023-07-28,-19.872369010299725,-0.016731050219205512,0.08522886809443922,-0.0,-0.005154803178313821
2023-08-04,-64.34158512994547,-0.005460759686837902,-0.08822916116732935,-0.0,-0.009861903624504056
2023-08-11,-92.41367722422896,0.01486931045545492,0.03431472685136383,-1.0,-0.007053260615355754
2023-08-18,-203.94764412533115,0.015092048090133314,0.31721104179727816,-1.0,-0.0005491461617490917
2023-08-25,-113.87939893897834,0.02031243088761503,0.1328758523530322,-1.0,0.004216846297347179
2023-09-01,-138.6976058316992,0.011318473719646338,-0.0973583457593135,-1.0,-0.013025391789349396
2023-09-08,-205.04819747032897,0.014787308038337832,-0.14800877530840464,-1.0,0.01046546483195338
2023-09-15,-94.94109494109526,-0.0024068885628174552,-0.28518943435009925,-0.0,-0.0019110081235462076
2023-09-22,-173.0142367592568,-0.00063027083178957,-0.49849825972792394,-0.0,0.0012760773499809804
2023-09-29,-208.42337130031055,0.002418613500192013,-0.3208121968974352,-1.0,-0.0035804820426845237
2023-10-06,-198.61277472910086,-0.006945584708011321,-0.3707999083933628,-0.0,-0.00016685259321568536
2023-10-13,-191.3702331541262,0.0037620692556192825,-0.6958231271729287,-1.0,-0.0019374696779591188
2023-10-20,-180.9822361546501,0.0035981596561860396,-0.7234152029882466,-1.0,-0.0009206303772987981
2023-10-27,-183.58335770896906,0.005727694306542741,-0.8736882894184553,-1.0,0.003966311859692661
