date,combo_adaptive,combo_equal,blend_l3_l4
2015-07-24,0.007066277826601371,0.008471343725567175,0.006667831223390782
2015-07-31,0.010763665553971085,0.008544352756282663,0.008210349536241434
2015-08-07,-0.11523568196732169,-0.09747282111472923,-0.08178786052114613
2015-08-14,-0.005813777556036443,-0.008057979605680504,-0.0006433090463922933
2015-08-21,0.001120914661602069,0.0015679845027929754,-0.0009448641661436694
2015-08-28,-0.000709566235034952,-0.0029629748445985185,0.0007716344328159865
2015-09-04,0.0031332903597435322,0.0039854516396265645,0.0018235295922736548
2015-09-11,-0.00101599852341477,0.001993872483449511,-0.0010126556245844355
2015-09-18,0.004883105752762086,5.155521437073186e-05,0.0010294827611951032
2015-09-25,0.0031447252565537866,0.0036145767593835213,0.0030442265177288747
2015-10-02,-7.451122796294119e-05,-0.005368249537391645,-0.0010766548743620207
2015-10-09,0.00038879686791633836,0.003488789486219021,0.00011070258395097376
2015-10-16,0.004784016086233682,0.005746460585407137,0.0013632800016923487
2015-10-23,0.0015392145949774559,0.00019364858784972334,0.0038111084678527484
2015-10-30,0.0016566947820821742,0.0006746475654894357,0.00047066973332814035
2015-11-06,0.0013849537964715115,-0.0015040339515934975,0.00039432221727421415
2015-11-13,-0.0006116019515876458,0.0016589938417874847,0.002508971069389801
2015-11-20,-0.00015102740106542485,0.001036795999176611,-4.299045805812051e-05
2015-11-27,-0.0025717860106144277,-0.003971866097804681,-0.0007321588957409703
2015-12-04,-0.000656026044608013,-0.0008258861087489163,-0.00018703907761963778
2015-12-11,0.003257838397367773,0.0008026909944797077,0.00323013054769396
2015-12-18,0.0006238347124050491,0.0013700855016239495,0.0001777938146999341
2015-12-25,-0.00014806751332062574,-0.0005972840686583482,-0.00625364071735467
2016-01-01,0.0003103994801000275,0.0008945551215703506,0.0002367687397511195
2016-01-08,0.002176371369082382,0.002288776869349628,0.007001525699251878
2016-01-15,-0.0017235399819495799,-0.0013710374366577675,-0.0004920096106351625
2016-01-22,0.0031165811081904507,0.0040902567536274205,0.0020430138217844315
2016-01-29,0.0013614057709563122,0.0022871391805744574,0.0021042023191503094
2016-02-05,0.004318916196828368,0.0035888174099521974,0.0012777086826354857
2016-02-12,0.005318032643816796,0.004094725383297762,0.0022114160686412874
2016-02-19,0.0044019736620013045,0.0035982206740321557,0.003279884979346738
2016-02-26,0.0031511757332867998,0.0026971166245656547,-0.0015402900046387936
2016-03-04,-0.000546474439948951,0.0008841120512701213,0.000727832153804749
2016-03-11,-0.0048125013724778865,-0.0024680130193231475,-0.0027384840595374438
2016-03-18,-0.0011754225302186582,-0.0008585256469295508,-0.0015609848905135857
2016-03-25,0.0001711424780279992,0.00016394371350143965,0.0007257082683857687
2016-04-01,1.9164348072847598e-05,0.00042161930496365804,-0.00016778646047598905
2016-04-08,0.0010054954523084807,0.0002759340779545792,-0.00018148578302090365
2016-04-15,-0.0006992625163252309,0.0012485195465919369,-0.0005855938168475239
2016-04-22,6.711758762582298e-06,0.0005614354491292003,-0.0010197104011053853
2016-04-29,0.0021122919398955347,0.0011002059370354735,0.00208592799017979
2016-05-06,0.0033273212642463547,0.0010485479743584363,-4.449040398375403e-05
2016-05-13,-0.0012025730086588794,0.0011676669220471627,-0.0017936479822640873
2016-05-20,-7.001128732386253e-05,-0.00012250483508992893,-0.0013217260392121722
2016-05-27,-0.0010645783776229395,-0.0013504292770934825,-0.001847272081716483
2016-06-03,-0.0002317831240891078,-0.0013594218501170746,-2.395523878768161e-06
2016-06-10,0.00011684782451213641,0.0008268208679348437,0.0006390607610980497
2016-06-17,0.0002465769239155754,0.0006259061951518833,-0.0006920276105294711
2016-06-24,0.0033655835915154127,0.0022479597540276193,0.010588520272311967
2016-07-01,-0.0005851289205340212,-0.0007627369397231246,0.00015731097218237868
2016-07-08,0.0011883686582267329,0.0013099032571840534,0.0024231387386161097
2016-07-15,0.0013005233261911566,0.0011793544872567955,0.0013522826429053269
2016-07-22,-0.004187627348366891,-0.0034485174431335957,-0.0032976885566394537
2016-07-29,0.0007681070165048642,0.0006782797772004767,3.488287735990395e-05
2016-08-05,-0.002603417596186492,-0.0019514960672887085,-9.226279078233444e-05
2016-08-12,0.0007242109270873172,0.00018010523222964988,-0.005220156224289646
2016-08-19,-0.0019607151765743376,-0.0016325681561264321,-0.0012725406231698512
2016-08-26,0.006024882403631215,-0.00028656401940969467,0.004941200734987421
2016-09-02,-0.004727050785623976,-0.012378940603687391,-0.003867822406914314
2016-09-09,0.014671539892316078,0.005458439592262705,0.02825014497699303
2016-09-16,0.0005741517242656203,0.004689411705032653,-0.0010850089565654832
2016-09-23,0.013305860391771437,0.00889304108524441,0.01353496254451159
2016-09-30,0.009799111459191977,-0.002246334154429826,0.012123847065264036
2016-10-07,-0.0039448503723840825,-0.0097766284966863,-0.003976560734451198
2016-10-14,0.005567548233460164,0.0032797021233060097,0.004469325242916714
2016-10-21,0.002629091267157176,0.0028769778082548864,0.001287162370063707
2016-10-28,-0.002355144791953199,-0.0005610542270455862,-0.0016845024652555616
2016-11-04,-0.009853442450693637,0.00843409433313076,-0.00684132479649219
2016-11-11,0.014057532027243991,0.007821658759047865,0.016022709535618566
2016-11-18,-0.006516031407263144,-0.0007393882401482826,-0.004265267285610848
2016-11-25,-0.0017254288221582662,-0.0011471812349910313,-0.0025469064254604245
2016-12-02,0.015496933670035594,0.008563775508013608,0.015990832477645687
2016-12-09,0.005445431964429421,0.004619257442014215,0.006690763902195904
2016-12-16,-0.002812093040864121,-0.0027663961170973175,-0.0033569919408850467
2016-12-23,-0.002696747061176534,-0.0017445345650385759,-0.0037394105088383953
2016-12-30,0.0008399205255282766,-0.004989233032408558,-0.0006944448597612814
2017-01-06,0.0067459002430630905,0.002007484315653363,0.011532103308568565
2017-01-13,-0.0007119027255662904,0.0006867345191891001,-0.0002760130875031541
2017-01-20,-0.0016464511949004987,-0.0012998474826271594,-0.0008169792172513975
2017-01-27,0.004356874970269129,0.0017750391254181348,-0.0005190814567048773
2017-02-03,0.002522519247054157,0.001277391266217458,0.0054093459009236745
2017-02-10,-0.004410821967363965,0.0005147099334044086,-0.0029564696477982376
2017-02-17,0.003705080215047997,0.012345892315487038,0.003982899464272382
2017-02-24,-0.008343770237637393,-0.006691438147355362,-0.004307277089844082
2017-03-03,0.0022278299035459743,0.001167109356205962,0.005787836882230595
2017-03-10,-0.0013169353352871147,-0.0009876695961194748,-0.0008818646548772182
2017-03-17,-0.001295733764946616,-0.0006735891285309686,-0.004130238232254248
2017-03-24,-0.0022779954428985122,-0.0013713094327855088,-0.003924427056945623
2017-03-31,0.01265669187523547,-0.0035575812837178897,0.011553209783408024
2017-04-07,0.00699835053806517,0.0033583393302891945,0.004559609780779977
2017-04-14,-0.0032608144351952495,-0.0014571136776075587,-0.0016166119832060524
2017-04-21,0.005370870757916031,0.0027938752939298673,0.004996319032808663
2017-04-28,-0.0066627178376394355,-0.005877834680549833,-0.006642889263131321
2017-05-05,-0.004145249191765207,-0.0032924520345035987,-0.0033403825655080525
2017-05-12,0.01236799747812487,0.003141053818034314,0.009881277918537632
2017-05-19,0.003461562064080861,-0.0007899837747205569,0.002231371747208643
2017-05-26,0.004387536470497616,0.004093807299104996,0.002841856625850116
2017-06-02,0.0010732014955563177,-0.00045709109692323644,0.0007003833054159079
2017-06-09,0.003425653391911685,-0.0012655473285420435,0.0028666573247927204
2017-06-16,-0.0024606671013408135,-0.004676944323627992,-0.0031933018533821618
2017-06-23,-0.0031547532888870815,0.0016132300046959051,-0.002053562712065123
2017-06-30,-0.009086136716909199,0.0003899265851402509,-0.006486591564001994
2017-07-07,0.000884292781046173,-0.009582309428076953,-0.014401389397500809
2017-07-14,-0.001969734202995136,-0.002059898377854483,-0.011851262953302567
2017-07-21,0.003456898979638772,-0.00013362269385834674,0.0033899544353818683
2017-07-28,0.0061605632566116625,-0.0015409671364682133,0.00566930947641228
2017-08-04,0.0036027271131031688,0.005807028188231701,0.005111296165897932
2017-08-11,0.002086427370452508,-0.0002580114118381592,0.0022967308790710697
2017-08-18,0.0014087238618524101,-0.003776198139717292,0.001048821719732162
2017-08-25,0.0005778680584155044,0.0005873800137972704,0.0002772495788738504
2017-09-01,0.03351332888525306,0.007463132770269472,0.029271742574811927
2017-09-08,-0.019500008563991908,-0.00850229710519802,-0.011073783659497856
2017-09-15,0.008057186170503506,-0.0029365955249527854,0.003647399160141003
2017-09-22,-0.02200739441582105,-0.013583772019235607,-0.016297134402331038
2017-09-29,-0.012216628021505005,-0.006780871540176694,-0.009706802339376716
2017-10-06,0.018013195866445744,0.0050215486254633155,0.013491344221627356
2017-10-13,-0.006860914676808635,0.0005230666151139418,-0.008500699571742532
2017-10-20,-0.0005382382884262639,0.00398147172470326,0.0009187071071911434
2017-10-27,0.007797564369798913,-0.0002993100540952638,0.0061478146245696995
2017-11-03,-0.0005697397008697335,-0.0010285761275834772,-0.0028127316649703854
2017-11-10,0.01013418462487389,0.006139409936747648,0.010588438172828302
2017-11-17,0.00787679349350306,0.00413327422348161,0.005059810635972313
2017-11-24,-0.0018674842527115925,0.00389598332894945,-0.00104119209157456
2017-12-01,-0.0006248772536496846,-0.003672385564037335,-7.956181258704815e-05
2017-12-08,-0.004368525351644569,-0.0020969429836650544,-0.0023564063501657277
2017-12-15,0.0075711076502918495,0.018550601237146594,0.010235992629629629
2017-12-22,-0.0022036457415981607,-0.0012515935893371972,-0.0017936021115476453
2017-12-29,0.009682401563671006,-0.0029249354577447293,0.005546554235990855
2018-01-05,-0.004549296597183535,-0.016205873380920974,-0.014062972721177363
2018-01-12,0.004114387718695706,-0.0013079969805050778,0.0020751889584942544
2018-01-19,0.015794544236284996,0.010450431734080225,0.017276081071567743
2018-01-26,-0.007776314102089035,-0.009458360959060367,0.002001703091262954
2018-02-02,-0.0021280496550541705,-0.0009877877779088176,-0.002151610658705353
2018-02-09,-0.005502560872147997,-0.013031333582735517,-0.020219907464393602
2018-02-16,-0.0032839414893312564,-0.00047456325395410715,0.0062739620089380796
2018-02-23,-0.00845281091975589,-0.004084528029611998,-0.004432455189262094
2018-03-02,0.0151833918151841,0.01264875850064154,0.010618042781776329
2018-03-09,-0.0032627280723935706,-0.004665488164880444,-0.0041311127572640745
2018-03-16,-0.014798358817972677,-0.014811957210466638,-0.014289132192891773
2018-03-23,0.009551908554487912,0.00961224271827568,0.012506745147395387
2018-03-30,0.001066354546323105,-0.0020397010400787586,-0.0003289239626880978
2018-04-06,0.0003027940778641461,0.0005467490086642362,-0.0010360014441345474
2018-04-13,-0.016564999049513137,-0.00788924466531822,-0.00741082737821872
2018-04-20,0.00527060807285133,-0.005144542739564027,-0.0010740177424323595
2018-04-27,-0.007865637829994896,-0.001728305809065534,-0.00573833085815748
2018-05-04,-0.0034285136782645637,-0.012283353531806514,-0.001633812940274342
2018-05-11,0.0018555021163422858,0.0071347994284972505,0.0008207651832415026
2018-05-18,-0.006545422043827097,-0.013236892297625369,-0.004720928258400162
2018-05-25,0.002194017860695901,0.0026703485298676163,0.0009762075467951054
2018-06-01,-0.0022068655838169346,-0.010975328799358865,-0.0009826013426877816
2018-06-08,-0.00414182851674017,-0.0015383391097774663,-0.0018441806505169367
2018-06-15,0.0019797396826617434,-0.002890810349661089,-0.0016896791902340552
2018-06-22,-0.002399094937357757,-0.0025738702152698395,-0.00043126019262853757
2018-06-29,-0.0018751540954918264,0.002689352760142467,0.00037229326022936
2018-07-06,-0.00454399498556865,-0.009541882953669688,-0.0028089883634032937
2018-07-13,0.0013317282247034903,0.004044999410620913,0.0018855977871472056
2018-07-20,0.009354437261748581,0.010847656977656427,0.006706538014400736
2018-07-27,-0.0006062950393539331,-0.00326153685139037,-9.516374972265677e-05
2018-08-03,-0.0007375949835390089,-0.002953432997776997,0.00033182982247024925
2018-08-10,-0.005893749477357349,-0.009388175130494078,-0.0044656951526077585
2018-08-17,0.0030307143466349862,0.005105627125289357,0.0021893530392677763
2018-08-24,-0.012499616045267283,-0.01276804812520402,-0.009828278505961107
2018-08-31,-0.0045455392730162246,-0.007508093363039199,-0.005435213147694773
2018-09-07,0.004872589407116647,0.005479904094731725,0.00853068416461154
2018-09-14,0.0018541724070969808,0.005498844927666818,0.000904484301446508
2018-09-21,0.0029026345490503224,0.003037704025560434,0.0014188388555307712
2018-09-28,-0.0065970557840614175,-0.013235136166314722,-0.002522239739449748
2018-10-05,0.0005566705291842388,0.00098189302062505,0.00014923203754345208
2018-10-12,0.00196119406089929,0.003572808614042503,0.001729707241161391
2018-10-19,0.005304402870772595,0.0012458613396701009,0.001110028560537569
2018-10-26,0.0038063655054932505,0.007241656126468235,0.003514617330265773
2018-11-02,0.011879621809810512,0.009619732825738827,0.008759330552083331
2018-11-09,0.006705612873496162,0.012257233247054689,0.008870132068498649
2018-11-16,0.013039638825397,0.009707886863677831,0.006485484661559318
2018-11-23,-0.003255277063622973,-0.0028585413744018984,0.00047798444299607595
2018-11-30,-0.00657256344620275,-0.007626597416398517,-0.00552146106438004
2018-12-07,-0.006402082924800056,-0.006291698997952862,-0.003310186722047981
2018-12-14,8.267120902534404e-06,-0.0021575596010994023,0.0010200367682530172
2018-12-21,0.003835703652295653,0.006033676061988007,0.003517471614838439
2018-12-28,-0.0029912803475048663,-0.003413315625380635,0.0026469320233577912
2019-01-04,0.00454471163738293,0.006492303811703872,0.002071884410428323
2019-01-11,-0.005903025257217818,-0.004660330459209498,0.0005079367837425398
2019-01-18,0.006510365870317301,0.004135068128950615,0.0036273418953323543
2019-01-25,0.007199560964838366,0.004435001292628245,0.004551447822448294
2019-02-01,-0.0005234841130421679,0.005333802981735195,-0.00122042999626704
2019-02-08,-0.005400863948822915,-0.008026868966416599,-0.0031958794834229002
2019-02-15,0.0062452491579530825,0.009519039707350352,0.005475455416555219
2019-02-22,0.009087786941060673,0.009124438046065083,0.004548761356609849
2019-03-01,-0.008851185059053421,-0.007945907617006505,-0.005944887565459989
2019-03-08,0.005574361699223537,0.004045303935326968,0.006386910079031882
2019-03-15,0.0006741743914284788,0.0008933276646663432,0.001403854582228226
2019-03-22,-0.0024263236231820817,-0.002717164140893658,-0.003805371930387308
2019-03-29,-0.0020740269184531183,-0.008018227636778992,-0.003004013688269811
2019-04-05,-0.002483569316801445,-0.0041046899141272,0.000858794280816011
2019-04-12,0.0033215482753575524,0.0021800771965693718,0.0006365089710481705
2019-04-19,0.026812731690635964,0.019672172372643498,0.062306074409392724
2019-04-26,0.009193607018306675,0.009309897858752624,0.00849213474463224
2019-05-03,0.01799944056890832,0.012595509172213859,0.02442563365165303
2019-05-10,-0.0037355921339989498,-0.0037010591618451376,-0.0019133370662505337
2019-05-17,0.00947167141210719,0.005879274999365209,0.0034894068942199637
2019-05-24,0.005700682036293703,0.002889317465901463,0.005417377058362349
2019-05-31,-0.0028467572243680034,-0.00274404588847577,-0.0028141817870589144
2019-06-07,0.0053536167357759405,0.0052530117253945284,0.005868996071391589
2019-06-14,-0.025874739066959532,-0.016151227352557314,-0.014185288519061728
2019-06-21,-0.0023442049918442304,-0.0004534223625569532,0.00035221263088534106
2019-06-28,0.010454715778588076,0.004271375800621331,0.011862486581838824
2019-07-05,0.00984821075937352,0.007610542635748838,0.007095708098534059
2019-07-12,0.0026948413253552062,0.0033184112680826132,0.0026799952309844097
2019-07-19,0.012878978384167638,0.011648601045601491,0.008524733242221479
2019-07-26,-0.00020778590902674734,-0.004801294678471191,-0.00021419633053596402
2019-08-02,0.004353938953327407,0.0010145363759883075,0.002973907435149738
2019-08-09,-0.001343700650534485,-0.0012836367699963966,-0.0028158460925559563
2019-08-16,-0.001210038796771986,0.00044321173884838736,0.0021621133643643384
2019-08-23,0.004327339975344543,0.0033930626984797732,0.003793683515110812
2019-08-30,0.0018130804540314321,0.003973087645017644,-0.004872644871306432
2019-09-06,0.0006664070758266405,0.004600270897649989,-0.00021610489744883584
2019-09-13,-0.0005635426777910666,-0.004417614125659422,-0.0007864414563095543
2019-09-20,0.003912876980922875,-0.0010468292778530518,-0.002548065054114588
2019-09-27,0.0012077892243391114,0.003866352802302898,0.004006903148042093
2019-10-04,-0.009272087919000558,-0.010118812732775661,-0.010057499789181558
2019-10-11,0.0025664512140764306,0.006904927572503618,0.004680961289483507
2019-10-18,0.001441732931209128,0.003063911315384545,0.0009893803480133347
2019-10-25,0.003996299513918734,0.011159428259050936,0.004080775363716504
2019-11-01,-7.836513205922056e-05,-6.182918535058314e-05,-0.0035371306122750556
2019-11-08,-0.00450860517038973,-0.004695492460676804,-0.002193881124246178
2019-11-15,-0.0009174869086961833,-0.0044767476578479294,-0.0004482253572848393
2019-11-22,0.002350896711094651,-0.0002882629819147883,0.0011511012509977771
2019-11-29,0.014711057061721093,0.008748252307815667,0.007205341559687963
2019-12-06,-0.012557839619842885,-0.003141793262182015,-0.0061789387012074586
2019-12-13,-0.010101731163854632,-0.012427206002855108,-0.010893378512679542
2019-12-20,-0.001669521050769986,-0.0011134688386274744,-0.0012561484720178312
2019-12-27,0.0007740058861269733,-0.0049138199106436575,0.0003652305687775819
2020-01-03,0.007391298314660827,-8.53814221815158e-05,0.003486968853794724
2020-01-10,0.007467460365224055,0.0071587514667764635,0.0031691368381047418
2020-01-17,0.003960131521882898,0.005000433225296396,0.004706298593053666
2020-01-24,0.01604642996776035,0.016185413610858557,0.017878705445706453
2020-01-31,0.00782935409223492,0.007187807138110232,0.0030745180385471243
2020-02-07,-0.003071473683737183,-0.002748217510214219,-0.004450779993965616
2020-02-14,0.011519396571668413,0.0010962376224243275,0.014186660704513321
2020-02-21,-0.014374331690743864,-0.004322423613640283,-0.015301564379427871
2020-02-28,-0.013715850704902144,-0.003237969297225561,-0.00902964175091158
2020-03-06,0.012848167138864846,0.013323525980324399,0.01987688864152955
2020-03-13,0.014205992527752611,0.024766888259525076,0.00812705432795216
2020-03-20,-0.0046763248435076656,-0.0015536903565336008,-0.0017564699743437345
2020-03-27,0.00042198469965254286,-0.0013062741380781345,-0.0005269660615518797
2020-04-03,-0.004593805695158953,0.006137161969362047,0.00026616823337376194
2020-04-10,1.8281472033543543e-05,0.0011042364684820246,0.0010309731867727645
2020-04-17,0.0047378767475013805,-0.0014996529607379807,0.0030664542277681803
2020-04-24,-0.003377531610476791,-0.003953167592211696,-0.0001990117031116646
2020-05-01,-0.0019500287795915744,-0.002996320345794967,0.002192955199373746
2020-05-08,-0.000614811508033591,-0.008614434395069589,0.0009694378397999769
2020-05-15,5.666858820299139e-05,-0.0006871378057952532,-0.0002876713532150632
2020-05-22,0.002079558172962716,0.007327906731680312,0.002810817778852754
2020-05-29,-0.01219633910064773,-0.0016855524934181515,-0.0016677842204466172
2020-06-05,0.0001954612259848499,0.0004355926877328272,-0.004083592683021681
2020-06-12,-0.004654534435788972,-0.007072895244282265,-0.0017993343434885376
2020-06-19,0.007334641117232633,0.0023930787755773297,0.003883112751555134
2020-06-26,0.015669351080590095,0.009615755592787024,0.009768611974924754
2020-07-03,-0.003026364043488504,-0.0027909013978984682,-0.004769526858974983
2020-07-10,0.007833177535048677,0.011645165509620319,0.005660089971691002
2020-07-17,-0.0018195651079611426,-0.0007357514395983219,6.337567651441106e-05
2020-07-24,-0.006958320277874554,-0.008758809887258771,-0.0054627663420010976
2020-07-31,-4.939678681621949e-05,0.000889640077750937,2.209863583471326e-05
2020-08-07,0.005783021938790233,0.0072176288726364226,0.005682737622391755
2020-08-14,-0.0009435137898970505,-0.005731124209699009,0.0006651449679912074
2020-08-21,0.021687286480705614,0.012911288182915887,0.018977351276075544
2020-08-28,0.003250405855486388,0.0028982086134965363,0.004298799058710713
2020-09-04,-0.0003275539969228856,0.003775471236407419,-0.0020869395993177295
2020-09-11,-0.008731639391543278,-0.0038193084155864368,-0.007874240519713666
2020-09-18,0.01009631255697978,0.0035361137420606096,0.00896482801450464
2020-09-25,-0.003002555301623916,-0.0015100674848203778,-0.00478472690663047
2020-10-02,-0.004807858453321537,-0.0031649549989530706,-0.008593224753943232
2020-10-09,-0.0032751771001372173,-0.0029627290986112753,-0.0014721523285550486
2020-10-16,-0.006313233384247027,-0.010248815545955104,-0.0028394162138128745
2020-10-23,-0.0065562676897035176,0.0003669101249167441,-0.0036621254032638477
2020-10-30,0.0040261572401785635,-0.003986184846045652,0.004596192732159637
2020-11-06,-0.0072005555589487544,-0.008097623304953633,-0.005435365517431481
2020-11-13,0.0026382369381039348,0.003582669726848735,0.0033556865062032873
2020-11-20,-0.002230818119299115,-0.0016767095653410962,-0.0003316840767268399
2020-11-27,-0.0060192279632214785,-0.005595869043682314,-0.0032545252200411015
2020-12-04,0.004816948518033187,0.0022721724727495034,0.0029534792474606407
2020-12-11,0.003732672656674195,0.005852079360602118,0.004164426893050897
2020-12-18,0.0012448713865366766,0.0012352891430608237,0.0014514822675885052
2020-12-25,0.0005105985243141083,-0.0016741442561371373,0.0014643901397924553
2021-01-01,0.004697737281918564,0.004595934060692634,0.003922382727458475
2021-01-08,0.004275872674437465,0.004658513991971024,0.0003162981963926657
2021-01-15,0.00015374646261374605,-0.0003433946918172206,0.0008777871695599091
2021-01-22,0.004935461894567812,0.007637935638512138,0.004496750774126271
2021-01-29,0.004783720861523746,0.0031040686487284956,0.003222632850175089
2021-02-05,-0.0038284033171095753,-0.0036668723321146455,-0.0015968032926433225
2021-02-12,-0.0006812656578747434,0.0004260261621225515,-0.0019330815299158516
2021-02-19,0.005183483506456092,0.008358839973909087,0.002884057905132232
2021-02-26,-0.007787977572319821,-0.017183573818099516,-0.0036924311205186176
2021-03-05,-0.0030616225194673836,-0.008267307906427088,-0.001758338605706855
2021-03-12,0.0010676461121345395,0.0027379930061847933,0.0007299513922128352
2021-03-19,0.002030883579235724,0.0023946435522568493,0.0014443013954746552
2021-03-26,-0.009088160206058777,-0.006252909277287681,-0.011617533658205599
2021-04-02,0.008381112986592415,0.003087132911986641,0.0013379984167336265
2021-04-09,-0.003117177380925342,-0.004393464604651488,-0.0031599657287373377
2021-04-16,0.004993656202832158,0.002622884223794299,0.008636819463770136
2021-04-23,0.0024816324476559905,0.002325157860746007,0.006646154596456494
2021-04-30,0.005847108247826548,-0.0001264700831446667,0.008835071610401223
2021-05-07,0.003582317647140334,0.004344122811996408,0.002410871163875617
2021-05-14,0.0020566885801964643,-3.532103394186403e-05,0.001431690447581287
2021-05-21,0.004670931664010546,0.00826540431138223,0.007482429968919959
2021-05-28,-0.005890410511684174,-0.004917821218751587,-0.007495539830273416
2021-06-04,0.004619248851949273,0.0022109944498796426,0.001139465160753609
2021-06-11,0.012646020365701841,0.007758338733147945,0.009270511434437963
2021-06-18,0.0011827199328514836,0.0012333058699943182,0.0017877594126166382
2021-06-25,0.013142201930048846,0.008774721383826116,0.01175940581071606
2021-07-02,0.01492438400467321,0.011203443332261623,0.012276924105779886
2021-07-09,0.006917593127045132,0.00509672227475763,0.004563560192424583
2021-07-16,0.0011128834521740877,-0.00140358474748687,0.0037281777987583542
2021-07-23,0.0022965499094378854,0.0029235797504068048,0.0025132571505177962
2021-07-30,0.010079973801137383,0.008117999204362689,0.012462371856170655
2021-08-06,0.0034134703076765375,0.004259563416344357,0.0008145684383250627
2021-08-13,0.004149494031810791,0.00710673256925853,0.0004806463656654125
