date,LIVE composite,carry/vol only,ESI only,TSMOM 12w,MA cross,STFV fade,ML ridge
2014-11-07,0.005915306924651439,0.0043658648922147575,0.0012872513193977486,0.01598419296699005,0.008685527738093139,,
2014-11-14,0.00026616625814278734,-0.0019677601110248055,-6.593509950600712e-05,-0.005552776627347765,-0.005444701568319642,,
2014-11-21,0.006240065346095598,0.008395153499991507,-0.0020574256838477687,-0.0031101096890126497,-0.0072835530025359,,
2014-11-28,-0.001365616187427348,-0.00787876769819981,-0.006381856669045583,-0.006878705474301472,0.00544019212329574,,
2014-12-05,0.017894773778254647,0.019859174691412445,0.003705831906659895,0.010782149536073924,0.010117245733769174,,
2014-12-12,-0.008893264272561598,-0.010025573455311779,-0.013944868185541765,0.006089517509677612,-0.00017081874978445202,,
2014-12-19,0.012759181814429863,0.018583984462377374,-0.0130089762429438,-0.015590229407654308,0.023111095529341794,,
2014-12-26,0.009449174113384721,0.018081651830523397,-0.009565416997022817,0.005584040994924419,0.017550486515720297,,
2015-01-02,0.0049219457852620165,0.002685838170805295,-0.004663545953009532,6.153223155108358e-05,0.001303951677754841,,
2015-01-09,0.008712391066843314,0.017717098602916027,-0.0022193695310705366,-0.008248589164716597,0.0009041666098075408,,
2015-01-16,0.005100302713057507,0.014220360564380531,-0.018097067520191554,0.020691470430025866,0.02682905645167317,,
2015-01-23,-0.004830309153273502,-0.004863075092238055,0.0013023524896545234,-0.0026149287245188307,-0.00559912416175299,,
2015-01-30,0.005332463340557468,-0.0007385032029631343,0.007212606626930377,0.0013620217492790407,0.004910900460692224,,
2015-02-06,-0.006638767542757688,-0.013499651715334298,0.00363920398637818,-0.0104701135919808,0.00024425994177085757,,
2015-02-13,-0.007690349661379935,-0.007004054571982468,-0.0005196689470232678,-0.0011080475109661923,0.003380923685344086,,
2015-02-20,0.013430149577833074,0.007261095327967007,0.012497683141735839,0.004588043116169416,0.004418041195069558,,
2015-02-27,-0.0007578913467979696,-0.0012661729699870658,0.007142876233489469,0.0068664818576404255,0.0049931554231750115,,
2015-03-06,0.01870944286693692,0.010571063943501388,0.017151020793568717,0.03180326287742196,0.03241969701499568,,
2015-03-13,0.008447975960023646,9.610601173027516e-05,-0.002399034080388402,0.019725474246612692,0.02646804748290076,1.827141343099388e-05,
2015-03-20,-0.00461535242179935,-0.0014692274191196266,0.01954563147589062,-0.01639078359661435,-0.013887649652454872,-0.0032931658683729515,
2015-03-27,-0.0067335919981989355,-0.009201689855118806,-0.007179268692216563,-0.012015557499931846,-0.00902702791513696,,
2015-04-03,-0.009829771241207303,-0.007766258855363759,-0.0031844211805520366,-0.014758136979449369,-0.012050176798048236,0.035014618310556425,
2015-04-10,0.013258977697993517,0.014903859541681717,-0.0006092741071657495,0.01058721607261302,0.009654800158549158,,
2015-04-17,-0.007825893409372162,-0.00557712210662514,-0.008624116434095592,-0.0063330099293906475,-0.002142233984402762,0.0003356052606929262,
2015-04-24,-0.02300278694563161,-0.016148336121570964,-0.009329200594036005,0.004014184578883676,-0.008586287899679542,0.0029959961058916664,
2015-05-01,0.0014641863287293616,-0.013811933890485293,-0.013843498235286838,0.012641263575643949,-0.00889284227023914,-0.0024374182888613405,
2015-05-08,0.002793263096776789,-0.0004523513303784056,0.006575395282579532,-0.005919667875028078,-0.008192084494621188,-0.00585313377647958,
2015-05-15,0.0028986316759615958,-0.007139512659191925,0.0023089420556875527,-0.001271030776329673,-0.0036071115669750573,-0.004892248569595263,
2015-05-22,0.005198313141977463,0.01974540196842755,-0.01079482256757636,0.000755605728549751,0.022177326773776537,0.007941291171147532,
2015-05-29,0.011936879469282374,0.00864191901093938,0.0015799795940660082,0.00393958433890805,0.006300005520563855,0.00016187776630273098,
2015-06-05,0.000396310850894174,0.0015665398832895834,-0.006929069852082026,-0.0033041572674709263,-0.002791762975071301,0.003941479377441289,
2015-06-12,-0.009306919431197977,-0.007828552411703455,0.006366764525430084,-0.002387224265800683,-0.007875042535281457,0.005000657744767729,
2015-06-19,-0.0014452324106920468,-0.0018932037506162321,0.00014439986578238654,0.0012056231967910087,-0.0024126313413803304,0.00358757142169946,
2015-06-26,0.008868992781182514,0.010963833056356311,-0.00929237556813087,-0.005029520216364399,0.006437647577590856,-0.007806929521562021,
2015-07-03,0.00548523287802661,0.0017549939402627826,0.006643100747007463,0.0009154364109154033,0.004136732446511961,-0.0037860328732346065,
2015-07-10,-0.004079252106235545,-0.0032224617540248276,0.0002027632673864984,0.0009737115662984965,-0.001036392487300179,0.004728620687809,
2015-07-17,0.011871871907690117,0.010049507690777467,0.0005758407957344772,0.006501927500227415,0.004615720818674108,-0.011892670414967886,
2015-07-24,0.0032125548123603225,0.0008774218747665423,0.008588958906125302,0.0119387110103334,0.006796331080812663,0.010564926757100556,
2015-07-31,0.001549995556099307,-0.002029708366042818,0.003930695044556328,0.0035518611862716746,-0.003817714521904897,0.0007577247780377658,
2015-08-07,0.012135003877045435,0.012782019992989137,0.0038897438857190512,0.006838236426353863,0.0076287574486229685,0.009414779119079711,
2015-08-14,-0.03395292628703371,-0.021952838867594398,-0.01655531727595763,-0.017797930309780635,-0.006716001911459867,-0.011737284000832196,
2015-08-21,0.0011052397154580392,-0.01192048261709249,0.0008311109414282037,0.0021484207656297066,0.006205980169722099,-0.008266362664515765,
2015-08-28,0.003269348287244453,0.0034782790319039174,0.008773292183193719,-0.00456313427328037,0.0005025006325084787,-0.00671839010773423,
2015-09-04,0.005807486363650659,0.00686295101463681,1.2995172729527311e-05,0.006806047324222661,0.004515540444370292,-0.025978691556263374,
2015-09-11,-0.012194164943063275,-0.0134330801162915,-0.0062614669951602305,0.007637190968275719,0.002450105414702079,-0.005579376735242298,
2015-09-18,-0.003595184901805284,-0.0032143965227465943,0.008275540474248904,0.0005293552584246892,-0.0019686262474591953,-0.0033380747239481973,
2015-09-25,0.013469898138407444,0.012299474398375644,0.0042308096399245815,-0.0038298681331087546,0.004494100274959247,0.0035469071973989906,
2015-10-02,-0.0042642908107481175,-0.0015848702211315544,-0.009096862173875548,0.00960404500269048,0.0005846484229451573,-0.0068871508644682885,
2015-10-09,0.01632392801288173,0.016040329867159846,0.018607431137560006,-0.006250819065001324,-0.012674923822855993,0.028465609669577837,
2015-10-16,-0.010218032162411864,-0.009788229133197343,-0.012098633429340123,0.02260558102361119,0.005945185267629499,-0.0052663401104645945,
2015-10-23,0.019373306694729052,0.007912722809665105,0.026912379435875957,-0.018108732126842993,-0.011052947379997081,-0.005215405639885817,
2015-10-30,0.002600197109948028,0.003065478488852764,-0.0034087534634566824,-0.007040104845182979,0.0008605924804207878,0.0028214146746049413,
2015-11-06,0.008385892233749359,0.00350905363133236,0.006598915812555632,-0.0016170546667368562,-0.011157262317762125,-0.002345675917082813,
2015-11-13,9.70340091923224e-05,0.0035126764712912215,-0.003958034889580936,,0.0010263873944675059,0.0005537690555888695,
2015-11-20,0.0041726708257178,0.002788732692293465,0.0010537380060105272,0.0019366888385244983,-0.00565162508451081,-0.007278380957201397,
2015-11-27,-0.0032755939555065947,-0.0028886470260113266,-0.00010807856220500043,0.003026727851924116,-0.002079591675939604,,
2015-12-04,0.0007340056021093315,-0.0018271850376949535,0.007220791533975892,-0.012471119123804044,0.0032514131776889446,,
2015-12-11,-0.0057976101380850355,-0.0005274761682142721,-0.0012995992624929994,-0.01197299787916701,0.00260889235692197,0.0043417879765396804,
2015-12-18,0.0017925194298258247,0.0013773692925442295,-0.004005191076472739,0.003843723349286619,-0.005480364959167905,0.008894491468802092,
2015-12-25,0.007348739424335851,-0.0009268812378531874,0.0004142549899544571,0.002930887562882435,0.002960772472715887,0.012361741625605684,
2016-01-01,0.006829866145359458,0.0036371863921620855,-0.0006317909637824045,0.0006362059273783292,0.001341054405716472,-0.002272717315898068,
2016-01-08,0.009484478056839638,0.004534059791013419,0.002083669102980469,0.0024024567948805514,-0.001059355288621758,-0.004517445498550747,
2016-01-15,-3.9743542875490515e-05,0.001581117465237304,0.003019479179079167,-0.00018096587004386494,0.0030842689356025133,0.0059819094428852065,
2016-01-22,-0.0017071090891330868,0.006897480994425122,-0.00842485398628356,0.004963142832092783,0.0029464985968354076,-0.0018112391052085815,
2016-01-29,0.0014729146971322628,0.0015602861969828976,0.004369950903034609,0.0004378927947864706,-0.007165339256550023,0.0038396554991180377,
2016-02-05,0.0014417053614926571,-0.005972675349099839,-0.0005393475216403974,-0.00010306328014129466,-0.00030084101091172973,0.0018749576543202983,
2016-02-12,0.0067323466159302766,-0.005199859905924287,0.01388354416555298,0.0062874027753108165,0.010903962469548348,0.0012908565137315598,
2016-02-19,0.00447750816298709,0.005671755077100055,0.004309260530096088,-0.005376624441623957,-0.008970563926186951,0.000629243749953671,
2016-02-26,0.0034923533112776214,0.010626778744375984,0.006360514741093691,-0.0022534948035790436,-0.009392674664589014,-0.0014195430533647804,
2016-03-04,-0.0010569174020865193,0.0002901268403374422,-0.0033151022641948347,-0.00979034335141308,-0.00020558752546063903,0.0026922176740166908,
2016-03-11,-0.0019767818657237804,-0.0021024467991142826,0.0024871234455598828,-0.0038311341991371386,-0.0030645603395741796,-0.0004919094188081578,
2016-03-18,-0.005435769930522078,-0.006281478984561592,-0.0025708024079575094,-0.012625965803409718,-0.0014228957789641033,0.006267502937447294,
2016-03-25,5.319708725889263e-05,0.0032688359001501782,0.005902157244866225,-0.0014935979504274095,-0.0014479281524223024,-0.0021545115996463764,
2016-04-01,0.0023978600927760415,-0.0037029281994691685,-0.00019866612887435188,0.0008094301163538858,0.003800193641718413,-0.005204005060621514,
2016-04-08,-0.00014393417779321745,-0.002489507673527641,0.0009032336988661139,-0.002358006938984743,0.0038931485531659227,0.006225099583643298,
2016-04-15,0.001121561727099665,0.004418802575933494,-0.002721274626402459,0.005157571822653088,-0.0052107364318483675,-0.005255623232383802,
2016-04-22,0.0025163558596824403,-0.0024963043192370218,0.009673332403370982,-0.005781166017894654,-0.0008371120740565324,0.0008037411240239767,
2016-04-29,-0.00498078927564836,0.004356289712100642,-0.00558823792759576,0.0025254757066515018,0.0008498157630888367,-0.005962852070421316,
2016-05-06,0.011001708378299927,0.0024443761902253,0.001491259577461645,-0.00566724446805435,-0.0011669500484234275,0.0007979021525664872,
2016-05-13,0.0017022952831596608,0.009214983210595728,-0.003082339705035733,-0.004746738803805797,0.002568207393519521,0.0040581193580986686,
2016-05-20,,-0.0020696986636351464,0.005343533094696064,0.002372210938011614,-0.0035448238339712093,-0.0012931181232390516,
2016-05-27,,0.004773352413010801,0.0006107710540754586,-0.0018953087520360591,-0.001017362143935935,0.010144986052058413,
2016-06-03,-0.012478157367686078,-0.006366976105334515,-0.012243552281341082,0.0018277746862677786,0.0075293991259376605,,
2016-06-10,0.002441755685101771,0.0026145088350878185,0.00039835470983569794,0.014209324438946893,0.008409824505730535,-0.013735775044599446,
2016-06-17,0.001531309438928604,-0.0027972725391196074,0.005360496148561593,0.012854003926872788,0.0035649770605804066,0.003370901189573105,
2016-06-24,0.002815136344498474,0.001731481816420107,-0.0020070864242384893,,0.005666374232347591,0.0006743645284152826,
2016-07-01,0.00990225520562514,0.013585850590586424,0.007507777145690901,,0.007336115425831564,,
2016-07-08,-0.001753867092572912,-0.00015334492905550142,0.0010787803902073622,,0.0021622815276391943,0.0014403601105964353,
2016-07-15,-0.003920972671051056,-0.001750699019924054,-0.003172276012991479,-0.0010225376461100778,0.0027018897453033024,-0.002486712108962185,
2016-07-22,0.0012820952706122503,0.0017854595221213079,-0.00395703734898263,0.0005989656195510151,0.0018909326363159378,-0.001891881852716621,
2016-07-29,0.0029130926237816218,-0.0006643339464703121,0.00725975329002876,-0.004060189500460109,,-0.006484783289917249,
2016-08-05,0.0007395372642591286,0.0033528736789644087,0.00046360249038662673,0.006117629184239703,0.01373204354823131,-0.003240707969360374,
2016-08-12,-0.0035162199071866423,-0.0037532346015537992,-0.009371435675052997,0.0006978135267904954,-0.013426649967922987,-0.0038631015766889126,
2016-08-19,-0.0036235922687862933,-0.0026396785385971867,0.0049385774445997194,-0.01046360630540602,-0.011407619571080866,0.000345209910692954,
2016-08-26,0.0026624579700169466,0.0002797641309862237,0.002032622656788737,0.0020826822732160372,0.0050322054728622,-0.0015360649520066217,
2016-09-02,0.0036852925767272633,0.007907305520852406,0.008062404711053501,-0.0010854537397750569,0.007118530576109492,0.004034599796512926,
2016-09-09,-0.005103048169919619,-0.005662857670758693,-0.009831319802157307,0.006548812929705575,0.0032612680237726122,0.0040207990672356045,
2016-09-16,0.005019303689905025,0.00959180642684228,-0.011341343803611558,-0.0052309590133272615,-0.0069891683880306124,0.004182582094350423,
2016-09-23,-0.00556572848228852,-0.010407498890737304,-0.003393506449646047,0.011672249496701715,0.015900277320391055,0.00022849116035509402,
2016-09-30,0.004231398944746514,0.003869407134996157,0.001971571889190993,0.0004723299282158806,-0.003340516147454223,0.0004562130168358217,
2016-10-07,0.0028809906920373436,0.004731665845047153,-0.0044782625561023675,-0.00039626962132079525,-0.00020480921368179822,0.0019336320197920103,
2016-10-14,0.010566275055110078,0.013438707977058996,-0.0035356253526764533,-0.0059205380877204155,-0.0031980370650897243,0.004675138707380694,
2016-10-21,0.0043365520452618884,0.0064978216627911084,-0.0016610019210024818,-0.0066730033759935725,0.0020641481114514865,0.002631405862947826,
2016-10-28,0.002030011350512618,-0.00013888717285117134,0.009937853121829604,-0.001465650577700159,-0.001982884997426104,-0.003557325996950471,
2016-11-04,-0.00803660478709105,-0.015160136199190587,0.007671281332901764,-0.003577084290768782,-0.0033003600142915545,0.0012796719085199665,
2016-11-11,-0.003559915510108776,0.011627140785602343,-0.0026938098036497853,-0.004847049899979856,-0.005841488022475358,0.012737977814499122,
2016-11-18,0.0066164634772861546,0.01801797204404599,-0.026112376139199693,0.003387802919813962,0.00345886581646082,-0.00043439600029945884,
2016-11-25,-0.009275071554290913,-0.007739667955905781,0.001271267219101148,-0.0032585733773879155,0.004402664317755193,-0.0018325059496818736,
2016-12-02,0.013248562369779348,0.008024858086346408,0.012555886749355632,0.00588043775966571,-0.005492107414756229,0.0011340701725462432,
2016-12-09,0.011604243322566049,0.00959832448194989,-0.0013729277606138763,0.009697267767377917,0.005714814394901345,0.01695681468366607,
2016-12-16,0.012885602196513767,0.005525113729970157,0.009105309283388726,-0.0037809204759445404,-0.007978423369464178,-0.005793316593068533,
2016-12-23,0.006682023280381196,0.0033123737270776368,0.005374680371698297,-0.0022227886406970907,0.002358297482787119,0.0035638175184163146,
2016-12-30,-0.005043553730056895,0.0003948776256106802,-0.000722033467897435,-0.004078422949755886,-0.0028369158980016285,0.0011037053700627025,
2017-01-06,0.010686455848295662,0.004283837110303835,0.0013770789510761784,-0.0024263286141504295,0.009931059621894488,-0.0023799405741946928,
2017-01-13,-0.014581880809626234,-0.007467454952956272,-0.0026189568450030176,-1.772561902672874e-05,0.00984935605107583,0.0007113012156796834,
2017-01-20,0.0024337030651795807,0.00013430873487115078,0.004401300620805443,0.0005068560063710308,0.0016315926585872996,-0.004856936842865093,
2017-01-27,0.007749499470263941,0.0045270133225359735,-0.0024088671086688104,-0.015546230145019112,-0.0027066005981963835,-0.002623692922710875,
2017-02-03,-0.0073478724653465695,-0.006296415694305516,0.007131086790190069,-0.004259484586659465,0.005921325624309776,,
2017-02-10,0.00441197547968901,0.00812541821174614,0.00019263764768340892,0.0029207102548510916,0.0020339331711339043,0.0025024623590752973,
2017-02-17,-0.0012565773026222864,0.0006044061230525107,-0.001102446775941347,-0.0006490338327276191,0.0032240991246625934,0.001355314650675827,
2017-02-24,-0.017123381954448257,-0.007369450265788123,-0.011384439498902683,0.0033412992026535513,-0.0016158712854350272,-0.010038146190412087,
2017-03-03,0.0015184620569258778,0.007307904244634043,-0.00442408857407557,-0.008368253941929618,-0.009423474376966423,0.00018998577534191574,
2017-03-10,0.003907187306671913,0.0009373722654688808,-0.0021100531721340724,-0.0003861403751932937,-0.002612264800474926,-0.0017184532677564472,
2017-03-17,-0.008851540591325051,-0.011079489906284,-0.0005792387183388858,0.008905944870726767,0.0013749835677334431,,
2017-03-24,-0.00258217185865732,-0.002803616270034412,9.82628726091209e-05,0.0046413297280746375,-0.0004756132990090118,,
2017-03-31,0.0014501605399947224,-0.0011438573318983576,0.0008326145494070513,-0.0026393117496568623,-0.003572615902329291,,
2017-04-07,0.012017824072704597,0.01175865944020207,0.011714532694023488,-0.003299322857442904,0.00024471834864615095,,
2017-04-14,-0.000724349335155224,0.0013748679134655223,0.00010080552045705038,-0.0032885508798400345,0.0037234655499196823,,
2017-04-21,-0.0038423958366707537,-0.004132041001095146,-0.00219557925740113,-0.002799009757474044,9.310563649624534e-05,0.0061259589269335975,
2017-04-28,-0.003296838857078501,-0.005024343471581544,-0.010875767215639154,0.004789893664509677,0.0012008331922596684,0.007132710261970687,
2017-05-05,0.0007580138442086919,-0.0014367011385073968,-0.006993147207377281,0.00012517172187471223,-0.0001020342525501056,0.006064275202249999,
2017-05-12,-0.002746801051606444,0.0008993892124956858,-0.00039682720944671994,0.0014072709598223069,0.0032117491214950864,0.003151352658334625,
2017-05-19,0.003826511403585631,-0.004875596401333272,0.016523461456892825,-0.004110820013984685,-0.011843041462812582,-0.004087681532661352,
2017-05-26,0.009744217663560375,0.005896781374740367,0.006053579290498314,-0.0015234893388966094,-0.0013562813510042374,0.005066415438044243,
2017-06-02,0.0017726521767116084,0.002591658638014069,-0.003484014838276151,-0.0010940419278859179,-0.004068458371113551,-0.0037988202541247872,
2017-06-09,0.006415629489704061,0.0034949217245868447,0.004384641940737993,-0.001386136807369288,0.004195764906233329,0.006951450619863966,
2017-06-16,0.005636372611021588,0.0015273355094532202,0.0071021009997699405,0.0008752953001416104,0.00017749579850123755,-0.0018469240198673888,
2017-06-23,0.00030848616204898714,0.002481079401617022,-0.0017894476134276906,-0.00034464913810755646,0.0014719651509708335,-0.0003869081347612043,
2017-06-30,-0.00754445427533703,-0.007151960008982383,0.0026263143676988733,0.010384949203772108,-3.712556995334616e-05,-0.005707325486327064,
2017-07-07,0.0031192522428923684,0.002026047693394194,-0.0021565540136644057,0.001213398370288947,0.00016519983349224803,1.573814104382729e-05,
2017-07-14,-0.0002274853095503757,-0.006255258286158299,0.007544295548296633,-0.0028195236722003774,0.0027894566410007616,0.0055492006155576845,
2017-07-21,-0.013756104932773506,-0.013835083363517393,-0.002116929803992178,0.0032187892668525423,0.005943205733226399,-0.0016748666287849756,
2017-07-28,-0.0010098585788464968,-0.0007121837007684328,0.0010615643342821654,0.0010950501461516027,0.0015372465426432447,0.0026902721091390407,
2017-08-04,0.005336332335116457,0.0028303244044001656,0.0035791247057100077,-0.0014793878979020676,-0.0023962661824781166,7.991849203139003e-05,
2017-08-11,-0.0006286167332658485,-0.0012239976019253343,-0.0005725321132679732,0.005992018697899754,0.00016582603798213552,-0.006515646390616693,
2017-08-18,-0.0010697410291388497,0.0005415372321932049,-0.0017571359070120102,3.603741826063613e-05,8.614177053836835e-05,-0.0010474970351303165,
2017-08-25,0.0021127167181936575,0.006932608015353403,0.0006806077583106842,0.0037732947827017003,0.004389290178228458,0.006707259409557962,
2017-09-01,0.000568417210303314,0.0001441636594234512,0.007232343607337105,-0.0008238089010999385,-0.00835985263575543,-0.010487895372690929,
2017-09-08,0.011949305477428975,0.0005861505981956704,0.0027577510714420946,0.0030995487211687932,-0.001344891630372953,-0.0024182750057881912,
2017-09-15,-0.00205307841836946,-0.002039464901986748,0.0016229906518027415,-0.004200994448325675,-0.0004226432841064849,-0.000936393752317944,
2017-09-22,-0.004478707041069321,-0.0044395588401510335,0.00018986156000392284,-0.0004339263580717045,-0.004278678707760801,0.0021353708381589512,
2017-09-29,0.0023691860628598767,-0.005472560488824101,-0.0013386383185724467,-0.008358028503305267,-0.01230921958611347,-0.0032531981451931675,
2017-10-06,-0.005034783929280691,-0.0024126921267982574,0.0013041807319373272,0.00304083595019189,-0.011373820940485729,-0.008900127079185277,
2017-10-13,-0.007197293327290186,-0.012338875073713479,-0.0013072708852081315,0.0018345829106297304,0.005623678695723734,0.0025225542481783284,
2017-10-20,0.0021925216183972564,0.0003854072596753894,0.0010588992673652904,-0.004616299321495538,0.003112177456046429,-0.003268561205094447,
2017-10-27,0.0019257968613775368,0.0016601924749438046,0.010951433063856937,-0.002673221813664341,-0.014563962571178065,-0.011416774924981095,
2017-11-03,0.0041411242423195094,0.00130690342655757,0.005909558868076925,0.003767182860541878,-0.004130637892075985,-0.009032517674510281,
2017-11-10,-0.003594754695287703,0.004201389898102056,-0.006752975494362408,-0.00801488761340866,0.003009371687827677,0.01008960794159183,
2017-11-17,-0.00030267762176214183,0.001504485588896328,0.005974156485675382,0.004544030609433037,-0.0002996443092236886,,
2017-11-24,0.0052569461388488805,0.0061064715393815,0.002682584542276593,-0.01448134982066146,0.001638156040350076,0.01274836210711425,
2017-12-01,0.003053951158965965,0.006185918935705645,0.006053410712845036,0.00912892510561325,-0.01300841940214809,-0.010102112351534881,
2017-12-08,0.0002086983666537022,-0.0006912231436092735,0.0019408417296956082,0.007966863704793416,-0.004810361704882578,0.0011387690820133607,
2017-12-15,-0.004977626519534726,-0.005884180106908361,-0.0034668430201506262,-0.00044664317394820153,0.008223131583743945,0.0039009332447857807,
2017-12-22,0.0012262116497322134,-0.003776751616528801,-0.003723658819819788,-0.0023014466545330414,0.016144374358028644,0.0069573533906785775,
2017-12-29,-0.003655733496300408,-0.009051525902463733,0.012035808991989062,-0.005190291607002688,0.009939004225513236,0.00522520909744041,
2018-01-05,-1.8562679500376125e-05,0.003387822221711847,-0.010671743194055415,-0.014995712178345848,-0.0007089013096627823,0.014311191824409306,
2018-01-12,0.007153679036292405,0.000939100586558643,0.004386324019659962,0.0016516093827549808,0.004253223537676635,0.008768305294514092,
2018-01-19,-0.0003639102779030589,-0.004014255122390964,0.000248733403645462,-0.014792844178771242,-0.008019107100089563,,
2018-01-26,0.0035361710669372303,-0.004673716407677121,0.0058169882728865375,0.0033112369994712215,0.00888700894851947,0.012885970166777684,
2018-02-02,0.004783859367170112,-0.0012116712812687952,0.0020002129713195356,0.005202504689776508,0.005038582188635378,-0.00829118844328041,
2018-02-09,0.0013808174657528847,0.0034264190981567106,0.0006919870582304132,-0.01161032943348316,0.007984136482942644,0.0021237414738877964,
2018-02-16,-0.006994033545310311,-0.010680298496084019,0.007250115543762449,0.014389776625162715,0.0030778508236532233,-0.006256961662608679,
2018-02-23,0.007711037038849254,0.011788777947453305,0.00505402139433742,-0.008203570969483657,-0.00019936880169307128,0.0023483518668650804,
2018-03-02,-0.003667908891842655,-0.005205175848258381,-0.001750922494514486,-0.0013058178628926136,0.00341047297751862,-0.0009280864894865981,
2018-03-09,-0.000588412232698753,-0.0004329601801334723,0.00808250447388358,-0.0026003241315834275,-0.004759228695180786,0.0006486243929356382,
2018-03-16,0.002382966531778639,-0.00417152251339282,0.00800048635302295,-0.006720561447233463,-0.0004316772303542003,0.0006118965998535638,
2018-03-23,-0.006130143724759036,0.0007986646000804483,-0.024167219908104283,0.005881901171980307,0.0010722850144211764,0.0014718048070307926,
2018-03-30,0.010199627883019462,0.007228226139529181,0.00773353093352384,0.004377176968404651,-0.006981541523000847,-0.003957615668685405,
2018-04-06,0.008356025567445236,0.007278520569011507,0.0011244286171160625,-0.0075134956750239745,0.0019479451381245953,-0.00039093917787956473,
2018-04-13,-0.0059825106943210355,-0.007233777193778191,0.0028290639984474997,0.009926523413208594,0.00961609115122576,0.0036378103991983445,
2018-04-20,-0.008655926522357915,-0.007060219146572928,0.0003192926557794664,9.205897844778802e-05,0.005443042967339041,0.015989212139778188,
2018-04-27,0.018583327208297164,0.020424228327672295,0.014041350439244772,-0.010628258682632459,-0.019270176086309904,,
2018-05-04,0.009366281600439539,0.008322302861851816,-0.005668405704234745,0.0012384750189820563,-0.006964159247298455,0.012362044734564625,
2018-05-11,-0.010647968982752278,-0.008981647996331292,0.002335324348835565,0.007319192696813107,0.007432877079651712,0.0022757153817758342,
